date,APR El Sauce >> Pozo 1 >> Volumen Pozo 1(10939),APR El Sauce >> Filtro Arena Clorador >> Volumen(11057),APR El Sauce >> Estanque Chacabuquito >> Volumen(11198),APR El Sauce >> Estanque Las Patentes >> Volumen(11144),APR El Sauce >> Pozo 2 >> Volumen Pozo 2(10993)
2020-12-27 04:38:23-03:00,0.0,,,,
2020-12-27 04:39:42-03:00,,,0.0,,
2020-12-27 04:40:19-03:00,,247307.0,,,
2020-12-27 04:41:39-03:00,,,,,257024.0
2020-12-27 04:42:43-03:00,,,,72185.0,
2020-12-27 04:43:23-03:00,0.0,,,,
2020-12-27 04:44:43-03:00,,,0.0,,
2020-12-27 04:45:19-03:00,,247310.0,,,
2020-12-27 04:46:39-03:00,,,,,257026.0
2020-12-27 04:47:43-03:00,,,,72185.0,
2020-12-27 04:48:24-03:00,0.0,,,,
2020-12-27 04:49:43-03:00,,,0.0,,
2020-12-27 04:50:20-03:00,,247313.0,,,
2020-12-27 04:51:39-03:00,,,,,257029.0
2020-12-27 04:52:44-03:00,,,,72185.0,
2020-12-27 04:53:24-03:00,0.0,,,,
2020-12-27 04:54:43-03:00,,,0.0,,
2020-12-27 04:55:20-03:00,,247315.0,,,
2020-12-27 04:56:40-03:00,,,,,257032.0
2020-12-27 04:57:44-03:00,,,,72185.0,
2020-12-27 04:58:24-03:00,0.0,,,,
2020-12-27 04:59:44-03:00,,,0.0,,
2020-12-27 05:00:20-03:00,,247318.0,,,
2020-12-27 05:01:40-03:00,,,,,257034.0
2020-12-27 05:02:44-03:00,,,,72185.0,
2020-12-27 05:03:24-03:00,0.0,,,,
2020-12-27 05:04:44-03:00,,,0.0,,
2020-12-27 05:05:20-03:00,,247320.0,,,
2020-12-27 05:06:40-03:00,,,,,257037.0
2020-12-27 05:07:45-03:00,,,,72185.0,
2020-12-27 05:08:25-03:00,0.0,,,,
2020-12-27 05:09:44-03:00,,,0.0,,
2020-12-27 05:10:21-03:00,,247323.0,,,
2020-12-27 05:11:41-03:00,,,,,257039.0
2020-12-27 05:12:45-03:00,,,,72185.0,
2020-12-27 05:13:25-03:00,0.0,,,,
2020-12-27 05:14:45-03:00,,,0.0,,
2020-12-27 05:15:21-03:00,,247325.0,,,
2020-12-27 05:16:41-03:00,,,,,257042.0
2020-12-27 05:17:45-03:00,,,,72185.0,
2020-12-27 05:18:25-03:00,0.0,,,,
2020-12-27 05:19:45-03:00,,,0.0,,
2020-12-27 05:20:21-03:00,,247328.0,,,
2020-12-27 05:21:41-03:00,,,,,257045.0
2020-12-27 05:22:46-03:00,,,,72185.0,
2020-12-27 05:23:26-03:00,0.0,,,,
2020-12-27 05:24:45-03:00,,,0.0,,
2020-12-27 05:25:22-03:00,,247330.0,,,
2020-12-27 05:26:41-03:00,,,,,257047.0
2020-12-27 05:27:46-03:00,,,,72185.0,
2020-12-27 05:28:26-03:00,0.0,,,,
2020-12-27 05:29:45-03:00,,,0.0,,
2020-12-27 05:30:22-03:00,,247333.0,,,
2020-12-27 05:31:42-03:00,,,,,257050.0
2020-12-27 05:32:46-03:00,,,,72185.0,
2020-12-27 05:33:27-03:00,0.0,,,,
2020-12-27 05:34:46-03:00,,,0.0,,
2020-12-27 05:35:22-03:00,,247335.0,,,
2020-12-27 05:36:42-03:00,,,,,257052.0
2020-12-27 05:37:46-03:00,,,,72185.0,
2020-12-27 05:38:27-03:00,0.0,,,,
2020-12-27 05:39:46-03:00,,,0.0,,
2020-12-27 05:40:23-03:00,,247338.0,,,
2020-12-27 05:41:42-03:00,,,,,257055.0
2020-12-27 05:42:47-03:00,,,,72185.0,
2020-12-27 05:43:28-03:00,0.0,,,,
2020-12-27 05:44:46-03:00,,,0.0,,
2020-12-27 05:45:23-03:00,,247340.0,,,
2020-12-27 05:46:43-03:00,,,,,257058.0
2020-12-27 05:47:47-03:00,,,,72185.0,
2020-12-27 05:48:28-03:00,0.0,,,,
2020-12-27 05:49:47-03:00,,,0.0,,
2020-12-27 05:50:23-03:00,,247343.0,,,
2020-12-27 05:51:43-03:00,,,,,257060.0
2020-12-27 05:52:47-03:00,,,,72185.0,
2020-12-27 05:53:28-03:00,0.0,,,,
2020-12-27 05:54:47-03:00,,,0.0,,
2020-12-27 05:55:24-03:00,,247346.0,,,
2020-12-27 05:56:43-03:00,,,,,257063.0
2020-12-27 05:57:48-03:00,,,,72185.0,
2020-12-27 05:58:29-03:00,0.0,,,,
2020-12-27 05:59:47-03:00,,,0.0,,
2020-12-27 06:00:24-03:00,,247348.0,,,
2020-12-27 06:01:44-03:00,,,,,257065.0
2020-12-27 06:02:48-03:00,,,,72185.0,
2020-12-27 06:03:29-03:00,0.0,,,,
2020-12-27 06:04:48-03:00,,,0.0,,
2020-12-27 06:05:24-03:00,,247351.0,,,
2020-12-27 06:06:44-03:00,,,,,257068.0
2020-12-27 06:07:48-03:00,,,,72185.0,
2020-12-27 06:08:29-03:00,0.0,,,,
2020-12-27 06:09:48-03:00,,,0.0,,
2020-12-27 06:10:00-03:00,,,,72185.0,
2020-12-27 06:10:25-03:00,,247353.0,,,
2020-12-27 06:11:44-03:00,,,,,257071.0
2020-12-27 06:13:29-03:00,0.0,,,,
2020-12-27 06:14:48-03:00,,,0.0,,
2020-12-27 06:15:01-03:00,,,,72185.0,
2020-12-27 06:15:25-03:00,,247356.0,,,
2020-12-27 06:16:45-03:00,,,,,257073.0
2020-12-27 06:18:30-03:00,0.0,,,,
2020-12-27 06:19:49-03:00,,,0.0,,
2020-12-27 06:20:01-03:00,,,,72185.0,
2020-12-27 06:20:25-03:00,,247358.0,,,
2020-12-27 06:21:45-03:00,,,,,257076.0
2020-12-27 06:23:30-03:00,0.0,,,,
2020-12-27 06:24:49-03:00,,,0.0,,
2020-12-27 06:25:01-03:00,,,,72185.0,
2020-12-27 06:25:25-03:00,,247361.0,,,
2020-12-27 06:26:45-03:00,,,,,257078.0
2020-12-27 06:28:30-03:00,0.0,,,,
2020-12-27 06:29:49-03:00,,,0.0,,
2020-12-27 06:30:02-03:00,,,,72185.0,
2020-12-27 06:30:26-03:00,,247363.0,,,
2020-12-27 06:31:46-03:00,,,,,257081.0
2020-12-27 06:33:31-03:00,0.0,,,,
2020-12-27 06:34:50-03:00,,,0.0,,
2020-12-27 06:35:03-03:00,,,,72185.0,
2020-12-27 06:35:26-03:00,,247366.0,,,
2020-12-27 06:36:46-03:00,,,,,257084.0
2020-12-27 06:38:31-03:00,0.0,,,,
2020-12-27 06:39:50-03:00,,,0.0,,
2020-12-27 06:40:01-03:00,,,0.0,,
2020-12-27 06:40:03-03:00,,,,72185.0,
2020-12-27 06:40:27-03:00,,247368.0,,,
2020-12-27 06:41:46-03:00,,,,,257086.0
2020-12-27 06:43:31-03:00,0.0,,,,
2020-12-27 06:45:01-03:00,,,0.0,,
2020-12-27 06:45:03-03:00,,,,72185.0,
2020-12-27 06:45:27-03:00,,247371.0,,,
2020-12-27 06:46:47-03:00,,,,,257089.0
2020-12-27 06:48:32-03:00,0.0,,,,
2020-12-27 06:50:02-03:00,,,0.0,,
2020-12-27 06:50:04-03:00,,,,72185.0,
2020-12-27 06:50:08-03:00,,,,72185.0,
2020-12-27 06:50:27-03:00,,247374.0,,,
2020-12-27 06:51:47-03:00,,,,,257091.0
2020-12-27 06:53:32-03:00,0.0,,,,
2020-12-27 06:55:02-03:00,,,0.0,,
2020-12-27 06:55:08-03:00,,,,72185.0,
2020-12-27 06:55:27-03:00,,247376.0,,,
2020-12-27 06:56:47-03:00,,,,,257094.0
2020-12-27 06:58:32-03:00,0.0,,,,
2020-12-27 07:00:02-03:00,,,0.0,,
2020-12-27 07:00:08-03:00,,,,72185.0,
2020-12-27 07:00:28-03:00,,247379.0,,,
2020-12-27 07:01:48-03:00,,,,,257097.0
2020-12-27 07:03:07-03:00,,,,72185.0,
2020-12-27 07:03:33-03:00,0.0,,,,
2020-12-27 07:05:03-03:00,,,0.0,,
2020-12-27 07:05:28-03:00,,247381.0,,,
2020-12-27 07:06:48-03:00,,,,,257099.0
2020-12-27 07:08:08-03:00,,,,72185.0,
2020-12-27 07:08:33-03:00,0.0,,,,
2020-12-27 07:10:03-03:00,,,0.0,,
2020-12-27 07:10:28-03:00,,247384.0,,,
2020-12-27 07:11:48-03:00,,,,,257102.0
2020-12-27 07:13:08-03:00,,,,72185.0,
2020-12-27 07:13:33-03:00,0.0,,,,
2020-12-27 07:13:50-03:00,,,0.0,,
2020-12-27 07:15:29-03:00,,247386.0,,,
2020-12-27 07:16:48-03:00,,,,,257104.0
2020-12-27 07:18:08-03:00,,,,72185.0,
2020-12-27 07:18:34-03:00,0.0,,,,
2020-12-27 07:18:50-03:00,,,0.0,,
2020-12-27 07:20:29-03:00,,247389.0,,,
2020-12-27 07:21:49-03:00,,,,,257107.0
2020-12-27 07:23:09-03:00,,,,72185.0,
2020-12-27 07:23:34-03:00,0.0,,,,
2020-12-27 07:23:51-03:00,,,0.0,,
2020-12-27 07:25:29-03:00,,247391.0,,,
2020-12-27 07:26:49-03:00,,,,,257110.0
2020-12-27 07:28:09-03:00,,,,72185.0,
2020-12-27 07:28:34-03:00,0.0,,,,
2020-12-27 07:28:51-03:00,,,0.0,,
2020-12-27 07:30:30-03:00,,247394.0,,,
2020-12-27 07:31:49-03:00,,,,,257112.0
2020-12-27 07:33:09-03:00,,,,72185.0,
2020-12-27 07:33:35-03:00,0.0,,,,
2020-12-27 07:33:51-03:00,,,0.0,,
2020-12-27 07:35:30-03:00,,247396.0,,,
2020-12-27 07:36:50-03:00,,,,,257115.0
2020-12-27 07:38:09-03:00,,,,72185.0,
2020-12-27 07:38:35-03:00,0.0,,,,
2020-12-27 07:38:52-03:00,,,0.0,,
2020-12-27 07:40:30-03:00,,247399.0,,,
2020-12-27 07:41:50-03:00,,,,,257117.0
2020-12-27 07:43:09-03:00,,,,72185.0,
2020-12-27 07:43:35-03:00,0.0,,,,
2020-12-27 07:43:52-03:00,,,0.0,,
2020-12-27 07:45:31-03:00,,247402.0,,,
2020-12-27 07:46:50-03:00,,,,,257120.0
2020-12-27 07:48:10-03:00,,,,72185.0,
2020-12-27 07:48:36-03:00,0.0,,,,
2020-12-27 07:48:52-03:00,,,0.0,,
2020-12-27 07:50:31-03:00,,247404.0,,,
2020-12-27 07:51:51-03:00,,,,,257123.0
2020-12-27 07:53:10-03:00,,,,72185.0,
2020-12-27 07:53:36-03:00,0.0,,,,
2020-12-27 07:53:53-03:00,,,0.0,,
2020-12-27 07:55:31-03:00,,247406.0,,,
2020-12-27 07:56:51-03:00,,,,,257125.0
2020-12-27 07:58:10-03:00,,,,72185.0,
2020-12-27 07:58:36-03:00,0.0,,,,
2020-12-27 07:58:53-03:00,,,0.0,,
2020-12-27 08:00:32-03:00,,247409.0,,,
2020-12-27 08:01:51-03:00,,,,,257128.0
2020-12-27 08:03:11-03:00,,,,72185.0,
2020-12-27 08:03:37-03:00,0.0,,,,
2020-12-27 08:03:53-03:00,,,0.0,,
2020-12-27 08:05:32-03:00,,247411.0,,,
2020-12-27 08:06:52-03:00,,,,,257131.0
2020-12-27 08:08:11-03:00,,,,72185.0,
2020-12-27 08:08:37-03:00,0.0,,,,
2020-12-27 08:08:54-03:00,,,0.0,,
2020-12-27 08:10:32-03:00,,247413.0,,,
2020-12-27 08:11:52-03:00,,,,,257133.0
2020-12-27 08:13:11-03:00,,,,72185.0,
2020-12-27 08:13:37-03:00,0.0,,,,
2020-12-27 08:13:54-03:00,,,0.0,,
2020-12-27 08:15:32-03:00,,247415.0,,,
2020-12-27 08:16:52-03:00,,,,,257136.0
2020-12-27 08:18:12-03:00,,,,72185.0,
2020-12-27 08:18:38-03:00,0.0,,,,
2020-12-27 08:18:54-03:00,,,0.0,,
2020-12-27 08:20:33-03:00,,247417.0,,,
2020-12-27 08:21:53-03:00,,,,,257139.0
2020-12-27 08:23:12-03:00,,,,72185.0,
2020-12-27 08:23:38-03:00,0.0,,,,
2020-12-27 08:23:54-03:00,,,0.0,,
2020-12-27 08:25:33-03:00,,247419.0,,,
2020-12-27 08:26:53-03:00,,,,,257141.0
2020-12-27 08:28:13-03:00,,,,72185.0,
2020-12-27 08:28:38-03:00,0.0,,,,
2020-12-27 08:28:55-03:00,,,0.0,,
2020-12-27 08:30:33-03:00,,247421.0,,,
2020-12-27 08:31:54-03:00,,,,,257144.0
2020-12-27 08:33:12-03:00,,,,72185.0,
2020-12-27 08:33:39-03:00,0.0,,,,
2020-12-27 08:33:55-03:00,,,0.0,,
2020-12-27 08:35:34-03:00,,247424.0,,,
2020-12-27 08:36:54-03:00,,,,,257146.0
2020-12-27 08:38:13-03:00,,,,72185.0,
2020-12-27 08:38:39-03:00,0.0,,,,
2020-12-27 08:38:56-03:00,,,0.0,,
2020-12-27 08:40:34-03:00,,247427.0,,,
2020-12-27 08:40:45-03:00,,,0.0,,
2020-12-27 08:41:08-03:00,,,0.0,,
2020-12-27 08:41:54-03:00,,,,,257149.0
2020-12-27 08:43:13-03:00,,,,72185.0,
2020-12-27 08:43:39-03:00,0.0,,,,
2020-12-27 08:45:34-03:00,,247429.0,,,
2020-12-27 08:46:08-03:00,,,0.0,,
2020-12-27 08:46:55-03:00,,,,,257152.0
2020-12-27 08:48:13-03:00,,,,72185.0,
2020-12-27 08:48:40-03:00,0.0,,,,
2020-12-27 08:50:35-03:00,,247432.0,,,
2020-12-27 08:51:08-03:00,,,0.0,,
2020-12-27 08:51:55-03:00,,,,,257154.0
2020-12-27 08:53:14-03:00,,,,72185.0,
2020-12-27 08:53:40-03:00,0.0,,,,
2020-12-27 08:55:35-03:00,,247434.0,,,
2020-12-27 08:56:09-03:00,,,0.0,,
2020-12-27 08:56:55-03:00,,,,,257157.0
2020-12-27 08:58:14-03:00,,,,72185.0,
2020-12-27 08:58:40-03:00,0.0,,,,
2020-12-27 09:00:35-03:00,,247437.0,,,
2020-12-27 09:01:09-03:00,,,0.0,,
2020-12-27 09:01:56-03:00,,,,,257159.0
2020-12-27 09:03:14-03:00,,,,72185.0,
2020-12-27 09:03:40-03:00,0.0,,,,
2020-12-27 09:05:36-03:00,,247439.0,,,
2020-12-27 09:06:09-03:00,,,0.0,,
2020-12-27 09:06:56-03:00,,,,,257162.0
2020-12-27 09:08:15-03:00,,,,72185.0,
2020-12-27 09:08:41-03:00,0.0,,,,
2020-12-27 09:10:36-03:00,,247442.0,,,
2020-12-27 09:11:10-03:00,,,0.0,,
2020-12-27 09:11:56-03:00,,,,,257165.0
2020-12-27 09:13:15-03:00,,,,72185.0,
2020-12-27 09:13:41-03:00,0.0,,,,
2020-12-27 09:15:36-03:00,,247444.0,,,
2020-12-27 09:16:10-03:00,,,0.0,,
2020-12-27 09:16:57-03:00,,,,,257167.0
2020-12-27 09:18:15-03:00,,,,72185.0,
2020-12-27 09:18:41-03:00,0.0,,,,
2020-12-27 09:20:36-03:00,,247447.0,,,
2020-12-27 09:21:10-03:00,,,0.0,,
2020-12-27 09:21:52-03:00,,,0.0,,
2020-12-27 09:21:57-03:00,,,,,257170.0
2020-12-27 09:23:15-03:00,,,,72185.0,
2020-12-27 09:23:42-03:00,0.0,,,,
2020-12-27 09:25:37-03:00,,247449.0,,,
2020-12-27 09:26:53-03:00,,,0.0,,
2020-12-27 09:26:57-03:00,,,,,257172.0
2020-12-27 09:28:16-03:00,,,,72185.0,
2020-12-27 09:28:42-03:00,0.0,,,,
2020-12-27 09:30:37-03:00,,247452.0,,,
2020-12-27 09:31:53-03:00,,,0.0,,
2020-12-27 09:31:57-03:00,,,,,257175.0
2020-12-27 09:33:17-03:00,,,,72185.0,
2020-12-27 09:33:42-03:00,0.0,,,,
2020-12-27 09:35:37-03:00,,247454.0,,,
2020-12-27 09:36:53-03:00,,,0.0,,
2020-12-27 09:36:58-03:00,,,,,257178.0
2020-12-27 09:38:17-03:00,,,,72185.0,
2020-12-27 09:38:43-03:00,0.0,,,,
2020-12-27 09:39:30-03:00,,,,72185.0,
2020-12-27 09:40:38-03:00,,247457.0,,,
2020-12-27 09:41:53-03:00,,,0.0,,
2020-12-27 09:41:58-03:00,,,,,257180.0
2020-12-27 09:43:43-03:00,0.0,,,,
2020-12-27 09:44:31-03:00,,,,72185.0,
2020-12-27 09:45:38-03:00,,247459.0,,,
2020-12-27 09:46:54-03:00,,,0.0,,
2020-12-27 09:46:58-03:00,,,,,257183.0
2020-12-27 09:48:06-03:00,,,,72185.0,
2020-12-27 09:48:34-03:00,,,,72185.0,
2020-12-27 09:48:43-03:00,0.0,,,,
2020-12-27 09:50:38-03:00,,247462.0,,,
2020-12-27 09:51:54-03:00,,,0.0,,
2020-12-27 09:51:59-03:00,,,,,257185.0
2020-12-27 09:53:34-03:00,,,,72185.0,
2020-12-27 09:53:44-03:00,0.0,,,,
2020-12-27 09:55:39-03:00,,247465.0,,,
2020-12-27 09:56:54-03:00,,,0.0,,
2020-12-27 09:56:59-03:00,,,,,257188.0
2020-12-27 09:58:35-03:00,,,,72185.0,
2020-12-27 09:58:44-03:00,0.0,,,,
2020-12-27 10:00:39-03:00,,247467.0,,,
2020-12-27 10:01:55-03:00,,,0.0,,
2020-12-27 10:02:00-03:00,,,,,257191.0
2020-12-27 10:03:35-03:00,,,,72185.0,
2020-12-27 10:03:44-03:00,0.0,,,,
2020-12-27 10:05:39-03:00,,247470.0,,,
2020-12-27 10:06:55-03:00,,,0.0,,
2020-12-27 10:07:00-03:00,,,,,257193.0
2020-12-27 10:08:35-03:00,,,,72185.0,
2020-12-27 10:08:45-03:00,0.0,,,,
2020-12-27 10:10:40-03:00,,247472.0,,,
2020-12-27 10:11:55-03:00,,,0.0,,
2020-12-27 10:12:00-03:00,,,,,257196.0
2020-12-27 10:13:36-03:00,,,,72185.0,
2020-12-27 10:13:45-03:00,0.0,,,,
2020-12-27 10:15:40-03:00,,247475.0,,,
2020-12-27 10:16:56-03:00,,,0.0,,
2020-12-27 10:17:00-03:00,,,,,257198.0
2020-12-27 10:18:36-03:00,,,,72185.0,
2020-12-27 10:18:45-03:00,0.0,,,,
2020-12-27 10:20:40-03:00,,247477.0,,,
2020-12-27 10:21:56-03:00,,,0.0,,
2020-12-27 10:22:01-03:00,,,,,257201.0
2020-12-27 10:23:36-03:00,,,,72185.0,
2020-12-27 10:23:46-03:00,0.0,,,,
2020-12-27 10:25:41-03:00,,247480.0,,,
2020-12-27 10:26:56-03:00,,,0.0,,
2020-12-27 10:27:01-03:00,,,,,257204.0
2020-12-27 10:28:36-03:00,,,,72185.0,
2020-12-27 10:28:46-03:00,0.0,,,,
2020-12-27 10:30:41-03:00,,247482.0,,,
2020-12-27 10:31:57-03:00,,,0.0,,
2020-12-27 10:32:01-03:00,,,,,257206.0
2020-12-27 10:33:36-03:00,,,,72185.0,
2020-12-27 10:33:46-03:00,0.0,,,,
2020-12-27 10:35:41-03:00,,247485.0,,,
2020-12-27 10:36:57-03:00,,,0.0,,
2020-12-27 10:37:02-03:00,,,,,257209.0
2020-12-27 10:38:37-03:00,,,,72185.0,
2020-12-27 10:38:47-03:00,0.0,,,,
2020-12-27 10:40:42-03:00,,247487.0,,,
2020-12-27 10:41:57-03:00,,,0.0,,
2020-12-27 10:42:02-03:00,,,,,257211.0
2020-12-27 10:43:37-03:00,,,,72185.0,
2020-12-27 10:43:47-03:00,0.0,,,,
2020-12-27 10:45:42-03:00,,247490.0,,,
2020-12-27 10:46:58-03:00,,,0.0,,
2020-12-27 10:47:02-03:00,,,,,257214.0
2020-12-27 10:48:07-03:00,,,,72185.0,
2020-12-27 10:48:47-03:00,0.0,,,,
2020-12-27 10:50:42-03:00,,247492.0,,,
2020-12-27 10:51:58-03:00,,,0.0,,
2020-12-27 10:52:03-03:00,,,,,257217.0
2020-12-27 10:53:08-03:00,,,,72185.0,
2020-12-27 10:53:48-03:00,0.0,,,,
2020-12-27 10:55:43-03:00,,247495.0,,,
2020-12-27 10:56:58-03:00,,,0.0,,
2020-12-27 10:57:03-03:00,,,,,257219.0
2020-12-27 10:58:08-03:00,,,,72185.0,
2020-12-27 10:58:48-03:00,0.0,,,,
2020-12-27 10:59:22-03:00,,,,72185.0,
2020-12-27 11:00:03-03:00,,,,72185.0,
2020-12-27 11:00:26-03:00,,,,72185.0,
2020-12-27 11:00:43-03:00,,247497.0,,,
2020-12-27 11:01:58-03:00,,,0.0,,
2020-12-27 11:02:03-03:00,,,,,257222.0
2020-12-27 11:02:05-03:00,,,,72185.0,
2020-12-27 11:02:34-03:00,,,,72185.0,
2020-12-27 11:03:48-03:00,0.0,,,,
2020-12-27 11:05:43-03:00,,247500.0,,,
2020-12-27 11:06:59-03:00,,,0.0,,
2020-12-27 11:07:04-03:00,,,,,257224.0
2020-12-27 11:07:35-03:00,,,,72187.0,
2020-12-27 11:08:49-03:00,0.0,,,,
2020-12-27 11:10:44-03:00,,247503.0,,,
2020-12-27 11:11:59-03:00,,,0.0,,
2020-12-27 11:12:04-03:00,,,,,257227.0
2020-12-27 11:12:35-03:00,,,,72189.0,
2020-12-27 11:13:49-03:00,0.0,,,,
2020-12-27 11:15:44-03:00,,247505.0,,,
2020-12-27 11:16:59-03:00,,,0.0,,
2020-12-27 11:17:04-03:00,,,,,257230.0
2020-12-27 11:17:35-03:00,,,,72191.0,
2020-12-27 11:18:49-03:00,0.0,,,,
2020-12-27 11:20:44-03:00,,247508.0,,,
2020-12-27 11:22:00-03:00,,,0.0,,
2020-12-27 11:22:05-03:00,,,,,257232.0
2020-12-27 11:22:36-03:00,,,,72191.0,
2020-12-27 11:23:50-03:00,0.0,,,,
2020-12-27 11:25:45-03:00,,247510.0,,,
2020-12-27 11:27:00-03:00,,,0.0,,
2020-12-27 11:27:05-03:00,,,,,257235.0
2020-12-27 11:27:36-03:00,,,,72191.0,
2020-12-27 11:28:50-03:00,0.0,,,,
2020-12-27 11:30:45-03:00,,247513.0,,,
2020-12-27 11:32:00-03:00,,,0.0,,
2020-12-27 11:32:05-03:00,,,,,257237.0
2020-12-27 11:32:36-03:00,,,,72191.0,
2020-12-27 11:33:50-03:00,0.0,,,,
2020-12-27 11:35:45-03:00,,247515.0,,,
2020-12-27 11:37:01-03:00,,,0.0,,
2020-12-27 11:37:05-03:00,,,,,257240.0
2020-12-27 11:37:36-03:00,,,,72193.0,
2020-12-27 11:38:51-03:00,0.0,,,,
2020-12-27 11:40:45-03:00,,247518.0,,,
2020-12-27 11:42:01-03:00,,,0.0,,
2020-12-27 11:42:06-03:00,,,,,257243.0
2020-12-27 11:42:37-03:00,,,,72195.0,
2020-12-27 11:43:51-03:00,0.0,,,,
2020-12-27 11:45:46-03:00,,247520.0,,,
2020-12-27 11:47:01-03:00,,,0.0,,
2020-12-27 11:47:06-03:00,,,,,257245.0
2020-12-27 11:47:37-03:00,,,,72196.0,
2020-12-27 11:48:51-03:00,0.0,,,,
2020-12-27 11:50:46-03:00,,247523.0,,,
2020-12-27 11:52:02-03:00,,,0.0,,
2020-12-27 11:52:06-03:00,,,,,257248.0
2020-12-27 11:52:37-03:00,,,,72196.0,
2020-12-27 11:53:52-03:00,0.0,,,,
2020-12-27 11:55:46-03:00,,247526.0,,,
2020-12-27 11:57:02-03:00,,,0.0,,
2020-12-27 11:57:07-03:00,,,,,257251.0
2020-12-27 11:57:38-03:00,,,,72196.0,
2020-12-27 11:58:52-03:00,0.0,,,,
2020-12-27 12:00:47-03:00,,247528.0,,,
2020-12-27 12:02:02-03:00,,,0.0,,
2020-12-27 12:02:07-03:00,,,,,257253.0
2020-12-27 12:02:38-03:00,,,,72196.0,
2020-12-27 12:03:52-03:00,0.0,,,,
2020-12-27 12:05:47-03:00,,247531.0,,,
2020-12-27 12:07:02-03:00,,,0.0,,
2020-12-27 12:07:07-03:00,,,,,257256.0
2020-12-27 12:07:38-03:00,,,,72196.0,
2020-12-27 12:08:52-03:00,0.0,,,,
2020-12-27 12:10:47-03:00,,247533.0,,,
2020-12-27 12:12:03-03:00,,,0.0,,
2020-12-27 12:12:08-03:00,,,,,257258.0
2020-12-27 12:12:38-03:00,,,,72196.0,
2020-12-27 12:13:53-03:00,0.0,,,,
2020-12-27 12:15:48-03:00,,247536.0,,,
2020-12-27 12:17:03-03:00,,,0.0,,
2020-12-27 12:17:08-03:00,,,,,257261.0
2020-12-27 12:17:39-03:00,,,,72196.0,
2020-12-27 12:18:53-03:00,0.0,,,,
2020-12-27 12:20:48-03:00,,247538.0,,,
2020-12-27 12:22:03-03:00,,,0.0,,
2020-12-27 12:22:08-03:00,,,,,257264.0
2020-12-27 12:22:39-03:00,,,,72196.0,
2020-12-27 12:23:53-03:00,0.0,,,,
2020-12-27 12:25:48-03:00,,247541.0,,,
2020-12-27 12:27:04-03:00,,,0.0,,
2020-12-27 12:27:09-03:00,,,,,257266.0
2020-12-27 12:27:39-03:00,,,,72196.0,
2020-12-27 12:28:54-03:00,0.0,,,,
2020-12-27 12:30:49-03:00,,247544.0,,,
2020-12-27 12:32:04-03:00,,,0.0,,
2020-12-27 12:32:09-03:00,,,,,257269.0
2020-12-27 12:32:40-03:00,,,,72196.0,
2020-12-27 12:33:54-03:00,0.0,,,,
2020-12-27 12:35:49-03:00,,247546.0,,,
2020-12-27 12:37:04-03:00,,,0.0,,
2020-12-27 12:37:09-03:00,,,,,257271.0
2020-12-27 12:37:41-03:00,,,,72196.0,
2020-12-27 12:38:54-03:00,0.0,,,,
2020-12-27 12:40:49-03:00,,247549.0,,,
2020-12-27 12:42:05-03:00,,,0.0,,
2020-12-27 12:42:10-03:00,,,,,257274.0
2020-12-27 12:42:41-03:00,,,,72196.0,
2020-12-27 12:43:55-03:00,0.0,,,,
2020-12-27 12:45:50-03:00,,247551.0,,,
2020-12-27 12:47:05-03:00,,,0.0,,
2020-12-27 12:47:10-03:00,,,,,257277.0
2020-12-27 12:47:42-03:00,,,,72197.0,
2020-12-27 12:47:50-03:00,,,,72197.0,
2020-12-27 12:48:55-03:00,0.0,,,,
2020-12-27 12:50:50-03:00,,247554.0,,,
2020-12-27 12:52:05-03:00,,,0.0,,
2020-12-27 12:52:10-03:00,,,,,257279.0
2020-12-27 12:52:50-03:00,,,,72199.0,
2020-12-27 12:53:55-03:00,0.0,,,,
2020-12-27 12:55:50-03:00,,247556.0,,,
2020-12-27 12:57:06-03:00,,,0.0,,
2020-12-27 12:57:11-03:00,,,,,257282.0
2020-12-27 12:57:50-03:00,,,,72201.0,
2020-12-27 12:58:56-03:00,0.0,,,,
2020-12-27 13:00:51-03:00,,247559.0,,,
2020-12-27 13:02:06-03:00,,,0.0,,
2020-12-27 13:02:11-03:00,,,,,257285.0
2020-12-27 13:02:51-03:00,,,,72201.0,
2020-12-27 13:03:45-03:00,,,,72201.0,
2020-12-27 13:03:56-03:00,0.0,,,,
2020-12-27 13:05:51-03:00,,247562.0,,,
2020-12-27 13:07:06-03:00,,,0.0,,
2020-12-27 13:07:11-03:00,,,,,257287.0
2020-12-27 13:08:45-03:00,,,,72201.0,
2020-12-27 13:08:56-03:00,0.0,,,,
2020-12-27 13:10:51-03:00,,247564.0,,,
2020-12-27 13:12:07-03:00,,,0.0,,
2020-12-27 13:12:12-03:00,,,,,257290.0
2020-12-27 13:13:45-03:00,,,,72201.0,
2020-12-27 13:13:57-03:00,0.0,,,,
2020-12-27 13:15:51-03:00,,247567.0,,,
2020-12-27 13:17:07-03:00,,,0.0,,
2020-12-27 13:17:12-03:00,,,,,257293.0
2020-12-27 13:18:46-03:00,,,,72202.0,
2020-12-27 13:18:57-03:00,0.0,,,,
2020-12-27 13:20:52-03:00,,247569.0,,,
2020-12-27 13:22:07-03:00,,,0.0,,
2020-12-27 13:22:12-03:00,,,,,257295.0
2020-12-27 13:23:46-03:00,,,,72203.0,
2020-12-27 13:23:57-03:00,0.0,,,,
