date,APR El Melón - RP3 Cementos Melón >> Cementos Melón >> Estado Bomba(13118),APR El Melón - RP3 Cementos Melón >> Cementos Melón >> Estado Bomba Elevadora(25567)
2020-12-17 06:47:19-03:00,1.0,
2020-12-17 06:52:17-03:00,1.0,
2020-12-17 06:52:20-03:00,1.0,
2020-12-17 06:57:17-03:00,1.0,
2020-12-17 06:57:20-03:00,1.0,
2020-12-17 07:02:17-03:00,1.0,
2020-12-17 07:02:20-03:00,1.0,
2020-12-17 07:07:18-03:00,1.0,
2020-12-17 07:07:20-03:00,1.0,
2020-12-17 07:12:18-03:00,1.0,
2020-12-17 07:12:21-03:00,1.0,
2020-12-17 07:17:18-03:00,1.0,
2020-12-17 07:17:21-03:00,1.0,
2020-12-17 07:22:19-03:00,1.0,
2020-12-17 07:22:21-03:00,1.0,
2020-12-17 07:27:19-03:00,1.0,
2020-12-17 07:27:22-03:00,1.0,
2020-12-17 07:32:19-03:00,1.0,
2020-12-17 07:32:22-03:00,1.0,
2020-12-17 07:37:20-03:00,1.0,
2020-12-17 07:37:22-03:00,1.0,
2020-12-17 07:42:20-03:00,1.0,
2020-12-17 07:42:23-03:00,1.0,
2020-12-17 07:47:20-03:00,1.0,
2020-12-17 07:47:23-03:00,1.0,
2020-12-17 07:52:21-03:00,1.0,
2020-12-17 07:52:23-03:00,1.0,
2020-12-17 07:57:21-03:00,1.0,
2020-12-17 07:57:24-03:00,1.0,
2020-12-17 08:02:21-03:00,1.0,
2020-12-17 08:02:24-03:00,1.0,
2020-12-17 08:07:21-03:00,1.0,
2020-12-17 08:07:24-03:00,1.0,
2020-12-17 08:12:22-03:00,1.0,
2020-12-17 08:12:24-03:00,1.0,
2020-12-17 08:17:22-03:00,1.0,
2020-12-17 08:17:25-03:00,1.0,
2020-12-17 08:22:22-03:00,1.0,
2020-12-17 08:22:25-03:00,1.0,
2020-12-17 08:27:23-03:00,1.0,
2020-12-17 08:27:25-03:00,1.0,
2020-12-17 08:32:23-03:00,1.0,
2020-12-17 08:32:26-03:00,1.0,
2020-12-17 08:37:23-03:00,1.0,
2020-12-17 08:37:26-03:00,1.0,
2020-12-17 08:42:24-03:00,1.0,
2020-12-17 08:42:26-03:00,1.0,
2020-12-17 08:47:24-03:00,1.0,
2020-12-17 08:47:27-03:00,1.0,
2020-12-17 08:52:24-03:00,1.0,
2020-12-17 08:52:27-03:00,1.0,
2020-12-17 08:57:25-03:00,1.0,
2020-12-17 08:57:27-03:00,1.0,
2020-12-17 09:02:25-03:00,1.0,
2020-12-17 09:02:27-03:00,1.0,
2020-12-17 09:07:25-03:00,1.0,
2020-12-17 09:07:28-03:00,1.0,
2020-12-17 09:12:25-03:00,1.0,
2020-12-17 09:12:28-03:00,1.0,
2020-12-17 09:17:26-03:00,1.0,
2020-12-17 09:17:28-03:00,1.0,
2020-12-17 09:22:26-03:00,1.0,
2020-12-17 09:22:29-03:00,1.0,
2020-12-17 09:27:26-03:00,1.0,
2020-12-17 09:27:29-03:00,1.0,
2020-12-17 09:32:27-03:00,1.0,
2020-12-17 09:32:29-03:00,1.0,
2020-12-17 09:37:27-03:00,1.0,
2020-12-17 09:37:30-03:00,1.0,
2020-12-17 09:42:27-03:00,1.0,
2020-12-17 09:42:30-03:00,1.0,
2020-12-17 09:47:28-03:00,1.0,
2020-12-17 09:47:30-03:00,1.0,
2020-12-17 09:52:28-03:00,1.0,
2020-12-17 09:52:31-03:00,1.0,
2020-12-17 09:57:28-03:00,1.0,
2020-12-17 09:57:31-03:00,1.0,
2020-12-17 10:02:28-03:00,1.0,
2020-12-17 10:02:31-03:00,1.0,
2020-12-17 10:07:29-03:00,1.0,
2020-12-17 10:07:31-03:00,1.0,
2020-12-17 10:12:29-03:00,1.0,
2020-12-17 10:12:32-03:00,1.0,
2020-12-17 10:17:29-03:00,1.0,
2020-12-17 10:17:32-03:00,1.0,
2020-12-17 10:22:30-03:00,1.0,
2020-12-17 10:22:32-03:00,1.0,
2020-12-17 10:27:30-03:00,1.0,
2020-12-17 10:27:33-03:00,1.0,
2020-12-17 10:32:30-03:00,1.0,
2020-12-17 10:32:33-03:00,1.0,
2020-12-17 10:37:31-03:00,1.0,
2020-12-17 10:37:33-03:00,1.0,
2020-12-17 10:42:31-03:00,1.0,
2020-12-17 10:42:34-03:00,1.0,
2020-12-17 10:47:31-03:00,1.0,
2020-12-17 10:47:34-03:00,1.0,
2020-12-17 10:52:31-03:00,1.0,
2020-12-17 10:52:34-03:00,1.0,
2020-12-17 10:57:32-03:00,1.0,
2020-12-17 10:57:35-03:00,1.0,
2020-12-17 11:02:32-03:00,1.0,
2020-12-17 11:02:35-03:00,1.0,
2020-12-17 11:07:32-03:00,1.0,
