date,APR Los Caleos >> Pozos y Bombas Elevadoras >> Caudal Pozos(9918)
2020-12-06 19:35:01-03:00,4.54
2020-12-06 19:40:01-03:00,4.54
2020-12-06 19:45:02-03:00,4.54
2020-12-06 19:50:02-03:00,4.54
2020-12-06 19:55:02-03:00,4.54
2020-12-06 20:00:03-03:00,4.54
2020-12-06 20:05:03-03:00,4.54
2020-12-06 20:10:03-03:00,4.54
2020-12-06 20:15:03-03:00,4.54
2020-12-06 20:20:04-03:00,4.54
2020-12-06 20:25:04-03:00,4.54
2020-12-06 20:30:04-03:00,4.54
2020-12-06 20:35:05-03:00,4.54
2020-12-06 20:40:05-03:00,4.54
2020-12-06 20:45:06-03:00,4.54
2020-12-06 20:50:06-03:00,4.54
2020-12-06 20:55:06-03:00,4.54
2020-12-06 21:00:07-03:00,4.54
2020-12-06 21:05:07-03:00,0.0
2020-12-06 21:10:07-03:00,0.0
2020-12-06 21:15:07-03:00,0.0
2020-12-06 21:20:09-03:00,0.0
2020-12-06 21:25:09-03:00,0.0
2020-12-06 21:30:09-03:00,0.0
2020-12-06 21:35:09-03:00,0.0
2020-12-06 21:40:09-03:00,0.0
2020-12-06 21:45:10-03:00,0.0
2020-12-06 21:50:10-03:00,0.0
2020-12-06 21:55:10-03:00,4.76
2020-12-06 22:00:11-03:00,4.76
2020-12-06 22:05:11-03:00,4.76
2020-12-06 22:10:11-03:00,4.76
2020-12-06 22:15:12-03:00,4.76
2020-12-06 22:20:12-03:00,4.76
2020-12-06 22:25:12-03:00,4.76
2020-12-06 22:30:13-03:00,4.76
2020-12-06 22:35:12-03:00,4.76
2020-12-06 22:40:13-03:00,4.76
2020-12-06 22:45:13-03:00,4.76
2020-12-06 22:50:13-03:00,4.54
2020-12-06 22:55:13-03:00,4.76
2020-12-06 23:00:14-03:00,4.54
2020-12-06 23:05:14-03:00,4.76
2020-12-06 23:10:14-03:00,4.54
2020-12-06 23:15:15-03:00,4.76
2020-12-06 23:20:15-03:00,4.54
2020-12-06 23:25:16-03:00,4.54
2020-12-06 23:30:17-03:00,4.76
2020-12-06 23:35:17-03:00,4.54
2020-12-06 23:40:17-03:00,4.54
2020-12-06 23:45:18-03:00,4.54
2020-12-06 23:50:18-03:00,4.54
2020-12-06 23:55:18-03:00,4.54
2020-12-07 00:00:19-03:00,4.54
2020-12-07 00:05:19-03:00,4.54
2020-12-07 00:10:19-03:00,0.0
2020-12-07 00:15:19-03:00,0.0
2020-12-07 00:20:20-03:00,0.0
2020-12-07 00:25:20-03:00,0.0
2020-12-07 00:30:20-03:00,0.0
2020-12-07 00:35:20-03:00,0.0
2020-12-07 00:40:21-03:00,0.0
2020-12-07 00:45:21-03:00,0.0
2020-12-07 00:50:21-03:00,0.0
2020-12-07 00:55:22-03:00,0.0
2020-12-07 01:00:22-03:00,0.0
2020-12-07 01:05:23-03:00,0.0
2020-12-07 01:10:23-03:00,0.0
2020-12-07 01:15:24-03:00,0.0
2020-12-07 01:20:24-03:00,5.0
2020-12-07 01:25:24-03:00,4.76
2020-12-07 01:30:25-03:00,4.76
2020-12-07 01:35:24-03:00,4.76
2020-12-07 01:40:25-03:00,4.76
2020-12-07 01:45:25-03:00,4.76
2020-12-07 01:50:25-03:00,4.76
2020-12-07 01:55:26-03:00,4.76
2020-12-07 02:00:26-03:00,4.76
2020-12-07 02:05:26-03:00,4.76
2020-12-07 02:10:27-03:00,4.76
2020-12-07 02:15:27-03:00,4.76
2020-12-07 02:20:27-03:00,4.76
2020-12-07 02:25:27-03:00,4.54
2020-12-07 02:30:28-03:00,4.76
2020-12-07 02:35:28-03:00,0.0
2020-12-07 02:40:29-03:00,0.0
2020-12-07 02:45:30-03:00,0.0
2020-12-07 02:50:30-03:00,0.0
2020-12-07 02:55:30-03:00,0.0
2020-12-07 03:00:30-03:00,0.0
2020-12-07 03:05:31-03:00,0.0
2020-12-07 03:10:31-03:00,0.0
2020-12-07 03:15:31-03:00,0.0
2020-12-07 03:20:32-03:00,0.0
2020-12-07 03:25:32-03:00,0.0
2020-12-07 03:30:32-03:00,0.0
2020-12-07 03:35:32-03:00,0.0
2020-12-07 03:40:33-03:00,0.0
2020-12-07 03:45:33-03:00,0.0
2020-12-07 03:50:33-03:00,5.0
2020-12-07 03:55:34-03:00,4.76
2020-12-07 04:00:34-03:00,4.76
2020-12-07 04:05:34-03:00,4.76
2020-12-07 04:10:35-03:00,4.76
2020-12-07 04:15:36-03:00,4.76
2020-12-07 04:20:36-03:00,4.76
2020-12-07 04:25:36-03:00,4.76
2020-12-07 04:30:37-03:00,4.76
2020-12-07 04:35:36-03:00,4.76
2020-12-07 04:40:36-03:00,4.76
2020-12-07 04:45:37-03:00,4.76
2020-12-07 04:50:37-03:00,4.76
2020-12-07 04:55:37-03:00,4.76
2020-12-07 05:00:37-03:00,4.76
2020-12-07 05:05:38-03:00,0.0
2020-12-07 05:10:38-03:00,0.0
2020-12-07 05:15:38-03:00,0.0
2020-12-07 05:20:39-03:00,0.0
2020-12-07 05:25:39-03:00,0.0
2020-12-07 05:30:39-03:00,0.0
2020-12-07 05:35:40-03:00,0.0
2020-12-07 05:40:40-03:00,0.0
2020-12-07 05:45:40-03:00,0.0
2020-12-07 05:50:40-03:00,0.0
2020-12-07 05:55:41-03:00,0.0
2020-12-07 06:00:41-03:00,0.0
2020-12-07 06:05:42-03:00,0.0
2020-12-07 06:10:43-03:00,0.0
2020-12-07 06:15:43-03:00,0.0
2020-12-07 06:20:43-03:00,0.0
2020-12-07 06:25:44-03:00,5.0
2020-12-07 06:30:44-03:00,4.76
2020-12-07 06:35:44-03:00,4.76
2020-12-07 06:40:44-03:00,4.76
2020-12-07 06:45:45-03:00,4.76
2020-12-07 06:50:45-03:00,4.76
2020-12-07 06:55:45-03:00,4.76
2020-12-07 07:00:46-03:00,4.76
2020-12-07 07:05:46-03:00,4.76
2020-12-07 07:10:46-03:00,4.76
2020-12-07 07:15:46-03:00,4.76
2020-12-07 07:20:47-03:00,4.76
2020-12-07 07:25:47-03:00,4.76
2020-12-07 07:30:48-03:00,4.76
2020-12-07 07:35:48-03:00,0.0
2020-12-07 07:40:48-03:00,0.0
2020-12-07 07:45:48-03:00,0.0
2020-12-07 07:50:49-03:00,0.0
2020-12-07 07:55:50-03:00,0.0
2020-12-07 08:00:50-03:00,0.0
2020-12-07 08:05:50-03:00,0.0
2020-12-07 08:10:50-03:00,0.0
2020-12-07 08:15:51-03:00,0.0
2020-12-07 08:20:51-03:00,0.0
2020-12-07 08:25:51-03:00,0.0
2020-12-07 08:30:52-03:00,0.0
2020-12-07 08:35:52-03:00,0.0
2020-12-07 08:40:52-03:00,0.0
2020-12-07 08:45:52-03:00,5.0
2020-12-07 08:50:52-03:00,4.76
2020-12-07 08:55:53-03:00,4.76
2020-12-07 09:00:53-03:00,4.76
2020-12-07 09:05:53-03:00,4.76
2020-12-07 09:10:54-03:00,4.76
2020-12-07 09:15:54-03:00,4.76
2020-12-07 09:20:55-03:00,4.76
2020-12-07 09:25:55-03:00,4.76
2020-12-07 09:30:55-03:00,4.76
2020-12-07 09:35:55-03:00,4.76
2020-12-07 09:40:56-03:00,4.54
2020-12-07 09:45:56-03:00,4.54
2020-12-07 09:50:56-03:00,4.54
2020-12-07 09:55:57-03:00,0.0
2020-12-07 10:00:57-03:00,0.0
2020-12-07 10:05:57-03:00,0.0
2020-12-07 10:10:58-03:00,0.0
2020-12-07 10:15:58-03:00,0.0
2020-12-07 10:20:58-03:00,0.0
2020-12-07 10:25:58-03:00,0.0
2020-12-07 10:30:59-03:00,0.0
2020-12-07 10:35:59-03:00,0.0
2020-12-07 10:41:00-03:00,0.0
2020-12-07 10:46:00-03:00,0.0
2020-12-07 10:51:01-03:00,5.0
2020-12-07 10:56:01-03:00,4.76
2020-12-07 11:01:02-03:00,4.76
2020-12-07 11:06:02-03:00,4.76
2020-12-07 11:11:02-03:00,4.76
2020-12-07 11:16:03-03:00,0.0
2020-12-07 11:21:03-03:00,0.0
2020-12-07 11:26:03-03:00,0.0
2020-12-07 11:31:03-03:00,0.0
2020-12-07 11:36:03-03:00,0.0
2020-12-07 11:41:03-03:00,0.0
2020-12-07 11:46:03-03:00,0.0
2020-12-07 11:51:04-03:00,0.0
2020-12-07 11:56:04-03:00,0.0
2020-12-07 12:01:04-03:00,0.0
2020-12-07 12:06:05-03:00,0.0
2020-12-07 12:11:05-03:00,0.0
2020-12-07 12:16:05-03:00,0.0
2020-12-07 12:21:06-03:00,0.0
2020-12-07 12:26:06-03:00,0.0
2020-12-07 12:31:07-03:00,0.0
2020-12-07 12:36:07-03:00,0.0
2020-12-07 12:41:08-03:00,0.0
2020-12-07 12:46:08-03:00,0.0
2020-12-07 12:51:09-03:00,0.0
2020-12-07 12:56:09-03:00,0.0
2020-12-07 13:01:09-03:00,0.0
2020-12-07 13:06:10-03:00,0.0
2020-12-07 13:11:10-03:00,0.0
2020-12-07 13:16:10-03:00,0.0
2020-12-07 13:21:10-03:00,0.0
2020-12-07 13:26:11-03:00,0.0
2020-12-07 13:31:11-03:00,0.0
2020-12-07 13:36:11-03:00,0.0
2020-12-07 13:41:11-03:00,0.0
2020-12-07 13:46:12-03:00,0.0
2020-12-07 13:51:12-03:00,0.0
2020-12-07 13:56:12-03:00,0.0
2020-12-07 14:01:13-03:00,0.0
2020-12-07 14:06:13-03:00,0.0
2020-12-07 14:11:13-03:00,0.0
2020-12-07 14:16:13-03:00,0.0
2020-12-07 14:21:14-03:00,0.0
2020-12-07 14:26:14-03:00,0.0
2020-12-07 14:31:14-03:00,0.0
2020-12-07 14:36:14-03:00,0.0
2020-12-07 14:41:15-03:00,0.0
2020-12-07 14:46:16-03:00,0.0
2020-12-07 14:51:16-03:00,0.0
2020-12-07 14:56:16-03:00,0.0
2020-12-07 15:01:17-03:00,0.0
2020-12-07 15:06:17-03:00,0.0
2020-12-07 15:11:17-03:00,0.0
2020-12-07 15:16:18-03:00,0.0
2020-12-07 15:21:18-03:00,0.0
2020-12-07 15:26:18-03:00,0.0
2020-12-07 15:31:17-03:00,6.25
2020-12-07 15:36:17-03:00,4.76
2020-12-07 15:41:18-03:00,4.76
2020-12-07 15:46:18-03:00,4.76
2020-12-07 15:51:18-03:00,4.76
2020-12-07 15:56:19-03:00,4.76
2020-12-07 16:01:19-03:00,4.76
2020-12-07 16:06:19-03:00,0.0
2020-12-07 16:11:19-03:00,0.0
2020-12-07 16:16:21-03:00,0.0
2020-12-07 16:21:22-03:00,0.0
2020-12-07 16:26:22-03:00,0.0
2020-12-07 16:31:22-03:00,0.0
2020-12-07 16:36:22-03:00,0.0
2020-12-07 16:41:23-03:00,0.0
2020-12-07 16:46:23-03:00,0.0
2020-12-07 16:51:23-03:00,0.0
2020-12-07 16:56:24-03:00,0.0
2020-12-07 17:01:24-03:00,0.0
2020-12-07 17:06:24-03:00,0.0
2020-12-07 17:11:25-03:00,0.0
2020-12-07 17:16:25-03:00,0.0
2020-12-07 17:21:25-03:00,0.0
2020-12-07 17:26:25-03:00,0.0
2020-12-07 17:31:26-03:00,0.0
2020-12-07 17:36:26-03:00,0.0
2020-12-07 17:41:26-03:00,0.0
2020-12-07 17:46:27-03:00,0.0
2020-12-07 17:51:27-03:00,0.0
2020-12-07 17:56:27-03:00,0.0
2020-12-07 18:01:28-03:00,0.0
2020-12-07 18:06:28-03:00,0.0
2020-12-07 18:11:28-03:00,0.0
2020-12-07 18:16:29-03:00,0.0
2020-12-07 18:21:29-03:00,0.0
2020-12-07 18:26:29-03:00,0.0
2020-12-07 18:31:30-03:00,0.0
2020-12-07 18:36:30-03:00,5.0
2020-12-07 18:41:31-03:00,4.76
2020-12-07 18:46:31-03:00,4.76
2020-12-07 18:51:31-03:00,4.76
2020-12-07 18:56:32-03:00,4.76
2020-12-07 19:01:32-03:00,4.76
2020-12-07 19:06:33-03:00,4.76
2020-12-07 19:11:33-03:00,4.76
2020-12-07 19:16:33-03:00,4.76
2020-12-07 19:21:33-03:00,4.76
2020-12-07 19:26:34-03:00,4.76
2020-12-07 19:31:34-03:00,4.76
2020-12-07 19:36:34-03:00,4.76
2020-12-07 19:41:34-03:00,4.76
2020-12-07 19:46:34-03:00,4.76
2020-12-07 19:51:35-03:00,4.76
2020-12-07 19:56:35-03:00,4.76
2020-12-07 20:01:35-03:00,4.76
2020-12-07 20:06:36-03:00,4.76
2020-12-07 20:11:36-03:00,4.76
2020-12-07 20:16:36-03:00,4.76
2020-12-07 20:21:37-03:00,4.76
2020-12-07 20:26:37-03:00,4.76
2020-12-07 20:31:37-03:00,4.76
2020-12-07 20:36:37-03:00,4.54
2020-12-07 20:41:38-03:00,4.76
2020-12-07 20:46:39-03:00,4.76
2020-12-07 20:51:39-03:00,0.0
2020-12-07 20:56:39-03:00,0.0
2020-12-07 21:01:40-03:00,0.0
2020-12-07 21:06:40-03:00,0.0
2020-12-07 21:11:40-03:00,0.0
2020-12-07 21:16:41-03:00,0.0
2020-12-07 21:21:41-03:00,0.0
2020-12-07 21:26:41-03:00,0.0
2020-12-07 21:31:41-03:00,0.0
2020-12-07 21:36:41-03:00,0.0
2020-12-07 21:41:41-03:00,0.0
2020-12-07 21:46:42-03:00,4.76
2020-12-07 21:51:43-03:00,4.76
2020-12-07 21:56:43-03:00,4.76
2020-12-07 22:01:43-03:00,4.76
2020-12-07 22:06:43-03:00,4.76
2020-12-07 22:11:44-03:00,4.76
2020-12-07 22:16:45-03:00,4.76
2020-12-07 22:21:45-03:00,4.76
2020-12-07 22:26:45-03:00,4.76
2020-12-07 22:31:45-03:00,4.76
2020-12-07 22:36:45-03:00,4.76
2020-12-07 22:41:45-03:00,4.76
2020-12-07 22:46:45-03:00,4.76
2020-12-07 22:51:46-03:00,4.76
2020-12-07 22:56:46-03:00,4.76
2020-12-07 23:01:46-03:00,4.76
2020-12-07 23:06:47-03:00,4.76
2020-12-07 23:11:47-03:00,4.76
2020-12-07 23:16:47-03:00,4.76
2020-12-07 23:21:48-03:00,4.76
2020-12-07 23:26:48-03:00,0.0
2020-12-07 23:31:49-03:00,0.0
2020-12-07 23:36:49-03:00,0.0
2020-12-07 23:41:49-03:00,0.0
2020-12-07 23:46:50-03:00,0.0
2020-12-07 23:51:50-03:00,0.0
2020-12-07 23:56:50-03:00,0.0
2020-12-08 00:01:51-03:00,0.0
2020-12-08 00:06:51-03:00,0.0
2020-12-08 00:11:52-03:00,0.0
2020-12-08 00:16:52-03:00,0.0
2020-12-08 00:21:52-03:00,0.0
2020-12-08 00:26:52-03:00,0.0
2020-12-08 00:31:53-03:00,0.0
2020-12-08 00:36:53-03:00,0.0
2020-12-08 00:41:53-03:00,0.0
2020-12-08 00:46:54-03:00,0.0
2020-12-08 00:51:54-03:00,0.0
2020-12-08 00:56:54-03:00,5.0
2020-12-08 01:01:55-03:00,4.76
2020-12-08 01:06:55-03:00,4.76
2020-12-08 01:11:55-03:00,4.76
2020-12-08 01:16:55-03:00,4.76
2020-12-08 01:21:56-03:00,4.76
2020-12-08 01:26:56-03:00,4.76
2020-12-08 01:31:56-03:00,4.76
2020-12-08 01:36:56-03:00,4.76
2020-12-08 01:41:56-03:00,4.76
2020-12-08 01:46:57-03:00,4.76
2020-12-08 01:51:57-03:00,4.76
2020-12-08 01:56:57-03:00,0.0
2020-12-08 02:01:58-03:00,0.0
2020-12-08 02:06:58-03:00,0.0
2020-12-08 02:11:58-03:00,0.0
2020-12-08 02:16:59-03:00,0.0
2020-12-08 02:22:00-03:00,0.0
2020-12-08 02:27:00-03:00,0.0
2020-12-08 02:32:00-03:00,0.0
2020-12-08 02:37:00-03:00,0.0
2020-12-08 02:42:01-03:00,0.0
2020-12-08 02:47:01-03:00,0.0
2020-12-08 02:52:01-03:00,0.0
2020-12-08 02:57:01-03:00,0.0
2020-12-08 03:02:02-03:00,0.0
2020-12-08 03:07:02-03:00,0.0
2020-12-08 03:12:03-03:00,0.0
2020-12-08 03:17:03-03:00,0.0
2020-12-08 03:22:03-03:00,0.0
2020-12-08 03:27:04-03:00,0.0
2020-12-08 03:32:04-03:00,0.0
2020-12-08 03:37:04-03:00,0.0
2020-12-08 03:42:04-03:00,0.0
2020-12-08 03:47:04-03:00,0.0
2020-12-08 03:52:05-03:00,0.0
2020-12-08 03:57:05-03:00,0.0
2020-12-08 04:02:06-03:00,0.0
2020-12-08 04:07:06-03:00,5.0
2020-12-08 04:12:06-03:00,4.76
2020-12-08 04:17:06-03:00,4.76
2020-12-08 04:22:07-03:00,4.76
2020-12-08 04:27:07-03:00,4.76
2020-12-08 04:32:07-03:00,4.76
2020-12-08 04:37:08-03:00,4.76
2020-12-08 04:42:08-03:00,4.76
2020-12-08 04:47:09-03:00,4.76
2020-12-08 04:52:09-03:00,4.76
2020-12-08 04:57:09-03:00,4.76
2020-12-08 05:02:09-03:00,0.0
2020-12-08 05:07:10-03:00,0.0
2020-12-08 05:12:10-03:00,0.0
2020-12-08 05:17:10-03:00,0.0
2020-12-08 05:22:11-03:00,0.0
2020-12-08 05:27:11-03:00,0.0
2020-12-08 05:32:11-03:00,0.0
2020-12-08 05:37:11-03:00,0.0
2020-12-08 05:42:12-03:00,0.0
2020-12-08 05:47:12-03:00,0.0
2020-12-08 05:52:12-03:00,0.0
2020-12-08 05:57:13-03:00,0.0
2020-12-08 06:02:13-03:00,0.0
2020-12-08 06:07:13-03:00,0.0
2020-12-08 06:12:14-03:00,0.0
2020-12-08 06:17:15-03:00,0.0
2020-12-08 06:22:15-03:00,0.0
2020-12-08 06:27:16-03:00,0.0
2020-12-08 06:32:15-03:00,0.0
2020-12-08 06:37:16-03:00,0.0
2020-12-08 06:42:16-03:00,0.0
2020-12-08 06:47:16-03:00,0.0
2020-12-08 06:52:17-03:00,5.0
2020-12-08 06:57:17-03:00,4.76
2020-12-08 07:02:17-03:00,4.76
2020-12-08 07:07:18-03:00,4.76
2020-12-08 07:12:18-03:00,4.76
2020-12-08 07:17:18-03:00,4.76
2020-12-08 07:22:18-03:00,4.76
2020-12-08 07:27:19-03:00,4.76
2020-12-08 07:32:19-03:00,4.76
2020-12-08 07:37:20-03:00,4.76
2020-12-08 07:42:20-03:00,4.76
2020-12-08 07:47:21-03:00,4.76
2020-12-08 07:52:21-03:00,0.0
2020-12-08 07:57:21-03:00,0.0
2020-12-08 08:02:22-03:00,0.0
2020-12-08 08:07:22-03:00,0.0
2020-12-08 08:12:22-03:00,0.0
2020-12-08 08:17:23-03:00,0.0
2020-12-08 08:22:23-03:00,0.0
2020-12-08 08:27:23-03:00,0.0
2020-12-08 08:32:23-03:00,0.0
2020-12-08 08:37:23-03:00,0.0
2020-12-08 08:42:24-03:00,0.0
2020-12-08 08:47:24-03:00,0.0
2020-12-08 08:52:24-03:00,0.0
2020-12-08 08:57:24-03:00,0.0
2020-12-08 09:02:25-03:00,0.0
2020-12-08 09:07:25-03:00,5.0
2020-12-08 09:12:25-03:00,4.76
2020-12-08 09:17:26-03:00,4.76
2020-12-08 09:22:26-03:00,4.76
2020-12-08 09:27:27-03:00,4.76
2020-12-08 09:32:27-03:00,4.76
2020-12-08 09:37:27-03:00,0.0
2020-12-08 09:42:28-03:00,0.0
2020-12-08 09:47:28-03:00,0.0
2020-12-08 09:52:28-03:00,0.0
2020-12-08 09:57:29-03:00,0.0
2020-12-08 10:02:29-03:00,0.0
2020-12-08 10:07:29-03:00,0.0
2020-12-08 10:12:29-03:00,0.0
2020-12-08 10:17:30-03:00,0.0
2020-12-08 10:22:30-03:00,0.0
2020-12-08 10:27:30-03:00,0.0
2020-12-08 10:32:29-03:00,0.0
2020-12-08 10:37:30-03:00,0.0
2020-12-08 10:42:30-03:00,0.0
2020-12-08 10:47:31-03:00,0.0
2020-12-08 10:52:31-03:00,0.0
2020-12-08 10:57:31-03:00,0.0
2020-12-08 11:02:31-03:00,0.0
2020-12-08 11:07:32-03:00,0.0
2020-12-08 11:12:34-03:00,0.0
2020-12-08 11:17:34-03:00,0.0
2020-12-08 11:22:34-03:00,0.0
2020-12-08 11:27:35-03:00,0.0
2020-12-08 11:32:35-03:00,0.0
2020-12-08 11:37:35-03:00,0.0
2020-12-08 11:42:35-03:00,0.0
2020-12-08 11:47:36-03:00,0.0
2020-12-08 11:52:36-03:00,0.0
2020-12-08 11:57:36-03:00,0.0
2020-12-08 12:02:36-03:00,0.0
2020-12-08 12:07:37-03:00,0.0
2020-12-08 12:12:37-03:00,0.0
2020-12-08 12:17:38-03:00,0.0
2020-12-08 12:22:38-03:00,0.0
2020-12-08 12:27:38-03:00,0.0
2020-12-08 12:32:38-03:00,0.0
2020-12-08 12:37:38-03:00,0.0
2020-12-08 12:42:39-03:00,0.0
2020-12-08 12:47:39-03:00,0.0
2020-12-08 12:52:40-03:00,0.0
2020-12-08 12:57:40-03:00,0.0
2020-12-08 13:02:40-03:00,0.0
2020-12-08 13:07:41-03:00,0.0
2020-12-08 13:12:41-03:00,0.0
2020-12-08 13:17:41-03:00,0.0
2020-12-08 13:22:42-03:00,0.0
2020-12-08 13:27:42-03:00,0.0
2020-12-08 13:32:42-03:00,0.0
2020-12-08 13:37:42-03:00,0.0
2020-12-08 13:42:42-03:00,0.0
2020-12-08 13:47:43-03:00,0.0
2020-12-08 13:52:43-03:00,0.0
2020-12-08 13:57:44-03:00,0.0
2020-12-08 14:02:45-03:00,0.0
2020-12-08 14:07:45-03:00,0.0
2020-12-08 14:12:45-03:00,0.0
2020-12-08 14:17:45-03:00,0.0
2020-12-08 14:22:46-03:00,0.0
2020-12-08 14:27:46-03:00,0.0
2020-12-08 14:32:46-03:00,0.0
2020-12-08 14:37:46-03:00,0.0
2020-12-08 14:42:46-03:00,0.0
2020-12-08 14:47:47-03:00,0.0
2020-12-08 14:52:47-03:00,0.0
2020-12-08 14:57:47-03:00,0.0
2020-12-08 15:02:47-03:00,0.0
2020-12-08 15:07:48-03:00,0.0
2020-12-08 15:12:49-03:00,0.0
2020-12-08 15:17:49-03:00,0.0
2020-12-08 15:22:49-03:00,0.0
2020-12-08 15:27:50-03:00,0.0
2020-12-08 15:32:50-03:00,0.0
2020-12-08 15:37:50-03:00,0.0
2020-12-08 15:42:50-03:00,0.0
2020-12-08 15:47:51-03:00,0.0
2020-12-08 15:52:51-03:00,0.0
2020-12-08 15:57:51-03:00,0.0
2020-12-08 16:02:51-03:00,0.0
2020-12-08 16:07:52-03:00,0.0
2020-12-08 16:12:52-03:00,0.0
2020-12-08 16:17:52-03:00,0.0
2020-12-08 16:22:53-03:00,0.0
2020-12-08 16:27:53-03:00,0.0
2020-12-08 16:32:53-03:00,0.0
2020-12-08 16:37:53-03:00,0.0
2020-12-08 16:42:54-03:00,0.0
2020-12-08 16:47:54-03:00,0.0
2020-12-08 16:52:54-03:00,0.0
2020-12-08 16:57:55-03:00,0.0
2020-12-08 17:02:56-03:00,0.0
2020-12-08 17:07:56-03:00,0.0
2020-12-08 17:12:56-03:00,0.0
2020-12-08 17:17:56-03:00,0.0
2020-12-08 17:22:57-03:00,0.0
2020-12-08 17:27:57-03:00,0.0
2020-12-08 17:32:57-03:00,0.0
2020-12-08 17:37:58-03:00,0.0
2020-12-08 17:42:58-03:00,0.0
2020-12-08 17:47:58-03:00,0.0
2020-12-08 17:52:59-03:00,0.0
2020-12-08 17:57:59-03:00,0.0
2020-12-08 18:02:59-03:00,0.0
2020-12-08 18:07:59-03:00,0.0
2020-12-08 18:13:00-03:00,0.0
2020-12-08 18:18:00-03:00,0.0
2020-12-08 18:23:01-03:00,0.0
2020-12-08 18:28:01-03:00,0.0
2020-12-08 18:33:02-03:00,0.0
2020-12-08 18:38:02-03:00,0.0
2020-12-08 18:43:02-03:00,5.0
2020-12-08 18:48:02-03:00,4.76
2020-12-08 18:53:03-03:00,4.76
2020-12-08 18:58:03-03:00,4.76
2020-12-08 19:03:03-03:00,4.76
2020-12-08 19:08:04-03:00,4.76
2020-12-08 19:13:04-03:00,4.76
2020-12-08 19:18:04-03:00,4.76
2020-12-08 19:23:05-03:00,4.76
2020-12-08 19:28:05-03:00,4.76
2020-12-08 19:33:06-03:00,4.76
2020-12-08 19:38:06-03:00,4.76
2020-12-08 19:43:07-03:00,4.76
2020-12-08 19:48:07-03:00,4.76
2020-12-08 19:53:07-03:00,4.76
2020-12-08 19:58:07-03:00,4.76
2020-12-08 20:03:08-03:00,4.76
2020-12-08 20:08:08-03:00,4.76
2020-12-08 20:13:09-03:00,4.76
2020-12-08 20:18:09-03:00,4.76
2020-12-08 20:23:09-03:00,4.76
2020-12-08 20:28:10-03:00,4.76
2020-12-08 20:33:10-03:00,4.76
2020-12-08 20:38:10-03:00,4.76
2020-12-08 20:43:10-03:00,4.76
2020-12-08 20:48:11-03:00,0.0
2020-12-08 20:53:11-03:00,0.0
2020-12-08 20:58:11-03:00,0.0
2020-12-08 21:03:11-03:00,0.0
2020-12-08 21:08:12-03:00,0.0
2020-12-08 21:13:12-03:00,0.0
2020-12-08 21:18:12-03:00,0.0
2020-12-08 21:23:13-03:00,0.0
2020-12-08 21:28:14-03:00,0.0
2020-12-08 21:33:13-03:00,0.0
2020-12-08 21:38:14-03:00,0.0
2020-12-08 21:43:14-03:00,4.76
2020-12-08 21:48:14-03:00,4.76
2020-12-08 21:53:15-03:00,4.76
2020-12-08 21:58:15-03:00,4.76
2020-12-08 22:03:15-03:00,4.76
2020-12-08 22:08:16-03:00,4.76
2020-12-08 22:13:16-03:00,4.76
2020-12-08 22:18:16-03:00,4.76
2020-12-08 22:23:17-03:00,4.76
2020-12-08 22:28:17-03:00,4.76
2020-12-08 22:33:15-03:00,4.76
2020-12-08 22:38:16-03:00,4.76
2020-12-08 22:43:16-03:00,4.76
2020-12-08 22:48:17-03:00,4.76
2020-12-08 22:53:17-03:00,4.76
2020-12-08 22:58:17-03:00,4.76
2020-12-08 23:03:18-03:00,4.76
2020-12-08 23:08:18-03:00,4.76
2020-12-08 23:13:18-03:00,0.0
2020-12-08 23:18:19-03:00,0.0
2020-12-08 23:23:21-03:00,0.0
2020-12-08 23:28:21-03:00,0.0
2020-12-08 23:33:21-03:00,0.0
2020-12-08 23:38:22-03:00,0.0
2020-12-08 23:43:22-03:00,0.0
2020-12-08 23:48:22-03:00,0.0
2020-12-08 23:53:22-03:00,0.0
2020-12-08 23:58:23-03:00,0.0
2020-12-09 00:03:23-03:00,0.0
2020-12-09 00:08:24-03:00,0.0
2020-12-09 00:13:24-03:00,0.0
2020-12-09 00:18:24-03:00,0.0
2020-12-09 00:23:25-03:00,0.0
2020-12-09 00:28:26-03:00,0.0
2020-12-09 00:33:25-03:00,0.0
2020-12-09 00:38:25-03:00,5.0
2020-12-09 00:43:25-03:00,4.76
2020-12-09 00:48:26-03:00,4.76
2020-12-09 00:53:26-03:00,4.76
2020-12-09 00:58:26-03:00,4.76
2020-12-09 01:03:27-03:00,4.76
2020-12-09 01:08:27-03:00,4.76
2020-12-09 01:13:27-03:00,4.76
2020-12-09 01:18:28-03:00,4.76
2020-12-09 01:23:28-03:00,4.76
2020-12-09 01:28:29-03:00,4.76
2020-12-09 01:33:29-03:00,4.76
2020-12-09 01:38:29-03:00,0.0
2020-12-09 01:43:29-03:00,0.0
2020-12-09 01:48:30-03:00,0.0
2020-12-09 01:53:30-03:00,0.0
2020-12-09 01:58:30-03:00,0.0
2020-12-09 02:03:30-03:00,0.0
2020-12-09 02:08:31-03:00,0.0
2020-12-09 02:13:31-03:00,0.0
2020-12-09 02:18:31-03:00,0.0
2020-12-09 02:23:32-03:00,0.0
2020-12-09 02:28:32-03:00,0.0
2020-12-09 02:33:33-03:00,0.0
2020-12-09 02:38:33-03:00,0.0
2020-12-09 02:43:34-03:00,0.0
2020-12-09 02:48:34-03:00,0.0
2020-12-09 02:53:34-03:00,0.0
