date,APR Espinalillo >> Pozo 1 y Pozo 2 >> Horómetro Pozo 2(7566),APR Espinalillo >> Pozo 1 y Pozo 2 >> Horómetro Pozo 1(7561)
2020-12-06 17:20:35-03:00,4806.0,9749.0
2020-12-06 17:21:40-03:00,4806.0,9749.0
2020-12-06 17:25:35-03:00,4806.0,9749.0
2020-12-06 17:26:40-03:00,4806.0,9749.0
2020-12-06 17:30:36-03:00,4806.0,9749.0
2020-12-06 17:31:41-03:00,4806.0,9749.0
2020-12-06 17:35:36-03:00,4806.0,9750.0
2020-12-06 17:36:41-03:00,4806.0,9750.0
2020-12-06 17:40:36-03:00,4806.0,9750.0
2020-12-06 17:41:41-03:00,4806.0,9750.0
2020-12-06 17:45:36-03:00,4806.0,9750.0
2020-12-06 17:46:42-03:00,4806.0,9750.0
2020-12-06 17:50:37-03:00,4806.0,9750.0
2020-12-06 17:51:42-03:00,4806.0,9750.0
2020-12-06 17:55:37-03:00,4806.0,9750.0
2020-12-06 17:56:42-03:00,4806.0,9750.0
2020-12-06 18:00:37-03:00,4806.0,9750.0
2020-12-06 18:01:43-03:00,4806.0,9750.0
2020-12-06 18:05:38-03:00,4806.0,9750.0
2020-12-06 18:06:43-03:00,4806.0,9750.0
2020-12-06 18:10:38-03:00,4806.0,9750.0
2020-12-06 18:11:43-03:00,4806.0,9750.0
2020-12-06 18:15:38-03:00,4806.0,9750.0
2020-12-06 18:16:43-03:00,4806.0,9750.0
2020-12-06 18:20:39-03:00,4806.0,9750.0
2020-12-06 18:21:44-03:00,4806.0,9750.0
2020-12-06 18:25:39-03:00,4806.0,9750.0
2020-12-06 18:26:44-03:00,4806.0,9750.0
2020-12-06 18:30:39-03:00,4806.0,9750.0
2020-12-06 18:31:44-03:00,4806.0,9750.0
2020-12-06 18:35:39-03:00,4806.0,9751.0
2020-12-06 18:36:45-03:00,4806.0,9751.0
2020-12-06 18:40:40-03:00,4806.0,9751.0
2020-12-06 18:41:45-03:00,4806.0,9751.0
2020-12-06 18:45:40-03:00,4806.0,9751.0
2020-12-06 18:46:45-03:00,4806.0,9751.0
2020-12-06 18:50:40-03:00,4806.0,9751.0
2020-12-06 18:51:46-03:00,4806.0,9751.0
2020-12-06 18:55:41-03:00,4806.0,9751.0
2020-12-06 18:56:46-03:00,4806.0,9751.0
2020-12-06 19:00:41-03:00,4806.0,9751.0
2020-12-06 19:01:46-03:00,4806.0,9751.0
2020-12-06 19:05:41-03:00,4806.0,9751.0
2020-12-06 19:06:46-03:00,4806.0,9751.0
2020-12-06 19:10:42-03:00,4806.0,9751.0
2020-12-06 19:11:47-03:00,4806.0,9751.0
2020-12-06 19:15:42-03:00,4806.0,9751.0
2020-12-06 19:16:47-03:00,4806.0,9751.0
2020-12-06 19:20:42-03:00,4806.0,9751.0
2020-12-06 19:21:47-03:00,4806.0,9751.0
2020-12-06 19:25:42-03:00,4806.0,9751.0
2020-12-06 19:26:48-03:00,4806.0,9751.0
2020-12-06 19:30:43-03:00,4806.0,9751.0
2020-12-06 19:31:48-03:00,4806.0,9751.0
2020-12-06 19:35:43-03:00,4806.0,9751.0
2020-12-06 19:36:48-03:00,4806.0,9751.0
2020-12-06 19:40:43-03:00,4806.0,9751.0
2020-12-06 19:41:49-03:00,4806.0,9751.0
2020-12-06 19:45:44-03:00,4806.0,9751.0
2020-12-06 19:46:49-03:00,4806.0,9751.0
2020-12-06 19:50:44-03:00,4806.0,9751.0
2020-12-06 19:51:49-03:00,4806.0,9751.0
2020-12-06 19:55:44-03:00,4806.0,9751.0
2020-12-06 19:56:50-03:00,4806.0,9751.0
2020-12-06 20:00:45-03:00,4806.0,9751.0
2020-12-06 20:01:50-03:00,4806.0,9751.0
2020-12-06 20:05:45-03:00,4806.0,9751.0
2020-12-06 20:06:50-03:00,4806.0,9751.0
2020-12-06 20:10:45-03:00,4806.0,9751.0
2020-12-06 20:11:50-03:00,4806.0,9751.0
2020-12-06 20:15:46-03:00,4806.0,9751.0
2020-12-06 20:16:51-03:00,4806.0,9751.0
2020-12-06 20:20:46-03:00,4806.0,9751.0
2020-12-06 20:21:51-03:00,4806.0,9751.0
2020-12-06 20:25:46-03:00,4806.0,9751.0
2020-12-06 20:26:51-03:00,4806.0,9751.0
2020-12-06 20:30:46-03:00,4806.0,9751.0
2020-12-06 20:31:52-03:00,4806.0,9751.0
2020-12-06 20:35:47-03:00,4806.0,9751.0
2020-12-06 20:36:52-03:00,4806.0,9751.0
2020-12-06 20:40:47-03:00,4806.0,9751.0
2020-12-06 20:41:52-03:00,4806.0,9751.0
2020-12-06 20:45:47-03:00,4806.0,9751.0
2020-12-06 20:46:53-03:00,4806.0,9751.0
2020-12-06 20:50:48-03:00,4806.0,9751.0
2020-12-06 20:51:53-03:00,4806.0,9751.0
2020-12-06 20:55:48-03:00,4806.0,9751.0
2020-12-06 20:56:53-03:00,4806.0,9751.0
2020-12-06 21:00:48-03:00,4806.0,9751.0
2020-12-06 21:01:54-03:00,4806.0,9751.0
2020-12-06 21:05:49-03:00,4806.0,9751.0
2020-12-06 21:06:54-03:00,4806.0,9751.0
2020-12-06 21:10:49-03:00,4806.0,9751.0
2020-12-06 21:11:54-03:00,4806.0,9751.0
2020-12-06 21:15:49-03:00,4806.0,9751.0
2020-12-06 21:16:54-03:00,4806.0,9751.0
2020-12-06 21:20:49-03:00,4806.0,9751.0
2020-12-06 21:21:55-03:00,4806.0,9751.0
2020-12-06 21:25:50-03:00,4806.0,9751.0
2020-12-06 21:26:55-03:00,4806.0,9751.0
2020-12-06 21:30:50-03:00,4806.0,9751.0
2020-12-06 21:31:55-03:00,4806.0,9751.0
2020-12-06 21:35:50-03:00,4806.0,9751.0
2020-12-06 21:36:56-03:00,4806.0,9751.0
2020-12-06 21:40:51-03:00,4806.0,9751.0
2020-12-06 21:41:56-03:00,4806.0,9751.0
2020-12-06 21:45:51-03:00,4806.0,9751.0
2020-12-06 21:46:56-03:00,4806.0,9751.0
2020-12-06 21:50:51-03:00,4806.0,9751.0
2020-12-06 21:51:57-03:00,4806.0,9751.0
2020-12-06 21:55:52-03:00,4806.0,9751.0
2020-12-06 21:56:57-03:00,4806.0,9751.0
2020-12-06 22:00:52-03:00,4806.0,9751.0
2020-12-06 22:01:57-03:00,4806.0,9751.0
2020-12-06 22:05:52-03:00,4806.0,9751.0
2020-12-06 22:06:58-03:00,4806.0,9751.0
2020-12-06 22:10:52-03:00,4806.0,9751.0
2020-12-06 22:11:58-03:00,4806.0,9751.0
2020-12-06 22:15:53-03:00,4806.0,9751.0
2020-12-06 22:16:58-03:00,4806.0,9751.0
2020-12-06 22:20:53-03:00,4806.0,9751.0
2020-12-06 22:21:59-03:00,4806.0,9751.0
2020-12-06 22:25:53-03:00,4806.0,9751.0
2020-12-06 22:26:59-03:00,4806.0,9751.0
2020-12-06 22:30:54-03:00,4806.0,9751.0
2020-12-06 22:31:59-03:00,4806.0,9751.0
2020-12-06 22:35:54-03:00,4806.0,9751.0
2020-12-06 22:36:59-03:00,4806.0,9751.0
2020-12-06 22:40:54-03:00,4806.0,9751.0
2020-12-06 22:42:00-03:00,4806.0,9751.0
2020-12-06 22:45:55-03:00,4806.0,9751.0
2020-12-06 22:47:00-03:00,4806.0,9751.0
2020-12-06 22:50:55-03:00,4806.0,9751.0
2020-12-06 22:52:00-03:00,4806.0,9751.0
2020-12-06 22:55:55-03:00,4806.0,9751.0
2020-12-06 22:57:01-03:00,4806.0,9751.0
2020-12-06 23:00:56-03:00,4806.0,9751.0
2020-12-06 23:02:01-03:00,4806.0,9751.0
2020-12-06 23:05:56-03:00,4806.0,9751.0
2020-12-06 23:07:01-03:00,4806.0,9751.0
2020-12-06 23:10:56-03:00,4806.0,9751.0
2020-12-06 23:12:02-03:00,4806.0,9751.0
2020-12-06 23:15:56-03:00,4806.0,9751.0
2020-12-06 23:17:02-03:00,4806.0,9751.0
2020-12-06 23:20:57-03:00,4806.0,9751.0
2020-12-06 23:22:02-03:00,4806.0,9751.0
2020-12-06 23:25:57-03:00,4806.0,9751.0
2020-12-06 23:27:03-03:00,4806.0,9751.0
2020-12-06 23:30:57-03:00,4806.0,9751.0
2020-12-06 23:32:03-03:00,4806.0,9751.0
2020-12-06 23:35:58-03:00,4806.0,9751.0
2020-12-06 23:37:03-03:00,4806.0,9751.0
2020-12-06 23:40:58-03:00,4806.0,9751.0
2020-12-06 23:42:03-03:00,4806.0,9751.0
2020-12-06 23:45:58-03:00,4806.0,9751.0
2020-12-06 23:47:04-03:00,4806.0,9751.0
2020-12-06 23:50:59-03:00,4806.0,9751.0
2020-12-06 23:52:04-03:00,4806.0,9751.0
2020-12-06 23:55:59-03:00,4806.0,9751.0
2020-12-06 23:57:04-03:00,4806.0,9751.0
2020-12-07 00:00:59-03:00,4806.0,9751.0
2020-12-07 00:02:05-03:00,4806.0,9751.0
2020-12-07 00:06:00-03:00,4806.0,9751.0
2020-12-07 00:07:05-03:00,4806.0,9751.0
2020-12-07 00:11:00-03:00,4806.0,9751.0
2020-12-07 00:12:05-03:00,4806.0,9751.0
2020-12-07 00:16:00-03:00,4806.0,9751.0
2020-12-07 00:17:06-03:00,4806.0,9751.0
2020-12-07 00:21:00-03:00,4806.0,9751.0
2020-12-07 00:22:06-03:00,4806.0,9751.0
2020-12-07 00:26:01-03:00,4806.0,9751.0
2020-12-07 00:27:06-03:00,4806.0,9751.0
2020-12-07 00:31:01-03:00,4806.0,9751.0
2020-12-07 00:32:06-03:00,4806.0,9751.0
2020-12-07 00:36:01-03:00,4806.0,9751.0
2020-12-07 00:37:07-03:00,4806.0,9751.0
2020-12-07 00:41:02-03:00,4806.0,9751.0
2020-12-07 00:42:07-03:00,4806.0,9751.0
2020-12-07 00:46:02-03:00,4806.0,9751.0
2020-12-07 00:47:07-03:00,4806.0,9751.0
2020-12-07 00:51:02-03:00,4806.0,9751.0
2020-12-07 00:52:08-03:00,4806.0,9751.0
2020-12-07 00:56:03-03:00,4806.0,9751.0
2020-12-07 00:57:08-03:00,4806.0,9751.0
2020-12-07 01:01:03-03:00,4806.0,9751.0
2020-12-07 01:02:08-03:00,4806.0,9751.0
2020-12-07 01:06:03-03:00,4806.0,9751.0
2020-12-07 01:07:09-03:00,4806.0,9751.0
2020-12-07 01:11:03-03:00,4806.0,9751.0
2020-12-07 01:12:09-03:00,4806.0,9751.0
2020-12-07 01:16:04-03:00,4806.0,9751.0
2020-12-07 01:17:09-03:00,4806.0,9751.0
2020-12-07 01:21:04-03:00,4806.0,9751.0
2020-12-07 01:22:10-03:00,4806.0,9751.0
2020-12-07 01:26:04-03:00,4806.0,9751.0
2020-12-07 01:27:10-03:00,4806.0,9751.0
2020-12-07 01:31:05-03:00,4806.0,9751.0
2020-12-07 01:32:10-03:00,4806.0,9751.0
2020-12-07 01:36:05-03:00,4806.0,9751.0
2020-12-07 01:37:11-03:00,4806.0,9751.0
2020-12-07 01:41:05-03:00,4806.0,9751.0
2020-12-07 01:42:11-03:00,4806.0,9751.0
2020-12-07 01:46:06-03:00,4806.0,9751.0
2020-12-07 01:47:11-03:00,4806.0,9751.0
2020-12-07 01:51:06-03:00,4806.0,9751.0
2020-12-07 01:52:11-03:00,4806.0,9751.0
2020-12-07 01:56:06-03:00,4806.0,9751.0
2020-12-07 01:57:12-03:00,4806.0,9751.0
2020-12-07 02:01:07-03:00,4806.0,9751.0
2020-12-07 02:02:12-03:00,4806.0,9751.0
2020-12-07 02:06:07-03:00,4806.0,9751.0
2020-12-07 02:07:12-03:00,4806.0,9751.0
2020-12-07 02:11:07-03:00,4806.0,9751.0
2020-12-07 02:12:13-03:00,4806.0,9751.0
2020-12-07 02:16:07-03:00,4806.0,9751.0
2020-12-07 02:17:13-03:00,4806.0,9751.0
2020-12-07 02:21:08-03:00,4806.0,9751.0
2020-12-07 02:22:14-03:00,4806.0,9751.0
2020-12-07 02:26:08-03:00,4806.0,9751.0
2020-12-07 02:27:14-03:00,4806.0,9751.0
2020-12-07 02:31:08-03:00,4806.0,9751.0
2020-12-07 02:32:14-03:00,4806.0,9751.0
2020-12-07 02:36:09-03:00,4806.0,9751.0
2020-12-07 02:37:15-03:00,4806.0,9751.0
2020-12-07 02:41:09-03:00,4806.0,9751.0
2020-12-07 02:42:15-03:00,4806.0,9751.0
2020-12-07 02:46:09-03:00,4806.0,9751.0
2020-12-07 02:47:15-03:00,4806.0,9751.0
2020-12-07 02:51:10-03:00,4806.0,9751.0
2020-12-07 02:52:15-03:00,4806.0,9751.0
2020-12-07 02:56:10-03:00,4806.0,9751.0
2020-12-07 02:57:16-03:00,4806.0,9751.0
2020-12-07 03:01:10-03:00,4806.0,9751.0
2020-12-07 03:02:16-03:00,4806.0,9751.0
2020-12-07 03:06:10-03:00,4806.0,9751.0
2020-12-07 03:07:16-03:00,4806.0,9751.0
2020-12-07 03:11:11-03:00,4806.0,9751.0
2020-12-07 03:12:17-03:00,4806.0,9751.0
2020-12-07 03:16:11-03:00,4806.0,9751.0
2020-12-07 03:17:17-03:00,4806.0,9751.0
2020-12-07 03:21:11-03:00,4806.0,9751.0
2020-12-07 03:22:17-03:00,4806.0,9751.0
2020-12-07 03:26:12-03:00,4806.0,9751.0
2020-12-07 03:27:18-03:00,4806.0,9751.0
2020-12-07 03:31:12-03:00,4806.0,9751.0
2020-12-07 03:32:18-03:00,4806.0,9751.0
2020-12-07 03:36:12-03:00,4806.0,9751.0
2020-12-07 03:37:18-03:00,4806.0,9751.0
2020-12-07 03:41:13-03:00,4806.0,9751.0
2020-12-07 03:42:19-03:00,4806.0,9752.0
2020-12-07 03:46:13-03:00,4806.0,9752.0
2020-12-07 03:47:19-03:00,4806.0,9752.0
2020-12-07 03:51:13-03:00,4806.0,9752.0
2020-12-07 03:52:19-03:00,4806.0,9752.0
2020-12-07 03:56:14-03:00,4806.0,9752.0
2020-12-07 03:57:20-03:00,4806.0,9752.0
2020-12-07 04:01:14-03:00,4806.0,9752.0
2020-12-07 04:02:20-03:00,4806.0,9752.0
2020-12-07 04:06:14-03:00,4806.0,9752.0
2020-12-07 04:07:21-03:00,4806.0,9752.0
2020-12-07 04:11:14-03:00,4806.0,9752.0
2020-12-07 04:12:21-03:00,4806.0,9752.0
2020-12-07 04:16:15-03:00,4806.0,9752.0
2020-12-07 04:17:21-03:00,4806.0,9752.0
2020-12-07 04:21:15-03:00,4806.0,9752.0
2020-12-07 04:22:22-03:00,4806.0,9752.0
2020-12-07 04:26:15-03:00,4806.0,9752.0
2020-12-07 04:27:22-03:00,4806.0,9752.0
2020-12-07 04:31:16-03:00,4806.0,9752.0
2020-12-07 04:32:22-03:00,4806.0,9752.0
2020-12-07 04:36:16-03:00,4806.0,9752.0
2020-12-07 04:37:23-03:00,4806.0,9752.0
2020-12-07 04:41:16-03:00,4806.0,9752.0
2020-12-07 04:42:23-03:00,4806.0,9753.0
2020-12-07 04:46:17-03:00,4806.0,9753.0
2020-12-07 04:47:23-03:00,4806.0,9753.0
2020-12-07 04:51:17-03:00,4806.0,9753.0
2020-12-07 04:52:24-03:00,4806.0,9753.0
2020-12-07 04:56:17-03:00,4806.0,9753.0
2020-12-07 04:57:24-03:00,4806.0,9753.0
2020-12-07 05:01:17-03:00,4806.0,9753.0
2020-12-07 05:02:24-03:00,4806.0,9753.0
2020-12-07 05:06:18-03:00,4806.0,9753.0
2020-12-07 05:07:25-03:00,4806.0,9753.0
2020-12-07 05:11:18-03:00,4806.0,9753.0
2020-12-07 05:12:25-03:00,4806.0,9753.0
2020-12-07 05:16:18-03:00,4806.0,9753.0
2020-12-07 05:17:25-03:00,4806.0,9753.0
2020-12-07 05:21:19-03:00,4806.0,9753.0
2020-12-07 05:22:25-03:00,4806.0,9753.0
2020-12-07 05:26:19-03:00,4806.0,9753.0
2020-12-07 05:27:26-03:00,4806.0,9753.0
2020-12-07 05:31:19-03:00,4806.0,9753.0
2020-12-07 05:32:26-03:00,4806.0,9753.0
2020-12-07 05:36:20-03:00,4806.0,9753.0
2020-12-07 05:37:26-03:00,4806.0,9753.0
2020-12-07 05:41:20-03:00,4806.0,9753.0
2020-12-07 05:42:27-03:00,4806.0,9754.0
2020-12-07 05:46:20-03:00,4806.0,9754.0
2020-12-07 05:47:27-03:00,4806.0,9754.0
2020-12-07 05:51:21-03:00,4806.0,9754.0
2020-12-07 05:52:27-03:00,4806.0,9754.0
2020-12-07 05:56:21-03:00,4806.0,9754.0
2020-12-07 05:57:28-03:00,4806.0,9754.0
2020-12-07 06:01:21-03:00,4806.0,9754.0
2020-12-07 06:02:28-03:00,4806.0,9754.0
2020-12-07 06:06:21-03:00,4806.0,9754.0
2020-12-07 06:07:28-03:00,4806.0,9754.0
2020-12-07 06:11:22-03:00,4806.0,9754.0
2020-12-07 06:12:28-03:00,4806.0,9754.0
2020-12-07 06:16:22-03:00,4806.0,9754.0
2020-12-07 06:17:29-03:00,4806.0,9754.0
2020-12-07 06:21:22-03:00,4806.0,9754.0
2020-12-07 06:22:29-03:00,4806.0,9754.0
2020-12-07 06:26:23-03:00,4806.0,9754.0
2020-12-07 06:27:29-03:00,4806.0,9754.0
2020-12-07 06:31:23-03:00,4806.0,9754.0
2020-12-07 06:32:30-03:00,4806.0,9754.0
2020-12-07 06:36:23-03:00,4806.0,9754.0
2020-12-07 06:37:30-03:00,4806.0,9754.0
2020-12-07 06:41:24-03:00,4806.0,9754.0
2020-12-07 06:42:30-03:00,4806.0,9755.0
2020-12-07 06:46:24-03:00,4806.0,9755.0
2020-12-07 06:47:31-03:00,4806.0,9755.0
2020-12-07 06:51:24-03:00,4806.0,9755.0
2020-12-07 06:52:31-03:00,4806.0,9755.0
2020-12-07 06:56:24-03:00,4806.0,9755.0
2020-12-07 06:57:31-03:00,4806.0,9755.0
2020-12-07 07:01:25-03:00,4806.0,9755.0
2020-12-07 07:02:32-03:00,4806.0,9755.0
2020-12-07 07:06:25-03:00,4806.0,9755.0
2020-12-07 07:07:32-03:00,4806.0,9755.0
2020-12-07 07:11:25-03:00,4806.0,9755.0
2020-12-07 07:12:32-03:00,4806.0,9755.0
2020-12-07 07:16:26-03:00,4806.0,9755.0
2020-12-07 07:17:33-03:00,4806.0,9755.0
2020-12-07 07:21:26-03:00,4806.0,9755.0
2020-12-07 07:22:33-03:00,4806.0,9755.0
2020-12-07 07:26:26-03:00,4806.0,9755.0
2020-12-07 07:27:33-03:00,4806.0,9755.0
2020-12-07 07:31:27-03:00,4806.0,9755.0
2020-12-07 07:32:33-03:00,4806.0,9755.0
2020-12-07 07:36:27-03:00,4806.0,9755.0
2020-12-07 07:37:34-03:00,4806.0,9755.0
2020-12-07 07:41:27-03:00,4806.0,9755.0
2020-12-07 07:42:34-03:00,4806.0,9756.0
2020-12-07 07:46:27-03:00,4806.0,9756.0
2020-12-07 07:47:34-03:00,4806.0,9756.0
2020-12-07 07:51:28-03:00,4806.0,9756.0
2020-12-07 07:52:35-03:00,4806.0,9756.0
2020-12-07 07:56:28-03:00,4806.0,9756.0
2020-12-07 07:57:35-03:00,4806.0,9756.0
2020-12-07 08:01:28-03:00,4806.0,9756.0
2020-12-07 08:02:35-03:00,4806.0,9756.0
2020-12-07 08:06:29-03:00,4806.0,9756.0
2020-12-07 08:07:36-03:00,4806.0,9756.0
2020-12-07 08:11:29-03:00,4806.0,9756.0
2020-12-07 08:12:36-03:00,4806.0,9756.0
2020-12-07 08:16:29-03:00,4806.0,9756.0
2020-12-07 08:17:36-03:00,4806.0,9756.0
2020-12-07 08:21:30-03:00,4806.0,9756.0
2020-12-07 08:22:37-03:00,4806.0,9756.0
2020-12-07 08:26:30-03:00,4806.0,9756.0
2020-12-07 08:27:37-03:00,4806.0,9756.0
2020-12-07 08:31:30-03:00,4806.0,9756.0
2020-12-07 08:32:37-03:00,4806.0,9756.0
2020-12-07 08:36:31-03:00,4806.0,9756.0
2020-12-07 08:37:37-03:00,4806.0,9756.0
2020-12-07 08:41:31-03:00,4806.0,9756.0
2020-12-07 08:42:38-03:00,4806.0,9757.0
2020-12-07 08:46:31-03:00,4806.0,9757.0
2020-12-07 08:47:38-03:00,4806.0,9757.0
2020-12-07 08:51:31-03:00,4806.0,9757.0
2020-12-07 08:52:38-03:00,4806.0,9757.0
2020-12-07 08:56:32-03:00,4806.0,9757.0
2020-12-07 08:57:39-03:00,4806.0,9757.0
2020-12-07 09:01:32-03:00,4806.0,9757.0
2020-12-07 09:02:39-03:00,4806.0,9757.0
2020-12-07 09:06:32-03:00,4806.0,9757.0
2020-12-07 09:07:39-03:00,4806.0,9757.0
2020-12-07 09:11:33-03:00,4806.0,9757.0
2020-12-07 09:12:40-03:00,4806.0,9757.0
2020-12-07 09:16:33-03:00,4806.0,9757.0
2020-12-07 09:17:40-03:00,4806.0,9757.0
2020-12-07 09:21:33-03:00,4806.0,9757.0
2020-12-07 09:22:40-03:00,4806.0,9757.0
2020-12-07 09:26:34-03:00,4806.0,9757.0
2020-12-07 09:27:40-03:00,4806.0,9757.0
2020-12-07 09:31:34-03:00,4806.0,9757.0
2020-12-07 09:32:41-03:00,4806.0,9757.0
2020-12-07 09:36:34-03:00,4806.0,9757.0
2020-12-07 09:37:41-03:00,4806.0,9757.0
2020-12-07 09:41:34-03:00,4806.0,9757.0
2020-12-07 09:42:41-03:00,4806.0,9757.0
2020-12-07 09:46:35-03:00,4806.0,9757.0
2020-12-07 09:47:42-03:00,4806.0,9757.0
2020-12-07 09:51:35-03:00,4806.0,9757.0
2020-12-07 09:52:42-03:00,4806.0,9757.0
2020-12-07 09:56:35-03:00,4806.0,9757.0
2020-12-07 09:57:42-03:00,4806.0,9757.0
2020-12-07 10:01:36-03:00,4806.0,9757.0
2020-12-07 10:02:43-03:00,4806.0,9757.0
2020-12-07 10:06:36-03:00,4806.0,9757.0
2020-12-07 10:07:43-03:00,4806.0,9757.0
2020-12-07 10:11:36-03:00,4806.0,9757.0
2020-12-07 10:12:43-03:00,4806.0,9757.0
2020-12-07 10:16:37-03:00,4806.0,9757.0
2020-12-07 10:17:44-03:00,4806.0,9757.0
2020-12-07 10:21:37-03:00,4806.0,9757.0
2020-12-07 10:22:44-03:00,4806.0,9757.0
2020-12-07 10:26:37-03:00,4806.0,9757.0
2020-12-07 10:27:44-03:00,4806.0,9757.0
2020-12-07 10:31:37-03:00,4806.0,9757.0
2020-12-07 10:32:44-03:00,4806.0,9757.0
2020-12-07 10:36:38-03:00,4806.0,9757.0
2020-12-07 10:37:45-03:00,4806.0,9757.0
2020-12-07 10:41:38-03:00,4806.0,9757.0
2020-12-07 10:42:45-03:00,4806.0,9757.0
2020-12-07 10:46:38-03:00,4806.0,9757.0
2020-12-07 10:47:45-03:00,4806.0,9757.0
2020-12-07 10:51:39-03:00,4806.0,9757.0
2020-12-07 10:52:46-03:00,4806.0,9757.0
2020-12-07 10:56:39-03:00,4806.0,9757.0
2020-12-07 10:57:46-03:00,4806.0,9757.0
2020-12-07 11:01:39-03:00,4806.0,9757.0
2020-12-07 11:02:46-03:00,4806.0,9757.0
2020-12-07 11:06:40-03:00,4806.0,9757.0
2020-12-07 11:07:47-03:00,4806.0,9757.0
2020-12-07 11:11:40-03:00,4806.0,9757.0
2020-12-07 11:12:47-03:00,4806.0,9757.0
2020-12-07 11:16:40-03:00,4806.0,9757.0
2020-12-07 11:17:47-03:00,4806.0,9757.0
2020-12-07 11:21:41-03:00,4806.0,9757.0
2020-12-07 11:22:48-03:00,4806.0,9757.0
2020-12-07 11:26:41-03:00,4806.0,9757.0
2020-12-07 11:27:48-03:00,4806.0,9757.0
2020-12-07 11:31:41-03:00,4806.0,9757.0
2020-12-07 11:32:48-03:00,4806.0,9757.0
2020-12-07 11:36:41-03:00,4806.0,9757.0
2020-12-07 11:37:49-03:00,4806.0,9757.0
2020-12-07 11:41:42-03:00,4806.0,9757.0
2020-12-07 11:42:49-03:00,4806.0,9757.0
2020-12-07 11:46:42-03:00,4806.0,9757.0
2020-12-07 11:47:49-03:00,4806.0,9757.0
2020-12-07 11:51:42-03:00,4806.0,9757.0
2020-12-07 11:52:49-03:00,4806.0,9757.0
2020-12-07 11:56:43-03:00,4806.0,9757.0
2020-12-07 11:57:50-03:00,4806.0,9757.0
2020-12-07 12:01:43-03:00,4806.0,9757.0
2020-12-07 12:02:50-03:00,4806.0,9757.0
2020-12-07 12:06:43-03:00,4806.0,9757.0
2020-12-07 12:07:50-03:00,4806.0,9757.0
2020-12-07 12:11:44-03:00,4806.0,9757.0
2020-12-07 12:12:51-03:00,4806.0,9757.0
2020-12-07 12:16:44-03:00,4806.0,9757.0
2020-12-07 12:17:51-03:00,4806.0,9757.0
2020-12-07 12:21:44-03:00,4806.0,9757.0
2020-12-07 12:22:51-03:00,4806.0,9757.0
2020-12-07 12:26:44-03:00,4806.0,9757.0
2020-12-07 12:27:52-03:00,4806.0,9757.0
2020-12-07 12:31:45-03:00,4806.0,9757.0
2020-12-07 12:32:52-03:00,4806.0,9757.0
2020-12-07 12:36:45-03:00,4806.0,9757.0
2020-12-07 12:37:52-03:00,4806.0,9757.0
2020-12-07 12:41:45-03:00,4806.0,9757.0
2020-12-07 12:42:53-03:00,4806.0,9757.0
2020-12-07 12:46:46-03:00,4806.0,9757.0
2020-12-07 12:47:53-03:00,4806.0,9757.0
2020-12-07 12:51:46-03:00,4806.0,9757.0
2020-12-07 12:52:53-03:00,4806.0,9757.0
2020-12-07 12:56:46-03:00,4806.0,9757.0
2020-12-07 12:57:53-03:00,4806.0,9757.0
2020-12-07 13:01:47-03:00,4806.0,9757.0
2020-12-07 13:02:54-03:00,4806.0,9757.0
2020-12-07 13:06:47-03:00,4806.0,9757.0
2020-12-07 13:07:54-03:00,4806.0,9757.0
2020-12-07 13:11:47-03:00,4806.0,9757.0
2020-12-07 13:12:54-03:00,4806.0,9757.0
2020-12-07 13:16:47-03:00,4806.0,9757.0
2020-12-07 13:17:55-03:00,4806.0,9757.0
2020-12-07 13:21:48-03:00,4806.0,9757.0
2020-12-07 13:22:55-03:00,4806.0,9757.0
2020-12-07 13:26:48-03:00,4806.0,9757.0
2020-12-07 13:27:55-03:00,4806.0,9757.0
2020-12-07 13:31:48-03:00,4806.0,9757.0
2020-12-07 13:32:56-03:00,4806.0,9757.0
2020-12-07 13:36:49-03:00,4806.0,9757.0
2020-12-07 13:37:56-03:00,4806.0,9757.0
2020-12-07 13:41:49-03:00,4806.0,9757.0
2020-12-07 13:42:56-03:00,4806.0,9757.0
2020-12-07 13:46:49-03:00,4806.0,9757.0
2020-12-07 13:47:56-03:00,4806.0,9757.0
2020-12-07 13:51:50-03:00,4806.0,9757.0
2020-12-07 13:52:57-03:00,4806.0,9757.0
2020-12-07 13:56:50-03:00,4806.0,9757.0
2020-12-07 13:57:57-03:00,4806.0,9757.0
2020-12-07 14:01:50-03:00,4806.0,9757.0
2020-12-07 14:02:57-03:00,4806.0,9757.0
2020-12-07 14:06:51-03:00,4806.0,9757.0
2020-12-07 14:07:58-03:00,4806.0,9757.0
2020-12-07 14:11:51-03:00,4806.0,9757.0
2020-12-07 14:12:58-03:00,4806.0,9757.0
2020-12-07 14:16:51-03:00,4806.0,9757.0
2020-12-07 14:17:58-03:00,4806.0,9757.0
2020-12-07 14:21:51-03:00,4806.0,9757.0
2020-12-07 14:22:59-03:00,4806.0,9757.0
2020-12-07 14:26:52-03:00,4806.0,9757.0
2020-12-07 14:27:59-03:00,4806.0,9757.0
2020-12-07 14:31:52-03:00,4806.0,9757.0
2020-12-07 14:32:59-03:00,4806.0,9757.0
2020-12-07 14:36:52-03:00,4806.0,9757.0
2020-12-07 14:37:59-03:00,4806.0,9757.0
2020-12-07 14:41:53-03:00,4806.0,9757.0
2020-12-07 14:43:00-03:00,4806.0,9757.0
2020-12-07 14:46:53-03:00,4806.0,9757.0
