date,APR Los Cerrillos >> Estanques Acumuladores >> Volumen Acumulado Salida(12882),APR Los Cerrillos >> Pozo >> Volumen Pozo(12776)
2020-12-23 11:01:18-03:00,0.0,
2020-12-23 11:05:07-03:00,,107189.0
2020-12-23 11:06:19-03:00,0.0,
2020-12-23 11:10:07-03:00,,107189.0
2020-12-23 11:10:08-03:00,,107189.0
2020-12-23 11:11:19-03:00,0.0,
2020-12-23 11:15:08-03:00,,107189.0
2020-12-23 11:16:19-03:00,0.0,
2020-12-23 11:16:36-03:00,,107189.0
2020-12-23 11:16:37-03:00,,107189.0
2020-12-23 11:18:26-03:00,,107190.0
2020-12-23 11:19:34-03:00,,107190.0
2020-12-23 11:20:02-03:00,,107190.0
2020-12-23 11:20:29-03:00,,107191.0
2020-12-23 11:20:30-03:00,,107191.0
2020-12-23 11:21:19-03:00,0.0,
2020-12-23 11:21:24-03:00,,107191.0
2020-12-23 11:21:25-03:00,,107191.0
2020-12-23 11:21:49-03:00,,107191.0
2020-12-23 11:21:50-03:00,,107191.0
2020-12-23 11:22:08-03:00,,107191.0
2020-12-23 11:22:09-03:00,,107191.0
2020-12-23 11:22:34-03:00,,107191.0
2020-12-23 11:22:35-03:00,,107191.0
2020-12-23 11:23:09-03:00,,107192.0
2020-12-23 11:23:10-03:00,,107192.0
2020-12-23 11:23:46-03:00,,107192.0
2020-12-23 11:23:47-03:00,,107192.0
2020-12-23 11:24:15-03:00,,107192.0
2020-12-23 11:24:16-03:00,,107192.0
2020-12-23 11:24:38-03:00,,107192.0
2020-12-23 11:24:39-03:00,,107192.0
2020-12-23 11:25:25-03:00,,107193.0
2020-12-23 11:25:26-03:00,,107193.0
2020-12-23 11:26:20-03:00,0.0,
2020-12-23 11:28:04-03:00,,107193.0
2020-12-23 11:28:44-03:00,,107193.0
2020-12-23 11:28:45-03:00,,107193.0
2020-12-23 11:31:20-03:00,0.0,
2020-12-23 11:33:45-03:00,,107196.0
2020-12-23 11:36:20-03:00,0.0,
2020-12-23 11:38:45-03:00,,107198.0
2020-12-23 11:41:21-03:00,0.0,
2020-12-23 11:43:45-03:00,,107201.0
2020-12-23 11:43:46-03:00,,107201.0
2020-12-23 11:46:21-03:00,0.0,
2020-12-23 11:48:46-03:00,,107203.0
2020-12-23 11:51:21-03:00,0.0,
2020-12-23 11:53:46-03:00,,107206.0
2020-12-23 11:56:22-03:00,0.0,
2020-12-23 11:58:46-03:00,,107208.0
2020-12-23 11:58:47-03:00,,107208.0
2020-12-23 12:01:22-03:00,0.0,
2020-12-23 12:03:47-03:00,,107211.0
2020-12-23 12:06:22-03:00,0.0,
2020-12-23 12:08:47-03:00,,107213.0
2020-12-23 12:11:23-03:00,0.0,
2020-12-23 12:13:47-03:00,,107216.0
2020-12-23 12:13:48-03:00,,107216.0
2020-12-23 12:16:23-03:00,0.0,
2020-12-23 12:18:48-03:00,,107218.0
2020-12-23 12:21:23-03:00,0.0,
2020-12-23 12:23:48-03:00,,107221.0
2020-12-23 12:26:24-03:00,0.0,
2020-12-23 12:28:48-03:00,,107223.0
2020-12-23 12:31:24-03:00,0.0,
2020-12-23 12:33:48-03:00,,107226.0
2020-12-23 12:33:49-03:00,,107226.0
2020-12-23 12:36:25-03:00,0.0,
2020-12-23 12:38:49-03:00,,107229.0
2020-12-23 12:41:25-03:00,0.0,
2020-12-23 12:43:49-03:00,,107231.0
2020-12-23 12:46:25-03:00,0.0,
2020-12-23 12:48:49-03:00,,107234.0
2020-12-23 12:48:50-03:00,,107234.0
2020-12-23 12:51:25-03:00,0.0,
2020-12-23 12:53:50-03:00,,107236.0
2020-12-23 12:56:26-03:00,0.0,
2020-12-23 12:58:50-03:00,,107239.0
2020-12-23 13:01:26-03:00,0.0,
2020-12-23 13:03:50-03:00,,107241.0
2020-12-23 13:03:51-03:00,,107241.0
2020-12-23 13:06:26-03:00,0.0,
2020-12-23 13:08:51-03:00,,107244.0
2020-12-23 13:11:27-03:00,0.0,
2020-12-23 13:13:51-03:00,,107246.0
2020-12-23 13:16:27-03:00,0.0,
2020-12-23 13:18:51-03:00,,107249.0
2020-12-23 13:18:52-03:00,,107249.0
2020-12-23 13:21:27-03:00,0.0,
2020-12-23 13:23:51-03:00,,107251.0
2020-12-23 13:23:52-03:00,,107251.0
2020-12-23 13:26:28-03:00,0.0,
2020-12-23 13:28:52-03:00,,107254.0
2020-12-23 13:31:28-03:00,0.0,
2020-12-23 13:33:52-03:00,,107257.0
2020-12-23 13:33:53-03:00,,107257.0
2020-12-23 13:36:28-03:00,0.0,
2020-12-23 13:38:52-03:00,,107259.0
2020-12-23 13:38:53-03:00,,107259.0
2020-12-23 13:41:29-03:00,0.0,
2020-12-23 13:43:53-03:00,,107262.0
2020-12-23 13:46:29-03:00,0.0,
2020-12-23 13:48:53-03:00,,107264.0
2020-12-23 13:51:29-03:00,0.0,
2020-12-23 13:53:53-03:00,,107267.0
2020-12-23 13:53:54-03:00,,107267.0
2020-12-23 13:56:30-03:00,0.0,
2020-12-23 13:58:54-03:00,,107269.0
2020-12-23 14:01:30-03:00,0.0,
2020-12-23 14:03:54-03:00,,107272.0
2020-12-23 14:06:30-03:00,0.0,
2020-12-23 14:08:54-03:00,,107274.0
2020-12-23 14:08:55-03:00,,107274.0
2020-12-23 14:11:31-03:00,0.0,
2020-12-23 14:13:55-03:00,,107277.0
2020-12-23 14:16:31-03:00,0.0,
2020-12-23 14:18:55-03:00,,107279.0
2020-12-23 14:21:31-03:00,0.0,
2020-12-23 14:23:55-03:00,,107282.0
2020-12-23 14:23:56-03:00,,107282.0
2020-12-23 14:26:31-03:00,0.0,
2020-12-23 14:28:56-03:00,,107285.0
2020-12-23 14:31:32-03:00,0.0,
2020-12-23 14:33:56-03:00,,107287.0
2020-12-23 14:36:32-03:00,0.0,
2020-12-23 14:38:56-03:00,,107290.0
2020-12-23 14:41:33-03:00,0.0,
2020-12-23 14:43:56-03:00,,107292.0
2020-12-23 14:43:57-03:00,,107292.0
2020-12-23 14:46:33-03:00,0.0,
2020-12-23 14:48:57-03:00,,107295.0
2020-12-23 14:51:33-03:00,0.0,
2020-12-23 14:53:57-03:00,,107297.0
2020-12-23 14:56:34-03:00,0.0,
2020-12-23 14:58:57-03:00,,107300.0
2020-12-23 14:58:58-03:00,,107300.0
2020-12-23 15:01:34-03:00,0.0,
2020-12-23 15:03:58-03:00,,107302.0
2020-12-23 15:06:34-03:00,0.0,
2020-12-23 15:08:58-03:00,,107305.0
2020-12-23 15:11:35-03:00,0.0,
2020-12-23 15:13:58-03:00,,107307.0
2020-12-23 15:13:59-03:00,,107307.0
2020-12-23 15:16:35-03:00,0.0,
2020-12-23 15:18:59-03:00,,107310.0
2020-12-23 15:21:35-03:00,0.0,
2020-12-23 15:23:59-03:00,,107312.0
2020-12-23 15:26:35-03:00,0.0,
2020-12-23 15:28:59-03:00,,107315.0
2020-12-23 15:29:00-03:00,,107315.0
2020-12-23 15:31:36-03:00,0.0,
2020-12-23 15:33:59-03:00,,107317.0
2020-12-23 15:34:00-03:00,,107317.0
2020-12-23 15:36:36-03:00,0.0,
2020-12-23 15:39:00-03:00,,107319.0
2020-12-23 15:40:04-03:00,,107319.0
2020-12-23 15:41:36-03:00,0.0,
2020-12-23 15:42:34-03:00,,107320.0
2020-12-23 15:42:35-03:00,,107320.0
2020-12-23 15:46:37-03:00,0.0,
2020-12-23 15:47:34-03:00,,107320.0
2020-12-23 15:47:35-03:00,,107320.0
2020-12-23 15:51:37-03:00,0.0,
2020-12-23 15:52:35-03:00,,107320.0
2020-12-23 15:56:37-03:00,0.0,
2020-12-23 15:57:35-03:00,,107320.0
2020-12-23 15:57:36-03:00,,107320.0
2020-12-23 16:01:38-03:00,0.0,
2020-12-23 16:02:35-03:00,,107320.0
2020-12-23 16:02:36-03:00,,107320.0
2020-12-23 16:06:38-03:00,0.0,
2020-12-23 16:07:35-03:00,,107320.0
2020-12-23 16:07:36-03:00,,107320.0
2020-12-23 16:11:38-03:00,0.0,
2020-12-23 16:12:36-03:00,,107320.0
2020-12-23 16:12:37-03:00,,107320.0
2020-12-23 16:16:39-03:00,0.0,
2020-12-23 16:17:36-03:00,,107320.0
2020-12-23 16:17:37-03:00,,107320.0
2020-12-23 16:21:39-03:00,0.0,
2020-12-23 16:22:36-03:00,,107320.0
2020-12-23 16:22:37-03:00,,107320.0
2020-12-23 16:26:39-03:00,0.0,
2020-12-23 16:27:37-03:00,,107320.0
2020-12-23 16:31:40-03:00,0.0,
2020-12-23 16:32:37-03:00,,107320.0
2020-12-23 16:32:38-03:00,,107320.0
2020-12-23 16:33:43-03:00,,107320.0
2020-12-23 16:33:44-03:00,,107320.0
2020-12-23 16:36:41-03:00,0.0,
2020-12-23 16:38:43-03:00,,107323.0
2020-12-23 16:38:44-03:00,,107323.0
2020-12-23 16:41:41-03:00,0.0,
2020-12-23 16:43:44-03:00,,107325.0
2020-12-23 16:46:41-03:00,0.0,
2020-12-23 16:48:44-03:00,,107328.0
2020-12-23 16:51:41-03:00,0.0,
2020-12-23 16:53:44-03:00,,107330.0
2020-12-23 16:53:45-03:00,,107330.0
2020-12-23 16:56:42-03:00,0.0,
2020-12-23 16:58:45-03:00,,107333.0
2020-12-23 17:01:42-03:00,0.0,
2020-12-23 17:03:45-03:00,,107335.0
2020-12-23 17:06:42-03:00,0.0,
2020-12-23 17:08:45-03:00,,107338.0
2020-12-23 17:08:46-03:00,,107338.0
2020-12-23 17:11:43-03:00,0.0,
2020-12-23 17:13:46-03:00,,107341.0
2020-12-23 17:16:43-03:00,0.0,
2020-12-23 17:18:45-03:00,,107343.0
2020-12-23 17:18:46-03:00,,107343.0
2020-12-23 17:21:43-03:00,0.0,
2020-12-23 17:23:46-03:00,,107346.0
2020-12-23 17:26:44-03:00,0.0,
2020-12-23 17:28:46-03:00,,107348.0
2020-12-23 17:31:44-03:00,0.0,
2020-12-23 17:33:46-03:00,,107351.0
2020-12-23 17:36:44-03:00,0.0,
2020-12-23 17:38:47-03:00,,107353.0
2020-12-23 17:41:45-03:00,0.0,
2020-12-23 17:43:47-03:00,,107355.0
2020-12-23 17:46:45-03:00,0.0,
2020-12-23 17:48:47-03:00,,107356.0
2020-12-23 17:51:45-03:00,0.0,
2020-12-23 17:53:48-03:00,,107358.0
2020-12-23 17:56:46-03:00,0.0,
2020-12-23 17:58:48-03:00,,107359.0
2020-12-23 18:01:46-03:00,0.0,
2020-12-23 18:03:48-03:00,,107361.0
2020-12-23 18:06:46-03:00,0.0,
2020-12-23 18:08:48-03:00,,107362.0
2020-12-23 18:08:49-03:00,,107362.0
2020-12-23 18:11:46-03:00,0.0,
2020-12-23 18:13:49-03:00,,107364.0
2020-12-23 18:16:47-03:00,0.0,
2020-12-23 18:18:49-03:00,,107365.0
2020-12-23 18:18:50-03:00,,107365.0
2020-12-23 18:21:47-03:00,0.0,
2020-12-23 18:23:49-03:00,,107367.0
2020-12-23 18:23:50-03:00,,107367.0
2020-12-23 18:26:47-03:00,0.0,
2020-12-23 18:28:50-03:00,,107368.0
2020-12-23 18:31:48-03:00,0.0,
2020-12-23 18:33:50-03:00,,107370.0
2020-12-23 18:33:51-03:00,,107370.0
2020-12-23 18:36:49-03:00,0.0,
2020-12-23 18:38:50-03:00,,107371.0
2020-12-23 18:38:51-03:00,,107371.0
2020-12-23 18:41:49-03:00,0.0,
2020-12-23 18:43:51-03:00,,107373.0
2020-12-23 18:46:49-03:00,0.0,
2020-12-23 18:48:51-03:00,,107375.0
2020-12-23 18:48:52-03:00,,107375.0
2020-12-23 18:51:50-03:00,0.0,
2020-12-23 18:53:52-03:00,,107377.0
2020-12-23 18:56:50-03:00,0.0,
2020-12-23 18:58:52-03:00,,107379.0
2020-12-23 18:58:53-03:00,,107379.0
2020-12-23 19:01:50-03:00,0.0,
2020-12-23 19:03:52-03:00,,107380.0
2020-12-23 19:03:53-03:00,,107380.0
2020-12-23 19:06:51-03:00,0.0,
2020-12-23 19:08:53-03:00,,107382.0
2020-12-23 19:11:51-03:00,0.0,
2020-12-23 19:13:53-03:00,,107384.0
2020-12-23 19:13:54-03:00,,107384.0
2020-12-23 19:16:51-03:00,0.0,
2020-12-23 19:18:53-03:00,,107385.0
2020-12-23 19:18:54-03:00,,107385.0
2020-12-23 19:21:52-03:00,0.0,
2020-12-23 19:23:54-03:00,,107387.0
2020-12-23 19:26:52-03:00,0.0,
2020-12-23 19:28:54-03:00,,107389.0
2020-12-23 19:31:52-03:00,0.0,
2020-12-23 19:33:54-03:00,,107390.0
2020-12-23 19:33:55-03:00,,107390.0
2020-12-23 19:36:52-03:00,0.0,
2020-12-23 19:38:54-03:00,,107392.0
2020-12-23 19:38:55-03:00,,107393.0
2020-12-23 19:41:53-03:00,0.0,
2020-12-23 19:43:55-03:00,,107395.0
2020-12-23 19:46:53-03:00,0.0,
2020-12-23 19:48:55-03:00,,107397.0
2020-12-23 19:48:56-03:00,,107397.0
2020-12-23 19:51:53-03:00,0.0,
2020-12-23 19:53:55-03:00,,107400.0
2020-12-23 19:53:56-03:00,,107400.0
2020-12-23 19:56:54-03:00,0.0,
2020-12-23 19:58:56-03:00,,107403.0
2020-12-23 20:01:54-03:00,0.0,
2020-12-23 20:03:56-03:00,,107405.0
2020-12-23 20:03:57-03:00,,107405.0
2020-12-23 20:06:54-03:00,0.0,
2020-12-23 20:08:56-03:00,,107408.0
2020-12-23 20:08:57-03:00,,107408.0
2020-12-23 20:11:55-03:00,0.0,
2020-12-23 20:13:57-03:00,,107411.0
2020-12-23 20:16:55-03:00,0.0,
2020-12-23 20:18:57-03:00,,107414.0
2020-12-23 20:18:58-03:00,,107414.0
2020-12-23 20:21:55-03:00,0.0,
2020-12-23 20:23:57-03:00,,107417.0
2020-12-23 20:23:58-03:00,,107417.0
2020-12-23 20:26:56-03:00,0.0,
2020-12-23 20:28:58-03:00,,107419.0
2020-12-23 20:31:56-03:00,0.0,
2020-12-23 20:33:58-03:00,,107422.0
2020-12-23 20:36:57-03:00,0.0,
2020-12-23 20:38:58-03:00,,107425.0
2020-12-23 20:38:59-03:00,,107425.0
2020-12-23 20:41:57-03:00,0.0,
2020-12-23 20:43:58-03:00,,107427.0
2020-12-23 20:43:59-03:00,,107427.0
2020-12-23 20:46:57-03:00,0.0,
2020-12-23 20:48:59-03:00,,107430.0
2020-12-23 20:51:58-03:00,0.0,
2020-12-23 20:53:59-03:00,,107432.0
2020-12-23 20:54:00-03:00,,107432.0
2020-12-23 20:56:58-03:00,0.0,
2020-12-23 20:58:59-03:00,,107435.0
2020-12-23 20:59:00-03:00,,107435.0
2020-12-23 21:01:58-03:00,0.0,
2020-12-23 21:04:00-03:00,,107437.0
2020-12-23 21:06:59-03:00,0.0,
2020-12-23 21:09:00-03:00,,107440.0
2020-12-23 21:09:01-03:00,,107440.0
2020-12-23 21:11:59-03:00,0.0,
2020-12-23 21:14:00-03:00,,107442.0
2020-12-23 21:14:01-03:00,,107442.0
2020-12-23 21:16:59-03:00,0.0,
2020-12-23 21:19:01-03:00,,107445.0
2020-12-23 21:22:00-03:00,0.0,
2020-12-23 21:24:01-03:00,,107447.0
2020-12-23 21:27:00-03:00,0.0,
2020-12-23 21:29:01-03:00,,107450.0
2020-12-23 21:29:02-03:00,,107450.0
2020-12-23 21:32:00-03:00,0.0,
2020-12-23 21:34:01-03:00,,107453.0
2020-12-23 21:34:02-03:00,,107453.0
2020-12-23 21:37:00-03:00,0.0,
2020-12-23 21:39:02-03:00,,107455.0
2020-12-23 21:42:01-03:00,0.0,
2020-12-23 21:44:02-03:00,,107457.0
2020-12-23 21:44:03-03:00,,107457.0
2020-12-23 21:47:01-03:00,0.0,
2020-12-23 21:49:02-03:00,,107459.0
2020-12-23 21:49:03-03:00,,107459.0
2020-12-23 21:52:01-03:00,0.0,
2020-12-23 21:54:03-03:00,,107460.0
2020-12-23 21:57:02-03:00,0.0,
2020-12-23 21:59:03-03:00,,107462.0
2020-12-23 21:59:04-03:00,,107462.0
2020-12-23 22:02:02-03:00,0.0,
2020-12-23 22:04:03-03:00,,107463.0
2020-12-23 22:04:04-03:00,,107463.0
2020-12-23 22:07:02-03:00,0.0,
2020-12-23 22:09:04-03:00,,107465.0
2020-12-23 22:12:03-03:00,0.0,
2020-12-23 22:14:04-03:00,,107466.0
2020-12-23 22:14:05-03:00,,107467.0
2020-12-23 22:17:03-03:00,0.0,
2020-12-23 22:19:04-03:00,,107468.0
2020-12-23 22:19:05-03:00,,107468.0
2020-12-23 22:22:03-03:00,0.0,
2020-12-23 22:24:05-03:00,,107470.0
2020-12-23 22:27:04-03:00,0.0,
2020-12-23 22:29:05-03:00,,107471.0
2020-12-23 22:32:04-03:00,0.0,
2020-12-23 22:34:05-03:00,,107473.0
2020-12-23 22:34:06-03:00,,107473.0
2020-12-23 22:37:04-03:00,0.0,
2020-12-23 22:39:05-03:00,,107474.0
2020-12-23 22:39:06-03:00,,107474.0
2020-12-23 22:42:05-03:00,0.0,
2020-12-23 22:44:06-03:00,,107476.0
2020-12-23 22:47:05-03:00,0.0,
2020-12-23 22:49:06-03:00,,107477.0
2020-12-23 22:49:07-03:00,,107477.0
2020-12-23 22:52:05-03:00,0.0,
2020-12-23 22:54:06-03:00,,107479.0
2020-12-23 22:54:07-03:00,,107479.0
2020-12-23 22:57:06-03:00,0.0,
2020-12-23 22:59:07-03:00,,107480.0
2020-12-23 23:02:06-03:00,0.0,
2020-12-23 23:04:07-03:00,,107481.0
2020-12-23 23:04:08-03:00,,107481.0
2020-12-23 23:07:06-03:00,0.0,
2020-12-23 23:09:07-03:00,,107481.0
2020-12-23 23:09:08-03:00,,107481.0
2020-12-23 23:12:06-03:00,0.0,
2020-12-23 23:14:07-03:00,,107482.0
2020-12-23 23:14:08-03:00,,107482.0
2020-12-23 23:17:07-03:00,0.0,
2020-12-23 23:19:08-03:00,,107484.0
2020-12-23 23:22:07-03:00,0.0,
2020-12-23 23:24:08-03:00,,107485.0
2020-12-23 23:24:09-03:00,,107485.0
2020-12-23 23:27:07-03:00,0.0,
2020-12-23 23:29:08-03:00,,107486.0
2020-12-23 23:29:09-03:00,,107486.0
2020-12-23 23:32:08-03:00,0.0,
2020-12-23 23:34:09-03:00,,107488.0
2020-12-23 23:37:08-03:00,0.0,
2020-12-23 23:39:09-03:00,,107488.0
2020-12-23 23:39:10-03:00,,107488.0
2020-12-23 23:42:08-03:00,0.0,
2020-12-23 23:44:09-03:00,,107488.0
2020-12-23 23:44:10-03:00,,107488.0
2020-12-23 23:47:09-03:00,0.0,
2020-12-23 23:49:10-03:00,,107489.0
2020-12-23 23:52:09-03:00,0.0,
2020-12-23 23:54:10-03:00,,107491.0
2020-12-23 23:54:11-03:00,,107491.0
2020-12-23 23:57:09-03:00,0.0,
2020-12-23 23:59:10-03:00,,107493.0
2020-12-23 23:59:11-03:00,,107493.0
2020-12-24 00:02:10-03:00,0.0,
2020-12-24 00:04:11-03:00,,107494.0
2020-12-24 00:07:10-03:00,0.0,
2020-12-24 00:09:11-03:00,,107495.0
2020-12-24 00:09:12-03:00,,107495.0
2020-12-24 00:12:10-03:00,0.0,
2020-12-24 00:14:11-03:00,,107496.0
2020-12-24 00:14:12-03:00,,107496.0
2020-12-24 00:17:11-03:00,0.0,
2020-12-24 00:19:11-03:00,,107497.0
2020-12-24 00:19:12-03:00,,107497.0
2020-12-24 00:22:11-03:00,0.0,
2020-12-24 00:24:12-03:00,,107497.0
2020-12-24 00:27:11-03:00,0.0,
2020-12-24 00:29:12-03:00,,107497.0
2020-12-24 00:29:13-03:00,,107497.0
2020-12-24 00:32:12-03:00,0.0,
2020-12-24 00:34:12-03:00,,107497.0
2020-12-24 00:34:13-03:00,,107497.0
2020-12-24 00:37:12-03:00,0.0,
2020-12-24 00:39:13-03:00,,107497.0
2020-12-24 00:42:12-03:00,0.0,
2020-12-24 00:44:13-03:00,,107498.0
2020-12-24 00:44:14-03:00,,107498.0
2020-12-24 00:47:12-03:00,0.0,
2020-12-24 00:49:13-03:00,,107501.0
2020-12-24 00:49:14-03:00,,107501.0
2020-12-24 00:52:13-03:00,0.0,
2020-12-24 00:54:14-03:00,,107502.0
2020-12-24 00:57:13-03:00,0.0,
2020-12-24 00:59:14-03:00,,107504.0
2020-12-24 00:59:15-03:00,,107504.0
2020-12-24 01:02:13-03:00,0.0,
2020-12-24 01:04:14-03:00,,107505.0
2020-12-24 01:04:15-03:00,,107505.0
2020-12-24 01:07:14-03:00,0.0,
2020-12-24 01:09:15-03:00,,107506.0
2020-12-24 01:12:14-03:00,0.0,
2020-12-24 01:14:15-03:00,,107507.0
2020-12-24 01:14:16-03:00,,107507.0
2020-12-24 01:17:14-03:00,0.0,
2020-12-24 01:19:15-03:00,,107507.0
2020-12-24 01:19:16-03:00,,107507.0
2020-12-24 01:22:15-03:00,0.0,
2020-12-24 01:24:15-03:00,,107507.0
2020-12-24 01:24:16-03:00,,107507.0
2020-12-24 01:27:15-03:00,0.0,
2020-12-24 01:29:16-03:00,,107507.0
2020-12-24 01:32:15-03:00,0.0,
2020-12-24 01:34:16-03:00,,107509.0
2020-12-24 01:34:17-03:00,,107509.0
2020-12-24 01:37:16-03:00,0.0,
2020-12-24 01:39:16-03:00,,107509.0
2020-12-24 01:39:17-03:00,,107509.0
2020-12-24 01:42:16-03:00,0.0,
2020-12-24 01:44:17-03:00,,107509.0
2020-12-24 01:47:16-03:00,0.0,
2020-12-24 01:49:17-03:00,,107509.0
2020-12-24 01:49:18-03:00,,107509.0
2020-12-24 01:52:17-03:00,0.0,
2020-12-24 01:54:17-03:00,,107510.0
2020-12-24 01:54:18-03:00,,107510.0
2020-12-24 01:57:17-03:00,0.0,
2020-12-24 01:59:18-03:00,,107511.0
2020-12-24 02:02:17-03:00,0.0,
2020-12-24 02:04:18-03:00,,107512.0
2020-12-24 02:04:19-03:00,,107512.0
2020-12-24 02:07:18-03:00,0.0,
2020-12-24 02:09:18-03:00,,107512.0
2020-12-24 02:09:19-03:00,,107512.0
2020-12-24 02:12:18-03:00,0.0,
2020-12-24 02:14:19-03:00,,107512.0
2020-12-24 02:17:18-03:00,0.0,
2020-12-24 02:19:19-03:00,,107513.0
2020-12-24 02:19:20-03:00,,107513.0
2020-12-24 02:22:18-03:00,0.0,
2020-12-24 02:24:19-03:00,,107514.0
2020-12-24 02:24:20-03:00,,107514.0
2020-12-24 02:27:19-03:00,0.0,
2020-12-24 02:29:19-03:00,,107515.0
2020-12-24 02:29:20-03:00,,107515.0
2020-12-24 02:32:19-03:00,0.0,
2020-12-24 02:34:20-03:00,,107515.0
2020-12-24 02:37:19-03:00,0.0,
2020-12-24 02:39:20-03:00,,107515.0
2020-12-24 02:39:21-03:00,,107515.0
2020-12-24 02:42:20-03:00,0.0,
2020-12-24 02:44:20-03:00,,107516.0
2020-12-24 02:44:21-03:00,,107516.0
2020-12-24 02:47:20-03:00,0.0,
2020-12-24 02:49:21-03:00,,107516.0
2020-12-24 02:52:20-03:00,0.0,
2020-12-24 02:54:21-03:00,,107518.0
2020-12-24 02:54:22-03:00,,107518.0
2020-12-24 02:57:21-03:00,0.0,
2020-12-24 02:59:21-03:00,,107518.0
2020-12-24 02:59:22-03:00,,107518.0
2020-12-24 03:02:21-03:00,0.0,
2020-12-24 03:04:22-03:00,,107518.0
2020-12-24 03:07:21-03:00,0.0,
2020-12-24 03:09:22-03:00,,107518.0
2020-12-24 03:09:23-03:00,,107518.0
2020-12-24 03:12:22-03:00,0.0,
2020-12-24 03:14:22-03:00,,107519.0
2020-12-24 03:14:23-03:00,,107519.0
2020-12-24 03:17:22-03:00,0.0,
2020-12-24 03:19:23-03:00,,107520.0
2020-12-24 03:22:22-03:00,0.0,
2020-12-24 03:24:23-03:00,,107521.0
2020-12-24 03:27:23-03:00,0.0,
2020-12-24 03:29:23-03:00,,107521.0
2020-12-24 03:29:24-03:00,,107521.0
2020-12-24 03:32:23-03:00,0.0,
2020-12-24 03:34:23-03:00,,107521.0
2020-12-24 03:34:24-03:00,,107521.0
2020-12-24 03:37:23-03:00,0.0,
2020-12-24 03:39:24-03:00,,107523.0
2020-12-24 03:42:24-03:00,0.0,
2020-12-24 03:44:24-03:00,,107523.0
2020-12-24 03:44:25-03:00,,107523.0
2020-12-24 03:47:24-03:00,0.0,
2020-12-24 03:49:24-03:00,,107523.0
2020-12-24 03:49:25-03:00,,107523.0
2020-12-24 03:52:24-03:00,0.0,
2020-12-24 03:54:25-03:00,,107523.0
2020-12-24 03:57:24-03:00,0.0,
2020-12-24 03:59:25-03:00,,107524.0
2020-12-24 03:59:26-03:00,,107524.0
2020-12-24 04:02:25-03:00,0.0,
2020-12-24 04:04:25-03:00,,107525.0
2020-12-24 04:04:26-03:00,,107525.0
2020-12-24 04:07:25-03:00,0.0,
2020-12-24 04:09:26-03:00,,107526.0
2020-12-24 04:12:25-03:00,0.0,
2020-12-24 04:14:26-03:00,,107527.0
2020-12-24 04:14:27-03:00,,107527.0
2020-12-24 04:17:26-03:00,0.0,
2020-12-24 04:19:26-03:00,,107527.0
2020-12-24 04:19:27-03:00,,107527.0
2020-12-24 04:22:26-03:00,0.0,
2020-12-24 04:24:26-03:00,,107527.0
2020-12-24 04:24:27-03:00,,107527.0
2020-12-24 04:27:26-03:00,0.0,
2020-12-24 04:29:27-03:00,,107527.0
2020-12-24 04:32:27-03:00,0.0,
2020-12-24 04:34:27-03:00,,107528.0
2020-12-24 04:34:28-03:00,,107528.0
2020-12-24 04:37:27-03:00,0.0,
2020-12-24 04:39:28-03:00,,107529.0
2020-12-24 04:42:27-03:00,0.0,
2020-12-24 04:44:28-03:00,,107530.0
2020-12-24 04:47:28-03:00,0.0,
2020-12-24 04:49:28-03:00,,107531.0
2020-12-24 04:49:29-03:00,,107531.0
2020-12-24 04:52:28-03:00,0.0,
2020-12-24 04:54:28-03:00,,107531.0
2020-12-24 04:54:29-03:00,,107531.0
2020-12-24 04:57:28-03:00,0.0,
2020-12-24 04:59:29-03:00,,107531.0
2020-12-24 05:02:29-03:00,0.0,
2020-12-24 05:04:29-03:00,,107531.0
2020-12-24 05:04:30-03:00,,107531.0
2020-12-24 05:07:29-03:00,0.0,
2020-12-24 05:09:29-03:00,,107533.0
2020-12-24 05:09:30-03:00,,107533.0
2020-12-24 05:12:29-03:00,0.0,
2020-12-24 05:14:30-03:00,,107533.0
2020-12-24 05:17:30-03:00,0.0,
2020-12-24 05:19:30-03:00,,107533.0
2020-12-24 05:19:31-03:00,,107533.0
2020-12-24 05:22:30-03:00,0.0,
2020-12-24 05:24:30-03:00,,107533.0
2020-12-24 05:24:31-03:00,,107533.0
2020-12-24 05:27:30-03:00,0.0,
2020-12-24 05:29:31-03:00,,107533.0
2020-12-24 05:32:31-03:00,0.0,
2020-12-24 05:34:31-03:00,,107534.0
2020-12-24 05:37:31-03:00,0.0,
2020-12-24 05:39:31-03:00,,107535.0
2020-12-24 05:39:32-03:00,,107535.0
2020-12-24 05:42:31-03:00,0.0,
2020-12-24 05:44:32-03:00,,107537.0
2020-12-24 05:47:32-03:00,0.0,
2020-12-24 05:49:32-03:00,,107537.0
2020-12-24 05:52:32-03:00,0.0,
2020-12-24 05:54:32-03:00,,107537.0
2020-12-24 05:54:33-03:00,,107537.0
2020-12-24 05:57:32-03:00,0.0,
2020-12-24 05:59:32-03:00,,107537.0
2020-12-24 05:59:33-03:00,,107537.0
2020-12-24 06:02:33-03:00,0.0,
2020-12-24 06:04:33-03:00,,107538.0
2020-12-24 06:07:33-03:00,0.0,
2020-12-24 06:09:33-03:00,,107539.0
2020-12-24 06:09:34-03:00,,107539.0
2020-12-24 06:12:33-03:00,0.0,
2020-12-24 06:14:33-03:00,,107540.0
2020-12-24 06:14:34-03:00,,107540.0
