date,APR Los Cerrillos >> Pozo >> Caudal Pozo(12775)
2020-12-08 09:49:50-03:00,9.09
2020-12-08 09:49:56-03:00,9.09
2020-12-08 09:54:51-03:00,9.09
2020-12-08 09:54:56-03:00,9.09
2020-12-08 09:59:51-03:00,9.09
2020-12-08 09:59:57-03:00,9.09
2020-12-08 10:04:51-03:00,9.09
2020-12-08 10:04:57-03:00,9.09
2020-12-08 10:09:52-03:00,9.09
2020-12-08 10:09:57-03:00,9.09
2020-12-08 10:14:52-03:00,9.09
2020-12-08 10:14:58-03:00,9.09
2020-12-08 10:19:52-03:00,9.09
2020-12-08 10:19:58-03:00,9.09
2020-12-08 10:24:52-03:00,9.09
2020-12-08 10:24:58-03:00,9.09
2020-12-08 10:29:53-03:00,9.09
2020-12-08 10:29:59-03:00,9.09
2020-12-08 10:34:53-03:00,9.09
2020-12-08 10:34:59-03:00,9.09
2020-12-08 10:39:54-03:00,9.09
2020-12-08 10:39:59-03:00,9.09
2020-12-08 10:44:54-03:00,9.09
2020-12-08 10:45:00-03:00,9.09
2020-12-08 10:49:54-03:00,9.09
2020-12-08 10:50:00-03:00,9.09
2020-12-08 10:54:54-03:00,9.09
2020-12-08 10:55:00-03:00,9.09
2020-12-08 10:59:55-03:00,9.09
2020-12-08 11:00:00-03:00,9.09
2020-12-08 11:04:55-03:00,9.09
2020-12-08 11:05:01-03:00,9.09
2020-12-08 11:09:55-03:00,9.09
2020-12-08 11:10:01-03:00,9.09
2020-12-08 11:14:56-03:00,9.09
2020-12-08 11:15:01-03:00,9.09
2020-12-08 11:19:56-03:00,9.09
2020-12-08 11:20:02-03:00,9.09
2020-12-08 11:24:56-03:00,9.09
2020-12-08 11:25:02-03:00,9.09
2020-12-08 11:29:56-03:00,9.09
2020-12-08 11:30:02-03:00,9.09
2020-12-08 11:34:57-03:00,9.09
2020-12-08 11:35:03-03:00,9.09
2020-12-08 11:39:57-03:00,9.09
2020-12-08 11:40:03-03:00,9.09
2020-12-08 11:44:57-03:00,9.09
2020-12-08 11:45:03-03:00,9.09
2020-12-08 11:49:58-03:00,9.09
2020-12-08 11:50:04-03:00,9.09
2020-12-08 11:54:58-03:00,9.09
2020-12-08 11:55:04-03:00,9.09
2020-12-08 11:59:58-03:00,9.09
2020-12-08 12:00:04-03:00,9.09
2020-12-08 12:04:59-03:00,9.09
2020-12-08 12:05:04-03:00,9.09
2020-12-08 12:09:59-03:00,9.09
2020-12-08 12:10:05-03:00,9.09
2020-12-08 12:14:59-03:00,9.09
2020-12-08 12:15:05-03:00,9.09
2020-12-08 12:20:00-03:00,9.09
2020-12-08 12:20:05-03:00,9.09
2020-12-08 12:25:00-03:00,9.09
2020-12-08 12:25:06-03:00,9.09
2020-12-08 12:30:00-03:00,9.09
2020-12-08 12:30:06-03:00,9.09
2020-12-08 12:35:00-03:00,9.09
2020-12-08 12:35:06-03:00,9.09
2020-12-08 12:40:01-03:00,9.09
2020-12-08 12:40:07-03:00,9.09
2020-12-08 12:45:01-03:00,9.09
2020-12-08 12:45:07-03:00,9.09
2020-12-08 12:50:01-03:00,9.09
2020-12-08 12:50:07-03:00,9.09
2020-12-08 12:55:02-03:00,0.0
2020-12-08 12:55:08-03:00,0.0
2020-12-08 13:00:02-03:00,0.0
2020-12-08 13:00:08-03:00,0.0
2020-12-08 13:05:02-03:00,0.0
2020-12-08 13:05:08-03:00,0.0
2020-12-08 13:10:03-03:00,0.0
2020-12-08 13:10:08-03:00,0.0
2020-12-08 13:15:03-03:00,0.0
2020-12-08 13:15:09-03:00,0.0
2020-12-08 13:20:03-03:00,0.0
2020-12-08 13:20:09-03:00,0.0
2020-12-08 13:25:04-03:00,0.0
2020-12-08 13:25:09-03:00,0.0
2020-12-08 13:30:04-03:00,0.0
2020-12-08 13:30:10-03:00,0.0
2020-12-08 13:35:04-03:00,0.0
2020-12-08 13:35:10-03:00,0.0
2020-12-08 13:40:04-03:00,9.09
2020-12-08 13:40:10-03:00,9.09
2020-12-08 13:45:05-03:00,9.09
2020-12-08 13:45:11-03:00,9.09
2020-12-08 13:50:05-03:00,9.09
2020-12-08 13:50:11-03:00,9.09
2020-12-08 13:55:05-03:00,9.09
2020-12-08 13:55:11-03:00,9.09
2020-12-08 14:00:06-03:00,9.09
2020-12-08 14:00:11-03:00,9.09
2020-12-08 14:05:06-03:00,9.09
2020-12-08 14:05:12-03:00,9.09
2020-12-08 14:10:06-03:00,9.09
2020-12-08 14:10:12-03:00,9.09
2020-12-08 14:15:07-03:00,9.09
2020-12-08 14:15:12-03:00,9.09
2020-12-08 14:20:07-03:00,9.09
2020-12-08 14:20:13-03:00,9.09
2020-12-08 14:25:07-03:00,9.09
2020-12-08 14:25:13-03:00,9.09
2020-12-08 14:30:08-03:00,9.09
2020-12-08 14:30:13-03:00,9.09
2020-12-08 14:35:08-03:00,9.09
2020-12-08 14:35:14-03:00,9.09
2020-12-08 14:40:08-03:00,9.09
2020-12-08 14:40:14-03:00,9.09
2020-12-08 14:45:09-03:00,9.09
2020-12-08 14:45:14-03:00,9.09
2020-12-08 14:50:09-03:00,9.09
2020-12-08 14:50:15-03:00,9.09
2020-12-08 14:55:09-03:00,9.09
2020-12-08 14:55:15-03:00,9.09
2020-12-08 15:00:09-03:00,9.09
2020-12-08 15:00:15-03:00,9.09
2020-12-08 15:05:10-03:00,9.09
2020-12-08 15:05:15-03:00,9.09
2020-12-08 15:10:10-03:00,9.09
2020-12-08 15:10:16-03:00,9.09
2020-12-08 15:15:10-03:00,9.09
2020-12-08 15:15:16-03:00,9.09
2020-12-08 15:20:11-03:00,9.09
2020-12-08 15:20:16-03:00,9.09
2020-12-08 15:25:11-03:00,9.09
2020-12-08 15:25:17-03:00,9.09
2020-12-08 15:30:11-03:00,0.0
2020-12-08 15:30:17-03:00,0.0
2020-12-08 15:35:12-03:00,0.0
2020-12-08 15:35:17-03:00,0.0
2020-12-08 15:40:12-03:00,0.0
2020-12-08 15:40:18-03:00,0.0
2020-12-08 15:45:12-03:00,0.0
2020-12-08 15:45:18-03:00,0.0
2020-12-08 15:50:13-03:00,0.0
2020-12-08 15:50:18-03:00,0.0
2020-12-08 15:55:13-03:00,0.0
2020-12-08 15:55:19-03:00,0.0
2020-12-08 16:00:13-03:00,0.0
2020-12-08 16:00:19-03:00,0.0
2020-12-08 16:05:13-03:00,0.0
2020-12-08 16:05:19-03:00,0.0
2020-12-08 16:10:14-03:00,0.0
2020-12-08 16:10:19-03:00,0.0
2020-12-08 16:15:14-03:00,0.0
2020-12-08 16:15:20-03:00,0.0
2020-12-08 16:20:14-03:00,9.09
2020-12-08 16:20:20-03:00,9.09
2020-12-08 16:25:15-03:00,9.09
2020-12-08 16:25:20-03:00,9.09
2020-12-08 16:30:15-03:00,9.09
2020-12-08 16:30:21-03:00,9.09
2020-12-08 16:35:15-03:00,9.09
2020-12-08 16:35:21-03:00,9.09
2020-12-08 16:40:15-03:00,9.09
2020-12-08 16:40:21-03:00,9.09
2020-12-08 16:45:16-03:00,9.09
2020-12-08 16:45:22-03:00,9.09
2020-12-08 16:50:16-03:00,9.09
2020-12-08 16:50:22-03:00,9.09
2020-12-08 16:55:16-03:00,9.09
2020-12-08 16:55:22-03:00,9.09
2020-12-08 17:00:17-03:00,9.09
2020-12-08 17:00:22-03:00,9.09
2020-12-08 17:05:17-03:00,9.09
2020-12-08 17:05:23-03:00,9.09
2020-12-08 17:10:17-03:00,9.09
2020-12-08 17:10:23-03:00,9.09
2020-12-08 17:15:18-03:00,9.09
2020-12-08 17:15:23-03:00,9.09
2020-12-08 17:20:18-03:00,9.09
2020-12-08 17:20:24-03:00,9.09
2020-12-08 17:25:18-03:00,9.09
2020-12-08 17:25:24-03:00,9.09
2020-12-08 17:30:19-03:00,9.09
2020-12-08 17:30:24-03:00,9.09
2020-12-08 17:35:19-03:00,9.09
2020-12-08 17:35:25-03:00,9.09
2020-12-08 17:40:19-03:00,9.09
2020-12-08 17:40:25-03:00,9.09
2020-12-08 17:45:19-03:00,9.09
2020-12-08 17:45:25-03:00,9.09
2020-12-08 17:50:20-03:00,9.09
2020-12-08 17:50:26-03:00,9.09
2020-12-08 17:55:20-03:00,9.09
2020-12-08 17:55:26-03:00,9.09
2020-12-08 18:00:20-03:00,9.09
2020-12-08 18:00:26-03:00,9.09
2020-12-08 18:05:21-03:00,0.0
2020-12-08 18:05:26-03:00,0.0
2020-12-08 18:10:21-03:00,0.0
2020-12-08 18:10:27-03:00,0.0
2020-12-08 18:15:21-03:00,0.0
2020-12-08 18:15:27-03:00,0.0
2020-12-08 18:20:22-03:00,0.0
2020-12-08 18:20:27-03:00,0.0
2020-12-08 18:25:22-03:00,0.0
2020-12-08 18:25:28-03:00,0.0
2020-12-08 18:30:22-03:00,0.0
2020-12-08 18:30:28-03:00,0.0
2020-12-08 18:35:23-03:00,0.0
2020-12-08 18:35:28-03:00,0.0
2020-12-08 18:40:23-03:00,0.0
2020-12-08 18:40:29-03:00,0.0
2020-12-08 18:45:23-03:00,0.0
2020-12-08 18:45:29-03:00,0.0
2020-12-08 18:50:23-03:00,0.0
2020-12-08 18:50:29-03:00,0.0
2020-12-08 18:55:24-03:00,9.09
2020-12-08 18:55:30-03:00,9.09
2020-12-08 19:00:24-03:00,9.09
2020-12-08 19:00:30-03:00,9.09
2020-12-08 19:05:24-03:00,9.09
2020-12-08 19:05:30-03:00,9.09
2020-12-08 19:10:25-03:00,9.09
2020-12-08 19:10:30-03:00,9.09
2020-12-08 19:15:25-03:00,9.09
2020-12-08 19:15:31-03:00,9.09
2020-12-08 19:20:25-03:00,9.09
2020-12-08 19:20:31-03:00,9.09
2020-12-08 19:25:26-03:00,9.09
2020-12-08 19:25:31-03:00,9.09
2020-12-08 19:30:26-03:00,9.09
2020-12-08 19:30:32-03:00,9.09
2020-12-08 19:35:26-03:00,9.09
2020-12-08 19:35:32-03:00,9.09
2020-12-08 19:40:27-03:00,9.09
2020-12-08 19:40:32-03:00,9.09
2020-12-08 19:45:27-03:00,9.09
2020-12-08 19:45:33-03:00,9.09
2020-12-08 19:50:27-03:00,9.09
2020-12-08 19:50:33-03:00,9.09
2020-12-08 19:55:27-03:00,9.09
2020-12-08 19:55:33-03:00,9.09
2020-12-08 20:00:28-03:00,9.09
2020-12-08 20:00:34-03:00,9.09
2020-12-08 20:05:28-03:00,9.09
2020-12-08 20:05:34-03:00,9.09
2020-12-08 20:10:28-03:00,9.09
2020-12-08 20:10:34-03:00,9.09
2020-12-08 20:15:29-03:00,9.09
2020-12-08 20:15:35-03:00,9.09
2020-12-08 20:20:29-03:00,9.09
2020-12-08 20:20:35-03:00,9.09
2020-12-08 20:25:29-03:00,9.09
2020-12-08 20:25:35-03:00,9.09
2020-12-08 20:30:30-03:00,9.09
2020-12-08 20:30:35-03:00,9.09
2020-12-08 20:35:30-03:00,9.09
2020-12-08 20:35:36-03:00,9.09
2020-12-08 20:40:30-03:00,9.09
2020-12-08 20:40:36-03:00,9.09
2020-12-08 20:45:31-03:00,9.09
2020-12-08 20:45:36-03:00,9.09
2020-12-08 20:50:31-03:00,9.09
2020-12-08 20:50:37-03:00,9.09
2020-12-08 20:55:31-03:00,9.09
2020-12-08 20:55:37-03:00,9.09
2020-12-08 21:00:31-03:00,9.09
2020-12-08 21:00:37-03:00,9.09
2020-12-08 21:05:32-03:00,9.09
2020-12-08 21:05:37-03:00,9.09
2020-12-08 21:10:32-03:00,9.09
2020-12-08 21:10:38-03:00,9.09
2020-12-08 21:15:32-03:00,9.09
2020-12-08 21:15:38-03:00,9.09
2020-12-08 21:20:33-03:00,9.09
2020-12-08 21:20:38-03:00,9.09
2020-12-08 21:25:33-03:00,9.09
2020-12-08 21:25:39-03:00,9.09
2020-12-08 21:30:33-03:00,0.0
2020-12-08 21:30:39-03:00,0.0
2020-12-08 21:35:34-03:00,0.0
2020-12-08 21:35:39-03:00,0.0
2020-12-08 21:40:34-03:00,0.0
2020-12-08 21:40:40-03:00,0.0
2020-12-08 21:45:34-03:00,0.0
2020-12-08 21:45:40-03:00,0.0
2020-12-08 21:50:35-03:00,0.0
2020-12-08 21:50:40-03:00,0.0
2020-12-08 21:55:35-03:00,0.0
2020-12-08 21:55:41-03:00,0.0
2020-12-08 22:00:35-03:00,0.0
2020-12-08 22:00:41-03:00,0.0
2020-12-08 22:05:35-03:00,0.0
2020-12-08 22:05:41-03:00,0.0
2020-12-08 22:10:36-03:00,0.0
2020-12-08 22:10:41-03:00,0.0
2020-12-08 22:15:36-03:00,0.0
2020-12-08 22:15:42-03:00,0.0
2020-12-08 22:20:36-03:00,0.0
2020-12-08 22:20:42-03:00,0.0
2020-12-08 22:25:37-03:00,0.0
2020-12-08 22:25:42-03:00,0.0
2020-12-08 22:30:37-03:00,9.09
2020-12-08 22:30:43-03:00,9.09
2020-12-08 22:35:37-03:00,9.09
2020-12-08 22:35:43-03:00,9.09
2020-12-08 22:40:38-03:00,9.09
2020-12-08 22:40:43-03:00,9.09
2020-12-08 22:45:38-03:00,9.09
2020-12-08 22:45:44-03:00,9.09
2020-12-08 22:50:38-03:00,9.09
2020-12-08 22:50:44-03:00,9.09
2020-12-08 22:55:38-03:00,9.09
2020-12-08 22:55:44-03:00,9.09
2020-12-08 23:00:39-03:00,9.09
2020-12-08 23:00:45-03:00,9.09
2020-12-08 23:05:39-03:00,9.09
2020-12-08 23:05:45-03:00,9.09
2020-12-08 23:10:39-03:00,9.09
2020-12-08 23:10:45-03:00,9.09
2020-12-08 23:15:40-03:00,9.09
2020-12-08 23:15:45-03:00,9.09
2020-12-08 23:20:40-03:00,9.09
2020-12-08 23:20:46-03:00,9.09
2020-12-08 23:25:40-03:00,9.09
2020-12-08 23:25:46-03:00,9.09
2020-12-08 23:30:41-03:00,9.09
2020-12-08 23:30:46-03:00,9.09
2020-12-08 23:35:41-03:00,0.0
2020-12-08 23:35:47-03:00,0.0
2020-12-08 23:40:41-03:00,0.0
2020-12-08 23:40:47-03:00,0.0
2020-12-08 23:45:42-03:00,0.0
2020-12-08 23:45:47-03:00,0.0
2020-12-08 23:50:42-03:00,0.0
2020-12-08 23:50:48-03:00,0.0
2020-12-08 23:55:42-03:00,0.0
2020-12-08 23:55:48-03:00,0.0
2020-12-09 00:00:42-03:00,0.0
2020-12-09 00:00:48-03:00,0.0
2020-12-09 00:05:43-03:00,0.0
2020-12-09 00:05:48-03:00,0.0
2020-12-09 00:10:43-03:00,0.0
2020-12-09 00:10:49-03:00,0.0
2020-12-09 00:15:43-03:00,0.0
2020-12-09 00:15:49-03:00,0.0
2020-12-09 00:20:44-03:00,0.0
2020-12-09 00:20:49-03:00,0.0
2020-12-09 00:25:44-03:00,0.0
2020-12-09 00:25:50-03:00,0.0
2020-12-09 00:30:44-03:00,0.0
2020-12-09 00:30:50-03:00,0.0
2020-12-09 00:35:45-03:00,0.0
2020-12-09 00:35:50-03:00,0.0
2020-12-09 00:40:45-03:00,0.0
2020-12-09 00:40:51-03:00,0.0
