date,APR Caleu >> Pozo >> Horómetro Pozo(7211)
2020-12-09 08:46:19-03:00,11472.0
2020-12-09 08:51:19-03:00,11472.0
2020-12-09 08:56:19-03:00,11472.0
2020-12-09 09:01:20-03:00,11473.0
2020-12-09 09:06:20-03:00,11473.0
2020-12-09 09:11:20-03:00,11473.0
2020-12-09 09:16:21-03:00,11473.0
2020-12-09 09:21:21-03:00,11473.0
2020-12-09 09:26:21-03:00,11473.0
2020-12-09 09:31:22-03:00,11473.0
2020-12-09 09:36:22-03:00,11473.0
2020-12-09 09:41:22-03:00,11473.0
2020-12-09 09:46:23-03:00,11473.0
2020-12-09 09:51:23-03:00,11473.0
2020-12-09 09:56:23-03:00,11473.0
2020-12-09 10:01:24-03:00,11473.0
2020-12-09 10:06:24-03:00,11473.0
2020-12-09 10:11:24-03:00,11473.0
2020-12-09 10:16:25-03:00,11473.0
2020-12-09 10:21:25-03:00,11473.0
2020-12-09 10:26:25-03:00,11473.0
2020-12-09 10:31:26-03:00,11473.0
2020-12-09 10:36:26-03:00,11473.0
2020-12-09 10:41:26-03:00,11473.0
2020-12-09 10:46:27-03:00,11473.0
2020-12-09 10:51:27-03:00,11473.0
2020-12-09 10:56:27-03:00,11473.0
2020-12-09 11:01:27-03:00,11473.0
2020-12-09 11:06:28-03:00,11473.0
2020-12-09 11:11:28-03:00,11473.0
2020-12-09 11:16:28-03:00,11473.0
2020-12-09 11:21:29-03:00,11473.0
2020-12-09 11:26:29-03:00,11473.0
2020-12-09 11:31:30-03:00,11473.0
2020-12-09 11:36:30-03:00,11473.0
2020-12-09 11:41:30-03:00,11473.0
2020-12-09 11:46:31-03:00,11473.0
2020-12-09 11:51:31-03:00,11473.0
2020-12-09 11:56:31-03:00,11473.0
2020-12-09 12:01:32-03:00,11473.0
2020-12-09 12:06:32-03:00,11473.0
2020-12-09 12:11:32-03:00,11473.0
2020-12-09 12:16:33-03:00,11473.0
2020-12-09 12:21:33-03:00,11473.0
2020-12-09 12:26:33-03:00,11473.0
2020-12-09 12:31:33-03:00,11473.0
2020-12-09 12:36:34-03:00,11473.0
2020-12-09 12:41:34-03:00,11473.0
2020-12-09 12:46:34-03:00,11473.0
2020-12-09 12:51:35-03:00,11473.0
2020-12-09 12:56:35-03:00,11473.0
2020-12-09 13:01:35-03:00,11473.0
2020-12-09 13:06:36-03:00,11473.0
2020-12-09 13:11:36-03:00,11473.0
2020-12-09 13:16:36-03:00,11473.0
2020-12-09 13:21:37-03:00,11473.0
2020-12-09 13:26:37-03:00,11473.0
2020-12-09 13:31:38-03:00,11473.0
2020-12-09 13:36:38-03:00,11473.0
2020-12-09 13:41:39-03:00,11474.0
2020-12-09 13:46:39-03:00,11474.0
2020-12-09 13:51:39-03:00,11474.0
2020-12-09 13:56:39-03:00,11474.0
2020-12-09 14:01:40-03:00,11474.0
2020-12-09 14:06:40-03:00,11474.0
2020-12-09 14:11:40-03:00,11474.0
2020-12-09 14:16:41-03:00,11474.0
2020-12-09 14:21:41-03:00,11474.0
2020-12-09 14:26:41-03:00,11474.0
2020-12-09 14:31:42-03:00,11474.0
2020-12-09 14:36:42-03:00,11474.0
2020-12-09 14:41:42-03:00,11474.0
2020-12-09 14:46:43-03:00,11474.0
2020-12-09 14:51:43-03:00,11474.0
2020-12-09 14:56:43-03:00,11474.0
2020-12-09 15:01:43-03:00,11474.0
2020-12-09 15:06:44-03:00,11474.0
2020-12-09 15:11:44-03:00,11474.0
2020-12-09 15:16:44-03:00,11474.0
2020-12-09 15:21:45-03:00,11474.0
2020-12-09 15:26:45-03:00,11474.0
2020-12-09 15:31:45-03:00,11474.0
2020-12-09 15:36:46-03:00,11474.0
2020-12-09 15:41:46-03:00,11474.0
2020-12-09 15:46:46-03:00,11474.0
2020-12-09 15:51:47-03:00,11474.0
2020-12-09 15:56:47-03:00,11474.0
2020-12-09 16:01:47-03:00,11474.0
2020-12-09 16:06:48-03:00,11474.0
2020-12-09 16:11:48-03:00,11474.0
2020-12-09 16:16:48-03:00,11474.0
2020-12-09 16:21:49-03:00,11474.0
2020-12-09 16:26:49-03:00,11474.0
2020-12-09 16:31:49-03:00,11474.0
2020-12-09 16:36:49-03:00,11474.0
2020-12-09 16:41:50-03:00,11474.0
2020-12-09 16:46:50-03:00,11474.0
2020-12-09 16:51:50-03:00,11474.0
2020-12-09 16:56:51-03:00,11474.0
2020-12-09 17:01:51-03:00,11474.0
2020-12-09 17:06:51-03:00,11474.0
2020-12-09 17:11:52-03:00,11474.0
2020-12-09 17:16:52-03:00,11474.0
2020-12-09 17:21:52-03:00,11474.0
2020-12-09 17:26:53-03:00,11474.0
2020-12-09 17:31:54-03:00,11474.0
2020-12-09 17:36:54-03:00,11474.0
2020-12-09 17:41:54-03:00,11474.0
2020-12-09 17:46:55-03:00,11474.0
2020-12-09 17:51:55-03:00,11474.0
2020-12-09 17:56:55-03:00,11474.0
2020-12-09 18:01:55-03:00,11474.0
2020-12-09 18:06:56-03:00,11474.0
2020-12-09 18:11:56-03:00,11474.0
2020-12-09 18:16:56-03:00,11474.0
2020-12-09 18:21:57-03:00,11474.0
2020-12-09 18:26:57-03:00,11474.0
2020-12-09 18:31:57-03:00,11474.0
2020-12-09 18:36:58-03:00,11474.0
2020-12-09 18:41:58-03:00,11474.0
2020-12-09 18:46:58-03:00,11474.0
2020-12-09 18:51:59-03:00,11474.0
2020-12-09 18:56:59-03:00,11474.0
2020-12-09 19:01:59-03:00,11474.0
2020-12-09 19:06:59-03:00,11474.0
2020-12-09 19:12:00-03:00,11474.0
2020-12-09 19:17:00-03:00,11474.0
2020-12-09 19:22:00-03:00,11474.0
2020-12-09 19:27:01-03:00,11474.0
2020-12-09 19:32:01-03:00,11474.0
2020-12-09 19:37:02-03:00,11474.0
2020-12-09 19:42:02-03:00,11474.0
2020-12-09 19:47:02-03:00,11474.0
2020-12-09 19:52:02-03:00,11474.0
2020-12-09 19:57:03-03:00,11474.0
2020-12-09 20:02:03-03:00,11474.0
2020-12-09 20:07:03-03:00,11474.0
2020-12-09 20:12:04-03:00,11474.0
2020-12-09 20:17:04-03:00,11474.0
2020-12-09 20:22:04-03:00,11474.0
2020-12-09 20:27:05-03:00,11474.0
2020-12-09 20:32:05-03:00,11474.0
2020-12-09 20:37:05-03:00,11474.0
2020-12-09 20:42:06-03:00,11474.0
2020-12-09 20:47:06-03:00,11474.0
2020-12-09 20:52:06-03:00,11474.0
2020-12-09 20:57:06-03:00,11474.0
2020-12-09 21:02:07-03:00,11474.0
2020-12-09 21:07:07-03:00,11474.0
2020-12-09 21:12:08-03:00,11474.0
2020-12-09 21:17:08-03:00,11474.0
2020-12-09 21:22:08-03:00,11474.0
2020-12-09 21:27:08-03:00,11474.0
2020-12-09 21:32:09-03:00,11474.0
2020-12-09 21:37:09-03:00,11474.0
2020-12-09 21:42:09-03:00,11474.0
2020-12-09 21:47:10-03:00,11474.0
2020-12-09 21:52:10-03:00,11474.0
2020-12-09 21:57:10-03:00,11474.0
2020-12-09 22:02:10-03:00,11474.0
2020-12-09 22:04:21-03:00,11474.0
2020-12-09 22:07:11-03:00,11474.0
2020-12-09 22:12:11-03:00,11474.0
2020-12-09 22:17:12-03:00,11474.0
2020-12-09 22:22:12-03:00,11474.0
2020-12-09 22:27:12-03:00,11474.0
2020-12-09 22:32:12-03:00,11474.0
2020-12-09 22:37:13-03:00,11474.0
2020-12-09 22:42:13-03:00,11474.0
2020-12-09 22:47:13-03:00,11474.0
2020-12-09 22:52:14-03:00,11474.0
2020-12-09 22:57:14-03:00,11474.0
2020-12-09 23:02:14-03:00,11474.0
2020-12-09 23:07:15-03:00,11474.0
2020-12-09 23:12:15-03:00,11474.0
2020-12-09 23:17:15-03:00,11474.0
2020-12-09 23:22:16-03:00,11474.0
2020-12-09 23:27:16-03:00,11474.0
2020-12-09 23:32:16-03:00,11474.0
2020-12-09 23:37:17-03:00,11474.0
2020-12-09 23:42:17-03:00,11474.0
2020-12-09 23:47:17-03:00,11474.0
2020-12-09 23:52:18-03:00,11474.0
2020-12-09 23:57:18-03:00,11474.0
2020-12-10 00:02:18-03:00,11474.0
2020-12-10 00:07:18-03:00,11474.0
2020-12-10 00:12:19-03:00,11474.0
2020-12-10 00:17:19-03:00,11474.0
2020-12-10 00:22:19-03:00,11474.0
2020-12-10 00:27:20-03:00,11474.0
2020-12-10 00:32:20-03:00,11474.0
2020-12-10 00:37:20-03:00,11474.0
2020-12-10 00:42:21-03:00,11474.0
2020-12-10 00:47:21-03:00,11474.0
2020-12-10 00:52:21-03:00,11474.0
2020-12-10 00:57:22-03:00,11474.0
2020-12-10 01:02:22-03:00,11474.0
2020-12-10 01:07:22-03:00,11474.0
2020-12-10 01:12:23-03:00,11474.0
2020-12-10 01:17:23-03:00,11474.0
2020-12-10 01:22:23-03:00,11474.0
2020-12-10 01:27:23-03:00,11474.0
2020-12-10 01:32:24-03:00,11474.0
2020-12-10 01:37:24-03:00,11474.0
2020-12-10 01:42:24-03:00,11474.0
2020-12-10 01:47:25-03:00,11474.0
2020-12-10 01:52:25-03:00,11474.0
2020-12-10 01:57:25-03:00,11474.0
2020-12-10 02:02:26-03:00,11474.0
2020-12-10 02:07:26-03:00,11474.0
2020-12-10 02:12:26-03:00,11474.0
2020-12-10 02:17:27-03:00,11474.0
2020-12-10 02:22:27-03:00,11474.0
2020-12-10 02:27:27-03:00,11474.0
2020-12-10 02:32:28-03:00,11474.0
2020-12-10 02:37:28-03:00,11474.0
2020-12-10 02:42:28-03:00,11474.0
2020-12-10 02:47:29-03:00,11474.0
2020-12-10 02:52:29-03:00,11474.0
2020-12-10 02:57:29-03:00,11474.0
2020-12-10 03:02:29-03:00,11474.0
2020-12-10 03:07:30-03:00,11474.0
2020-12-10 03:12:30-03:00,11474.0
2020-12-10 03:17:30-03:00,11474.0
2020-12-10 03:22:31-03:00,11474.0
2020-12-10 03:27:31-03:00,11474.0
2020-12-10 03:32:32-03:00,11474.0
2020-12-10 03:37:32-03:00,11474.0
2020-12-10 03:42:32-03:00,11474.0
2020-12-10 03:47:32-03:00,11474.0
2020-12-10 03:52:33-03:00,11474.0
2020-12-10 03:57:33-03:00,11474.0
2020-12-10 04:02:33-03:00,11474.0
2020-12-10 04:07:34-03:00,11474.0
2020-12-10 04:12:34-03:00,11474.0
2020-12-10 04:17:34-03:00,11474.0
2020-12-10 04:22:35-03:00,11474.0
2020-12-10 04:27:35-03:00,11474.0
2020-12-10 04:32:35-03:00,11474.0
2020-12-10 04:37:36-03:00,11474.0
2020-12-10 04:42:36-03:00,11474.0
2020-12-10 04:47:36-03:00,11474.0
2020-12-10 04:52:37-03:00,11474.0
2020-12-10 04:57:37-03:00,11474.0
2020-12-10 05:02:37-03:00,11474.0
2020-12-10 05:07:37-03:00,11474.0
2020-12-10 05:12:38-03:00,11474.0
2020-12-10 05:17:38-03:00,11474.0
2020-12-10 05:22:38-03:00,11474.0
2020-12-10 05:27:39-03:00,11474.0
2020-12-10 05:32:39-03:00,11474.0
2020-12-10 05:37:40-03:00,11474.0
2020-12-10 05:42:40-03:00,11474.0
2020-12-10 05:47:40-03:00,11474.0
2020-12-10 05:52:41-03:00,11474.0
2020-12-10 05:57:41-03:00,11474.0
2020-12-10 06:02:41-03:00,11474.0
2020-12-10 06:07:42-03:00,11474.0
2020-12-10 06:12:42-03:00,11474.0
2020-12-10 06:17:42-03:00,11474.0
2020-12-10 06:22:43-03:00,11474.0
2020-12-10 06:27:43-03:00,11474.0
2020-12-10 06:32:43-03:00,11474.0
2020-12-10 06:37:44-03:00,11474.0
2020-12-10 06:42:44-03:00,11474.0
2020-12-10 06:47:44-03:00,11474.0
2020-12-10 06:52:45-03:00,11474.0
2020-12-10 06:57:45-03:00,11474.0
2020-12-10 07:02:45-03:00,11474.0
2020-12-10 07:07:45-03:00,11474.0
2020-12-10 07:12:46-03:00,11474.0
2020-12-10 07:17:46-03:00,11474.0
2020-12-10 07:22:46-03:00,11474.0
2020-12-10 07:27:47-03:00,11474.0
2020-12-10 07:32:47-03:00,11474.0
2020-12-10 07:37:47-03:00,11474.0
2020-12-10 07:42:48-03:00,11474.0
2020-12-10 07:47:48-03:00,11474.0
2020-12-10 07:52:48-03:00,11474.0
2020-12-10 07:57:49-03:00,11474.0
2020-12-10 08:02:49-03:00,11474.0
2020-12-10 08:07:49-03:00,11474.0
2020-12-10 08:12:50-03:00,11474.0
2020-12-10 08:17:50-03:00,11474.0
2020-12-10 08:22:50-03:00,11474.0
2020-12-10 08:27:50-03:00,11474.0
2020-12-10 08:32:51-03:00,11474.0
2020-12-10 08:37:51-03:00,11475.0
2020-12-10 08:42:51-03:00,11475.0
2020-12-10 08:47:52-03:00,11475.0
2020-12-10 08:52:52-03:00,11475.0
2020-12-10 08:57:52-03:00,11475.0
2020-12-10 09:02:53-03:00,11475.0
2020-12-10 09:07:53-03:00,11475.0
2020-12-10 09:12:53-03:00,11475.0
2020-12-10 09:17:54-03:00,11475.0
2020-12-10 09:22:54-03:00,11475.0
2020-12-10 09:27:54-03:00,11475.0
2020-12-10 09:32:55-03:00,11475.0
2020-12-10 09:37:55-03:00,11475.0
2020-12-10 09:42:55-03:00,11475.0
2020-12-10 09:47:56-03:00,11475.0
2020-12-10 09:52:56-03:00,11475.0
2020-12-10 09:57:56-03:00,11475.0
2020-12-10 10:02:57-03:00,11475.0
2020-12-10 10:07:57-03:00,11475.0
2020-12-10 10:12:57-03:00,11475.0
2020-12-10 10:17:57-03:00,11475.0
2020-12-10 10:22:58-03:00,11475.0
2020-12-10 10:27:58-03:00,11475.0
2020-12-10 10:32:58-03:00,11475.0
2020-12-10 10:37:59-03:00,11475.0
2020-12-10 10:42:59-03:00,11475.0
2020-12-10 10:47:59-03:00,11475.0
2020-12-10 10:52:59-03:00,11475.0
2020-12-10 10:58:00-03:00,11475.0
2020-12-10 11:03:00-03:00,11475.0
2020-12-10 11:08:00-03:00,11475.0
2020-12-10 11:13:01-03:00,11475.0
2020-12-10 11:18:01-03:00,11475.0
2020-12-10 11:23:01-03:00,11475.0
2020-12-10 11:28:02-03:00,11475.0
2020-12-10 11:33:02-03:00,11475.0
2020-12-10 11:38:03-03:00,11475.0
2020-12-10 11:43:03-03:00,11475.0
2020-12-10 11:48:03-03:00,11475.0
2020-12-10 11:53:04-03:00,11475.0
2020-12-10 11:58:04-03:00,11475.0
2020-12-10 12:03:04-03:00,11475.0
2020-12-10 12:08:05-03:00,11475.0
2020-12-10 12:13:05-03:00,11475.0
2020-12-10 12:18:05-03:00,11475.0
2020-12-10 12:23:05-03:00,11475.0
2020-12-10 12:28:06-03:00,11475.0
2020-12-10 12:33:06-03:00,11475.0
2020-12-10 12:38:06-03:00,11475.0
2020-12-10 12:43:07-03:00,11475.0
2020-12-10 12:48:07-03:00,11475.0
2020-12-10 12:53:07-03:00,11475.0
2020-12-10 12:58:08-03:00,11475.0
2020-12-10 13:03:08-03:00,11475.0
2020-12-10 13:08:08-03:00,11475.0
2020-12-10 13:13:09-03:00,11475.0
2020-12-10 13:18:09-03:00,11476.0
2020-12-10 13:23:09-03:00,11476.0
2020-12-10 13:28:09-03:00,11476.0
2020-12-10 13:33:10-03:00,11476.0
2020-12-10 13:38:11-03:00,11476.0
2020-12-10 13:43:11-03:00,11476.0
2020-12-10 13:48:11-03:00,11476.0
2020-12-10 13:53:12-03:00,11476.0
2020-12-10 13:58:12-03:00,11476.0
2020-12-10 14:03:12-03:00,11476.0
2020-12-10 14:08:13-03:00,11476.0
2020-12-10 14:13:13-03:00,11476.0
2020-12-10 14:18:13-03:00,11476.0
2020-12-10 14:23:14-03:00,11476.0
2020-12-10 14:28:14-03:00,11476.0
2020-12-10 14:33:14-03:00,11476.0
2020-12-10 14:38:14-03:00,11476.0
2020-12-10 14:43:15-03:00,11476.0
2020-12-10 14:48:15-03:00,11476.0
2020-12-10 14:53:15-03:00,11476.0
2020-12-10 14:58:16-03:00,11476.0
2020-12-10 15:03:16-03:00,11476.0
2020-12-10 15:08:16-03:00,11476.0
2020-12-10 15:13:17-03:00,11476.0
2020-12-10 15:18:17-03:00,11476.0
2020-12-10 15:23:17-03:00,11476.0
2020-12-10 15:28:18-03:00,11476.0
2020-12-10 15:33:19-03:00,11476.0
2020-12-10 15:38:19-03:00,11476.0
2020-12-10 15:43:20-03:00,11476.0
2020-12-10 15:48:20-03:00,11476.0
2020-12-10 15:53:20-03:00,11476.0
2020-12-10 15:58:21-03:00,11476.0
2020-12-10 16:03:21-03:00,11476.0
2020-12-10 16:08:21-03:00,11476.0
2020-12-10 16:13:21-03:00,11476.0
2020-12-10 16:18:22-03:00,11476.0
2020-12-10 16:23:22-03:00,11476.0
2020-12-10 16:28:22-03:00,11476.0
2020-12-10 16:33:23-03:00,11476.0
2020-12-10 16:37:05-03:00,11476.0
2020-12-10 16:42:05-03:00,11476.0
2020-12-10 16:47:06-03:00,11476.0
2020-12-10 16:52:06-03:00,11476.0
2020-12-10 16:57:06-03:00,11476.0
2020-12-10 17:02:06-03:00,11476.0
2020-12-10 17:07:07-03:00,11476.0
2020-12-10 17:12:07-03:00,11476.0
2020-12-10 17:17:07-03:00,11476.0
2020-12-10 17:22:08-03:00,11476.0
2020-12-10 17:27:08-03:00,11476.0
2020-12-10 17:32:09-03:00,11476.0
2020-12-10 17:37:09-03:00,11476.0
2020-12-10 17:42:09-03:00,11476.0
2020-12-10 17:47:09-03:00,11476.0
2020-12-10 17:52:10-03:00,11476.0
2020-12-10 17:57:10-03:00,11476.0
2020-12-10 18:02:10-03:00,11476.0
2020-12-10 18:07:11-03:00,11476.0
2020-12-10 18:12:11-03:00,11476.0
2020-12-10 18:17:11-03:00,11476.0
2020-12-10 18:22:12-03:00,11476.0
2020-12-10 18:27:12-03:00,11476.0
2020-12-10 18:32:12-03:00,11476.0
2020-12-10 18:37:13-03:00,11476.0
2020-12-10 18:42:13-03:00,11476.0
2020-12-10 18:47:13-03:00,11477.0
2020-12-10 18:52:14-03:00,11477.0
2020-12-10 18:57:14-03:00,11477.0
2020-12-10 19:02:14-03:00,11477.0
2020-12-10 19:07:15-03:00,11477.0
2020-12-10 19:12:15-03:00,11477.0
2020-12-10 19:17:15-03:00,11477.0
2020-12-10 19:22:15-03:00,11477.0
2020-12-10 19:27:16-03:00,11477.0
2020-12-10 19:32:16-03:00,11477.0
2020-12-10 19:37:17-03:00,11477.0
2020-12-10 19:42:17-03:00,11477.0
2020-12-10 19:47:17-03:00,11477.0
2020-12-10 19:52:18-03:00,11477.0
2020-12-10 19:57:18-03:00,11477.0
2020-12-10 20:02:18-03:00,11477.0
2020-12-10 20:07:19-03:00,11477.0
2020-12-10 20:12:19-03:00,11477.0
2020-12-10 20:17:19-03:00,11477.0
2020-12-10 20:22:20-03:00,11477.0
2020-12-10 20:27:20-03:00,11477.0
2020-12-10 20:32:20-03:00,11477.0
2020-12-10 20:37:21-03:00,11477.0
2020-12-10 20:42:21-03:00,11477.0
2020-12-10 20:47:21-03:00,11477.0
2020-12-10 20:52:22-03:00,11477.0
2020-12-10 20:57:22-03:00,11477.0
2020-12-10 21:02:22-03:00,11477.0
2020-12-10 21:07:22-03:00,11477.0
2020-12-10 21:12:23-03:00,11477.0
2020-12-10 21:17:23-03:00,11477.0
2020-12-10 21:22:23-03:00,11477.0
2020-12-10 21:27:24-03:00,11477.0
2020-12-10 21:32:24-03:00,11477.0
2020-12-10 21:37:24-03:00,11477.0
2020-12-10 21:42:25-03:00,11477.0
2020-12-10 21:47:25-03:00,11477.0
2020-12-10 21:52:25-03:00,11477.0
2020-12-10 21:57:26-03:00,11477.0
2020-12-10 22:02:26-03:00,11477.0
2020-12-10 22:07:26-03:00,11477.0
2020-12-10 22:12:27-03:00,11477.0
2020-12-10 22:17:27-03:00,11477.0
2020-12-10 22:22:27-03:00,11477.0
2020-12-10 22:27:28-03:00,11477.0
2020-12-10 22:32:28-03:00,11477.0
2020-12-10 22:37:28-03:00,11477.0
2020-12-10 22:42:29-03:00,11477.0
2020-12-10 22:47:29-03:00,11477.0
2020-12-10 22:52:29-03:00,11477.0
2020-12-10 22:57:30-03:00,11477.0
2020-12-10 23:02:30-03:00,11477.0
2020-12-10 23:07:30-03:00,11477.0
2020-12-10 23:12:30-03:00,11477.0
2020-12-10 23:17:31-03:00,11477.0
2020-12-10 23:22:31-03:00,11477.0
2020-12-10 23:27:31-03:00,11477.0
2020-12-10 23:32:32-03:00,11477.0
2020-12-10 23:37:32-03:00,11477.0
2020-12-10 23:42:33-03:00,11477.0
2020-12-10 23:47:33-03:00,11477.0
2020-12-10 23:52:33-03:00,11477.0
2020-12-10 23:57:34-03:00,11477.0
2020-12-11 00:02:34-03:00,11477.0
2020-12-11 00:07:34-03:00,11477.0
2020-12-11 00:12:35-03:00,11477.0
2020-12-11 00:17:35-03:00,11477.0
2020-12-11 00:22:35-03:00,11477.0
2020-12-11 00:27:35-03:00,11477.0
2020-12-11 00:32:36-03:00,11477.0
2020-12-11 00:37:36-03:00,11477.0
2020-12-11 00:42:36-03:00,11477.0
2020-12-11 00:47:37-03:00,11477.0
2020-12-11 00:52:37-03:00,11477.0
2020-12-11 00:57:37-03:00,11477.0
2020-12-11 01:02:38-03:00,11477.0
2020-12-11 01:07:38-03:00,11477.0
2020-12-11 01:12:38-03:00,11477.0
2020-12-11 01:17:39-03:00,11477.0
2020-12-11 01:22:39-03:00,11477.0
2020-12-11 01:27:39-03:00,11477.0
2020-12-11 01:32:40-03:00,11477.0
2020-12-11 01:37:40-03:00,11477.0
2020-12-11 01:42:40-03:00,11477.0
2020-12-11 01:47:41-03:00,11477.0
2020-12-11 01:52:41-03:00,11477.0
2020-12-11 01:57:41-03:00,11477.0
2020-12-11 02:02:42-03:00,11477.0
2020-12-11 02:07:42-03:00,11477.0
2020-12-11 02:12:42-03:00,11477.0
2020-12-11 02:17:42-03:00,11477.0
2020-12-11 02:22:43-03:00,11477.0
2020-12-11 02:27:43-03:00,11477.0
2020-12-11 02:32:43-03:00,11477.0
2020-12-11 02:37:44-03:00,11477.0
2020-12-11 02:42:44-03:00,11477.0
2020-12-11 02:47:44-03:00,11477.0
2020-12-11 02:52:45-03:00,11477.0
2020-12-11 02:57:45-03:00,11477.0
2020-12-11 03:02:45-03:00,11477.0
2020-12-11 03:07:46-03:00,11477.0
2020-12-11 03:12:46-03:00,11477.0
2020-12-11 03:17:46-03:00,11477.0
2020-12-11 03:22:47-03:00,11477.0
2020-12-11 03:27:47-03:00,11477.0
2020-12-11 03:32:47-03:00,11477.0
2020-12-11 03:37:47-03:00,11477.0
2020-12-11 03:42:48-03:00,11477.0
2020-12-11 03:47:48-03:00,11477.0
2020-12-11 03:52:48-03:00,11477.0
2020-12-11 03:57:49-03:00,11477.0
2020-12-11 04:02:49-03:00,11477.0
2020-12-11 04:07:49-03:00,11477.0
2020-12-11 04:12:50-03:00,11477.0
2020-12-11 04:17:50-03:00,11477.0
2020-12-11 04:22:50-03:00,11477.0
2020-12-11 04:27:51-03:00,11477.0
2020-12-11 04:32:51-03:00,11477.0
2020-12-11 04:37:51-03:00,11477.0
2020-12-11 04:42:52-03:00,11477.0
2020-12-11 04:47:52-03:00,11477.0
2020-12-11 04:52:52-03:00,11477.0
2020-12-11 04:57:53-03:00,11477.0
2020-12-11 05:02:53-03:00,11477.0
2020-12-11 05:07:53-03:00,11477.0
2020-12-11 05:12:53-03:00,11477.0
2020-12-11 05:17:54-03:00,11477.0
2020-12-11 05:22:54-03:00,11477.0
2020-12-11 05:27:54-03:00,11477.0
2020-12-11 05:32:55-03:00,11477.0
2020-12-11 05:37:55-03:00,11477.0
2020-12-11 05:42:55-03:00,11477.0
2020-12-11 05:47:56-03:00,11477.0
2020-12-11 05:52:56-03:00,11477.0
2020-12-11 05:57:56-03:00,11477.0
2020-12-11 06:02:57-03:00,11477.0
2020-12-11 06:07:57-03:00,11477.0
2020-12-11 06:12:57-03:00,11477.0
2020-12-11 06:17:58-03:00,11477.0
2020-12-11 06:22:58-03:00,11477.0
2020-12-11 06:27:58-03:00,11477.0
2020-12-11 06:32:59-03:00,11477.0
2020-12-11 06:37:59-03:00,11477.0
2020-12-11 06:42:59-03:00,11477.0
2020-12-11 06:48:00-03:00,11477.0
2020-12-11 06:53:00-03:00,11477.0
2020-12-11 06:58:00-03:00,11477.0
2020-12-11 07:03:00-03:00,11477.0
2020-12-11 07:08:01-03:00,11477.0
2020-12-11 07:13:01-03:00,11477.0
2020-12-11 07:18:01-03:00,11477.0
2020-12-11 07:23:02-03:00,11477.0
2020-12-11 07:28:02-03:00,11477.0
2020-12-11 07:33:03-03:00,11477.0
2020-12-11 07:38:03-03:00,11477.0
2020-12-11 07:43:03-03:00,11477.0
2020-12-11 07:48:04-03:00,11477.0
2020-12-11 07:53:04-03:00,11477.0
2020-12-11 07:58:04-03:00,11477.0
2020-12-11 08:03:05-03:00,11477.0
2020-12-11 08:08:05-03:00,11477.0
2020-12-11 08:13:05-03:00,11477.0
2020-12-11 08:18:06-03:00,11477.0
2020-12-11 08:23:06-03:00,11477.0
2020-12-11 08:28:06-03:00,11477.0
2020-12-11 08:33:06-03:00,11477.0
2020-12-11 08:37:00-03:00,11477.0
2020-12-11 08:37:21-03:00,11477.0
2020-12-11 08:37:45-03:00,11477.0
2020-12-11 08:38:14-03:00,11477.0
2020-12-11 08:40:30-03:00,11477.0
2020-12-11 08:45:30-03:00,11477.0
2020-12-11 08:50:31-03:00,11477.0
2020-12-11 08:55:31-03:00,11477.0
2020-12-11 09:00:31-03:00,11477.0
2020-12-11 09:05:31-03:00,11477.0
2020-12-11 09:10:32-03:00,11477.0
2020-12-11 09:15:32-03:00,11477.0
2020-12-11 09:20:32-03:00,11477.0
2020-12-11 09:25:33-03:00,11477.0
2020-12-11 09:30:33-03:00,11477.0
2020-12-11 09:35:33-03:00,11477.0
2020-12-11 09:40:34-03:00,11477.0
2020-12-11 09:45:34-03:00,11477.0
2020-12-11 09:50:34-03:00,11477.0
2020-12-11 09:55:35-03:00,11477.0
2020-12-11 10:00:35-03:00,11477.0
2020-12-11 10:05:35-03:00,11477.0
2020-12-11 10:10:36-03:00,11477.0
2020-12-11 10:15:36-03:00,11477.0
2020-12-11 10:20:36-03:00,11477.0
2020-12-11 10:25:37-03:00,11477.0
2020-12-11 10:30:37-03:00,11477.0
2020-12-11 10:35:37-03:00,11477.0
2020-12-11 10:40:37-03:00,11477.0
2020-12-11 10:45:38-03:00,11477.0
2020-12-11 10:50:38-03:00,11477.0
2020-12-11 10:55:38-03:00,11477.0
2020-12-11 11:00:39-03:00,11477.0
2020-12-11 11:05:39-03:00,11477.0
2020-12-11 11:10:39-03:00,11477.0
2020-12-11 11:15:40-03:00,11477.0
2020-12-11 11:20:40-03:00,11477.0
2020-12-11 11:25:40-03:00,11477.0
2020-12-11 11:30:41-03:00,11477.0
2020-12-11 11:35:41-03:00,11477.0
2020-12-11 11:40:42-03:00,11477.0
2020-12-11 11:45:42-03:00,11477.0
2020-12-11 11:50:42-03:00,11477.0
2020-12-11 11:55:43-03:00,11477.0
2020-12-11 12:00:43-03:00,11477.0
2020-12-11 12:05:43-03:00,11477.0
2020-12-11 12:10:44-03:00,11477.0
2020-12-11 12:15:44-03:00,11477.0
2020-12-11 12:20:40-03:00,11477.0
2020-12-11 12:21:24-03:00,11477.0
2020-12-11 12:21:58-03:00,11477.0
2020-12-11 12:23:05-03:00,11477.0
2020-12-11 12:28:06-03:00,11477.0
2020-12-11 12:33:06-03:00,11477.0
2020-12-11 12:38:06-03:00,11477.0
2020-12-11 12:43:07-03:00,11477.0
2020-12-11 12:48:07-03:00,11477.0
2020-12-11 12:53:07-03:00,11477.0
2020-12-11 12:58:08-03:00,11477.0
2020-12-11 13:03:08-03:00,11477.0
