date,APR El Sauce >> Estanque Terraplén >> Estado Bomba(23379)
2020-12-02 23:19:09-03:00,0.0
2020-12-02 23:24:10-03:00,0.0
2020-12-02 23:29:05-03:00,0.0
2020-12-02 23:34:14-03:00,0.0
2020-12-02 23:39:16-03:00,0.0
2020-12-02 23:44:23-03:00,0.0
2020-12-02 23:49:19-03:00,0.0
2020-12-02 23:54:22-03:00,0.0
2020-12-02 23:59:22-03:00,0.0
2020-12-02 23:59:28-03:00,0.0
2020-12-03 00:04:24-03:00,0.0
2020-12-03 00:09:27-03:00,0.0
2020-12-03 00:14:30-03:00,0.0
2020-12-03 00:19:32-03:00,0.0
2020-12-03 00:24:33-03:00,0.0
2020-12-03 00:27:31-03:00,0.0
2020-12-03 00:29:38-03:00,0.0
2020-12-03 00:34:39-03:00,0.0
2020-12-03 00:39:40-03:00,0.0
2020-12-03 00:44:46-03:00,0.0
2020-12-03 00:49:47-03:00,0.0
2020-12-03 00:54:50-03:00,0.0
2020-12-03 00:59:54-03:00,0.0
2020-12-03 01:04:56-03:00,0.0
2020-12-03 01:08:37-03:00,0.0
2020-12-03 01:09:59-03:00,0.0
2020-12-03 01:15:02-03:00,0.0
2020-12-03 01:20:04-03:00,0.0
2020-12-03 01:25:10-03:00,0.0
2020-12-03 01:30:12-03:00,0.0
2020-12-03 01:35:15-03:00,0.0
2020-12-03 01:40:16-03:00,0.0
2020-12-03 01:45:18-03:00,0.0
2020-12-03 01:46:40-03:00,0.0
2020-12-03 01:50:19-03:00,0.0
2020-12-03 01:55:22-03:00,0.0
2020-12-03 02:00:21-03:00,0.0
2020-12-03 02:05:27-03:00,0.0
2020-12-03 02:10:31-03:00,0.0
2020-12-03 02:15:29-03:00,0.0
2020-12-03 02:20:34-03:00,0.0
2020-12-03 02:25:34-03:00,0.0
2020-12-03 02:25:41-03:00,0.0
2020-12-03 02:30:34-03:00,0.0
2020-12-03 02:35:38-03:00,0.0
2020-12-03 02:40:36-03:00,0.0
2020-12-03 02:45:40-03:00,0.0
2020-12-03 02:50:43-03:00,0.0
2020-12-03 02:55:45-03:00,0.0
2020-12-03 03:00:47-03:00,0.0
2020-12-03 03:05:52-03:00,0.0
2020-12-03 03:07:17-03:00,0.0
2020-12-03 03:10:57-03:00,0.0
2020-12-03 03:15:58-03:00,0.0
2020-12-03 03:21:05-03:00,0.0
2020-12-03 03:26:01-03:00,0.0
2020-12-03 03:31:03-03:00,0.0
2020-12-03 03:36:02-03:00,0.0
2020-12-03 03:41:06-03:00,0.0
2020-12-03 03:42:47-03:00,0.0
2020-12-03 03:46:07-03:00,0.0
2020-12-03 03:51:09-03:00,0.0
2020-12-03 03:56:12-03:00,0.0
2020-12-03 04:01:14-03:00,0.0
2020-12-03 04:06:16-03:00,0.0
2020-12-03 04:11:15-03:00,0.0
2020-12-03 04:16:18-03:00,0.0
2020-12-03 04:21:20-03:00,0.0
2020-12-03 04:26:22-03:00,0.0
2020-12-03 04:31:12-03:00,0.0
2020-12-03 04:31:25-03:00,0.0
2020-12-03 04:36:25-03:00,0.0
2020-12-03 04:41:35-03:00,0.0
2020-12-03 04:46:31-03:00,0.0
2020-12-03 04:46:51-03:00,0.0
2020-12-03 04:51:34-03:00,0.0
2020-12-03 04:54:59-03:00,0.0
2020-12-03 04:56:42-03:00,0.0
2020-12-03 04:57:25-03:00,0.0
2020-12-03 04:57:28-03:00,0.0
2020-12-03 05:01:42-03:00,0.0
2020-12-03 05:06:48-03:00,0.0
2020-12-03 05:11:50-03:00,0.0
2020-12-03 05:15:38-03:00,0.0
2020-12-03 05:16:50-03:00,0.0
2020-12-03 05:21:56-03:00,0.0
2020-12-03 05:26:57-03:00,0.0
2020-12-03 05:31:57-03:00,0.0
2020-12-03 05:37:00-03:00,0.0
2020-12-03 05:42:01-03:00,0.0
2020-12-03 05:47:07-03:00,0.0
2020-12-03 05:52:09-03:00,0.0
2020-12-03 05:57:09-03:00,0.0
2020-12-03 06:02:10-03:00,0.0
2020-12-03 06:07:15-03:00,0.0
2020-12-03 06:12:19-03:00,0.0
2020-12-03 06:17:23-03:00,0.0
2020-12-03 06:22:25-03:00,0.0
2020-12-03 06:24:43-03:00,0.0
2020-12-03 06:27:29-03:00,0.0
2020-12-03 06:32:30-03:00,0.0
2020-12-03 06:37:34-03:00,0.0
2020-12-03 06:42:36-03:00,0.0
2020-12-03 06:47:25-03:00,0.0
2020-12-03 06:47:41-03:00,0.0
2020-12-03 06:52:42-03:00,0.0
2020-12-03 06:57:46-03:00,0.0
2020-12-03 07:02:51-03:00,0.0
2020-12-03 07:07:52-03:00,0.0
2020-12-03 07:12:55-03:00,0.0
2020-12-03 07:17:56-03:00,0.0
2020-12-03 07:22:57-03:00,0.0
2020-12-03 07:28:01-03:00,0.0
2020-12-03 07:33:03-03:00,0.0
2020-12-03 07:34:19-03:00,0.0
2020-12-03 07:36:59-03:00,1.0
2020-12-03 07:37:03-03:00,1.0
2020-12-03 07:41:47-03:00,1.0
2020-12-03 07:41:48-03:00,1.0
2020-12-03 07:42:06-03:00,1.0
2020-12-03 07:47:11-03:00,1.0
2020-12-03 07:49:13-03:00,1.0
2020-12-03 07:52:12-03:00,1.0
2020-12-03 07:57:16-03:00,1.0
2020-12-03 08:02:22-03:00,1.0
2020-12-03 08:04:09-03:00,1.0
2020-12-03 08:07:27-03:00,1.0
2020-12-03 08:12:28-03:00,1.0
2020-12-03 08:17:29-03:00,1.0
2020-12-03 08:21:33-03:00,1.0
2020-12-03 08:22:32-03:00,1.0
2020-12-03 08:24:06-03:00,1.0
2020-12-03 08:27:38-03:00,1.0
2020-12-03 08:32:39-03:00,0.0
2020-12-03 08:37:44-03:00,0.0
2020-12-03 08:38:52-03:00,0.0
2020-12-03 08:42:51-03:00,0.0
2020-12-03 08:47:55-03:00,0.0
2020-12-03 08:52:56-03:00,0.0
2020-12-03 08:53:47-03:00,0.0
2020-12-03 08:57:58-03:00,0.0
2020-12-03 09:03:03-03:00,0.0
2020-12-03 09:08:04-03:00,0.0
2020-12-03 09:13:05-03:00,0.0
2020-12-03 09:18:08-03:00,0.0
2020-12-03 09:18:29-03:00,0.0
2020-12-03 09:18:32-03:00,0.0
2020-12-03 09:21:02-03:00,0.0
2020-12-03 09:23:13-03:00,0.0
2020-12-03 09:26:02-03:00,0.0
2020-12-03 09:28:20-03:00,0.0
2020-12-03 09:28:28-03:00,0.0
2020-12-03 09:31:07-03:00,0.0
2020-12-03 09:36:10-03:00,0.0
2020-12-03 09:41:14-03:00,0.0
2020-12-03 09:46:15-03:00,0.0
2020-12-03 09:51:17-03:00,0.0
2020-12-03 09:56:21-03:00,0.0
2020-12-03 10:01:24-03:00,0.0
2020-12-03 10:06:24-03:00,0.0
2020-12-03 10:11:26-03:00,0.0
2020-12-03 10:13:00-03:00,0.0
2020-12-03 10:16:30-03:00,0.0
2020-12-03 10:21:33-03:00,0.0
2020-12-03 10:26:35-03:00,0.0
2020-12-03 10:31:39-03:00,0.0
2020-12-03 10:36:40-03:00,0.0
2020-12-03 10:41:44-03:00,0.0
2020-12-03 10:46:47-03:00,0.0
2020-12-03 10:51:51-03:00,0.0
2020-12-03 10:56:56-03:00,0.0
2020-12-03 11:01:58-03:00,0.0
2020-12-03 11:07:01-03:00,0.0
2020-12-03 11:07:20-03:00,0.0
2020-12-03 11:12:03-03:00,0.0
2020-12-03 11:17:04-03:00,0.0
2020-12-03 11:22:06-03:00,0.0
2020-12-03 11:27:12-03:00,0.0
2020-12-03 11:32:10-03:00,0.0
2020-12-03 11:37:13-03:00,0.0
2020-12-03 11:42:14-03:00,0.0
2020-12-03 11:47:19-03:00,0.0
2020-12-03 11:52:23-03:00,0.0
2020-12-03 11:57:25-03:00,0.0
2020-12-03 12:02:28-03:00,0.0
2020-12-03 12:07:30-03:00,0.0
2020-12-03 12:09:05-03:00,0.0
2020-12-03 12:09:08-03:00,0.0
2020-12-03 12:09:11-03:00,0.0
2020-12-03 12:12:33-03:00,0.0
2020-12-03 12:17:37-03:00,0.0
2020-12-03 12:22:39-03:00,0.0
2020-12-03 12:27:40-03:00,0.0
2020-12-03 12:32:43-03:00,0.0
2020-12-03 12:37:44-03:00,0.0
2020-12-03 12:42:44-03:00,0.0
2020-12-03 12:47:50-03:00,0.0
2020-12-03 12:52:52-03:00,0.0
2020-12-03 12:57:55-03:00,0.0
2020-12-03 13:02:56-03:00,0.0
2020-12-03 13:07:58-03:00,0.0
2020-12-03 13:13:01-03:00,0.0
2020-12-03 13:18:04-03:00,0.0
2020-12-03 13:23:06-03:00,0.0
2020-12-03 13:28:09-03:00,0.0
2020-12-03 13:33:13-03:00,0.0
2020-12-03 13:38:15-03:00,0.0
2020-12-03 13:43:18-03:00,0.0
2020-12-03 13:48:20-03:00,0.0
2020-12-03 13:53:27-03:00,0.0
2020-12-03 13:58:27-03:00,0.0
2020-12-03 14:03:26-03:00,0.0
2020-12-03 14:08:32-03:00,0.0
2020-12-03 14:13:34-03:00,0.0
2020-12-03 14:18:36-03:00,0.0
2020-12-03 14:23:34-03:00,0.0
2020-12-03 14:28:39-03:00,0.0
2020-12-03 14:33:41-03:00,0.0
2020-12-03 14:38:41-03:00,0.0
2020-12-03 14:42:36-03:00,0.0
2020-12-03 14:43:44-03:00,0.0
2020-12-03 14:48:47-03:00,0.0
2020-12-03 14:53:46-03:00,0.0
2020-12-03 14:58:51-03:00,0.0
2020-12-03 15:03:51-03:00,0.0
2020-12-03 15:08:52-03:00,0.0
2020-12-03 15:13:53-03:00,0.0
2020-12-03 15:18:54-03:00,0.0
2020-12-03 15:23:57-03:00,0.0
2020-12-03 15:28:56-03:00,0.0
2020-12-03 15:33:59-03:00,0.0
2020-12-03 15:39:02-03:00,0.0
2020-12-03 15:44:01-03:00,0.0
2020-12-03 15:48:06-03:00,0.0
2020-12-03 15:49:06-03:00,0.0
2020-12-03 15:54:10-03:00,0.0
2020-12-03 15:59:12-03:00,0.0
2020-12-03 16:04:12-03:00,0.0
2020-12-03 16:09:13-03:00,0.0
2020-12-03 16:14:16-03:00,0.0
2020-12-03 16:19:18-03:00,0.0
2020-12-03 16:24:21-03:00,0.0
2020-12-03 16:29:25-03:00,0.0
2020-12-03 16:34:25-03:00,0.0
2020-12-03 16:39:28-03:00,0.0
2020-12-03 16:44:29-03:00,0.0
2020-12-03 16:49:32-03:00,0.0
2020-12-03 16:54:34-03:00,0.0
2020-12-03 16:59:36-03:00,0.0
2020-12-03 17:04:37-03:00,0.0
2020-12-03 17:09:38-03:00,0.0
2020-12-03 17:14:41-03:00,0.0
2020-12-03 17:19:44-03:00,0.0
2020-12-03 17:24:44-03:00,0.0
2020-12-03 17:25:17-03:00,0.0
2020-12-03 17:29:48-03:00,0.0
2020-12-03 17:34:50-03:00,0.0
2020-12-03 17:39:50-03:00,0.0
2020-12-03 17:44:53-03:00,0.0
2020-12-03 17:49:54-03:00,0.0
2020-12-03 17:54:58-03:00,0.0
2020-12-03 18:00:00-03:00,0.0
2020-12-03 18:05:02-03:00,0.0
2020-12-03 18:10:03-03:00,0.0
2020-12-03 18:13:19-03:00,0.0
2020-12-03 18:15:05-03:00,0.0
2020-12-03 18:20:06-03:00,0.0
2020-12-03 18:25:09-03:00,0.0
2020-12-03 18:30:14-03:00,0.0
2020-12-03 18:35:16-03:00,0.0
2020-12-03 18:40:17-03:00,0.0
2020-12-03 18:45:19-03:00,0.0
2020-12-03 18:50:19-03:00,0.0
2020-12-03 18:55:22-03:00,0.0
2020-12-03 19:00:24-03:00,0.0
2020-12-03 19:05:26-03:00,0.0
2020-12-03 19:10:26-03:00,0.0
2020-12-03 19:15:26-03:00,0.0
2020-12-03 19:20:28-03:00,0.0
2020-12-03 19:25:30-03:00,0.0
2020-12-03 19:30:32-03:00,0.0
2020-12-03 19:35:37-03:00,0.0
2020-12-03 19:40:39-03:00,0.0
2020-12-03 19:45:39-03:00,0.0
2020-12-03 19:50:40-03:00,0.0
2020-12-03 19:55:42-03:00,0.0
2020-12-03 20:00:42-03:00,0.0
2020-12-03 20:05:44-03:00,0.0
2020-12-03 20:10:47-03:00,0.0
2020-12-03 20:15:49-03:00,0.0
2020-12-03 20:20:55-03:00,0.0
2020-12-03 20:25:57-03:00,0.0
2020-12-03 20:31:01-03:00,0.0
2020-12-03 20:36:03-03:00,0.0
2020-12-03 20:41:04-03:00,0.0
2020-12-03 20:46:07-03:00,0.0
2020-12-03 20:51:07-03:00,0.0
2020-12-03 20:56:11-03:00,0.0
2020-12-03 21:01:13-03:00,0.0
2020-12-03 21:06:14-03:00,0.0
2020-12-03 21:09:54-03:00,0.0
2020-12-03 21:10:33-03:00,1.0
2020-12-03 21:10:35-03:00,1.0
2020-12-03 21:15:37-03:00,1.0
2020-12-03 21:20:39-03:00,1.0
2020-12-03 21:25:40-03:00,1.0
2020-12-03 21:30:42-03:00,1.0
2020-12-03 21:35:43-03:00,1.0
2020-12-03 21:40:46-03:00,1.0
2020-12-03 21:44:44-03:00,1.0
2020-12-03 21:45:49-03:00,1.0
2020-12-03 21:50:51-03:00,1.0
2020-12-03 21:55:53-03:00,1.0
2020-12-03 22:00:56-03:00,1.0
2020-12-03 22:05:57-03:00,1.0
2020-12-03 22:10:11-03:00,0.0
2020-12-03 22:10:15-03:00,0.0
2020-12-03 22:10:16-03:00,0.0
2020-12-03 22:13:21-03:00,0.0
2020-12-03 22:18:21-03:00,0.0
2020-12-03 22:23:26-03:00,0.0
2020-12-03 22:28:26-03:00,0.0
2020-12-03 22:33:29-03:00,0.0
2020-12-03 22:38:31-03:00,0.0
2020-12-03 22:43:33-03:00,0.0
2020-12-03 22:48:33-03:00,0.0
2020-12-03 22:53:37-03:00,0.0
2020-12-03 22:58:35-03:00,0.0
2020-12-03 23:03:41-03:00,0.0
2020-12-03 23:08:41-03:00,0.0
2020-12-03 23:13:43-03:00,0.0
2020-12-03 23:18:47-03:00,0.0
2020-12-03 23:23:49-03:00,0.0
2020-12-03 23:28:52-03:00,0.0
2020-12-03 23:33:53-03:00,0.0
2020-12-03 23:38:53-03:00,0.0
2020-12-03 23:43:55-03:00,0.0
2020-12-03 23:48:56-03:00,0.0
2020-12-03 23:54:00-03:00,0.0
2020-12-03 23:59:01-03:00,0.0
2020-12-04 00:04:05-03:00,0.0
2020-12-04 00:09:09-03:00,0.0
2020-12-04 00:14:12-03:00,0.0
2020-12-04 00:19:12-03:00,0.0
2020-12-04 00:19:31-03:00,0.0
2020-12-04 00:24:14-03:00,0.0
2020-12-04 00:29:17-03:00,0.0
2020-12-04 00:34:19-03:00,0.0
2020-12-04 00:39:19-03:00,0.0
2020-12-04 00:44:21-03:00,0.0
2020-12-04 00:49:22-03:00,0.0
2020-12-04 00:54:27-03:00,0.0
2020-12-04 00:59:28-03:00,0.0
2020-12-04 01:04:33-03:00,0.0
2020-12-04 01:09:33-03:00,0.0
2020-12-04 01:14:36-03:00,0.0
2020-12-04 01:19:40-03:00,0.0
2020-12-04 01:24:41-03:00,0.0
2020-12-04 01:29:43-03:00,0.0
2020-12-04 01:34:44-03:00,0.0
2020-12-04 01:39:48-03:00,0.0
2020-12-04 01:44:52-03:00,0.0
2020-12-04 01:49:55-03:00,0.0
2020-12-04 01:54:33-03:00,0.0
2020-12-04 01:54:58-03:00,0.0
2020-12-04 01:59:58-03:00,0.0
2020-12-04 02:05:01-03:00,0.0
2020-12-04 02:10:03-03:00,0.0
2020-12-04 02:15:04-03:00,0.0
2020-12-04 02:20:05-03:00,0.0
2020-12-04 02:25:06-03:00,0.0
2020-12-04 02:30:12-03:00,0.0
2020-12-04 02:34:36-03:00,0.0
2020-12-04 02:35:15-03:00,0.0
2020-12-04 02:40:19-03:00,0.0
2020-12-04 02:45:21-03:00,0.0
2020-12-04 02:50:23-03:00,0.0
2020-12-04 02:55:25-03:00,0.0
2020-12-04 03:00:26-03:00,0.0
2020-12-04 03:05:27-03:00,0.0
2020-12-04 03:10:28-03:00,0.0
2020-12-04 03:15:31-03:00,0.0
2020-12-04 03:20:35-03:00,0.0
2020-12-04 03:25:35-03:00,0.0
2020-12-04 03:30:35-03:00,0.0
2020-12-04 03:35:37-03:00,0.0
2020-12-04 03:40:38-03:00,0.0
2020-12-04 03:45:39-03:00,0.0
2020-12-04 03:50:41-03:00,0.0
2020-12-04 03:55:44-03:00,0.0
2020-12-04 04:00:46-03:00,0.0
2020-12-04 04:05:47-03:00,0.0
2020-12-04 04:10:49-03:00,0.0
2020-12-04 04:15:52-03:00,0.0
2020-12-04 04:20:53-03:00,0.0
2020-12-04 04:25:55-03:00,0.0
2020-12-04 04:30:57-03:00,0.0
2020-12-04 04:35:59-03:00,0.0
2020-12-04 04:41:03-03:00,0.0
2020-12-04 04:46:02-03:00,0.0
2020-12-04 04:51:03-03:00,0.0
2020-12-04 04:56:06-03:00,0.0
2020-12-04 05:01:10-03:00,0.0
2020-12-04 05:06:09-03:00,0.0
2020-12-04 05:11:11-03:00,0.0
2020-12-04 05:16:13-03:00,0.0
2020-12-04 05:21:15-03:00,0.0
2020-12-04 05:26:16-03:00,0.0
2020-12-04 05:31:17-03:00,0.0
2020-12-04 05:36:19-03:00,0.0
2020-12-04 05:37:53-03:00,0.0
2020-12-04 05:41:20-03:00,0.0
2020-12-04 05:46:23-03:00,0.0
2020-12-04 05:51:24-03:00,0.0
2020-12-04 05:56:26-03:00,0.0
2020-12-04 06:01:29-03:00,0.0
2020-12-04 06:06:33-03:00,0.0
2020-12-04 06:11:33-03:00,0.0
2020-12-04 06:16:34-03:00,0.0
2020-12-04 06:21:37-03:00,0.0
2020-12-04 06:26:41-03:00,0.0
2020-12-04 06:31:43-03:00,0.0
2020-12-04 06:36:45-03:00,0.0
2020-12-04 06:41:46-03:00,0.0
2020-12-04 06:46:48-03:00,0.0
2020-12-04 06:51:52-03:00,0.0
2020-12-04 06:56:55-03:00,0.0
2020-12-04 07:01:57-03:00,0.0
2020-12-04 07:07:01-03:00,0.0
2020-12-04 07:12:02-03:00,0.0
2020-12-04 07:17:05-03:00,0.0
2020-12-04 07:22:07-03:00,0.0
2020-12-04 07:27:10-03:00,0.0
2020-12-04 07:32:12-03:00,0.0
2020-12-04 07:37:16-03:00,0.0
2020-12-04 07:42:19-03:00,0.0
2020-12-04 07:47:19-03:00,0.0
2020-12-04 07:52:23-03:00,0.0
2020-12-04 07:57:24-03:00,0.0
2020-12-04 08:02:25-03:00,0.0
2020-12-04 08:06:50-03:00,0.0
2020-12-04 08:07:27-03:00,0.0
2020-12-04 08:12:28-03:00,0.0
2020-12-04 08:17:31-03:00,0.0
2020-12-04 08:22:32-03:00,0.0
2020-12-04 08:27:33-03:00,0.0
2020-12-04 08:32:35-03:00,0.0
2020-12-04 08:37:36-03:00,0.0
2020-12-04 08:42:41-03:00,0.0
2020-12-04 08:47:41-03:00,0.0
2020-12-04 08:52:43-03:00,0.0
2020-12-04 08:57:48-03:00,0.0
2020-12-04 09:02:50-03:00,0.0
2020-12-04 09:07:51-03:00,0.0
2020-12-04 09:12:52-03:00,0.0
2020-12-04 09:17:55-03:00,0.0
2020-12-04 09:22:56-03:00,0.0
2020-12-04 09:27:57-03:00,0.0
2020-12-04 09:33:01-03:00,0.0
2020-12-04 09:38:02-03:00,0.0
2020-12-04 09:43:03-03:00,0.0
2020-12-04 09:48:05-03:00,0.0
2020-12-04 09:53:08-03:00,0.0
2020-12-04 09:58:09-03:00,0.0
2020-12-04 10:03:10-03:00,0.0
2020-12-04 10:08:13-03:00,0.0
2020-12-04 10:13:14-03:00,0.0
2020-12-04 10:18:15-03:00,0.0
2020-12-04 10:23:17-03:00,0.0
2020-12-04 10:28:16-03:00,0.0
2020-12-04 10:32:32-03:00,1.0
2020-12-04 10:32:35-03:00,1.0
2020-12-04 10:35:41-03:00,1.0
2020-12-04 10:35:44-03:00,1.0
2020-12-04 10:35:45-03:00,1.0
2020-12-04 10:40:46-03:00,1.0
2020-12-04 10:45:47-03:00,1.0
2020-12-04 10:50:49-03:00,1.0
2020-12-04 10:55:48-03:00,1.0
2020-12-04 11:00:52-03:00,1.0
2020-12-04 11:05:51-03:00,1.0
2020-12-04 11:10:52-03:00,1.0
2020-12-04 11:15:56-03:00,1.0
2020-12-04 11:21:00-03:00,1.0
2020-12-04 11:25:29-03:00,1.0
2020-12-04 11:26:03-03:00,1.0
2020-12-04 11:31:03-03:00,1.0
2020-12-04 11:36:05-03:00,1.0
2020-12-04 11:41:07-03:00,1.0
2020-12-04 11:46:07-03:00,1.0
2020-12-04 11:51:08-03:00,1.0
2020-12-04 11:56:09-03:00,1.0
2020-12-04 12:01:11-03:00,1.0
2020-12-04 12:06:13-03:00,1.0
2020-12-04 12:11:17-03:00,1.0
2020-12-04 12:16:20-03:00,1.0
2020-12-04 12:21:22-03:00,1.0
2020-12-04 12:26:27-03:00,1.0
2020-12-04 12:31:27-03:00,1.0
2020-12-04 12:36:29-03:00,1.0
2020-12-04 12:41:30-03:00,1.0
2020-12-04 12:46:33-03:00,1.0
2020-12-04 12:51:35-03:00,1.0
2020-12-04 12:56:37-03:00,1.0
2020-12-04 13:01:40-03:00,1.0
2020-12-04 13:06:42-03:00,1.0
2020-12-04 13:11:43-03:00,1.0
2020-12-04 13:13:16-03:00,0.0
2020-12-04 13:13:17-03:00,0.0
2020-12-04 13:13:20-03:00,0.0
2020-12-04 13:18:21-03:00,0.0
2020-12-04 13:23:23-03:00,0.0
2020-12-04 13:28:25-03:00,0.0
2020-12-04 13:33:26-03:00,0.0
2020-12-04 13:38:29-03:00,0.0
2020-12-04 13:43:29-03:00,0.0
2020-12-04 13:48:30-03:00,0.0
2020-12-04 13:53:32-03:00,0.0
2020-12-04 13:58:31-03:00,0.0
2020-12-04 14:03:00-03:00,1.0
2020-12-04 14:03:36-03:00,0.0
2020-12-04 14:08:37-03:00,0.0
2020-12-04 14:13:38-03:00,0.0
2020-12-04 14:18:39-03:00,0.0
2020-12-04 14:23:40-03:00,0.0
2020-12-04 14:28:42-03:00,0.0
2020-12-04 14:33:43-03:00,0.0
2020-12-04 14:38:44-03:00,0.0
2020-12-04 14:43:45-03:00,0.0
2020-12-04 14:48:49-03:00,0.0
2020-12-04 14:53:51-03:00,0.0
2020-12-04 14:58:52-03:00,0.0
2020-12-04 15:00:16-03:00,0.0
2020-12-04 15:03:56-03:00,0.0
2020-12-04 15:08:55-03:00,0.0
2020-12-04 15:13:59-03:00,0.0
2020-12-04 15:19:02-03:00,0.0
2020-12-04 15:24:03-03:00,0.0
2020-12-04 15:29:05-03:00,0.0
2020-12-04 15:34:05-03:00,0.0
2020-12-04 15:39:06-03:00,0.0
2020-12-04 15:44:08-03:00,0.0
2020-12-04 15:49:11-03:00,0.0
2020-12-04 15:54:13-03:00,0.0
2020-12-04 15:59:15-03:00,0.0
2020-12-04 16:04:15-03:00,0.0
2020-12-04 16:09:15-03:00,0.0
2020-12-04 16:14:16-03:00,0.0
2020-12-04 16:15:41-03:00,0.0
2020-12-04 16:19:17-03:00,0.0
2020-12-04 16:24:19-03:00,0.0
2020-12-04 16:29:04-03:00,0.0
2020-12-04 16:29:07-03:00,1.0
2020-12-04 16:29:08-03:00,1.0
2020-12-04 16:29:10-03:00,1.0
2020-12-04 16:29:12-03:00,1.0
2020-12-04 16:34:14-03:00,1.0
2020-12-04 16:39:17-03:00,1.0
2020-12-04 16:44:20-03:00,1.0
2020-12-04 16:49:20-03:00,1.0
2020-12-04 16:54:24-03:00,1.0
2020-12-04 16:59:25-03:00,1.0
2020-12-04 17:04:26-03:00,1.0
2020-12-04 17:09:26-03:00,1.0
2020-12-04 17:14:27-03:00,1.0
2020-12-04 17:19:27-03:00,1.0
2020-12-04 17:22:40-03:00,1.0
2020-12-04 17:24:30-03:00,1.0
2020-12-04 17:26:02-03:00,1.0
2020-12-04 17:29:33-03:00,1.0
2020-12-04 17:32:17-03:00,1.0
2020-12-04 17:35:27-03:00,1.0
2020-12-04 17:35:30-03:00,1.0
2020-12-04 17:38:36-03:00,1.0
2020-12-04 17:38:39-03:00,0.0
2020-12-04 17:41:45-03:00,0.0
2020-12-04 17:46:48-03:00,0.0
2020-12-05 06:56:42-03:00,0.0
2020-12-05 07:01:52-03:00,0.0
2020-12-05 07:04:10-03:00,1.0
2020-12-05 07:04:13-03:00,1.0
2020-12-05 07:09:15-03:00,1.0
2020-12-05 07:14:15-03:00,1.0
2020-12-05 07:19:17-03:00,1.0
2020-12-05 07:24:20-03:00,1.0
2020-12-05 07:29:24-03:00,1.0
2020-12-05 07:34:26-03:00,1.0
2020-12-05 07:39:28-03:00,1.0
2020-12-05 07:44:28-03:00,1.0
2020-12-05 07:49:31-03:00,1.0
2020-12-05 07:54:29-03:00,1.0
2020-12-05 07:59:32-03:00,1.0
2020-12-05 08:00:05-03:00,1.0
2020-12-05 08:00:06-03:00,1.0
2020-12-05 08:00:09-03:00,1.0
2020-12-05 08:04:36-03:00,1.0
2020-12-05 08:09:36-03:00,1.0
2020-12-05 08:14:37-03:00,1.0
2020-12-05 08:19:41-03:00,1.0
2020-12-05 08:24:42-03:00,1.0
2020-12-05 08:29:44-03:00,1.0
2020-12-05 08:34:48-03:00,1.0
2020-12-05 08:39:48-03:00,1.0
2020-12-05 08:44:49-03:00,1.0
2020-12-05 08:47:05-03:00,1.0
2020-12-05 08:49:54-03:00,1.0
2020-12-05 08:54:55-03:00,1.0
2020-12-05 08:59:56-03:00,1.0
2020-12-05 09:05:11-03:00,1.0
2020-12-05 09:10:13-03:00,1.0
2020-12-05 09:15:14-03:00,1.0
2020-12-05 09:20:09-03:00,1.0
2020-12-05 09:25:17-03:00,1.0
2020-12-05 09:30:18-03:00,1.0
2020-12-05 09:35:21-03:00,1.0
2020-12-05 09:40:24-03:00,1.0
2020-12-05 09:45:26-03:00,1.0
2020-12-05 09:50:27-03:00,1.0
2020-12-05 09:55:28-03:00,1.0
2020-12-05 10:00:29-03:00,1.0
2020-12-05 10:05:33-03:00,1.0
2020-12-05 10:10:33-03:00,1.0
2020-12-05 10:15:38-03:00,1.0
2020-12-05 10:20:36-03:00,1.0
2020-12-05 10:25:42-03:00,1.0
2020-12-05 10:30:45-03:00,1.0
2020-12-05 10:35:42-03:00,1.0
2020-12-05 10:37:14-03:00,1.0
2020-12-05 10:40:50-03:00,1.0
2020-12-05 10:45:50-03:00,1.0
2020-12-05 10:50:52-03:00,1.0
2020-12-05 10:55:50-03:00,1.0
2020-12-05 11:00:54-03:00,1.0
2020-12-05 11:05:56-03:00,1.0
2020-12-05 11:10:59-03:00,1.0
2020-12-05 11:16:02-03:00,1.0
2020-12-05 11:21:06-03:00,1.0
2020-12-05 11:25:30-03:00,1.0
2020-12-05 11:26:12-03:00,1.0
2020-12-05 11:31:12-03:00,1.0
2020-12-05 11:36:17-03:00,1.0
2020-12-05 11:41:20-03:00,1.0
2020-12-05 11:46:25-03:00,1.0
2020-12-05 11:51:25-03:00,1.0
2020-12-05 11:56:22-03:00,1.0
2020-12-05 11:58:23-03:00,0.0
2020-12-05 12:03:21-03:00,0.0
2020-12-05 12:08:19-03:00,0.0
2020-12-05 12:13:23-03:00,0.0
2020-12-05 12:18:33-03:00,0.0
2020-12-05 12:23:25-03:00,0.0
2020-12-05 12:28:34-03:00,0.0
2020-12-05 12:33:38-03:00,0.0
2020-12-05 12:38:43-03:00,0.0
2020-12-05 12:43:45-03:00,0.0
2020-12-05 12:48:47-03:00,0.0
2020-12-05 12:49:58-03:00,0.0
2020-12-05 12:53:52-03:00,0.0
2020-12-05 12:58:51-03:00,0.0
2020-12-05 13:03:50-03:00,0.0
2020-12-05 13:08:54-03:00,0.0
2020-12-05 13:13:57-03:00,0.0
2020-12-05 13:18:36-03:00,0.0
2020-12-05 13:19:00-03:00,0.0
2020-12-05 13:24:00-03:00,0.0
