date,APR Las Calderas RP1 >> Pozo Pedrero >> Estado Bomba Pozo Pedrero(14072)
2020-12-06 11:00:00-03:00,1.0
2020-12-06 11:05:00-03:00,1.0
2020-12-06 11:10:00-03:00,1.0
2020-12-06 11:15:01-03:00,1.0
2020-12-06 11:20:01-03:00,1.0
2020-12-06 11:25:01-03:00,1.0
2020-12-06 11:30:02-03:00,1.0
2020-12-06 11:35:03-03:00,1.0
2020-12-06 11:40:03-03:00,1.0
2020-12-06 11:45:03-03:00,1.0
2020-12-06 11:50:03-03:00,1.0
2020-12-06 11:50:18-03:00,0.0
2020-12-06 11:55:04-03:00,0.0
2020-12-06 12:00:04-03:00,0.0
2020-12-06 12:05:04-03:00,0.0
2020-12-06 12:10:05-03:00,0.0
2020-12-06 12:15:05-03:00,0.0
2020-12-06 12:20:05-03:00,0.0
2020-12-06 12:25:06-03:00,0.0
2020-12-06 12:30:06-03:00,0.0
2020-12-06 12:35:06-03:00,0.0
2020-12-06 12:40:07-03:00,0.0
2020-12-06 12:40:21-03:00,1.0
2020-12-06 12:45:07-03:00,1.0
2020-12-06 12:50:07-03:00,1.0
2020-12-06 12:55:08-03:00,1.0
2020-12-06 13:00:08-03:00,1.0
2020-12-06 13:05:08-03:00,1.0
2020-12-06 13:10:09-03:00,1.0
2020-12-06 13:15:09-03:00,1.0
2020-12-06 13:20:09-03:00,1.0
2020-12-06 13:25:09-03:00,1.0
2020-12-06 13:30:10-03:00,1.0
2020-12-06 13:30:24-03:00,0.0
2020-12-06 13:35:10-03:00,0.0
2020-12-06 13:40:10-03:00,0.0
2020-12-06 13:45:11-03:00,0.0
2020-12-06 13:50:11-03:00,0.0
2020-12-06 13:55:11-03:00,0.0
2020-12-06 14:00:12-03:00,0.0
2020-12-06 14:05:12-03:00,0.0
2020-12-06 14:10:12-03:00,0.0
2020-12-06 14:15:13-03:00,0.0
2020-12-06 14:20:13-03:00,0.0
2020-12-06 14:25:13-03:00,0.0
2020-12-06 14:30:14-03:00,0.0
2020-12-06 14:35:14-03:00,0.0
2020-12-06 14:35:28-03:00,1.0
2020-12-06 14:40:14-03:00,1.0
2020-12-06 14:45:14-03:00,1.0
2020-12-06 14:50:15-03:00,1.0
2020-12-06 14:55:15-03:00,1.0
2020-12-06 15:00:15-03:00,1.0
2020-12-06 15:05:16-03:00,1.0
2020-12-06 15:10:16-03:00,1.0
2020-12-06 15:15:16-03:00,1.0
2020-12-06 15:20:17-03:00,1.0
2020-12-06 15:20:31-03:00,0.0
2020-12-06 15:25:17-03:00,0.0
2020-12-06 15:30:17-03:00,0.0
2020-12-06 15:35:18-03:00,0.0
2020-12-06 15:40:18-03:00,0.0
2020-12-06 15:45:18-03:00,0.0
2020-12-06 15:50:19-03:00,0.0
2020-12-06 15:55:19-03:00,0.0
2020-12-06 16:00:19-03:00,0.0
2020-12-06 16:05:20-03:00,0.0
2020-12-06 16:10:20-03:00,0.0
2020-12-06 16:15:20-03:00,0.0
2020-12-06 16:20:20-03:00,0.0
2020-12-06 16:25:21-03:00,0.0
2020-12-06 16:30:21-03:00,0.0
2020-12-06 16:35:21-03:00,0.0
2020-12-06 16:40:22-03:00,0.0
2020-12-06 16:45:22-03:00,0.0
2020-12-06 16:45:36-03:00,1.0
2020-12-06 16:50:22-03:00,1.0
2020-12-06 16:55:23-03:00,1.0
2020-12-06 17:00:23-03:00,1.0
2020-12-06 17:05:23-03:00,1.0
2020-12-06 17:10:24-03:00,1.0
2020-12-06 17:15:24-03:00,1.0
2020-12-06 17:20:24-03:00,1.0
2020-12-06 17:25:25-03:00,1.0
2020-12-06 17:30:25-03:00,1.0
2020-12-06 17:35:25-03:00,1.0
2020-12-06 17:35:40-03:00,0.0
2020-12-06 17:40:25-03:00,0.0
2020-12-06 17:45:26-03:00,0.0
2020-12-06 17:50:26-03:00,0.0
2020-12-06 17:55:26-03:00,0.0
2020-12-06 18:00:27-03:00,0.0
2020-12-06 18:05:27-03:00,0.0
2020-12-06 18:10:27-03:00,0.0
2020-12-06 18:15:28-03:00,0.0
2020-12-06 18:20:28-03:00,0.0
2020-12-06 18:25:28-03:00,0.0
2020-12-06 18:30:29-03:00,0.0
2020-12-06 18:35:29-03:00,0.0
2020-12-06 18:40:29-03:00,0.0
2020-12-06 18:45:30-03:00,0.0
2020-12-06 18:50:30-03:00,0.0
2020-12-06 18:55:30-03:00,0.0
2020-12-06 19:00:30-03:00,0.0
2020-12-06 19:05:31-03:00,0.0
2020-12-06 19:05:45-03:00,1.0
2020-12-06 19:10:31-03:00,1.0
2020-12-06 19:15:31-03:00,1.0
2020-12-06 19:20:32-03:00,1.0
2020-12-06 19:25:32-03:00,1.0
2020-12-06 19:30:32-03:00,1.0
2020-12-06 19:35:33-03:00,1.0
2020-12-06 19:40:33-03:00,1.0
2020-12-06 19:45:33-03:00,1.0
2020-12-06 19:50:34-03:00,1.0
2020-12-06 19:50:48-03:00,0.0
2020-12-06 19:55:34-03:00,0.0
2020-12-06 20:00:34-03:00,0.0
2020-12-06 20:05:35-03:00,0.0
2020-12-06 20:10:35-03:00,0.0
2020-12-06 20:15:35-03:00,0.0
2020-12-06 20:20:35-03:00,0.0
2020-12-06 20:25:36-03:00,0.0
2020-12-06 20:30:36-03:00,0.0
2020-12-06 20:35:36-03:00,0.0
2020-12-06 20:40:37-03:00,0.0
2020-12-06 20:45:37-03:00,0.0
2020-12-06 20:50:37-03:00,0.0
2020-12-06 20:55:38-03:00,0.0
2020-12-06 20:55:52-03:00,1.0
2020-12-06 21:00:38-03:00,1.0
2020-12-06 21:05:38-03:00,1.0
2020-12-06 21:10:39-03:00,1.0
2020-12-06 21:15:39-03:00,1.0
2020-12-06 21:20:39-03:00,1.0
2020-12-06 21:25:40-03:00,1.0
2020-12-06 21:30:40-03:00,1.0
2020-12-06 21:35:40-03:00,1.0
2020-12-06 21:40:41-03:00,1.0
2020-12-06 21:45:41-03:00,1.0
2020-12-06 21:45:55-03:00,0.0
2020-12-06 21:50:41-03:00,0.0
2020-12-06 21:55:41-03:00,0.0
2020-12-06 22:00:42-03:00,0.0
2020-12-06 22:05:42-03:00,0.0
2020-12-06 22:10:42-03:00,0.0
2020-12-06 22:15:43-03:00,0.0
2020-12-06 22:20:43-03:00,0.0
2020-12-06 22:25:43-03:00,0.0
2020-12-06 22:30:44-03:00,0.0
2020-12-06 22:35:44-03:00,0.0
2020-12-06 22:40:44-03:00,0.0
2020-12-06 22:45:45-03:00,0.0
2020-12-06 22:50:45-03:00,0.0
2020-12-06 22:55:45-03:00,0.0
2020-12-06 23:00:45-03:00,0.0
2020-12-06 23:05:46-03:00,0.0
2020-12-06 23:10:46-03:00,0.0
2020-12-06 23:11:16-03:00,1.0
2020-12-06 23:15:46-03:00,1.0
2020-12-06 23:20:47-03:00,1.0
2020-12-06 23:25:47-03:00,1.0
2020-12-06 23:30:47-03:00,1.0
2020-12-06 23:35:48-03:00,1.0
2020-12-06 23:40:48-03:00,1.0
2020-12-06 23:45:48-03:00,1.0
2020-12-06 23:50:49-03:00,1.0
2020-12-06 23:55:49-03:00,1.0
2020-12-06 23:56:03-03:00,0.0
2020-12-07 00:00:49-03:00,0.0
2020-12-07 00:05:50-03:00,0.0
2020-12-07 00:10:50-03:00,0.0
2020-12-07 00:15:50-03:00,0.0
2020-12-07 00:20:51-03:00,0.0
2020-12-07 00:25:51-03:00,0.0
2020-12-07 00:30:51-03:00,0.0
2020-12-07 00:35:51-03:00,0.0
2020-12-07 00:40:52-03:00,0.0
2020-12-07 00:45:52-03:00,0.0
2020-12-07 00:50:52-03:00,0.0
2020-12-07 00:55:53-03:00,0.0
2020-12-07 01:00:53-03:00,0.0
2020-12-07 01:05:53-03:00,0.0
2020-12-07 01:10:54-03:00,0.0
2020-12-07 01:15:54-03:00,0.0
2020-12-07 01:20:54-03:00,0.0
2020-12-07 01:25:55-03:00,0.0
2020-12-07 01:30:55-03:00,0.0
2020-12-07 01:35:55-03:00,0.0
2020-12-07 01:40:56-03:00,0.0
2020-12-07 01:45:56-03:00,0.0
2020-12-07 01:50:56-03:00,0.0
2020-12-07 01:55:57-03:00,0.0
2020-12-07 02:00:57-03:00,0.0
2020-12-07 02:05:57-03:00,0.0
2020-12-07 02:10:57-03:00,0.0
2020-12-07 02:15:58-03:00,0.0
2020-12-07 02:20:58-03:00,0.0
2020-12-07 02:25:58-03:00,0.0
2020-12-07 02:30:59-03:00,0.0
2020-12-07 02:35:59-03:00,0.0
2020-12-07 02:40:59-03:00,0.0
2020-12-07 02:46:00-03:00,0.0
2020-12-07 02:51:00-03:00,0.0
2020-12-07 02:56:00-03:00,0.0
2020-12-07 03:01:01-03:00,0.0
2020-12-07 03:06:01-03:00,0.0
2020-12-07 03:11:01-03:00,0.0
2020-12-07 03:16:02-03:00,0.0
2020-12-07 03:21:02-03:00,0.0
2020-12-07 03:26:02-03:00,0.0
2020-12-07 03:31:03-03:00,0.0
2020-12-07 03:36:03-03:00,0.0
2020-12-07 03:41:03-03:00,0.0
2020-12-07 03:46:04-03:00,0.0
2020-12-07 03:51:04-03:00,0.0
2020-12-07 03:56:04-03:00,0.0
2020-12-07 04:01:04-03:00,0.0
2020-12-07 04:06:05-03:00,0.0
2020-12-07 04:11:05-03:00,0.0
2020-12-07 04:16:05-03:00,0.0
2020-12-07 04:21:06-03:00,0.0
2020-12-07 04:26:06-03:00,0.0
2020-12-07 04:31:06-03:00,0.0
2020-12-07 04:36:07-03:00,0.0
2020-12-07 04:41:07-03:00,0.0
2020-12-07 04:46:07-03:00,0.0
2020-12-07 04:51:08-03:00,0.0
2020-12-07 04:56:08-03:00,0.0
2020-12-07 05:01:08-03:00,0.0
2020-12-07 05:06:09-03:00,0.0
2020-12-07 05:11:09-03:00,0.0
2020-12-07 05:16:09-03:00,0.0
2020-12-07 05:21:09-03:00,0.0
2020-12-07 05:26:10-03:00,0.0
2020-12-07 05:26:24-03:00,1.0
2020-12-07 05:31:10-03:00,1.0
2020-12-07 05:36:10-03:00,1.0
2020-12-07 05:41:11-03:00,1.0
2020-12-07 05:46:11-03:00,1.0
2020-12-07 05:51:11-03:00,1.0
2020-12-07 05:56:12-03:00,1.0
2020-12-07 06:01:12-03:00,1.0
2020-12-07 06:06:12-03:00,1.0
2020-12-07 06:11:13-03:00,1.0
2020-12-07 06:11:42-03:00,0.0
2020-12-07 06:16:13-03:00,0.0
2020-12-07 06:21:13-03:00,0.0
2020-12-07 06:26:14-03:00,0.0
2020-12-07 06:31:14-03:00,0.0
2020-12-07 06:36:14-03:00,0.0
2020-12-07 06:41:14-03:00,0.0
2020-12-07 06:46:15-03:00,0.0
2020-12-07 06:51:15-03:00,0.0
2020-12-07 06:56:15-03:00,0.0
2020-12-07 07:01:16-03:00,0.0
2020-12-07 07:06:16-03:00,0.0
2020-12-07 07:11:16-03:00,0.0
2020-12-07 07:16:17-03:00,0.0
2020-12-07 07:21:17-03:00,0.0
2020-12-07 07:26:17-03:00,0.0
2020-12-07 07:31:18-03:00,0.0
2020-12-07 07:36:18-03:00,0.0
2020-12-07 07:41:18-03:00,0.0
2020-12-07 07:46:19-03:00,0.0
2020-12-07 07:51:19-03:00,0.0
2020-12-07 07:56:19-03:00,0.0
2020-12-07 08:01:19-03:00,0.0
2020-12-07 08:06:20-03:00,0.0
2020-12-07 08:11:20-03:00,0.0
2020-12-07 08:16:20-03:00,0.0
2020-12-07 08:21:21-03:00,0.0
2020-12-07 08:26:21-03:00,0.0
2020-12-07 08:31:21-03:00,0.0
2020-12-07 08:36:22-03:00,0.0
2020-12-07 08:41:22-03:00,0.0
2020-12-07 08:46:22-03:00,0.0
2020-12-07 08:51:23-03:00,0.0
2020-12-07 08:56:23-03:00,0.0
2020-12-07 09:01:23-03:00,0.0
2020-12-07 09:06:24-03:00,0.0
2020-12-07 09:11:24-03:00,0.0
2020-12-07 09:16:24-03:00,0.0
2020-12-07 09:21:24-03:00,0.0
2020-12-07 09:26:25-03:00,0.0
2020-12-07 09:26:39-03:00,1.0
2020-12-07 09:31:25-03:00,1.0
2020-12-07 09:36:25-03:00,1.0
2020-12-07 09:41:26-03:00,1.0
2020-12-07 09:46:26-03:00,1.0
2020-12-07 09:51:26-03:00,1.0
2020-12-07 09:56:27-03:00,1.0
2020-12-07 10:01:27-03:00,1.0
2020-12-07 10:06:27-03:00,1.0
2020-12-07 10:11:28-03:00,1.0
2020-12-07 10:16:28-03:00,1.0
2020-12-07 10:16:42-03:00,0.0
2020-12-07 10:21:28-03:00,0.0
2020-12-07 10:26:29-03:00,0.0
2020-12-07 10:31:29-03:00,0.0
2020-12-07 10:36:29-03:00,0.0
2020-12-07 10:41:30-03:00,0.0
2020-12-07 10:46:30-03:00,0.0
2020-12-07 10:51:30-03:00,0.0
2020-12-07 10:56:31-03:00,0.0
2020-12-07 11:01:31-03:00,0.0
2020-12-07 11:06:31-03:00,0.0
2020-12-07 11:11:31-03:00,0.0
2020-12-07 11:16:32-03:00,0.0
2020-12-07 11:21:32-03:00,0.0
2020-12-07 11:26:32-03:00,0.0
2020-12-07 11:31:33-03:00,0.0
2020-12-07 11:36:33-03:00,0.0
2020-12-07 11:36:47-03:00,1.0
2020-12-07 11:41:33-03:00,1.0
2020-12-07 11:46:34-03:00,1.0
2020-12-07 11:51:34-03:00,1.0
2020-12-07 11:56:34-03:00,1.0
2020-12-07 12:01:35-03:00,1.0
2020-12-07 12:06:35-03:00,1.0
2020-12-07 12:11:35-03:00,1.0
2020-12-07 12:16:35-03:00,1.0
2020-12-07 12:21:36-03:00,1.0
2020-12-07 12:21:50-03:00,0.0
2020-12-07 12:26:36-03:00,0.0
2020-12-07 12:31:36-03:00,0.0
2020-12-07 12:36:37-03:00,0.0
2020-12-07 12:41:37-03:00,0.0
2020-12-07 12:46:37-03:00,0.0
2020-12-07 12:51:38-03:00,0.0
2020-12-07 12:56:38-03:00,0.0
2020-12-07 13:01:38-03:00,0.0
2020-12-07 13:06:39-03:00,0.0
2020-12-07 13:11:39-03:00,0.0
2020-12-07 13:16:39-03:00,0.0
2020-12-07 13:21:40-03:00,0.0
2020-12-07 13:26:40-03:00,0.0
2020-12-07 13:31:41-03:00,0.0
2020-12-07 13:36:41-03:00,0.0
2020-12-07 13:41:41-03:00,0.0
2020-12-07 13:46:42-03:00,0.0
2020-12-07 13:51:42-03:00,0.0
2020-12-07 13:56:42-03:00,0.0
2020-12-07 13:56:57-03:00,1.0
2020-12-07 14:01:43-03:00,1.0
2020-12-07 14:06:43-03:00,1.0
2020-12-07 14:11:43-03:00,1.0
2020-12-07 14:16:44-03:00,1.0
2020-12-07 14:21:44-03:00,1.0
2020-12-07 14:26:44-03:00,1.0
2020-12-07 14:31:45-03:00,1.0
2020-12-07 14:36:45-03:00,1.0
2020-12-07 14:41:45-03:00,1.0
2020-12-07 14:42:00-03:00,0.0
2020-12-07 14:46:45-03:00,0.0
2020-12-07 14:51:46-03:00,0.0
2020-12-07 14:56:46-03:00,0.0
2020-12-07 15:01:46-03:00,0.0
2020-12-07 15:06:47-03:00,0.0
2020-12-07 15:11:47-03:00,0.0
2020-12-07 15:16:47-03:00,0.0
2020-12-07 15:21:48-03:00,0.0
2020-12-07 15:26:48-03:00,0.0
2020-12-07 15:31:48-03:00,0.0
2020-12-07 15:36:49-03:00,0.0
2020-12-07 15:41:49-03:00,0.0
2020-12-07 15:46:49-03:00,0.0
2020-12-07 15:51:50-03:00,0.0
2020-12-07 15:56:50-03:00,0.0
2020-12-07 16:01:50-03:00,0.0
2020-12-07 16:06:51-03:00,0.0
2020-12-07 16:11:51-03:00,0.0
2020-12-07 16:16:51-03:00,0.0
2020-12-07 16:21:51-03:00,0.0
2020-12-07 16:22:06-03:00,1.0
2020-12-07 16:26:52-03:00,1.0
2020-12-07 16:31:52-03:00,1.0
2020-12-07 16:36:52-03:00,1.0
2020-12-07 16:41:53-03:00,1.0
2020-12-07 16:46:53-03:00,1.0
2020-12-07 16:51:53-03:00,1.0
2020-12-07 16:56:54-03:00,1.0
2020-12-07 17:01:54-03:00,1.0
2020-12-07 17:06:54-03:00,1.0
2020-12-07 17:07:09-03:00,0.0
2020-12-07 17:11:55-03:00,0.0
2020-12-07 17:16:55-03:00,0.0
2020-12-07 17:21:55-03:00,0.0
2020-12-07 17:26:56-03:00,0.0
2020-12-07 17:31:56-03:00,0.0
2020-12-07 17:36:56-03:00,0.0
2020-12-07 17:41:57-03:00,0.0
2020-12-07 17:46:57-03:00,0.0
2020-12-07 17:51:57-03:00,0.0
2020-12-07 17:56:57-03:00,0.0
2020-12-07 18:01:58-03:00,0.0
2020-12-07 18:06:58-03:00,0.0
2020-12-07 18:11:58-03:00,0.0
2020-12-07 18:16:59-03:00,0.0
2020-12-07 18:21:59-03:00,0.0
2020-12-07 18:26:59-03:00,0.0
2020-12-07 18:32:00-03:00,0.0
2020-12-07 18:37:00-03:00,0.0
2020-12-07 18:42:00-03:00,0.0
2020-12-07 18:47:00-03:00,0.0
2020-12-07 18:52:01-03:00,0.0
2020-12-07 18:57:01-03:00,0.0
2020-12-07 18:57:16-03:00,1.0
2020-12-07 19:02:01-03:00,1.0
2020-12-07 19:07:02-03:00,1.0
2020-12-07 19:12:02-03:00,1.0
2020-12-07 19:17:02-03:00,1.0
2020-12-07 19:22:03-03:00,1.0
2020-12-07 19:27:03-03:00,1.0
2020-12-07 19:32:04-03:00,1.0
2020-12-07 19:37:04-03:00,1.0
2020-12-07 19:42:05-03:00,1.0
2020-12-07 19:47:05-03:00,1.0
2020-12-07 19:47:19-03:00,0.0
2020-12-07 19:52:05-03:00,0.0
2020-12-07 19:57:05-03:00,0.0
2020-12-07 20:02:06-03:00,0.0
2020-12-07 20:07:06-03:00,0.0
2020-12-07 20:12:06-03:00,0.0
2020-12-07 20:17:07-03:00,0.0
2020-12-07 20:22:07-03:00,0.0
2020-12-07 20:27:07-03:00,0.0
2020-12-07 20:32:08-03:00,0.0
2020-12-07 20:37:08-03:00,0.0
2020-12-07 20:42:08-03:00,0.0
2020-12-07 20:47:09-03:00,0.0
2020-12-07 20:52:09-03:00,0.0
2020-12-07 20:57:09-03:00,0.0
2020-12-07 21:02:10-03:00,0.0
2020-12-07 21:02:39-03:00,1.0
2020-12-07 21:07:10-03:00,1.0
2020-12-07 21:12:10-03:00,1.0
2020-12-07 21:17:10-03:00,1.0
2020-12-07 21:22:11-03:00,1.0
2020-12-07 21:27:11-03:00,1.0
2020-12-07 21:32:12-03:00,1.0
2020-12-07 21:37:12-03:00,1.0
2020-12-07 21:42:12-03:00,1.0
2020-12-07 21:47:12-03:00,1.0
2020-12-07 21:47:27-03:00,0.0
2020-12-07 21:52:13-03:00,0.0
2020-12-07 21:57:13-03:00,0.0
2020-12-07 22:02:13-03:00,0.0
2020-12-07 22:07:14-03:00,0.0
2020-12-07 22:12:14-03:00,0.0
2020-12-07 22:17:14-03:00,0.0
2020-12-07 22:22:15-03:00,0.0
2020-12-07 22:27:15-03:00,0.0
2020-12-07 22:32:15-03:00,0.0
2020-12-07 22:37:16-03:00,0.0
2020-12-07 22:42:16-03:00,0.0
2020-12-07 22:47:16-03:00,0.0
2020-12-07 22:52:17-03:00,0.0
2020-12-07 22:57:17-03:00,0.0
2020-12-07 23:02:17-03:00,0.0
2020-12-07 23:07:17-03:00,0.0
2020-12-07 23:12:18-03:00,0.0
2020-12-07 23:17:18-03:00,0.0
2020-12-07 23:22:18-03:00,0.0
2020-12-07 23:27:19-03:00,0.0
2020-12-07 23:32:19-03:00,0.0
2020-12-07 23:37:19-03:00,0.0
2020-12-07 23:42:20-03:00,0.0
2020-12-07 23:47:20-03:00,0.0
2020-12-07 23:52:20-03:00,0.0
2020-12-07 23:52:35-03:00,1.0
2020-12-07 23:57:21-03:00,1.0
2020-12-08 00:02:21-03:00,1.0
2020-12-08 00:07:21-03:00,1.0
2020-12-08 00:12:22-03:00,1.0
2020-12-08 00:17:22-03:00,1.0
2020-12-08 00:22:22-03:00,1.0
2020-12-08 00:27:23-03:00,1.0
2020-12-08 00:32:23-03:00,1.0
2020-12-08 00:37:23-03:00,1.0
2020-12-08 00:42:24-03:00,1.0
2020-12-08 00:42:38-03:00,0.0
2020-12-08 00:47:24-03:00,0.0
2020-12-08 00:52:24-03:00,0.0
2020-12-08 00:57:24-03:00,0.0
2020-12-08 01:02:25-03:00,0.0
2020-12-08 01:07:25-03:00,0.0
2020-12-08 01:12:25-03:00,0.0
2020-12-08 01:17:26-03:00,0.0
2020-12-08 01:22:26-03:00,0.0
2020-12-08 01:27:26-03:00,0.0
2020-12-08 01:32:27-03:00,0.0
2020-12-08 01:37:27-03:00,0.0
2020-12-08 01:42:27-03:00,0.0
2020-12-08 01:47:28-03:00,0.0
2020-12-08 01:52:28-03:00,0.0
2020-12-08 01:57:28-03:00,0.0
2020-12-08 02:02:29-03:00,0.0
2020-12-08 02:07:29-03:00,0.0
2020-12-08 02:12:29-03:00,0.0
2020-12-08 02:17:30-03:00,0.0
2020-12-08 02:22:30-03:00,0.0
2020-12-08 02:27:30-03:00,0.0
2020-12-08 02:32:30-03:00,0.0
2020-12-08 02:37:31-03:00,0.0
2020-12-08 02:42:31-03:00,0.0
2020-12-08 02:47:31-03:00,0.0
2020-12-08 02:52:32-03:00,0.0
2020-12-08 02:57:32-03:00,0.0
2020-12-08 03:02:32-03:00,0.0
2020-12-08 03:07:33-03:00,0.0
2020-12-08 03:12:33-03:00,0.0
2020-12-08 03:17:33-03:00,0.0
2020-12-08 03:22:34-03:00,0.0
2020-12-08 03:27:34-03:00,0.0
2020-12-08 03:32:34-03:00,0.0
2020-12-08 03:37:35-03:00,0.0
2020-12-08 03:42:35-03:00,0.0
2020-12-08 03:47:35-03:00,0.0
2020-12-08 03:52:35-03:00,0.0
2020-12-08 03:57:36-03:00,0.0
2020-12-08 04:02:36-03:00,0.0
2020-12-08 04:07:36-03:00,0.0
2020-12-08 04:12:37-03:00,0.0
2020-12-08 04:17:37-03:00,0.0
2020-12-08 04:22:37-03:00,0.0
2020-12-08 04:27:38-03:00,0.0
2020-12-08 04:32:38-03:00,0.0
2020-12-08 04:37:38-03:00,0.0
2020-12-08 04:42:39-03:00,0.0
2020-12-08 04:47:39-03:00,0.0
2020-12-08 04:52:39-03:00,0.0
2020-12-08 04:57:40-03:00,0.0
2020-12-08 05:02:40-03:00,0.0
2020-12-08 05:07:40-03:00,0.0
2020-12-08 05:12:40-03:00,0.0
2020-12-08 05:17:41-03:00,0.0
2020-12-08 05:22:41-03:00,0.0
2020-12-08 05:27:41-03:00,0.0
2020-12-08 05:32:42-03:00,0.0
2020-12-08 05:37:42-03:00,0.0
2020-12-08 05:42:42-03:00,0.0
2020-12-08 05:47:43-03:00,0.0
2020-12-08 05:52:43-03:00,0.0
2020-12-08 05:57:43-03:00,0.0
2020-12-08 06:02:44-03:00,0.0
2020-12-08 06:07:44-03:00,0.0
2020-12-08 06:12:44-03:00,0.0
2020-12-08 06:17:45-03:00,0.0
2020-12-08 06:22:45-03:00,0.0
2020-12-08 06:27:45-03:00,0.0
2020-12-08 06:32:45-03:00,0.0
2020-12-08 06:37:46-03:00,0.0
2020-12-08 06:38:00-03:00,1.0
2020-12-08 06:42:46-03:00,1.0
2020-12-08 06:47:46-03:00,1.0
2020-12-08 06:52:47-03:00,1.0
2020-12-08 06:57:47-03:00,1.0
2020-12-08 07:02:47-03:00,1.0
2020-12-08 07:07:48-03:00,1.0
2020-12-08 07:12:48-03:00,1.0
2020-12-08 07:17:48-03:00,1.0
2020-12-08 07:22:49-03:00,1.0
2020-12-08 07:23:03-03:00,0.0
2020-12-08 07:27:49-03:00,0.0
2020-12-08 07:32:49-03:00,0.0
2020-12-08 07:37:50-03:00,0.0
2020-12-08 07:42:50-03:00,0.0
2020-12-08 07:47:50-03:00,0.0
2020-12-08 07:52:51-03:00,0.0
2020-12-08 07:57:51-03:00,0.0
2020-12-08 08:02:51-03:00,0.0
2020-12-08 08:07:52-03:00,0.0
2020-12-08 08:12:52-03:00,0.0
2020-12-08 08:17:52-03:00,0.0
2020-12-08 08:22:52-03:00,0.0
2020-12-08 08:27:53-03:00,0.0
2020-12-08 08:32:53-03:00,0.0
2020-12-08 08:37:53-03:00,0.0
2020-12-08 08:42:54-03:00,0.0
2020-12-08 08:47:54-03:00,0.0
2020-12-08 08:52:54-03:00,0.0
2020-12-08 08:57:55-03:00,0.0
2020-12-08 09:02:55-03:00,0.0
2020-12-08 09:07:55-03:00,0.0
2020-12-08 09:12:56-03:00,0.0
2020-12-08 09:17:56-03:00,0.0
2020-12-08 09:22:56-03:00,0.0
2020-12-08 09:27:57-03:00,0.0
2020-12-08 09:32:57-03:00,0.0
2020-12-08 09:37:57-03:00,0.0
2020-12-08 09:42:58-03:00,0.0
2020-12-08 09:47:58-03:00,0.0
2020-12-08 09:52:58-03:00,0.0
2020-12-08 09:57:59-03:00,0.0
2020-12-08 10:02:59-03:00,0.0
2020-12-08 10:03:13-03:00,1.0
2020-12-08 10:07:59-03:00,1.0
2020-12-08 10:12:59-03:00,1.0
2020-12-08 10:18:00-03:00,1.0
2020-12-08 10:23:00-03:00,1.0
2020-12-08 10:28:00-03:00,1.0
2020-12-08 10:33:01-03:00,1.0
2020-12-08 10:38:01-03:00,1.0
2020-12-08 10:43:01-03:00,1.0
2020-12-08 10:48:02-03:00,1.0
2020-12-08 10:48:16-03:00,0.0
2020-12-08 10:53:02-03:00,0.0
2020-12-08 10:58:02-03:00,0.0
2020-12-08 11:03:03-03:00,0.0
2020-12-08 11:08:03-03:00,0.0
2020-12-08 11:13:03-03:00,0.0
2020-12-08 11:18:04-03:00,0.0
2020-12-08 11:23:04-03:00,0.0
2020-12-08 11:28:04-03:00,0.0
2020-12-08 11:33:05-03:00,0.0
2020-12-08 11:38:05-03:00,0.0
2020-12-08 11:43:05-03:00,0.0
2020-12-08 11:48:05-03:00,0.0
2020-12-08 11:53:06-03:00,0.0
2020-12-08 11:53:20-03:00,1.0
2020-12-08 11:58:06-03:00,1.0
2020-12-08 12:03:06-03:00,1.0
2020-12-08 12:08:07-03:00,1.0
2020-12-08 12:13:07-03:00,1.0
2020-12-08 12:18:07-03:00,1.0
2020-12-08 12:23:08-03:00,1.0
2020-12-08 12:28:08-03:00,1.0
2020-12-08 12:33:08-03:00,1.0
2020-12-08 12:38:09-03:00,1.0
2020-12-08 12:43:09-03:00,1.0
2020-12-08 12:43:23-03:00,0.0
2020-12-08 12:48:09-03:00,0.0
2020-12-08 12:53:10-03:00,0.0
2020-12-08 12:58:10-03:00,0.0
2020-12-08 13:03:10-03:00,0.0
2020-12-08 13:08:10-03:00,0.0
2020-12-08 13:13:11-03:00,0.0
2020-12-08 13:18:11-03:00,0.0
2020-12-08 13:23:11-03:00,0.0
2020-12-08 13:28:12-03:00,0.0
2020-12-08 13:33:12-03:00,0.0
2020-12-08 13:38:13-03:00,0.0
2020-12-08 13:43:13-03:00,0.0
2020-12-08 13:43:27-03:00,1.0
2020-12-08 13:48:13-03:00,1.0
2020-12-08 13:53:13-03:00,1.0
2020-12-08 13:58:14-03:00,1.0
2020-12-08 14:03:14-03:00,1.0
2020-12-08 14:08:14-03:00,1.0
2020-12-08 14:13:15-03:00,1.0
2020-12-08 14:18:15-03:00,1.0
2020-12-08 14:23:15-03:00,1.0
2020-12-08 14:28:16-03:00,1.0
2020-12-08 14:28:30-03:00,0.0
2020-12-08 14:33:16-03:00,0.0
2020-12-08 14:38:16-03:00,0.0
2020-12-08 14:43:16-03:00,0.0
2020-12-08 14:48:17-03:00,0.0
2020-12-08 14:53:17-03:00,0.0
2020-12-08 14:58:17-03:00,0.0
2020-12-08 15:03:18-03:00,0.0
2020-12-08 15:08:18-03:00,0.0
2020-12-08 15:13:18-03:00,0.0
