date,APR El Gredal >> Estanques >> Caudal Entrada Estanque(18246)
2020-12-07 13:07:05-03:00,0.0
2020-12-07 13:12:06-03:00,0.0
2020-12-07 13:17:06-03:00,0.0
2020-12-07 13:22:06-03:00,0.0
2020-12-07 13:27:07-03:00,0.0
2020-12-07 13:32:07-03:00,0.0
2020-12-07 13:37:08-03:00,0.0
2020-12-07 13:42:08-03:00,0.0
2020-12-07 13:47:08-03:00,0.0
2020-12-07 13:52:08-03:00,0.0
2020-12-07 13:57:09-03:00,0.0
2020-12-07 14:02:09-03:00,0.0
2020-12-07 14:07:09-03:00,0.0
2020-12-07 14:12:10-03:00,0.0
2020-12-07 14:17:10-03:00,0.0
2020-12-07 14:22:10-03:00,0.0
2020-12-07 14:27:11-03:00,0.0
2020-12-07 14:32:11-03:00,0.0
2020-12-07 14:37:11-03:00,0.0
2020-12-07 14:42:12-03:00,0.0
2020-12-07 14:47:12-03:00,0.0
2020-12-07 14:52:12-03:00,0.0
2020-12-07 14:57:13-03:00,0.0
2020-12-07 15:02:13-03:00,0.0
2020-12-07 15:07:13-03:00,0.0
2020-12-07 15:12:13-03:00,0.0
2020-12-07 15:17:14-03:00,0.0
2020-12-07 15:22:14-03:00,0.0
2020-12-07 15:27:14-03:00,0.0
2020-12-07 15:32:15-03:00,0.0
2020-12-07 15:37:15-03:00,0.0
2020-12-07 15:42:16-03:00,0.0
2020-12-07 15:47:16-03:00,0.0
2020-12-07 15:52:16-03:00,0.0
2020-12-07 15:57:17-03:00,0.0
2020-12-07 16:02:17-03:00,0.0
2020-12-07 16:07:17-03:00,0.0
2020-12-07 16:12:18-03:00,0.0
2020-12-07 16:17:18-03:00,0.0
2020-12-07 16:22:18-03:00,0.0
2020-12-07 16:27:19-03:00,0.0
2020-12-07 16:32:19-03:00,0.0
2020-12-07 16:37:19-03:00,0.0
2020-12-07 16:42:20-03:00,0.0
2020-12-07 16:47:20-03:00,0.0
2020-12-07 16:52:20-03:00,0.0
2020-12-07 16:57:20-03:00,0.0
2020-12-07 17:02:21-03:00,0.0
2020-12-07 17:07:21-03:00,0.0
2020-12-07 17:12:21-03:00,0.0
2020-12-07 17:17:22-03:00,0.0
2020-12-07 17:22:22-03:00,0.0
2020-12-07 17:27:22-03:00,0.0
2020-12-07 17:32:23-03:00,0.0
2020-12-07 17:37:23-03:00,0.0
2020-12-07 17:42:23-03:00,0.0
2020-12-07 17:47:24-03:00,0.0
2020-12-07 17:52:24-03:00,0.0
2020-12-07 17:57:24-03:00,0.0
2020-12-07 18:02:25-03:00,0.0
2020-12-07 18:07:25-03:00,0.0
2020-12-07 18:12:25-03:00,0.0
2020-12-07 18:17:25-03:00,0.0
2020-12-07 18:22:26-03:00,0.0
2020-12-07 18:27:26-03:00,0.0
2020-12-07 18:32:26-03:00,0.0
2020-12-07 18:37:27-03:00,0.0
2020-12-07 18:42:27-03:00,0.0
2020-12-07 18:47:27-03:00,0.0
2020-12-07 18:52:28-03:00,0.0
2020-12-07 18:57:28-03:00,0.0
2020-12-07 19:02:28-03:00,0.0
2020-12-07 19:07:29-03:00,0.0
2020-12-07 19:12:29-03:00,0.0
2020-12-07 19:17:29-03:00,0.0
2020-12-07 19:22:30-03:00,0.0
2020-12-07 19:27:30-03:00,0.0
2020-12-07 19:32:31-03:00,0.0
2020-12-07 19:37:31-03:00,0.0
2020-12-07 19:42:31-03:00,0.0
2020-12-07 19:47:31-03:00,0.0
2020-12-07 19:52:32-03:00,0.0
2020-12-07 19:57:32-03:00,0.0
2020-12-07 20:02:32-03:00,0.0
2020-12-07 20:07:33-03:00,0.0
2020-12-07 20:12:33-03:00,0.0
2020-12-07 20:17:33-03:00,0.0
2020-12-07 20:22:34-03:00,0.0
2020-12-07 20:27:34-03:00,0.0
2020-12-07 20:32:34-03:00,0.0
2020-12-07 20:37:35-03:00,0.0
2020-12-07 20:42:35-03:00,0.0
2020-12-07 20:47:35-03:00,0.0
2020-12-07 20:52:35-03:00,0.0
2020-12-07 20:57:36-03:00,0.0
2020-12-07 21:02:36-03:00,0.0
2020-12-07 21:07:36-03:00,0.0
2020-12-07 21:12:37-03:00,0.0
2020-12-07 21:17:37-03:00,0.0
2020-12-07 21:22:37-03:00,0.0
2020-12-07 21:27:38-03:00,0.0
2020-12-07 21:32:39-03:00,0.0
2020-12-07 21:37:39-03:00,0.0
2020-12-07 21:42:39-03:00,0.0
2020-12-07 21:47:40-03:00,0.0
2020-12-07 21:52:40-03:00,0.0
2020-12-07 21:57:40-03:00,0.0
2020-12-07 22:02:41-03:00,0.0
2020-12-07 22:07:41-03:00,0.0
2020-12-07 22:12:41-03:00,0.0
2020-12-07 22:17:42-03:00,0.0
2020-12-07 22:22:42-03:00,0.0
2020-12-07 22:27:42-03:00,0.0
2020-12-07 22:32:42-03:00,0.0
2020-12-07 22:37:43-03:00,0.0
2020-12-07 22:42:43-03:00,0.0
2020-12-07 22:47:43-03:00,0.0
2020-12-07 22:52:44-03:00,0.0
2020-12-07 22:57:44-03:00,0.0
2020-12-07 23:02:44-03:00,0.0
2020-12-07 23:07:45-03:00,0.0
2020-12-07 23:12:45-03:00,0.0
2020-12-07 23:17:45-03:00,0.0
2020-12-07 23:22:46-03:00,0.0
2020-12-07 23:27:46-03:00,0.0
2020-12-07 23:32:47-03:00,0.0
2020-12-07 23:37:47-03:00,0.0
2020-12-07 23:42:48-03:00,0.0
2020-12-07 23:47:48-03:00,2.56
2020-12-07 23:52:48-03:00,2.5
2020-12-07 23:57:48-03:00,2.5
2020-12-08 00:02:49-03:00,2.63
2020-12-08 00:07:49-03:00,2.56
2020-12-08 00:12:49-03:00,2.56
2020-12-08 00:17:50-03:00,0.0
2020-12-08 00:22:50-03:00,0.0
2020-12-08 00:27:50-03:00,0.0
2020-12-08 00:32:51-03:00,0.0
2020-12-08 00:37:51-03:00,0.0
2020-12-08 00:42:51-03:00,0.0
2020-12-08 00:47:52-03:00,0.0
2020-12-08 00:52:52-03:00,0.0
2020-12-08 00:57:52-03:00,0.0
2020-12-08 01:02:52-03:00,0.0
2020-12-08 01:07:53-03:00,0.0
2020-12-08 01:12:53-03:00,0.0
2020-12-08 01:17:53-03:00,0.0
2020-12-08 01:22:54-03:00,0.0
2020-12-08 01:27:54-03:00,0.0
2020-12-08 01:32:55-03:00,0.0
2020-12-08 01:37:55-03:00,0.0
2020-12-08 01:42:55-03:00,0.0
2020-12-08 01:47:56-03:00,0.0
2020-12-08 01:52:56-03:00,0.0
2020-12-08 01:57:56-03:00,0.0
2020-12-08 02:02:57-03:00,0.0
2020-12-08 02:07:57-03:00,0.0
2020-12-08 02:12:57-03:00,0.0
2020-12-08 02:17:58-03:00,0.0
2020-12-08 02:22:58-03:00,0.0
2020-12-08 02:27:58-03:00,0.0
2020-12-08 02:32:58-03:00,0.0
2020-12-08 02:37:59-03:00,0.0
2020-12-08 02:42:59-03:00,0.0
2020-12-08 02:47:59-03:00,0.0
2020-12-08 02:53:00-03:00,0.0
2020-12-08 02:58:00-03:00,0.0
2020-12-08 03:03:00-03:00,0.0
2020-12-08 03:08:01-03:00,0.0
2020-12-08 03:13:01-03:00,0.0
2020-12-08 03:18:01-03:00,0.0
2020-12-08 03:23:02-03:00,0.0
2020-12-08 03:28:02-03:00,0.0
2020-12-08 03:33:03-03:00,0.0
2020-12-08 03:38:03-03:00,0.0
2020-12-08 03:43:04-03:00,0.0
2020-12-08 03:48:04-03:00,0.0
2020-12-08 03:53:04-03:00,0.0
2020-12-08 03:58:05-03:00,0.0
2020-12-08 04:03:05-03:00,0.0
2020-12-08 04:08:05-03:00,0.0
2020-12-08 04:13:06-03:00,0.0
2020-12-08 04:18:06-03:00,0.0
2020-12-08 04:23:06-03:00,0.0
2020-12-08 04:28:07-03:00,0.0
2020-12-08 04:33:07-03:00,0.0
2020-12-08 04:38:07-03:00,0.0
2020-12-08 04:43:08-03:00,0.0
2020-12-08 04:48:08-03:00,0.0
2020-12-08 04:53:08-03:00,0.0
2020-12-08 04:58:09-03:00,0.0
2020-12-08 05:03:09-03:00,0.0
2020-12-08 05:08:09-03:00,0.0
2020-12-08 05:13:09-03:00,0.0
2020-12-08 05:18:10-03:00,0.0
2020-12-08 05:23:10-03:00,0.0
2020-12-08 05:28:10-03:00,0.0
2020-12-08 05:33:12-03:00,0.0
2020-12-08 05:38:12-03:00,0.0
2020-12-08 05:43:12-03:00,0.0
2020-12-08 05:48:13-03:00,0.0
2020-12-08 05:53:13-03:00,0.0
2020-12-08 05:58:13-03:00,0.0
2020-12-08 06:03:13-03:00,0.0
2020-12-08 06:08:14-03:00,0.0
2020-12-08 06:13:14-03:00,0.0
2020-12-08 06:18:14-03:00,0.0
2020-12-08 06:23:15-03:00,0.0
2020-12-08 06:28:15-03:00,0.0
2020-12-08 06:33:15-03:00,0.0
2020-12-08 06:38:16-03:00,0.0
2020-12-08 06:43:16-03:00,0.0
2020-12-08 06:48:16-03:00,0.0
2020-12-08 06:53:16-03:00,0.0
2020-12-08 06:58:17-03:00,0.0
2020-12-08 07:03:17-03:00,0.0
2020-12-08 07:08:17-03:00,0.0
2020-12-08 07:13:18-03:00,0.0
2020-12-08 07:18:18-03:00,0.0
2020-12-08 07:23:18-03:00,0.0
2020-12-08 07:28:19-03:00,0.0
2020-12-08 07:33:20-03:00,0.0
2020-12-08 07:38:20-03:00,0.0
2020-12-08 07:43:20-03:00,0.0
2020-12-08 07:48:21-03:00,0.0
2020-12-08 07:53:21-03:00,0.0
2020-12-08 07:58:21-03:00,0.0
2020-12-08 08:03:22-03:00,0.0
2020-12-08 08:08:22-03:00,0.0
2020-12-08 08:13:22-03:00,0.0
2020-12-08 08:18:22-03:00,0.0
2020-12-08 08:23:23-03:00,0.0
2020-12-08 08:28:23-03:00,0.0
2020-12-08 08:33:23-03:00,0.0
2020-12-08 08:38:24-03:00,0.0
2020-12-08 08:43:24-03:00,0.0
2020-12-08 08:48:24-03:00,0.0
2020-12-08 08:53:25-03:00,0.0
2020-12-08 08:58:25-03:00,0.0
2020-12-08 09:03:25-03:00,0.0
2020-12-08 09:08:26-03:00,0.0
2020-12-08 09:13:26-03:00,0.0
2020-12-08 09:18:26-03:00,0.0
2020-12-08 09:23:26-03:00,0.0
2020-12-08 09:28:27-03:00,0.0
2020-12-08 09:33:27-03:00,0.0
2020-12-08 09:38:27-03:00,0.0
2020-12-08 09:43:28-03:00,0.0
2020-12-08 09:48:28-03:00,0.0
2020-12-08 09:53:28-03:00,0.0
2020-12-08 09:58:29-03:00,0.0
2020-12-08 10:03:29-03:00,0.0
2020-12-08 10:08:29-03:00,0.0
2020-12-08 10:13:30-03:00,0.0
2020-12-08 10:18:30-03:00,0.0
2020-12-08 10:23:30-03:00,0.0
2020-12-08 10:28:31-03:00,0.0
2020-12-08 10:33:31-03:00,0.0
2020-12-08 10:38:31-03:00,0.0
2020-12-08 10:43:32-03:00,0.0
2020-12-08 10:48:32-03:00,0.0
2020-12-08 10:53:32-03:00,0.0
2020-12-08 10:58:32-03:00,0.0
2020-12-08 11:03:33-03:00,0.0
2020-12-08 11:08:33-03:00,0.0
2020-12-08 11:13:33-03:00,0.0
2020-12-08 11:18:34-03:00,0.0
2020-12-08 11:23:34-03:00,0.0
2020-12-08 11:28:34-03:00,0.0
2020-12-08 11:33:35-03:00,0.0
2020-12-08 11:38:35-03:00,0.0
2020-12-08 11:43:36-03:00,0.0
2020-12-08 11:48:36-03:00,0.0
2020-12-08 11:53:36-03:00,0.0
2020-12-08 11:58:37-03:00,0.0
2020-12-08 12:03:37-03:00,0.0
2020-12-08 12:08:37-03:00,0.0
2020-12-08 12:13:38-03:00,0.0
2020-12-08 12:18:38-03:00,0.0
2020-12-08 12:23:38-03:00,0.0
2020-12-08 12:28:39-03:00,0.0
2020-12-08 12:33:39-03:00,0.0
2020-12-08 12:38:39-03:00,0.0
2020-12-08 12:43:39-03:00,0.0
2020-12-08 12:48:40-03:00,0.0
2020-12-08 12:53:40-03:00,0.0
2020-12-08 12:58:40-03:00,0.0
2020-12-08 13:03:41-03:00,0.0
2020-12-08 13:08:41-03:00,0.0
2020-12-08 13:13:41-03:00,0.0
2020-12-08 13:18:42-03:00,0.0
2020-12-08 13:23:42-03:00,0.0
2020-12-08 13:28:42-03:00,0.0
2020-12-08 13:33:43-03:00,0.0
2020-12-08 13:38:44-03:00,0.0
2020-12-08 13:43:44-03:00,0.0
2020-12-08 13:48:44-03:00,0.0
2020-12-08 13:53:45-03:00,0.0
2020-12-08 13:58:45-03:00,0.0
2020-12-08 14:03:45-03:00,0.0
2020-12-08 14:08:46-03:00,0.0
2020-12-08 14:13:46-03:00,0.0
2020-12-08 14:18:46-03:00,0.0
2020-12-08 14:23:46-03:00,0.0
2020-12-08 14:28:47-03:00,0.0
2020-12-08 14:33:47-03:00,0.0
2020-12-08 14:38:47-03:00,0.0
2020-12-08 14:43:48-03:00,0.0
2020-12-08 14:48:48-03:00,0.0
2020-12-08 14:53:48-03:00,0.0
2020-12-08 14:58:49-03:00,0.0
2020-12-08 15:03:49-03:00,0.0
2020-12-08 15:08:49-03:00,0.0
2020-12-08 15:13:50-03:00,0.0
2020-12-08 15:18:50-03:00,0.0
2020-12-08 15:23:50-03:00,0.0
2020-12-08 15:28:51-03:00,0.0
2020-12-08 15:33:51-03:00,0.0
2020-12-08 15:38:51-03:00,0.0
2020-12-08 15:43:52-03:00,0.0
2020-12-08 15:48:52-03:00,0.0
2020-12-08 15:53:52-03:00,0.0
2020-12-08 15:58:52-03:00,0.0
2020-12-08 16:03:53-03:00,0.0
2020-12-08 16:08:53-03:00,0.0
2020-12-08 16:13:53-03:00,0.0
2020-12-08 16:18:54-03:00,0.0
2020-12-08 16:23:54-03:00,0.0
2020-12-08 16:28:54-03:00,0.0
2020-12-08 16:33:55-03:00,0.0
2020-12-08 16:38:55-03:00,0.0
2020-12-08 16:43:55-03:00,0.0
2020-12-08 16:48:56-03:00,0.0
2020-12-08 16:53:56-03:00,0.0
2020-12-08 16:58:56-03:00,0.0
2020-12-08 17:03:57-03:00,0.0
2020-12-08 17:08:57-03:00,0.0
2020-12-08 17:13:57-03:00,0.0
2020-12-08 17:18:57-03:00,0.0
2020-12-08 17:23:58-03:00,0.0
2020-12-08 17:28:58-03:00,0.0
2020-12-08 17:34:00-03:00,0.0
2020-12-08 17:39:00-03:00,0.0
2020-12-08 17:44:01-03:00,0.0
2020-12-08 17:49:01-03:00,0.0
2020-12-08 17:54:01-03:00,0.0
2020-12-08 17:59:02-03:00,0.0
2020-12-08 18:04:02-03:00,0.0
2020-12-08 18:09:02-03:00,0.0
2020-12-08 18:14:03-03:00,0.0
2020-12-08 18:19:03-03:00,0.0
2020-12-08 18:24:03-03:00,0.0
2020-12-08 18:29:03-03:00,0.0
2020-12-08 18:34:04-03:00,0.0
2020-12-08 18:39:04-03:00,0.0
2020-12-08 18:44:04-03:00,0.0
2020-12-08 18:49:05-03:00,0.0
2020-12-08 18:54:05-03:00,0.0
2020-12-08 18:59:05-03:00,0.0
2020-12-08 19:04:06-03:00,0.0
2020-12-08 19:09:06-03:00,0.0
2020-12-08 19:14:06-03:00,0.0
2020-12-08 19:19:07-03:00,0.0
2020-12-08 19:24:07-03:00,0.0
2020-12-08 19:29:07-03:00,0.0
2020-12-08 19:34:08-03:00,0.0
2020-12-08 19:39:08-03:00,0.0
2020-12-08 19:44:09-03:00,0.0
2020-12-08 19:49:09-03:00,0.0
2020-12-08 19:54:09-03:00,0.0
2020-12-08 19:59:10-03:00,0.0
2020-12-08 20:04:10-03:00,0.0
2020-12-08 20:09:10-03:00,0.0
2020-12-08 20:14:10-03:00,0.0
2020-12-08 20:19:11-03:00,0.0
2020-12-08 20:24:11-03:00,0.0
2020-12-08 20:29:11-03:00,0.0
2020-12-08 20:34:12-03:00,0.0
2020-12-08 20:39:12-03:00,0.0
2020-12-08 20:44:12-03:00,0.0
2020-12-08 20:49:13-03:00,0.0
2020-12-08 20:54:13-03:00,0.0
2020-12-08 20:59:13-03:00,0.0
2020-12-08 21:04:14-03:00,0.0
2020-12-08 21:09:14-03:00,0.0
2020-12-08 21:14:14-03:00,0.0
2020-12-08 21:19:14-03:00,0.0
2020-12-08 21:24:15-03:00,0.0
2020-12-08 21:29:15-03:00,0.0
2020-12-08 21:34:16-03:00,0.0
2020-12-08 21:39:16-03:00,0.0
2020-12-08 21:44:17-03:00,0.0
2020-12-08 21:49:17-03:00,0.0
2020-12-08 21:54:17-03:00,0.0
2020-12-08 21:59:17-03:00,0.0
2020-12-08 22:04:18-03:00,0.0
2020-12-08 22:09:18-03:00,0.0
2020-12-08 22:14:18-03:00,0.0
2020-12-08 22:19:19-03:00,0.0
2020-12-08 22:24:19-03:00,0.0
2020-12-08 22:29:19-03:00,0.0
2020-12-08 22:34:20-03:00,0.0
2020-12-08 22:39:20-03:00,0.0
2020-12-08 22:44:20-03:00,0.0
2020-12-08 22:49:21-03:00,0.0
2020-12-08 22:54:21-03:00,0.0
2020-12-08 22:59:21-03:00,0.0
2020-12-08 23:04:22-03:00,0.0
2020-12-08 23:09:22-03:00,0.0
2020-12-08 23:14:22-03:00,0.0
2020-12-08 23:19:22-03:00,0.0
2020-12-08 23:24:23-03:00,0.0
2020-12-08 23:29:23-03:00,0.0
2020-12-08 23:34:23-03:00,0.0
2020-12-08 23:39:24-03:00,0.0
2020-12-08 23:44:24-03:00,2.85
2020-12-08 23:49:24-03:00,2.56
2020-12-08 23:54:25-03:00,2.56
2020-12-08 23:59:25-03:00,2.85
2020-12-09 00:04:25-03:00,2.43
2020-12-09 00:09:26-03:00,2.43
2020-12-09 00:14:26-03:00,2.43
2020-12-09 00:19:26-03:00,0.0
2020-12-09 00:24:27-03:00,0.0
2020-12-09 00:29:27-03:00,0.0
2020-12-09 00:34:27-03:00,0.0
2020-12-09 00:39:28-03:00,0.0
2020-12-09 00:44:28-03:00,0.0
2020-12-09 00:49:28-03:00,0.0
2020-12-09 00:54:28-03:00,0.0
2020-12-09 00:59:29-03:00,0.0
2020-12-09 01:04:29-03:00,0.0
2020-12-09 01:09:29-03:00,0.0
2020-12-09 01:14:30-03:00,0.0
2020-12-09 01:19:30-03:00,0.0
2020-12-09 01:24:30-03:00,0.0
2020-12-09 01:29:31-03:00,0.0
2020-12-09 01:34:32-03:00,0.0
2020-12-09 01:39:32-03:00,0.0
2020-12-09 01:44:32-03:00,0.0
2020-12-09 01:49:32-03:00,0.0
2020-12-09 01:54:33-03:00,0.0
2020-12-09 01:59:33-03:00,0.0
2020-12-09 02:04:33-03:00,0.0
2020-12-09 02:09:34-03:00,0.0
2020-12-09 02:14:34-03:00,0.0
2020-12-09 02:19:34-03:00,0.0
2020-12-09 02:24:35-03:00,0.0
2020-12-09 02:29:35-03:00,0.0
2020-12-09 02:34:35-03:00,0.0
2020-12-09 02:39:36-03:00,0.0
2020-12-09 02:44:36-03:00,0.0
2020-12-09 02:49:36-03:00,0.0
2020-12-09 02:54:37-03:00,0.0
2020-12-09 02:59:37-03:00,0.0
2020-12-09 03:04:37-03:00,0.0
2020-12-09 03:09:37-03:00,0.0
2020-12-09 03:14:38-03:00,0.0
2020-12-09 03:19:38-03:00,0.0
2020-12-09 03:24:38-03:00,0.0
2020-12-09 03:29:39-03:00,0.0
2020-12-09 03:34:39-03:00,0.0
2020-12-09 03:39:40-03:00,0.0
2020-12-09 03:44:40-03:00,0.0
2020-12-09 03:49:40-03:00,0.0
2020-12-09 03:54:41-03:00,0.0
2020-12-09 03:59:41-03:00,0.0
2020-12-09 04:04:41-03:00,0.0
2020-12-09 04:09:41-03:00,0.0
2020-12-09 04:14:42-03:00,0.0
2020-12-09 04:19:42-03:00,0.0
2020-12-09 04:24:42-03:00,0.0
2020-12-09 04:29:43-03:00,0.0
2020-12-09 04:34:43-03:00,0.0
2020-12-09 04:39:43-03:00,0.0
2020-12-09 04:44:44-03:00,0.0
2020-12-09 04:49:44-03:00,0.0
2020-12-09 04:54:44-03:00,0.0
2020-12-09 04:59:45-03:00,0.0
2020-12-09 05:04:45-03:00,0.0
2020-12-09 05:09:45-03:00,0.0
2020-12-09 05:14:46-03:00,0.0
2020-12-09 05:19:46-03:00,0.0
2020-12-09 05:24:46-03:00,0.0
2020-12-09 05:29:46-03:00,0.0
2020-12-09 05:34:48-03:00,0.0
2020-12-09 05:39:48-03:00,0.0
2020-12-09 05:44:48-03:00,0.0
2020-12-09 05:49:48-03:00,0.0
2020-12-09 05:54:49-03:00,0.0
2020-12-09 05:59:49-03:00,0.0
2020-12-09 06:04:49-03:00,0.0
2020-12-09 06:09:50-03:00,0.0
2020-12-09 06:14:50-03:00,0.0
2020-12-09 06:19:50-03:00,0.0
2020-12-09 06:24:51-03:00,0.0
2020-12-09 06:29:51-03:00,0.0
2020-12-09 06:34:51-03:00,0.0
2020-12-09 06:39:52-03:00,0.0
2020-12-09 06:44:52-03:00,0.0
2020-12-09 06:49:52-03:00,0.0
2020-12-09 06:54:53-03:00,0.0
2020-12-09 06:59:53-03:00,0.0
2020-12-09 07:04:53-03:00,0.0
2020-12-09 07:09:53-03:00,0.0
2020-12-09 07:14:54-03:00,0.0
2020-12-09 07:19:54-03:00,0.0
2020-12-09 07:24:54-03:00,0.0
2020-12-09 07:29:55-03:00,0.0
2020-12-09 07:34:55-03:00,0.0
2020-12-09 07:39:55-03:00,0.0
2020-12-09 07:44:56-03:00,0.0
2020-12-09 07:49:56-03:00,0.0
2020-12-09 07:54:56-03:00,0.0
2020-12-09 07:59:57-03:00,0.0
2020-12-09 08:04:57-03:00,0.0
2020-12-09 08:09:57-03:00,0.0
2020-12-09 08:14:58-03:00,0.0
2020-12-09 08:19:58-03:00,0.0
2020-12-09 08:24:58-03:00,0.0
2020-12-09 08:29:59-03:00,0.0
2020-12-09 08:34:59-03:00,0.0
2020-12-09 08:39:59-03:00,0.0
2020-12-09 08:44:59-03:00,0.0
2020-12-09 08:50:00-03:00,0.0
2020-12-09 08:55:00-03:00,0.0
2020-12-09 09:00:00-03:00,0.0
2020-12-09 09:05:01-03:00,0.0
2020-12-09 09:10:01-03:00,0.0
2020-12-09 09:15:01-03:00,0.0
2020-12-09 09:20:02-03:00,0.0
2020-12-09 09:25:02-03:00,0.0
2020-12-09 09:30:02-03:00,0.0
2020-12-09 09:35:04-03:00,0.0
2020-12-09 09:40:04-03:00,0.0
2020-12-09 09:45:04-03:00,0.0
2020-12-09 09:50:04-03:00,0.0
2020-12-09 09:55:05-03:00,0.0
2020-12-09 10:00:05-03:00,0.0
2020-12-09 10:05:05-03:00,0.0
2020-12-09 10:10:06-03:00,0.0
2020-12-09 10:15:06-03:00,0.0
2020-12-09 10:20:06-03:00,0.0
2020-12-09 10:25:07-03:00,0.0
2020-12-09 10:30:07-03:00,0.0
2020-12-09 10:35:07-03:00,0.0
2020-12-09 10:40:08-03:00,0.0
2020-12-09 10:45:08-03:00,0.0
2020-12-09 10:50:08-03:00,0.0
2020-12-09 10:55:09-03:00,0.0
2020-12-09 11:00:09-03:00,0.0
2020-12-09 11:05:09-03:00,0.0
2020-12-09 11:10:09-03:00,0.0
2020-12-09 11:15:10-03:00,0.0
2020-12-09 11:20:10-03:00,0.0
2020-12-09 11:25:10-03:00,0.0
2020-12-09 11:30:11-03:00,0.0
2020-12-09 11:35:11-03:00,0.0
2020-12-09 11:40:11-03:00,0.0
2020-12-09 11:45:12-03:00,0.0
2020-12-09 11:50:12-03:00,0.0
2020-12-09 11:55:12-03:00,0.0
2020-12-09 12:00:13-03:00,0.0
2020-12-09 12:05:13-03:00,0.0
2020-12-09 12:10:13-03:00,0.0
2020-12-09 12:15:14-03:00,0.0
2020-12-09 12:20:14-03:00,0.0
2020-12-09 12:25:14-03:00,0.0
2020-12-09 12:30:15-03:00,0.0
2020-12-09 12:35:15-03:00,0.0
2020-12-09 12:40:15-03:00,0.0
2020-12-09 12:45:16-03:00,0.0
2020-12-09 12:50:16-03:00,0.0
2020-12-09 12:55:16-03:00,0.0
2020-12-09 13:00:16-03:00,0.0
2020-12-09 13:05:17-03:00,0.0
2020-12-09 13:10:17-03:00,0.0
2020-12-09 13:15:17-03:00,0.0
2020-12-09 13:20:18-03:00,0.0
2020-12-09 13:25:18-03:00,0.0
2020-12-09 13:30:18-03:00,0.0
2020-12-09 13:35:19-03:00,0.0
2020-12-09 13:40:20-03:00,0.0
2020-12-09 13:45:20-03:00,0.0
2020-12-09 13:50:20-03:00,0.0
2020-12-09 13:55:21-03:00,0.0
2020-12-09 14:00:21-03:00,0.0
2020-12-09 14:05:21-03:00,0.0
2020-12-09 14:10:22-03:00,0.0
2020-12-09 14:15:22-03:00,0.0
2020-12-09 14:20:22-03:00,0.0
2020-12-09 14:25:23-03:00,0.0
2020-12-09 14:30:23-03:00,0.0
2020-12-09 14:35:23-03:00,0.0
2020-12-09 14:40:24-03:00,0.0
2020-12-09 14:45:24-03:00,0.0
2020-12-09 14:50:24-03:00,0.0
2020-12-09 14:55:24-03:00,0.0
2020-12-09 15:00:25-03:00,0.0
2020-12-09 15:05:25-03:00,0.0
2020-12-09 15:10:25-03:00,0.0
2020-12-09 15:15:26-03:00,0.0
2020-12-09 15:20:26-03:00,0.0
2020-12-09 15:25:26-03:00,0.0
2020-12-09 15:30:27-03:00,0.0
2020-12-09 15:35:27-03:00,0.0
2020-12-09 15:40:27-03:00,0.0
2020-12-09 15:45:28-03:00,0.0
2020-12-09 15:50:28-03:00,0.0
2020-12-09 15:55:28-03:00,0.0
2020-12-09 16:00:29-03:00,0.0
2020-12-09 16:05:29-03:00,0.0
2020-12-09 16:10:29-03:00,0.0
2020-12-09 16:15:29-03:00,0.0
2020-12-09 16:20:30-03:00,0.0
2020-12-09 16:25:30-03:00,0.0
2020-12-09 16:30:30-03:00,0.0
2020-12-09 16:35:31-03:00,0.0
2020-12-09 16:40:31-03:00,0.0
2020-12-09 16:45:31-03:00,0.0
2020-12-09 16:50:32-03:00,0.0
2020-12-09 16:55:32-03:00,0.0
2020-12-09 17:00:32-03:00,0.0
2020-12-09 17:05:33-03:00,0.0
2020-12-09 17:10:33-03:00,0.0
2020-12-09 17:15:33-03:00,0.0
2020-12-09 17:20:33-03:00,0.0
2020-12-09 17:25:34-03:00,0.0
2020-12-09 17:30:34-03:00,0.0
2020-12-09 17:35:35-03:00,0.0
2020-12-09 17:40:35-03:00,0.0
2020-12-09 17:45:36-03:00,0.0
2020-12-09 17:50:36-03:00,0.0
2020-12-09 17:55:36-03:00,0.0
2020-12-09 18:00:36-03:00,0.0
2020-12-09 18:05:37-03:00,0.0
2020-12-09 18:10:37-03:00,0.0
2020-12-09 18:15:37-03:00,0.0
2020-12-09 18:20:38-03:00,0.0
2020-12-09 18:25:38-03:00,0.0
2020-12-09 18:30:38-03:00,0.0
2020-12-09 18:35:39-03:00,0.0
2020-12-09 18:40:39-03:00,0.0
2020-12-09 18:45:39-03:00,0.0
2020-12-09 18:50:40-03:00,0.0
2020-12-09 18:55:40-03:00,0.0
2020-12-09 19:00:40-03:00,0.0
2020-12-09 19:05:40-03:00,0.0
2020-12-09 19:10:41-03:00,0.0
2020-12-09 19:15:41-03:00,0.0
2020-12-09 19:20:41-03:00,0.0
2020-12-09 19:25:42-03:00,0.0
2020-12-09 19:30:42-03:00,0.0
2020-12-09 19:35:43-03:00,0.0
2020-12-09 19:40:43-03:00,0.0
2020-12-09 19:45:43-03:00,0.0
2020-12-09 19:50:44-03:00,0.0
2020-12-09 19:55:44-03:00,0.0
2020-12-09 20:00:44-03:00,0.0
2020-12-09 20:05:45-03:00,0.0
2020-12-09 20:10:45-03:00,0.0
2020-12-09 20:15:45-03:00,0.0
2020-12-09 20:20:46-03:00,0.0
2020-12-09 20:25:46-03:00,0.0
2020-12-09 20:30:46-03:00,0.0
