date,APR Los Caleos >> Estanques Acumuladores >> Volumen Salida Bombas Elevadoras(26326),APR Los Caleos >> Pozos y Bombas Elevadoras >> Volumen Pozos(9919)
2020-12-28 14:09:25-03:00,,65009.0
2020-12-28 14:14:10-03:00,7909.0,
2020-12-28 14:14:26-03:00,,65010.0
2020-12-28 14:19:10-03:00,7910.0,
2020-12-28 14:19:26-03:00,,65010.0
2020-12-28 14:24:11-03:00,7910.0,
2020-12-28 14:24:26-03:00,,65010.0
2020-12-28 14:29:11-03:00,7910.0,
2020-12-28 14:29:27-03:00,,65010.0
2020-12-28 14:34:11-03:00,7910.0,
2020-12-28 14:34:27-03:00,,65010.0
2020-12-28 14:39:12-03:00,7910.0,
2020-12-28 14:39:27-03:00,,65010.0
2020-12-28 14:44:12-03:00,7910.0,
2020-12-28 14:44:28-03:00,,65010.0
2020-12-28 14:49:12-03:00,7910.0,
2020-12-28 14:49:28-03:00,,65010.0
2020-12-28 14:54:13-03:00,7910.0,
2020-12-28 14:54:28-03:00,,65010.0
2020-12-28 14:59:13-03:00,7910.0,
2020-12-28 14:59:28-03:00,,65010.0
2020-12-28 15:04:13-03:00,7910.0,
2020-12-28 15:04:29-03:00,,65010.0
2020-12-28 15:09:13-03:00,7910.0,
2020-12-28 15:09:29-03:00,,65010.0
2020-12-28 15:14:14-03:00,7910.0,
2020-12-28 15:14:30-03:00,,65010.0
2020-12-28 15:19:14-03:00,7910.0,
2020-12-28 15:19:31-03:00,,65010.0
2020-12-28 15:24:14-03:00,7910.0,
2020-12-28 15:24:31-03:00,,65010.0
2020-12-28 15:29:15-03:00,7910.0,
2020-12-28 15:29:31-03:00,,65010.0
2020-12-28 15:34:15-03:00,7912.0,
2020-12-28 15:34:30-03:00,,65012.0
2020-12-28 15:39:15-03:00,7914.0,
2020-12-28 15:39:31-03:00,,65013.0
2020-12-28 15:44:16-03:00,7916.0,
2020-12-28 15:44:31-03:00,,65014.0
2020-12-28 15:49:16-03:00,7919.0,
2020-12-28 15:49:31-03:00,,65016.0
2020-12-28 15:54:16-03:00,7919.0,
2020-12-28 15:54:32-03:00,,65017.0
2020-12-28 15:59:17-03:00,7919.0,
2020-12-28 15:59:33-03:00,,65017.0
2020-12-28 16:04:17-03:00,7919.0,
2020-12-28 16:04:33-03:00,,65017.0
2020-12-28 16:09:17-03:00,7919.0,
2020-12-28 16:09:33-03:00,,65017.0
2020-12-28 16:14:18-03:00,7919.0,
2020-12-28 16:14:34-03:00,,65017.0
2020-12-28 16:19:18-03:00,7919.0,
2020-12-28 16:19:34-03:00,,65017.0
2020-12-28 16:24:18-03:00,7919.0,
2020-12-28 16:24:34-03:00,,65017.0
2020-12-28 16:29:18-03:00,7919.0,
2020-12-28 16:29:34-03:00,,65017.0
2020-12-28 16:34:19-03:00,7919.0,
2020-12-28 16:34:33-03:00,,65017.0
2020-12-28 16:39:19-03:00,7919.0,
2020-12-28 16:39:34-03:00,,65017.0
2020-12-28 16:44:20-03:00,7919.0,
2020-12-28 16:44:34-03:00,,65017.0
2020-12-28 16:49:20-03:00,7919.0,
2020-12-28 16:49:34-03:00,,65017.0
2020-12-28 16:54:20-03:00,7920.0,
2020-12-28 16:54:35-03:00,,65017.0
2020-12-28 16:59:20-03:00,7922.0,
2020-12-28 16:59:35-03:00,,65019.0
2020-12-28 17:04:21-03:00,7924.0,
2020-12-28 17:04:35-03:00,,65020.0
2020-12-28 17:09:21-03:00,7927.0,
2020-12-28 17:09:35-03:00,,65021.0
2020-12-28 17:14:21-03:00,7929.0,
2020-12-28 17:14:36-03:00,,65022.0
2020-12-28 17:19:22-03:00,7929.0,
2020-12-28 17:19:38-03:00,,65022.0
2020-12-28 17:24:22-03:00,7929.0,
2020-12-28 17:24:38-03:00,,65022.0
2020-12-28 17:29:22-03:00,7929.0,
2020-12-28 17:29:38-03:00,,65022.0
2020-12-28 17:34:23-03:00,7929.0,
2020-12-28 17:34:38-03:00,,65022.0
2020-12-28 17:39:23-03:00,7929.0,
2020-12-28 17:39:39-03:00,,65022.0
2020-12-28 17:44:23-03:00,7929.0,
2020-12-28 17:44:39-03:00,,65022.0
2020-12-28 17:49:24-03:00,7929.0,
2020-12-28 17:49:39-03:00,,65022.0
2020-12-28 17:54:24-03:00,7930.0,
2020-12-28 17:54:40-03:00,,65022.0
2020-12-28 17:59:24-03:00,7932.0,
2020-12-28 17:59:40-03:00,,65022.0
2020-12-28 18:04:25-03:00,7935.0,
2020-12-28 18:04:40-03:00,,65022.0
2020-12-28 18:09:25-03:00,7937.0,
2020-12-28 18:09:40-03:00,,65022.0
2020-12-28 18:14:25-03:00,7939.0,
2020-12-28 18:14:41-03:00,,65022.0
2020-12-28 18:19:25-03:00,7941.0,
2020-12-28 18:19:41-03:00,,65022.0
2020-12-28 18:24:26-03:00,7941.0,
2020-12-28 18:24:41-03:00,,65022.0
2020-12-28 18:29:26-03:00,7941.0,
2020-12-28 18:29:42-03:00,,65022.0
2020-12-28 18:34:27-03:00,7941.0,
2020-12-28 18:34:41-03:00,,65022.0
2020-12-28 18:39:27-03:00,7941.0,
2020-12-28 18:39:41-03:00,,65022.0
2020-12-28 18:44:28-03:00,7941.0,
2020-12-28 18:44:42-03:00,,65022.0
2020-12-28 18:49:28-03:00,7941.0,
2020-12-28 18:49:42-03:00,,65022.0
2020-12-28 18:54:28-03:00,7942.0,
2020-12-28 18:54:42-03:00,,65022.0
2020-12-28 18:59:28-03:00,7944.0,
2020-12-28 18:59:43-03:00,,65022.0
2020-12-28 19:04:29-03:00,7946.0,
2020-12-28 19:04:43-03:00,,65022.0
2020-12-28 19:09:29-03:00,7948.0,
2020-12-28 19:09:43-03:00,,65022.0
2020-12-28 19:14:29-03:00,7951.0,
2020-12-28 19:14:43-03:00,,65022.0
2020-12-28 19:19:30-03:00,7953.0,
2020-12-28 19:19:44-03:00,,65022.0
2020-12-28 19:24:30-03:00,7953.0,
2020-12-28 19:24:45-03:00,,65022.0
2020-12-28 19:29:30-03:00,7953.0,
2020-12-28 19:29:46-03:00,,65022.0
2020-12-28 19:34:31-03:00,7953.0,
2020-12-28 19:34:45-03:00,,65022.0
2020-12-28 19:39:31-03:00,7953.0,
2020-12-28 19:39:46-03:00,,65022.0
2020-12-28 19:44:31-03:00,7953.0,
2020-12-28 19:44:46-03:00,,65022.0
2020-12-28 19:49:32-03:00,7953.0,
2020-12-28 19:49:46-03:00,,65022.0
2020-12-28 19:54:32-03:00,7953.0,
2020-12-28 19:54:47-03:00,,65022.0
2020-12-28 19:59:32-03:00,7953.0,
2020-12-28 19:59:47-03:00,,65022.0
2020-12-28 20:04:33-03:00,7953.0,
2020-12-28 20:04:47-03:00,,65023.0
2020-12-28 20:09:33-03:00,7953.0,
2020-12-28 20:09:47-03:00,,65024.0
2020-12-28 20:14:33-03:00,7953.0,
2020-12-28 20:14:48-03:00,,65026.0
2020-12-28 20:19:34-03:00,7953.0,
2020-12-28 20:19:48-03:00,,65027.0
2020-12-28 20:24:34-03:00,7953.0,
2020-12-28 20:24:49-03:00,,65028.0
2020-12-28 20:29:34-03:00,7953.0,
2020-12-28 20:29:49-03:00,,65030.0
2020-12-28 20:34:35-03:00,7953.0,
2020-12-28 20:34:49-03:00,,65031.0
2020-12-28 20:39:35-03:00,7953.0,
2020-12-28 20:39:50-03:00,,65032.0
2020-12-28 20:44:35-03:00,7953.0,
2020-12-28 20:44:50-03:00,,65034.0
2020-12-28 20:49:35-03:00,7953.0,
2020-12-28 20:49:51-03:00,,65035.0
2020-12-28 20:54:36-03:00,7953.0,
2020-12-28 20:54:51-03:00,,65036.0
2020-12-28 20:59:36-03:00,7953.0,
2020-12-28 20:59:51-03:00,,65038.0
2020-12-28 21:04:36-03:00,7953.0,
2020-12-28 21:04:51-03:00,,65039.0
2020-12-28 21:09:37-03:00,7953.0,
2020-12-28 21:09:52-03:00,,65040.0
2020-12-28 21:14:37-03:00,7953.0,
2020-12-28 21:14:52-03:00,,65042.0
2020-12-28 21:19:37-03:00,7953.0,
2020-12-28 21:19:53-03:00,,65043.0
2020-12-28 21:24:38-03:00,7953.0,
2020-12-28 21:24:53-03:00,,65044.0
2020-12-28 21:29:38-03:00,7953.0,
2020-12-28 21:29:53-03:00,,65046.0
2020-12-28 21:34:38-03:00,7953.0,
2020-12-28 21:34:53-03:00,,65047.0
2020-12-28 21:39:39-03:00,7953.0,
2020-12-28 21:39:54-03:00,,65048.0
2020-12-28 21:44:39-03:00,7953.0,
2020-12-28 21:44:54-03:00,,65050.0
2020-12-28 21:49:39-03:00,7953.0,
2020-12-28 21:49:55-03:00,,65051.0
2020-12-28 21:54:40-03:00,7953.0,
2020-12-28 21:54:56-03:00,,65052.0
2020-12-28 21:59:40-03:00,7953.0,
2020-12-28 21:59:56-03:00,,65054.0
2020-12-28 22:04:40-03:00,7953.0,
2020-12-28 22:04:56-03:00,,65055.0
2020-12-28 22:09:40-03:00,7953.0,
2020-12-28 22:09:56-03:00,,65056.0
2020-12-28 22:14:41-03:00,7953.0,
2020-12-28 22:14:57-03:00,,65058.0
2020-12-28 22:19:41-03:00,7953.0,
2020-12-28 22:19:57-03:00,,65059.0
2020-12-28 22:24:41-03:00,7953.0,
2020-12-28 22:24:57-03:00,,65060.0
2020-12-28 22:29:42-03:00,7953.0,
2020-12-28 22:29:58-03:00,,65062.0
2020-12-28 22:34:42-03:00,7953.0,
2020-12-28 22:34:56-03:00,,65063.0
2020-12-28 22:39:43-03:00,7953.0,
2020-12-28 22:39:57-03:00,,65064.0
2020-12-28 22:44:43-03:00,7953.0,
2020-12-28 22:44:57-03:00,,65066.0
2020-12-28 22:49:43-03:00,7953.0,
2020-12-28 22:49:57-03:00,,65067.0
2020-12-28 22:54:44-03:00,7953.0,
2020-12-28 22:54:58-03:00,,65067.0
2020-12-28 22:59:44-03:00,7953.0,
2020-12-28 22:59:58-03:00,,65067.0
2020-12-28 23:04:44-03:00,7953.0,
2020-12-28 23:04:58-03:00,,65067.0
2020-12-28 23:09:45-03:00,7953.0,
2020-12-28 23:09:59-03:00,,65067.0
2020-12-28 23:14:45-03:00,7953.0,
2020-12-28 23:14:59-03:00,,65067.0
2020-12-28 23:19:45-03:00,7953.0,
2020-12-28 23:19:59-03:00,,65067.0
2020-12-28 23:24:45-03:00,7953.0,
2020-12-28 23:24:59-03:00,,65067.0
2020-12-28 23:29:46-03:00,7953.0,
2020-12-28 23:30:00-03:00,,65067.0
2020-12-28 23:34:46-03:00,7953.0,
2020-12-28 23:35:01-03:00,,65067.0
2020-12-28 23:39:46-03:00,7953.0,
2020-12-28 23:40:01-03:00,,65067.0
2020-12-28 23:44:47-03:00,7953.0,
2020-12-28 23:45:01-03:00,,65067.0
2020-12-28 23:49:47-03:00,7953.0,
2020-12-28 23:50:02-03:00,,65067.0
2020-12-28 23:54:47-03:00,7953.0,
2020-12-28 23:55:02-03:00,,65068.0
2020-12-28 23:59:48-03:00,7953.0,
2020-12-29 00:00:02-03:00,,65070.0
2020-12-29 00:04:48-03:00,7953.0,
2020-12-29 00:05:02-03:00,,65071.0
2020-12-29 00:09:48-03:00,7953.0,
2020-12-29 00:10:03-03:00,,65073.0
2020-12-29 00:14:49-03:00,7953.0,
2020-12-29 00:15:03-03:00,,65074.0
2020-12-29 00:19:49-03:00,7953.0,
2020-12-29 00:20:04-03:00,,65075.0
2020-12-29 00:24:49-03:00,7953.0,
2020-12-29 00:25:04-03:00,,65077.0
2020-12-29 00:29:50-03:00,7953.0,
2020-12-29 00:30:04-03:00,,65078.0
2020-12-29 00:34:50-03:00,7953.0,
2020-12-29 00:35:04-03:00,,65079.0
2020-12-29 00:39:50-03:00,7953.0,
2020-12-29 00:40:04-03:00,,65081.0
2020-12-29 00:44:51-03:00,7953.0,
2020-12-29 00:45:05-03:00,,65082.0
2020-12-29 00:49:51-03:00,7953.0,
2020-12-29 00:50:05-03:00,,65083.0
2020-12-29 00:54:51-03:00,7953.0,
2020-12-29 00:55:05-03:00,,65085.0
2020-12-29 00:59:52-03:00,7953.0,
2020-12-29 01:00:06-03:00,,65086.0
2020-12-29 01:04:52-03:00,7953.0,
2020-12-29 01:05:07-03:00,,65087.0
2020-12-29 01:09:52-03:00,7953.0,
2020-12-29 01:10:07-03:00,,65089.0
2020-12-29 01:14:52-03:00,7953.0,
2020-12-29 01:15:08-03:00,,65090.0
2020-12-29 01:19:53-03:00,7953.0,
2020-12-29 01:20:08-03:00,,65090.0
2020-12-29 01:24:53-03:00,7953.0,
2020-12-29 01:25:08-03:00,,65090.0
2020-12-29 01:29:53-03:00,7953.0,
2020-12-29 01:30:08-03:00,,65090.0
2020-12-29 01:34:54-03:00,7953.0,
2020-12-29 01:35:08-03:00,,65090.0
2020-12-29 01:39:54-03:00,7953.0,
2020-12-29 01:40:08-03:00,,65090.0
2020-12-29 01:44:54-03:00,7953.0,
2020-12-29 01:45:08-03:00,,65090.0
2020-12-29 01:49:55-03:00,7953.0,
2020-12-29 01:50:09-03:00,,65090.0
2020-12-29 01:54:55-03:00,7953.0,
2020-12-29 01:55:09-03:00,,65090.0
2020-12-29 01:59:55-03:00,7953.0,
2020-12-29 02:00:09-03:00,,65090.0
2020-12-29 02:04:56-03:00,7953.0,
2020-12-29 02:05:10-03:00,,65090.0
2020-12-29 02:09:56-03:00,7953.0,
2020-12-29 02:10:10-03:00,,65090.0
2020-12-29 02:14:56-03:00,7953.0,
2020-12-29 02:15:10-03:00,,65090.0
2020-12-29 02:19:57-03:00,7953.0,
2020-12-29 02:20:11-03:00,,65090.0
2020-12-29 02:24:57-03:00,7953.0,
2020-12-29 02:25:11-03:00,,65090.0
2020-12-29 02:29:57-03:00,7953.0,
2020-12-29 02:30:11-03:00,,65090.0
2020-12-29 02:34:58-03:00,7953.0,
2020-12-29 02:35:12-03:00,,65090.0
2020-12-29 02:39:58-03:00,7953.0,
2020-12-29 02:40:12-03:00,,65090.0
2020-12-29 02:44:58-03:00,7953.0,
2020-12-29 02:45:13-03:00,,65090.0
2020-12-29 02:49:58-03:00,7953.0,
2020-12-29 02:50:13-03:00,,65090.0
2020-12-29 02:54:59-03:00,7953.0,
2020-12-29 02:55:13-03:00,,65091.0
2020-12-29 02:59:59-03:00,7953.0,
2020-12-29 03:00:13-03:00,,65093.0
2020-12-29 03:04:59-03:00,7953.0,
2020-12-29 03:05:14-03:00,,65094.0
2020-12-29 03:10:00-03:00,7953.0,
2020-12-29 03:10:15-03:00,,65096.0
2020-12-29 03:15:00-03:00,7953.0,
2020-12-29 03:15:15-03:00,,65097.0
2020-12-29 03:20:00-03:00,7953.0,
2020-12-29 03:20:15-03:00,,65098.0
2020-12-29 03:25:01-03:00,7953.0,
2020-12-29 03:25:15-03:00,,65100.0
2020-12-29 03:30:01-03:00,7953.0,
2020-12-29 03:30:16-03:00,,65101.0
2020-12-29 03:35:01-03:00,7953.0,
2020-12-29 03:35:16-03:00,,65102.0
2020-12-29 03:40:02-03:00,7953.0,
2020-12-29 03:40:16-03:00,,65104.0
2020-12-29 03:45:02-03:00,7953.0,
2020-12-29 03:45:16-03:00,,65105.0
2020-12-29 03:50:02-03:00,7953.0,
2020-12-29 03:50:17-03:00,,65106.0
2020-12-29 03:55:03-03:00,7953.0,
2020-12-29 03:55:17-03:00,,65106.0
2020-12-29 04:00:03-03:00,7953.0,
2020-12-29 04:00:17-03:00,,65106.0
2020-12-29 04:05:03-03:00,7953.0,
2020-12-29 04:05:18-03:00,,65106.0
2020-12-29 04:10:03-03:00,7953.0,
2020-12-29 04:10:18-03:00,,65106.0
2020-12-29 04:15:04-03:00,7953.0,
2020-12-29 04:15:18-03:00,,65106.0
2020-12-29 04:20:04-03:00,7953.0,
2020-12-29 04:20:19-03:00,,65106.0
2020-12-29 04:25:04-03:00,7953.0,
2020-12-29 04:25:19-03:00,,65106.0
2020-12-29 04:30:05-03:00,7953.0,
2020-12-29 04:30:19-03:00,,65106.0
2020-12-29 04:35:06-03:00,7953.0,
2020-12-29 04:35:19-03:00,,65106.0
2020-12-29 04:40:06-03:00,7953.0,
2020-12-29 04:40:19-03:00,,65106.0
2020-12-29 04:45:06-03:00,7953.0,
2020-12-29 04:45:20-03:00,,65106.0
2020-12-29 04:50:06-03:00,7953.0,
2020-12-29 04:50:20-03:00,,65106.0
2020-12-29 04:55:07-03:00,7953.0,
2020-12-29 04:55:20-03:00,,65106.0
2020-12-29 05:00:07-03:00,7953.0,
2020-12-29 05:00:21-03:00,,65106.0
2020-12-29 05:05:07-03:00,7953.0,
2020-12-29 05:05:21-03:00,,65106.0
2020-12-29 05:10:08-03:00,7953.0,
2020-12-29 05:10:21-03:00,,65106.0
2020-12-29 05:15:08-03:00,7953.0,
2020-12-29 05:15:22-03:00,,65106.0
2020-12-29 05:20:08-03:00,7953.0,
2020-12-29 05:20:22-03:00,,65106.0
2020-12-29 05:25:09-03:00,7953.0,
2020-12-29 05:25:23-03:00,,65106.0
2020-12-29 05:30:09-03:00,7953.0,
2020-12-29 05:30:23-03:00,,65108.0
2020-12-29 05:35:09-03:00,7953.0,
2020-12-29 05:35:23-03:00,,65109.0
2020-12-29 05:40:10-03:00,7953.0,
2020-12-29 05:40:24-03:00,,65110.0
2020-12-29 05:45:10-03:00,7953.0,
2020-12-29 05:45:24-03:00,,65112.0
2020-12-29 05:50:10-03:00,7953.0,
2020-12-29 05:50:24-03:00,,65113.0
2020-12-29 05:55:11-03:00,7953.0,
2020-12-29 05:55:24-03:00,,65115.0
2020-12-29 06:00:11-03:00,7953.0,
2020-12-29 06:00:25-03:00,,65116.0
2020-12-29 06:05:11-03:00,7953.0,
2020-12-29 06:05:25-03:00,,65117.0
2020-12-29 06:10:12-03:00,7953.0,
2020-12-29 06:10:25-03:00,,65119.0
2020-12-29 06:15:12-03:00,7953.0,
2020-12-29 06:15:26-03:00,,65120.0
2020-12-29 06:20:12-03:00,7953.0,
2020-12-29 06:20:27-03:00,,65121.0
2020-12-29 06:25:12-03:00,7953.0,
2020-12-29 06:25:27-03:00,,65123.0
2020-12-29 06:30:13-03:00,7953.0,
2020-12-29 06:30:27-03:00,,65124.0
2020-12-29 06:35:13-03:00,7953.0,
2020-12-29 06:35:26-03:00,,65124.0
2020-12-29 06:40:13-03:00,7953.0,
2020-12-29 06:40:27-03:00,,65124.0
2020-12-29 06:45:14-03:00,7953.0,
2020-12-29 06:45:27-03:00,,65124.0
2020-12-29 06:50:14-03:00,7953.0,
2020-12-29 06:50:27-03:00,,65124.0
2020-12-29 06:55:14-03:00,7953.0,
2020-12-29 06:55:28-03:00,,65124.0
2020-12-29 07:00:15-03:00,7953.0,
2020-12-29 07:00:28-03:00,,65124.0
2020-12-29 07:05:15-03:00,7953.0,
2020-12-29 07:05:28-03:00,,65124.0
2020-12-29 07:10:15-03:00,7953.0,
2020-12-29 07:10:29-03:00,,65124.0
2020-12-29 07:15:16-03:00,7953.0,
2020-12-29 07:15:29-03:00,,65124.0
2020-12-29 07:20:16-03:00,7953.0,
2020-12-29 07:20:29-03:00,,65124.0
2020-12-29 07:25:16-03:00,7953.0,
2020-12-29 07:25:29-03:00,,65124.0
2020-12-29 07:30:17-03:00,7953.0,
2020-12-29 07:30:30-03:00,,65124.0
2020-12-29 07:35:17-03:00,7953.0,
2020-12-29 07:35:30-03:00,,65124.0
2020-12-29 07:40:17-03:00,7953.0,
2020-12-29 07:40:31-03:00,,65124.0
2020-12-29 07:45:18-03:00,7953.0,
2020-12-29 07:45:32-03:00,,65124.0
2020-12-29 07:50:18-03:00,7953.0,
2020-12-29 07:50:32-03:00,,65124.0
2020-12-29 07:55:18-03:00,7953.0,
2020-12-29 07:55:32-03:00,,65125.0
2020-12-29 08:00:19-03:00,7953.0,
2020-12-29 08:00:33-03:00,,65126.0
2020-12-29 08:05:19-03:00,7953.0,
2020-12-29 08:05:33-03:00,,65127.0
2020-12-29 08:10:19-03:00,7953.0,
2020-12-29 08:10:33-03:00,,65129.0
2020-12-29 08:15:19-03:00,7953.0,
2020-12-29 08:15:33-03:00,,65130.0
2020-12-29 08:20:20-03:00,7953.0,
2020-12-29 08:20:34-03:00,,65131.0
2020-12-29 08:25:20-03:00,7953.0,
2020-12-29 08:25:34-03:00,,65133.0
2020-12-29 08:30:20-03:00,7953.0,
2020-12-29 08:30:34-03:00,,65134.0
2020-12-29 08:35:21-03:00,7953.0,
2020-12-29 08:35:34-03:00,,65135.0
2020-12-29 08:40:21-03:00,7953.0,
2020-12-29 08:40:34-03:00,,65137.0
2020-12-29 08:45:21-03:00,7953.0,
2020-12-29 08:45:34-03:00,,65138.0
2020-12-29 08:50:22-03:00,7953.0,
2020-12-29 08:50:35-03:00,,65139.0
2020-12-29 08:55:22-03:00,7953.0,
2020-12-29 08:55:35-03:00,,65141.0
2020-12-29 09:00:22-03:00,7953.0,
2020-12-29 09:00:35-03:00,,65142.0
2020-12-29 09:05:23-03:00,7953.0,
2020-12-29 09:05:36-03:00,,65143.0
2020-12-29 09:10:23-03:00,7953.0,
2020-12-29 09:10:36-03:00,,65144.0
2020-12-29 09:15:23-03:00,7953.0,
2020-12-29 09:15:36-03:00,,65144.0
2020-12-29 09:20:24-03:00,7953.0,
2020-12-29 09:20:36-03:00,,65144.0
2020-12-29 09:25:24-03:00,7953.0,
2020-12-29 09:25:37-03:00,,65144.0
2020-12-29 09:30:24-03:00,7953.0,
2020-12-29 09:30:37-03:00,,65144.0
2020-12-29 09:35:24-03:00,7953.0,
2020-12-29 09:35:38-03:00,,65144.0
2020-12-29 09:40:25-03:00,7953.0,
2020-12-29 09:40:39-03:00,,65144.0
2020-12-29 09:45:25-03:00,7953.0,
2020-12-29 09:45:39-03:00,,65144.0
2020-12-29 09:50:25-03:00,7953.0,
2020-12-29 09:50:39-03:00,,65144.0
2020-12-29 09:55:26-03:00,7954.0,
2020-12-29 09:55:40-03:00,,65144.0
2020-12-29 10:00:26-03:00,7957.0,
2020-12-29 10:00:40-03:00,,65144.0
2020-12-29 10:05:26-03:00,7959.0,
2020-12-29 10:05:40-03:00,,65144.0
2020-12-29 10:10:27-03:00,7961.0,
2020-12-29 10:10:40-03:00,,65144.0
2020-12-29 10:15:27-03:00,7962.0,
2020-12-29 10:15:41-03:00,,65144.0
2020-12-29 10:20:27-03:00,7962.0,
2020-12-29 10:20:41-03:00,,65144.0
2020-12-29 10:25:28-03:00,7962.0,
2020-12-29 10:25:41-03:00,,65144.0
2020-12-29 10:30:28-03:00,7962.0,
2020-12-29 10:30:42-03:00,,65144.0
2020-12-29 10:35:28-03:00,7962.0,
2020-12-29 10:35:41-03:00,,65144.0
2020-12-29 10:40:29-03:00,7962.0,
2020-12-29 10:40:41-03:00,,65144.0
2020-12-29 10:45:29-03:00,7962.0,
2020-12-29 10:45:42-03:00,,65144.0
2020-12-29 10:50:29-03:00,7962.0,
2020-12-29 10:50:42-03:00,,65144.0
2020-12-29 10:55:30-03:00,7962.0,
2020-12-29 10:55:42-03:00,,65144.0
2020-12-29 11:00:30-03:00,7964.0,
2020-12-29 11:00:42-03:00,,65144.0
2020-12-29 11:05:30-03:00,7966.0,
2020-12-29 11:05:43-03:00,,65144.0
2020-12-29 11:10:31-03:00,7968.0,
2020-12-29 11:10:43-03:00,,65144.0
2020-12-29 11:15:31-03:00,7971.0,
2020-12-29 11:15:43-03:00,,65144.0
2020-12-29 11:20:31-03:00,7973.0,
2020-12-29 11:20:44-03:00,,65144.0
2020-12-29 11:25:31-03:00,7973.0,
2020-12-29 11:25:45-03:00,,65144.0
2020-12-29 11:30:32-03:00,7973.0,
2020-12-29 11:30:45-03:00,,65144.0
2020-12-29 11:35:32-03:00,7973.0,
2020-12-29 11:35:45-03:00,,65144.0
2020-12-29 11:40:32-03:00,7973.0,
2020-12-29 11:40:45-03:00,,65144.0
2020-12-29 11:45:33-03:00,7973.0,
2020-12-29 11:45:45-03:00,,65144.0
2020-12-29 11:50:33-03:00,7973.0,
2020-12-29 11:50:46-03:00,,65144.0
2020-12-29 11:55:33-03:00,7973.0,
2020-12-29 11:55:46-03:00,,65144.0
2020-12-29 12:00:34-03:00,7973.0,
2020-12-29 12:00:46-03:00,,65144.0
2020-12-29 12:05:34-03:00,7975.0,
2020-12-29 12:05:46-03:00,,65144.0
2020-12-29 12:10:34-03:00,7978.0,
2020-12-29 12:10:47-03:00,,65144.0
2020-12-29 12:15:35-03:00,7980.0,
2020-12-29 12:15:47-03:00,,65144.0
2020-12-29 12:20:35-03:00,7982.0,
2020-12-29 12:20:47-03:00,,65144.0
2020-12-29 12:25:35-03:00,7984.0,
2020-12-29 12:25:48-03:00,,65144.0
2020-12-29 12:30:36-03:00,7986.0,
2020-12-29 12:30:48-03:00,,65144.0
2020-12-29 12:35:36-03:00,7986.0,
2020-12-29 12:35:48-03:00,,65144.0
2020-12-29 12:40:37-03:00,7986.0,
2020-12-29 12:40:50-03:00,,65144.0
2020-12-29 12:45:37-03:00,7986.0,
2020-12-29 12:45:50-03:00,,65144.0
2020-12-29 12:50:37-03:00,7986.0,
2020-12-29 12:50:50-03:00,,65144.0
2020-12-29 12:55:37-03:00,7986.0,
2020-12-29 12:55:51-03:00,,65144.0
2020-12-29 13:00:38-03:00,7986.0,
2020-12-29 13:00:51-03:00,,65144.0
2020-12-29 13:05:38-03:00,7986.0,
2020-12-29 13:05:51-03:00,,65144.0
2020-12-29 13:10:38-03:00,7986.0,
2020-12-29 13:10:52-03:00,,65144.0
2020-12-29 13:15:39-03:00,7986.0,
2020-12-29 13:15:52-03:00,,65144.0
2020-12-29 13:20:39-03:00,7988.0,
2020-12-29 13:20:52-03:00,,65144.0
2020-12-29 13:25:39-03:00,7991.0,
2020-12-29 13:25:52-03:00,,65144.0
2020-12-29 13:30:40-03:00,7993.0,
2020-12-29 13:30:53-03:00,,65144.0
2020-12-29 13:35:40-03:00,7995.0,
2020-12-29 13:35:53-03:00,,65144.0
2020-12-29 13:40:40-03:00,7997.0,
2020-12-29 13:40:53-03:00,,65144.0
2020-12-29 13:45:41-03:00,8000.0,
2020-12-29 13:45:53-03:00,,65144.0
2020-12-29 13:50:41-03:00,8000.0,
2020-12-29 13:50:54-03:00,,65144.0
2020-12-29 13:55:41-03:00,8000.0,
2020-12-29 13:55:54-03:00,,65144.0
2020-12-29 14:00:42-03:00,8000.0,
2020-12-29 14:00:55-03:00,,65144.0
2020-12-29 14:05:42-03:00,8000.0,
2020-12-29 14:05:55-03:00,,65144.0
2020-12-29 14:10:42-03:00,8000.0,
2020-12-29 14:10:55-03:00,,65144.0
2020-12-29 14:15:42-03:00,8000.0,
2020-12-29 14:15:55-03:00,,65144.0
2020-12-29 14:20:43-03:00,8000.0,
2020-12-29 14:20:56-03:00,,65144.0
2020-12-29 14:25:43-03:00,8000.0,
2020-12-29 14:25:56-03:00,,65144.0
2020-12-29 14:30:43-03:00,8000.0,
2020-12-29 14:30:57-03:00,,65144.0
2020-12-29 14:35:44-03:00,8000.0,
2020-12-29 14:35:56-03:00,,65144.0
2020-12-29 14:40:44-03:00,8003.0,
2020-12-29 14:40:56-03:00,,65144.0
2020-12-29 14:45:45-03:00,8005.0,
2020-12-29 14:45:57-03:00,,65144.0
2020-12-29 14:50:45-03:00,8007.0,
2020-12-29 14:50:57-03:00,,65144.0
2020-12-29 14:55:45-03:00,8009.0,
2020-12-29 14:55:57-03:00,,65144.0
2020-12-29 15:00:45-03:00,8012.0,
2020-12-29 15:00:57-03:00,,65144.0
2020-12-29 15:05:46-03:00,8014.0,
2020-12-29 15:05:58-03:00,,65144.0
2020-12-29 15:10:46-03:00,8016.0,
2020-12-29 15:10:58-03:00,,65144.0
2020-12-29 15:15:46-03:00,8017.0,
2020-12-29 15:15:58-03:00,,65144.0
2020-12-29 15:20:47-03:00,8017.0,
2020-12-29 15:20:59-03:00,,65144.0
