date,APR El Melón - RP1 >> Pozo 5B >> Volumen Pozo 5B(9160),APR El Melón - RP1 >> Estanque Azul >> Volumen Salida Estanque(13481),APR El Melón - RP1 >> Pozo Dren y B. Elevadoras >> Volumen Pozo Dren 2(12926),APR El Melón - RP1 >> Pozo Dren y B. Elevadoras >> Volumen Bomba Elevadoras(9898),APR El Melón - RP1 >> Pozo Dren y B. Elevadoras >> Volumen Pozo Dren 1(9036),APR El Melón - RP1 >> Pozo Dren y B. Elevadoras >> Volumen Pozo 9(19809)
2020-12-01 05:06:24-03:00,,,,,204351.0,
2020-12-01 05:08:30-03:00,107926.0,,,36627.0,,
2020-12-01 05:09:25-03:00,,,,,,131591.9688
2020-12-01 05:09:58-03:00,,358494.0938,,,,
2020-12-01 05:10:00-03:00,,,,,,131591.9688
2020-12-01 05:11:24-03:00,,,,,204351.0,
2020-12-01 05:13:31-03:00,107926.0,,,36627.0,,
2020-12-01 05:14:25-03:00,,,,,,131591.9688
2020-12-01 05:14:58-03:00,,358499.3125,,,,
2020-12-01 05:15:00-03:00,,,,,,131591.9688
2020-12-01 05:16:24-03:00,,,,,204351.0,
2020-12-01 05:18:31-03:00,107926.0,,,36627.0,,
2020-12-01 05:19:26-03:00,,,,,,131591.9688
2020-12-01 05:19:58-03:00,,358504.5312,,,,
2020-12-01 05:20:00-03:00,,,,,,131591.9688
2020-12-01 05:21:24-03:00,,,,,204351.0,
2020-12-01 05:23:31-03:00,107926.0,,,36627.0,,
2020-12-01 05:24:26-03:00,,,,,,131591.9688
2020-12-01 05:24:59-03:00,,358509.6875,,,,
2020-12-01 05:25:01-03:00,,,,,,131591.9688
2020-12-01 05:26:25-03:00,,,,,204351.0,
2020-12-01 05:28:32-03:00,107926.0,,,36627.0,,
2020-12-01 05:29:26-03:00,,,,,,131591.9688
2020-12-01 05:29:59-03:00,,358514.875,,,,
2020-12-01 05:30:01-03:00,,,,,,131591.9688
2020-12-01 05:31:25-03:00,,,,,204351.0,
2020-12-01 05:33:32-03:00,107926.0,,,36627.0,,
2020-12-01 05:34:27-03:00,,,,,,131591.9688
2020-12-01 05:34:59-03:00,,358520.125,,,,
2020-12-01 05:35:01-03:00,,,,,,131591.9688
2020-12-01 05:36:25-03:00,,,,,204351.0,
2020-12-01 05:38:32-03:00,107926.0,,,36627.0,,
2020-12-01 05:39:27-03:00,,,,,,131591.9688
2020-12-01 05:40:00-03:00,,358525.4375,,,,
2020-12-01 05:40:02-03:00,,,,,,131591.9688
2020-12-01 05:41:26-03:00,,,,,204351.0,
2020-12-01 05:43:33-03:00,107926.0,,,36627.0,,
2020-12-01 05:44:27-03:00,,,,,,131591.9688
2020-12-01 05:45:00-03:00,,358530.75,,,,
2020-12-01 05:45:02-03:00,,,,,,131591.9688
2020-12-01 05:46:26-03:00,,,,,204351.0,
2020-12-01 05:48:33-03:00,107926.0,,,36627.0,,
2020-12-01 05:49:27-03:00,,,,,,131591.9688
2020-12-01 05:50:00-03:00,,358536.0,,,,
2020-12-01 05:50:02-03:00,,,,,,131591.9688
2020-12-01 05:51:26-03:00,,,,,204351.0,
2020-12-01 05:53:33-03:00,107926.0,,,36627.0,,
2020-12-01 05:54:28-03:00,,,,,,131591.9688
2020-12-01 05:55:00-03:00,,358541.3125,,,,
2020-12-01 05:55:03-03:00,,,,,,131591.9688
2020-12-01 05:56:27-03:00,,,,,204351.0,
2020-12-01 05:58:34-03:00,107926.0,,,36627.0,,
2020-12-01 05:59:28-03:00,,,,,,131591.9688
2020-12-01 06:00:01-03:00,,358546.625,,,,
2020-12-01 06:00:03-03:00,,,,,,131591.9688
2020-12-01 06:01:27-03:00,,,,,204351.0,
2020-12-01 06:03:34-03:00,107926.0,,,36627.0,,
2020-12-01 06:04:28-03:00,,,,,,131591.9688
2020-12-01 06:05:01-03:00,,358551.875,,,,
2020-12-01 06:05:03-03:00,,,,,,131591.9688
2020-12-01 06:06:27-03:00,,,,,204351.0,
2020-12-01 06:08:34-03:00,107926.0,,,36627.0,,
2020-12-01 06:10:01-03:00,,358557.1875,,,,
2020-12-01 06:10:03-03:00,,,,,,131591.9688
2020-12-01 06:11:28-03:00,,,,,204351.0,
2020-12-01 06:13:35-03:00,107926.0,,,36627.0,,
2020-12-01 06:14:29-03:00,,,,,,131591.9688
2020-12-01 06:15:02-03:00,,358562.6875,,,,
2020-12-01 06:15:04-03:00,,,,,,131591.9688
2020-12-01 06:16:28-03:00,,,,,204365.0,
2020-12-01 06:18:35-03:00,107926.0,,,36627.0,,
2020-12-01 06:19:29-03:00,,,,,,131591.9688
2020-12-01 06:20:03-03:00,,358568.25,,,,
2020-12-01 06:20:04-03:00,,,,,,131591.9688
2020-12-01 06:21:28-03:00,,,,,204378.0,
2020-12-01 06:23:35-03:00,107926.0,,,36627.0,,
2020-12-01 06:24:30-03:00,,,,,,131591.9688
2020-12-01 06:25:03-03:00,,358573.7188,,,,
2020-12-01 06:25:04-03:00,,,,,,131591.9688
2020-12-01 06:26:29-03:00,,,,,204391.0,
2020-12-01 06:28:36-03:00,107926.0,,,36627.0,,
2020-12-01 06:29:30-03:00,,,,,,131591.9688
2020-12-01 06:30:03-03:00,,358579.25,,,,
2020-12-01 06:30:05-03:00,,,,,,131591.9688
2020-12-01 06:31:29-03:00,,,,,204392.0,
2020-12-01 06:33:36-03:00,107926.0,,,36627.0,,
2020-12-01 06:34:30-03:00,,,,,,131591.9688
2020-12-01 06:35:04-03:00,,358584.7188,,,,
2020-12-01 06:35:05-03:00,,,,,,131591.9688
2020-12-01 06:36:29-03:00,,,,,204401.0,
2020-12-01 06:38:36-03:00,107926.0,,,36627.0,,
2020-12-01 06:39:31-03:00,,,,,,131591.9688
2020-12-01 06:40:04-03:00,,358590.2188,,,,
2020-12-01 06:40:05-03:00,,,,,,131591.9688
2020-12-01 06:41:30-03:00,,,,,204414.0,
2020-12-01 06:43:37-03:00,107926.0,,,36627.0,,
2020-12-01 06:44:31-03:00,,,,,,131591.9688
2020-12-01 06:45:04-03:00,,358595.875,,,,
2020-12-01 06:45:06-03:00,,,,,,131591.9688
2020-12-01 06:46:30-03:00,,,,,204426.0,
2020-12-01 06:48:37-03:00,107926.0,,,36627.0,,
2020-12-01 06:49:31-03:00,,,,,,131591.9688
2020-12-01 06:50:04-03:00,,358601.5625,,,,
2020-12-01 06:50:06-03:00,,,,,,131591.9688
2020-12-01 06:51:30-03:00,,,,,204434.0,
2020-12-01 06:53:37-03:00,107926.0,,,36627.0,,
2020-12-01 06:54:31-03:00,,,,,,131591.9688
2020-12-01 06:55:05-03:00,,358607.4688,,,,
2020-12-01 06:55:06-03:00,,,,,,131591.9688
2020-12-01 06:56:31-03:00,,,,,204436.0,
2020-12-01 06:58:37-03:00,107926.0,,,36627.0,,
2020-12-01 06:59:32-03:00,,,,,,131591.9688
2020-12-01 07:00:05-03:00,,358613.375,,,,
2020-12-01 07:00:07-03:00,,,,,,131591.9688
2020-12-01 07:01:31-03:00,,,,,204449.0,
2020-12-01 07:03:38-03:00,107926.0,,,36627.0,,
2020-12-01 07:05:05-03:00,,358619.2188,,,,
2020-12-01 07:05:07-03:00,,,,,,131591.9688
2020-12-01 07:06:31-03:00,,,,,204462.0,
2020-12-01 07:08:38-03:00,107926.0,,,36627.0,,
2020-12-01 07:09:32-03:00,,,,,,131591.9688
2020-12-01 07:10:06-03:00,,358625.125,,,,
2020-12-01 07:10:07-03:00,,,,,,131591.9688
2020-12-01 07:11:31-03:00,,,,,204475.0,
2020-12-01 07:13:38-03:00,107926.0,,,36627.0,,
2020-12-01 07:14:33-03:00,,,,,,131591.9688
2020-12-01 07:15:06-03:00,,358631.1562,,,,
2020-12-01 07:15:07-03:00,,,,,,131591.9688
2020-12-01 07:16:32-03:00,,,,,204476.0,
2020-12-01 07:18:39-03:00,107926.0,,,36627.0,,
2020-12-01 07:19:33-03:00,,,,,,131591.9688
2020-12-01 07:20:06-03:00,,358637.2188,,,,
2020-12-01 07:20:08-03:00,,,,,,131591.9688
2020-12-01 07:21:32-03:00,,,,,204485.0,
2020-12-01 07:23:39-03:00,107926.0,,,36627.0,,
2020-12-01 07:24:33-03:00,,,,,,131591.9688
2020-12-01 07:25:07-03:00,,358643.3125,,,,
2020-12-01 07:25:08-03:00,,,,,,131591.9688
2020-12-01 07:26:32-03:00,,,,,204498.0,
2020-12-01 07:28:39-03:00,107926.0,,,36627.0,,
2020-12-01 07:29:34-03:00,,,,,,131591.9688
2020-12-01 07:30:07-03:00,,358649.2188,,,,
2020-12-01 07:30:08-03:00,,,,,,131591.9688
2020-12-01 07:31:33-03:00,,,,,204510.0,
2020-12-01 07:33:40-03:00,107926.0,,,36627.0,,
2020-12-01 07:34:34-03:00,,,,,,131591.9688
2020-12-01 07:35:07-03:00,,358655.25,,,,
2020-12-01 07:35:09-03:00,,,,,,131591.9688
2020-12-01 07:36:33-03:00,,,,,204519.0,
2020-12-01 07:38:40-03:00,107926.0,,,36627.0,,
2020-12-01 07:39:34-03:00,,,,,,131591.9688
2020-12-01 07:40:08-03:00,,358661.4062,,,,
2020-12-01 07:40:09-03:00,,,,,,131591.9688
2020-12-01 07:41:33-03:00,,,,,204520.0,
2020-12-01 07:43:40-03:00,107926.0,,,36627.0,,
2020-12-01 07:44:35-03:00,,,,,,131591.9688
2020-12-01 07:45:08-03:00,,358667.6875,,,,
2020-12-01 07:45:10-03:00,,,,,,131591.9688
2020-12-01 07:46:34-03:00,,,,,204533.0,
2020-12-01 07:48:41-03:00,107926.0,,,36627.0,,
2020-12-01 07:49:35-03:00,,,,,,131591.9688
2020-12-01 07:50:08-03:00,,358673.9375,,,,
2020-12-01 07:50:10-03:00,,,,,,131591.9688
2020-12-01 07:51:34-03:00,,,,,204546.0,
2020-12-01 07:53:41-03:00,107926.0,,,36627.0,,
2020-12-01 07:54:35-03:00,,,,,,131591.9688
2020-12-01 07:55:09-03:00,,358680.5938,,,,
2020-12-01 07:55:10-03:00,,,,,,131591.9688
2020-12-01 07:56:34-03:00,,,,,204558.0,
2020-12-01 07:58:41-03:00,107926.0,,,36627.0,,
2020-12-01 07:59:35-03:00,,,,,,131591.9688
2020-12-01 08:00:09-03:00,,358687.3438,,,,
2020-12-01 08:00:11-03:00,,,,,,131591.9688
2020-12-01 08:01:35-03:00,,,,,204562.0,
2020-12-01 08:03:42-03:00,107926.0,,,36627.0,,
2020-12-01 08:04:36-03:00,,,,,,131591.9688
2020-12-01 08:05:09-03:00,,358693.875,,,,
2020-12-01 08:05:11-03:00,,,,,,131591.9688
2020-12-01 08:06:35-03:00,,,,,204568.0,
2020-12-01 08:08:42-03:00,107926.0,,,36627.0,,
2020-12-01 08:09:36-03:00,,,,,,131591.9688
2020-12-01 08:10:10-03:00,,358700.5312,,,,
2020-12-01 08:10:11-03:00,,,,,,131591.9688
2020-12-01 08:11:35-03:00,,,,,204581.0,
2020-12-01 08:13:43-03:00,107926.0,,,36627.0,,
2020-12-01 08:14:36-03:00,,,,,,131591.9688
2020-12-01 08:15:10-03:00,,358707.3125,,,,
2020-12-01 08:15:12-03:00,,,,,,131591.9688
2020-12-01 08:16:35-03:00,,,,,204594.0,
2020-12-01 08:18:43-03:00,107926.0,,,36627.0,,
2020-12-01 08:19:37-03:00,,,,,,131591.9688
2020-12-01 08:20:10-03:00,,358714.0312,,,,
2020-12-01 08:20:12-03:00,,,,,,131591.9688
2020-12-01 08:21:36-03:00,,,,,204605.0,
2020-12-01 08:23:43-03:00,107926.0,,,36627.0,,
2020-12-01 08:24:37-03:00,,,,,,131591.9688
2020-12-01 08:25:11-03:00,,358720.5312,,,,
2020-12-01 08:25:12-03:00,,,,,,131591.9688
2020-12-01 08:26:36-03:00,,,,,204605.0,
2020-12-01 08:28:44-03:00,107926.0,,,36627.0,,
2020-12-01 08:29:37-03:00,,,,,,131591.9688
2020-12-01 08:30:11-03:00,,358727.1875,,,,
2020-12-01 08:30:13-03:00,,,,,,131591.9688
2020-12-01 08:31:36-03:00,,,,,204616.0,
2020-12-01 08:33:44-03:00,107926.0,,,36627.0,,
2020-12-01 08:34:38-03:00,,,,,,131591.9688
2020-12-01 08:35:11-03:00,,358733.8438,,,,
2020-12-01 08:35:13-03:00,,,,,,131591.9688
2020-12-01 08:36:37-03:00,,,,,204629.0,
2020-12-01 08:38:44-03:00,107926.0,,,36627.0,,
2020-12-01 08:39:38-03:00,,,,,,131591.9688
2020-12-01 08:40:12-03:00,,358740.4688,,,,
2020-12-01 08:40:13-03:00,,,,,,131591.9688
2020-12-01 08:41:37-03:00,,,,,204641.0,
2020-12-01 08:43:45-03:00,107926.0,,,36627.0,,
2020-12-01 08:44:38-03:00,,,,,,131591.9688
2020-12-01 08:45:12-03:00,,358747.0,,,,
2020-12-01 08:45:14-03:00,,,,,,131591.9688
2020-12-01 08:46:37-03:00,,,,,204649.0,
2020-12-01 08:48:45-03:00,107926.0,,,36627.0,,
2020-12-01 08:49:39-03:00,,,,,,131591.9688
2020-12-01 08:50:12-03:00,,358753.6875,,,,
2020-12-01 08:50:14-03:00,,,,,,131591.9688
2020-12-01 08:51:38-03:00,,,,,204651.0,
2020-12-01 08:53:45-03:00,107926.0,,,36627.0,,
2020-12-01 08:54:39-03:00,,,,,,131591.9688
2020-12-01 08:55:12-03:00,,358760.5625,,,,
2020-12-01 08:55:14-03:00,,,,,,131591.9688
2020-12-01 08:56:38-03:00,,,,,204663.0,
2020-12-01 08:58:45-03:00,107926.0,,,36627.0,,
2020-12-01 08:59:39-03:00,,,,,,131591.9688
2020-12-01 09:00:13-03:00,,358767.5312,,,,
2020-12-01 09:00:15-03:00,,,,,,131591.9688
2020-12-01 09:01:38-03:00,,,,,204676.0,
2020-12-01 09:03:46-03:00,107926.0,,,36627.0,,
2020-12-01 09:04:39-03:00,,,,,,131591.9688
2020-12-01 09:05:13-03:00,,358774.5312,,,,
2020-12-01 09:05:15-03:00,,,,,,131591.9688
2020-12-01 09:06:39-03:00,,,,,204688.0,
2020-12-01 09:08:46-03:00,107926.0,,,36627.0,,
2020-12-01 09:09:40-03:00,,,,,,131591.9688
2020-12-01 09:10:13-03:00,,358781.5625,,,,
2020-12-01 09:10:15-03:00,,,,,,131591.9688
2020-12-01 09:11:39-03:00,,,,,204694.0,
2020-12-01 09:13:46-03:00,107926.0,,,36627.0,,
2020-12-01 09:14:40-03:00,,,,,,131591.9688
2020-12-01 09:15:14-03:00,,358788.75,,,,
2020-12-01 09:15:15-03:00,,,,,,131591.9688
2020-12-01 09:16:39-03:00,,,,,204698.0,
2020-12-01 09:18:47-03:00,107926.0,,,36627.0,,
2020-12-01 09:19:40-03:00,,,,,,131591.9688
2020-12-01 09:20:14-03:00,,358795.7812,,,,
2020-12-01 09:20:16-03:00,,,,,,131591.9688
2020-12-01 09:21:39-03:00,,,,,204711.0,
2020-12-01 09:23:47-03:00,107926.0,,,36627.0,,
2020-12-01 09:24:41-03:00,,,,,,131591.9688
2020-12-01 09:25:14-03:00,,358802.7812,,,,
2020-12-01 09:25:16-03:00,,,,,,131591.9688
2020-12-01 09:26:40-03:00,,,,,204723.0,
2020-12-01 09:28:47-03:00,107926.0,,,36627.0,,
2020-12-01 09:29:41-03:00,,,,,,131591.9688
2020-12-01 09:30:15-03:00,,358810.0312,,,,
2020-12-01 09:30:16-03:00,,,,,,131591.9688
2020-12-01 09:31:40-03:00,,,,,204724.0,
2020-12-01 09:33:48-03:00,107926.0,,,36627.0,,
2020-12-01 09:34:41-03:00,,,,,,131591.9688
2020-12-01 09:35:15-03:00,,358817.3438,,,,
2020-12-01 09:35:17-03:00,,,,,,131591.9688
2020-12-01 09:36:40-03:00,,,,,204724.0,
2020-12-01 09:38:48-03:00,107926.0,,,36627.0,,
2020-12-01 09:39:42-03:00,,,,,,131591.9688
2020-12-01 09:40:15-03:00,,358824.6562,,,,
2020-12-01 09:40:17-03:00,,,,,,131591.9688
2020-12-01 09:41:41-03:00,,,,,204724.0,
2020-12-01 09:43:48-03:00,107926.0,,,36627.0,,
2020-12-01 09:44:42-03:00,,,,,,131591.9688
2020-12-01 09:45:16-03:00,,358832.0938,,,,
2020-12-01 09:45:17-03:00,,,,,,131591.9688
2020-12-01 09:46:41-03:00,,,,,204724.0,
2020-12-01 09:48:49-03:00,107926.0,,,36627.0,,
2020-12-01 09:49:42-03:00,,,,,,131591.9688
2020-12-01 09:50:16-03:00,,358839.7812,,,,
2020-12-01 09:50:18-03:00,,,,,,131591.9688
2020-12-01 09:51:41-03:00,,,,,204724.0,
2020-12-01 09:53:49-03:00,107926.0,,,36627.0,,
2020-12-01 09:54:43-03:00,,,,,,131591.9688
2020-12-01 09:55:16-03:00,,358847.125,,,,
2020-12-01 09:55:18-03:00,,,,,,131591.9688
2020-12-01 09:56:42-03:00,,,,,204724.0,
2020-12-01 09:58:49-03:00,107926.0,,,36627.0,,
2020-12-01 09:59:43-03:00,,,,,,131591.9688
2020-12-01 10:00:17-03:00,,358854.2188,,,,
2020-12-01 10:00:18-03:00,,,,,,131591.9688
2020-12-01 10:01:42-03:00,,,,,204724.0,
2020-12-01 10:03:50-03:00,107926.0,,,36627.0,,
2020-12-01 10:04:43-03:00,,,,,,131591.9688
2020-12-01 10:05:17-03:00,,358861.4375,,,,
2020-12-01 10:05:19-03:00,,,,,,131591.9688
2020-12-01 10:06:42-03:00,,,,,204724.0,
2020-12-01 10:08:50-03:00,107926.0,,,36627.0,,
2020-12-01 10:09:43-03:00,,,,,,131591.9688
2020-12-01 10:10:17-03:00,,358868.6875,,,,
2020-12-01 10:10:19-03:00,,,,,,131591.9688
2020-12-01 10:11:43-03:00,,,,,204724.0,
2020-12-01 10:13:50-03:00,107926.0,,,36627.0,,
2020-12-01 10:14:44-03:00,,,,,,131591.9688
2020-12-01 10:15:18-03:00,,358876.0312,,,,
2020-12-01 10:15:19-03:00,,,,,,131591.9688
2020-12-01 10:16:43-03:00,,,,,204724.0,
2020-12-01 10:18:50-03:00,107926.0,,,36627.0,,
2020-12-01 10:19:44-03:00,,,,,,131591.9688
2020-12-01 10:20:18-03:00,,358883.25,,,,
2020-12-01 10:20:19-03:00,,,,,,131591.9688
2020-12-01 10:21:43-03:00,,,,,204724.0,
2020-12-01 10:23:51-03:00,107926.0,,,36627.0,,
2020-12-01 10:24:44-03:00,,,,,,131591.9688
2020-12-01 10:25:18-03:00,,358890.6562,,,,
2020-12-01 10:25:20-03:00,,,,,,131591.9688
2020-12-01 10:26:44-03:00,,,,,204724.0,
2020-12-01 10:28:51-03:00,107926.0,,,36627.0,,
2020-12-01 10:29:45-03:00,,,,,,131591.9688
2020-12-01 10:30:18-03:00,,358898.125,,,,
2020-12-01 10:30:20-03:00,,,,,,131591.9688
2020-12-01 10:31:44-03:00,,,,,204724.0,
2020-12-01 10:33:51-03:00,107926.0,,,36627.0,,
2020-12-01 10:34:45-03:00,,,,,,131591.9688
2020-12-01 10:35:19-03:00,,358905.875,,,,
2020-12-01 10:35:20-03:00,,,,,,131591.9688
2020-12-01 10:36:44-03:00,,,,,204724.0,
2020-12-01 10:38:52-03:00,107926.0,,,36627.0,,
2020-12-01 10:39:45-03:00,,,,,,131591.9688
2020-12-01 10:40:19-03:00,,358913.2812,,,,
2020-12-01 10:40:21-03:00,,,,,,131591.9688
2020-12-01 10:41:45-03:00,,,,,204724.0,
2020-12-01 10:43:52-03:00,107926.0,,,36627.0,,
2020-12-01 10:44:46-03:00,,,,,,131591.9688
2020-12-01 10:45:19-03:00,,358920.7188,,,,
2020-12-01 10:45:21-03:00,,,,,,131591.9688
2020-12-01 10:46:45-03:00,,,,,204724.0,
2020-12-01 10:48:52-03:00,107926.0,,,36627.0,,
2020-12-01 10:49:46-03:00,,,,,,131591.9688
2020-12-01 10:50:20-03:00,,358928.125,,,,
2020-12-01 10:50:21-03:00,,,,,,131591.9688
2020-12-01 10:51:45-03:00,,,,,204724.0,
2020-12-01 10:53:53-03:00,107926.0,,,36627.0,,
2020-12-01 10:54:46-03:00,,,,,,131591.9688
2020-12-01 10:55:20-03:00,,358935.4375,,,,
2020-12-01 10:55:22-03:00,,,,,,131591.9688
2020-12-01 10:56:45-03:00,,,,,204725.0,
2020-12-01 10:58:53-03:00,107926.0,,,36627.0,,
2020-12-01 10:59:47-03:00,,,,,,131591.9688
2020-12-01 11:00:20-03:00,,358942.6562,,,,
2020-12-01 11:00:22-03:00,,,,,,131591.9688
2020-12-01 11:01:46-03:00,,,,,204738.0,
2020-12-01 11:03:53-03:00,107926.0,,,36627.0,,
2020-12-01 11:04:47-03:00,,,,,,131591.9688
2020-12-01 11:05:21-03:00,,358949.75,,,,
2020-12-01 11:05:22-03:00,,,,,,131591.9688
2020-12-01 11:06:46-03:00,,,,,204751.0,
2020-12-01 11:08:54-03:00,107926.0,,,36627.0,,
2020-12-01 11:09:47-03:00,,,,,,131591.9688
2020-12-01 11:10:21-03:00,,358957.125,,,,
2020-12-01 11:10:23-03:00,,,,,,131591.9688
2020-12-01 11:11:46-03:00,,,,,204764.0,
2020-12-01 11:13:54-03:00,107926.0,,,36627.0,,
2020-12-01 11:14:48-03:00,,,,,,131591.9688
2020-12-01 11:15:21-03:00,,358964.5938,,,,
2020-12-01 11:15:23-03:00,,,,,,131591.9688
2020-12-01 11:16:47-03:00,,,,,204766.0,
2020-12-01 11:18:54-03:00,107926.0,,,36627.0,,
2020-12-01 11:19:48-03:00,,,,,,131591.9688
2020-12-01 11:20:22-03:00,,358971.9375,,,,
2020-12-01 11:20:23-03:00,,,,,,131591.9688
2020-12-01 11:21:47-03:00,,,,,204774.0,
2020-12-01 11:23:55-03:00,107926.0,,,36627.0,,
2020-12-01 11:24:48-03:00,,,,,,131591.9688
2020-12-01 11:25:22-03:00,,358979.2812,,,,
2020-12-01 11:25:23-03:00,,,,,,131591.9688
2020-12-01 11:26:47-03:00,,,,,204786.0,
2020-12-01 11:28:55-03:00,107926.0,,,36627.0,,
2020-12-01 11:29:48-03:00,,,,,,131591.9688
2020-12-01 11:30:22-03:00,,358986.9062,,,,
2020-12-01 11:30:24-03:00,,,,,,131591.9688
2020-12-01 11:31:48-03:00,,,,,204799.0,
2020-12-01 11:33:55-03:00,107926.0,,,36627.0,,
2020-12-01 11:34:49-03:00,,,,,,131591.9688
2020-12-01 11:35:23-03:00,,358994.25,,,,
2020-12-01 11:35:24-03:00,,,,,,131591.9688
2020-12-01 11:36:48-03:00,,,,,204809.0,
2020-12-01 11:38:55-03:00,107926.0,,,36627.0,,
2020-12-01 11:39:49-03:00,,,,,,131591.9688
2020-12-01 11:40:23-03:00,,359001.5938,,,,
2020-12-01 11:40:24-03:00,,,,,,131591.9688
2020-12-01 11:41:48-03:00,,,,,204809.0,
2020-12-01 11:43:56-03:00,107926.0,,,36627.0,,
2020-12-01 11:45:23-03:00,,359009.25,,,,
2020-12-01 11:45:25-03:00,,,,,,131591.9688
2020-12-01 11:46:49-03:00,,,,,204821.0,
2020-12-01 11:48:56-03:00,107926.0,,,36627.0,,
2020-12-01 11:49:50-03:00,,,,,,131591.9688
2020-12-01 11:50:23-03:00,,359016.875,,,,
2020-12-01 11:50:25-03:00,,,,,,131591.9688
2020-12-01 11:51:49-03:00,,,,,204834.0,
2020-12-01 11:53:56-03:00,107926.0,,,36627.0,,
2020-12-01 11:54:50-03:00,,,,,,131591.9688
2020-12-01 11:55:24-03:00,,359024.5312,,,,
2020-12-01 11:55:25-03:00,,,,,,131591.9688
2020-12-01 11:56:49-03:00,,,,,204846.0,
2020-12-01 11:58:57-03:00,107926.0,,,36627.0,,
2020-12-01 11:59:50-03:00,,,,,,131591.9688
2020-12-01 12:00:24-03:00,,359032.3438,,,,
2020-12-01 12:00:26-03:00,,,,,,131591.9688
2020-12-01 12:01:49-03:00,,,,,204855.0,
2020-12-01 12:03:57-03:00,107926.0,,,36627.0,,
2020-12-01 12:04:51-03:00,,,,,,131591.9688
2020-12-01 12:05:24-03:00,,359040.0312,,,,
2020-12-01 12:05:26-03:00,,,,,,131591.9688
2020-12-01 12:06:50-03:00,,,,,204856.0,
2020-12-01 12:08:57-03:00,107926.0,,,36627.0,,
2020-12-01 12:09:51-03:00,,,,,,131591.9688
2020-12-01 12:10:25-03:00,,359047.7188,,,,
2020-12-01 12:10:26-03:00,,,,,,131591.9688
2020-12-01 12:11:50-03:00,,,,,204868.0,
2020-12-01 12:13:58-03:00,107926.0,,,36627.0,,
2020-12-01 12:14:51-03:00,,,,,,131591.9688
2020-12-01 12:15:26-03:00,,359055.375,,,,
2020-12-01 12:15:27-03:00,,,,,,131591.9688
2020-12-01 12:16:50-03:00,,,,,204881.0,
2020-12-01 12:18:58-03:00,107926.0,,,36627.0,,
2020-12-01 12:19:52-03:00,,,,,,131591.9688
2020-12-01 12:20:25-03:00,,359063.1875,,,,
2020-12-01 12:20:27-03:00,,,,,,131591.9688
2020-12-01 12:21:51-03:00,,,,,204893.0,
2020-12-01 12:23:58-03:00,107926.0,,,36627.0,,
2020-12-01 12:24:52-03:00,,,,,,131591.9688
2020-12-01 12:25:26-03:00,,359070.9688,,,,
2020-12-01 12:25:27-03:00,,,,,,131591.9688
2020-12-01 12:26:51-03:00,,,,,204900.0,
2020-12-01 12:28:59-03:00,107926.0,,,36627.0,,
2020-12-01 12:29:52-03:00,,,,,,131591.9688
2020-12-01 12:30:26-03:00,,359078.6875,,,,
2020-12-01 12:30:28-03:00,,,,,,131591.9688
2020-12-01 12:31:51-03:00,,,,,204903.0,
2020-12-01 12:33:59-03:00,107926.0,,,36627.0,,
2020-12-01 12:34:52-03:00,,,,,,131591.9688
2020-12-01 12:35:26-03:00,,359086.4375,,,,
2020-12-01 12:35:28-03:00,,,,,,131591.9688
2020-12-01 12:36:52-03:00,,,,,204915.0,
2020-12-01 12:38:59-03:00,107926.0,,,36627.0,,
2020-12-01 12:39:53-03:00,,,,,,131591.9688
2020-12-01 12:40:27-03:00,,359094.0625,,,,
2020-12-01 12:40:28-03:00,,,,,,131591.9688
2020-12-01 12:41:52-03:00,,,,,204928.0,
2020-12-01 12:44:00-03:00,107926.0,,,36627.0,,
2020-12-01 12:44:53-03:00,,,,,,131591.9688
2020-12-01 12:45:27-03:00,,359101.5625,,,,
2020-12-01 12:45:28-03:00,,,,,,131591.9688
2020-12-01 12:46:52-03:00,,,,,204940.0,
2020-12-01 12:49:00-03:00,107926.0,,,36627.0,,
2020-12-01 12:49:53-03:00,,,,,,131591.9688
2020-12-01 12:50:27-03:00,,359108.875,,,,
2020-12-01 12:50:29-03:00,,,,,,131591.9688
2020-12-01 12:51:53-03:00,,,,,204945.0,
2020-12-01 12:54:00-03:00,107926.0,,,36627.0,,
2020-12-01 12:54:54-03:00,,,,,,131591.9688
2020-12-01 12:55:28-03:00,,359116.125,,,,
2020-12-01 12:55:29-03:00,,,,,,131591.9688
2020-12-01 12:56:53-03:00,,,,,204950.0,
2020-12-01 12:59:01-03:00,107926.0,,,36627.0,,
2020-12-01 12:59:54-03:00,,,,,,131591.9688
2020-12-01 13:00:28-03:00,,359123.7812,,,,
2020-12-01 13:00:29-03:00,,,,,,131591.9688
2020-12-01 13:01:53-03:00,,,,,204963.0,
2020-12-01 13:04:01-03:00,107926.0,,,36627.0,,
2020-12-01 13:04:54-03:00,,,,,,131591.9688
2020-12-01 13:05:28-03:00,,359131.2812,,,,
2020-12-01 13:05:30-03:00,,,,,,131591.9688
2020-12-01 13:06:54-03:00,,,,,204975.0,
2020-12-01 13:09:01-03:00,107926.0,,,36627.0,,
2020-12-01 13:09:55-03:00,,,,,,131591.9688
2020-12-01 13:10:29-03:00,,359138.4688,,,,
2020-12-01 13:10:30-03:00,,,,,,131591.9688
2020-12-01 13:11:54-03:00,,,,,204988.0,
2020-12-01 13:14:02-03:00,107926.0,,,36627.0,,
