date,APR Ejemplo Campesino >> Pozo y Estanque >> Volumen Pozo(5123)
2020-12-09 04:04:04-03:00,471268.0
2020-12-09 04:04:05-03:00,471268.0
2020-12-09 04:09:04-03:00,471269.0
2020-12-09 04:09:05-03:00,471269.0
2020-12-09 04:14:05-03:00,471269.0
2020-12-09 04:19:05-03:00,471270.0
2020-12-09 04:19:06-03:00,471270.0
2020-12-09 04:24:05-03:00,471270.0
2020-12-09 04:24:06-03:00,471270.0
2020-12-09 04:29:05-03:00,471271.0
2020-12-09 04:29:06-03:00,471271.0
2020-12-09 04:34:06-03:00,471271.0
2020-12-09 04:34:07-03:00,471271.0
2020-12-09 04:39:06-03:00,471272.0
2020-12-09 04:39:07-03:00,471272.0
2020-12-09 04:44:06-03:00,471272.0
2020-12-09 04:44:07-03:00,471272.0
2020-12-09 04:49:07-03:00,471273.0
2020-12-09 04:49:08-03:00,471273.0
2020-12-09 04:54:07-03:00,471273.0
2020-12-09 04:54:08-03:00,471273.0
2020-12-09 04:59:08-03:00,471274.0
2020-12-09 05:04:08-03:00,471274.0
2020-12-09 05:04:09-03:00,471274.0
2020-12-09 05:09:08-03:00,471274.0
2020-12-09 05:09:09-03:00,471274.0
2020-12-09 05:14:09-03:00,471274.0
2020-12-09 05:19:09-03:00,471274.0
2020-12-09 05:19:10-03:00,471274.0
2020-12-09 05:24:09-03:00,471274.0
2020-12-09 05:24:10-03:00,471274.0
2020-12-09 05:29:09-03:00,471274.0
2020-12-09 05:29:10-03:00,471274.0
2020-12-09 05:34:10-03:00,471274.0
2020-12-09 05:34:11-03:00,471274.0
2020-12-09 05:39:10-03:00,471274.0
2020-12-09 05:39:11-03:00,471274.0
2020-12-09 05:44:10-03:00,471274.0
2020-12-09 05:44:11-03:00,471274.0
2020-12-09 05:49:11-03:00,471274.0
2020-12-09 05:54:11-03:00,471274.0
2020-12-09 05:54:12-03:00,471274.0
2020-12-09 05:59:11-03:00,471274.0
2020-12-09 05:59:12-03:00,471274.0
2020-12-09 06:04:12-03:00,471274.0
2020-12-09 06:09:12-03:00,471274.0
2020-12-09 06:09:13-03:00,471274.0
2020-12-09 06:14:12-03:00,471274.0
2020-12-09 06:14:13-03:00,471274.0
2020-12-09 06:19:12-03:00,471274.0
2020-12-09 06:19:13-03:00,471274.0
2020-12-09 06:24:13-03:00,471274.0
2020-12-09 06:24:14-03:00,471274.0
2020-12-09 06:29:13-03:00,471274.0
2020-12-09 06:29:14-03:00,471274.0
2020-12-09 06:34:13-03:00,471274.0
2020-12-09 06:34:14-03:00,471274.0
2020-12-09 06:39:14-03:00,471274.0
2020-12-09 06:39:15-03:00,471274.0
2020-12-09 06:44:14-03:00,471274.0
2020-12-09 06:44:15-03:00,471274.0
2020-12-09 06:49:14-03:00,471274.0
2020-12-09 06:49:15-03:00,471274.0
2020-12-09 06:54:15-03:00,471274.0
2020-12-09 06:59:15-03:00,471274.0
2020-12-09 06:59:16-03:00,471274.0
2020-12-09 07:04:15-03:00,471274.0
2020-12-09 07:04:16-03:00,471274.0
2020-12-09 07:09:16-03:00,471274.0
2020-12-09 07:14:16-03:00,471274.0
2020-12-09 07:14:17-03:00,471274.0
2020-12-09 07:19:16-03:00,471274.0
2020-12-09 07:19:17-03:00,471274.0
2020-12-09 07:24:16-03:00,471274.0
2020-12-09 07:24:17-03:00,471274.0
2020-12-09 07:29:17-03:00,471274.0
2020-12-09 07:29:18-03:00,471274.0
2020-12-09 07:34:17-03:00,471274.0
2020-12-09 07:34:18-03:00,471274.0
2020-12-09 07:39:17-03:00,471275.0
2020-12-09 07:39:18-03:00,471275.0
2020-12-09 07:44:18-03:00,471275.0
2020-12-09 07:44:19-03:00,471275.0
2020-12-09 07:49:18-03:00,471276.0
2020-12-09 07:49:19-03:00,471276.0
2020-12-09 07:54:18-03:00,471276.0
2020-12-09 07:54:19-03:00,471276.0
2020-12-09 07:59:19-03:00,471277.0
2020-12-09 08:04:19-03:00,471277.0
2020-12-09 08:04:20-03:00,471277.0
2020-12-09 08:09:19-03:00,471278.0
2020-12-09 08:09:20-03:00,471278.0
2020-12-09 08:14:20-03:00,471278.0
2020-12-09 08:19:20-03:00,471279.0
2020-12-09 08:19:21-03:00,471279.0
2020-12-09 08:24:20-03:00,471279.0
2020-12-09 08:24:21-03:00,471279.0
2020-12-09 08:29:20-03:00,471280.0
2020-12-09 08:29:21-03:00,471280.0
2020-12-09 08:34:21-03:00,471281.0
2020-12-09 08:34:22-03:00,471281.0
2020-12-09 08:39:21-03:00,471281.0
2020-12-09 08:39:22-03:00,471281.0
2020-12-09 08:44:21-03:00,471282.0
2020-12-09 08:44:22-03:00,471282.0
2020-12-09 08:49:22-03:00,471282.0
2020-12-09 08:49:23-03:00,471282.0
2020-12-09 08:54:22-03:00,471283.0
2020-12-09 08:54:23-03:00,471283.0
2020-12-09 08:59:22-03:00,471283.0
2020-12-09 08:59:23-03:00,471283.0
2020-12-09 09:04:23-03:00,471284.0
2020-12-09 09:09:23-03:00,471284.0
2020-12-09 09:09:24-03:00,471284.0
2020-12-09 09:14:23-03:00,471285.0
2020-12-09 09:14:24-03:00,471285.0
2020-12-09 09:19:24-03:00,471285.0
2020-12-09 09:24:24-03:00,471286.0
2020-12-09 09:24:25-03:00,471286.0
2020-12-09 09:29:24-03:00,471286.0
2020-12-09 09:29:25-03:00,471286.0
2020-12-09 09:34:24-03:00,471287.0
2020-12-09 09:34:25-03:00,471287.0
2020-12-09 09:39:25-03:00,471287.0
2020-12-09 09:39:26-03:00,471287.0
2020-12-09 09:44:25-03:00,471287.0
2020-12-09 09:44:26-03:00,471287.0
2020-12-09 09:49:25-03:00,471287.0
2020-12-09 09:49:26-03:00,471287.0
2020-12-09 09:54:26-03:00,471287.0
2020-12-09 09:54:27-03:00,471287.0
2020-12-09 09:59:26-03:00,471287.0
2020-12-09 09:59:27-03:00,471287.0
2020-12-09 10:04:26-03:00,471287.0
2020-12-09 10:04:27-03:00,471287.0
2020-12-09 10:09:27-03:00,471287.0
2020-12-09 10:14:27-03:00,471287.0
2020-12-09 10:14:28-03:00,471287.0
2020-12-09 10:19:27-03:00,471287.0
2020-12-09 10:19:28-03:00,471287.0
2020-12-09 10:24:28-03:00,471287.0
2020-12-09 10:29:28-03:00,471287.0
2020-12-09 10:29:29-03:00,471287.0
2020-12-09 10:34:28-03:00,471287.0
2020-12-09 10:34:29-03:00,471287.0
2020-12-09 10:39:28-03:00,471288.0
2020-12-09 10:39:29-03:00,471288.0
2020-12-09 10:44:29-03:00,471288.0
2020-12-09 10:44:30-03:00,471288.0
2020-12-09 10:49:29-03:00,471289.0
2020-12-09 10:49:30-03:00,471289.0
2020-12-09 10:54:29-03:00,471289.0
2020-12-09 10:54:30-03:00,471289.0
2020-12-09 10:59:30-03:00,471290.0
2020-12-09 11:04:30-03:00,471290.0
2020-12-09 11:04:31-03:00,471290.0
2020-12-09 11:09:30-03:00,471291.0
2020-12-09 11:09:31-03:00,471291.0
2020-12-09 11:14:31-03:00,471291.0
2020-12-09 11:19:31-03:00,471292.0
2020-12-09 11:19:32-03:00,471292.0
2020-12-09 11:24:31-03:00,471293.0
2020-12-09 11:24:32-03:00,471293.0
2020-12-09 11:29:32-03:00,471293.0
2020-12-09 11:34:32-03:00,471294.0
2020-12-09 11:34:33-03:00,471294.0
2020-12-09 11:39:32-03:00,471294.0
2020-12-09 11:39:33-03:00,471294.0
2020-12-09 11:44:32-03:00,471295.0
2020-12-09 11:44:33-03:00,471295.0
2020-12-09 11:49:33-03:00,471295.0
2020-12-09 11:49:34-03:00,471295.0
2020-12-09 11:54:33-03:00,471296.0
2020-12-09 11:54:34-03:00,471296.0
2020-12-09 11:59:33-03:00,471296.0
2020-12-09 11:59:34-03:00,471296.0
2020-12-09 12:04:34-03:00,471297.0
2020-12-09 12:09:34-03:00,471297.0
2020-12-09 12:09:35-03:00,471297.0
2020-12-09 12:14:34-03:00,471298.0
2020-12-09 12:14:35-03:00,471298.0
2020-12-09 12:19:35-03:00,471298.0
2020-12-09 12:24:35-03:00,471299.0
2020-12-09 12:24:36-03:00,471299.0
2020-12-09 12:29:35-03:00,471299.0
2020-12-09 12:29:36-03:00,471299.0
2020-12-09 12:34:35-03:00,471300.0
2020-12-09 12:34:36-03:00,471300.0
2020-12-09 12:39:36-03:00,471300.0
2020-12-09 12:39:37-03:00,471300.0
2020-12-09 12:44:36-03:00,471301.0
2020-12-09 12:44:37-03:00,471301.0
2020-12-09 12:49:36-03:00,471301.0
2020-12-09 12:49:37-03:00,471301.0
2020-12-09 12:54:37-03:00,471302.0
2020-12-09 12:54:38-03:00,471302.0
2020-12-09 12:59:37-03:00,471302.0
2020-12-09 12:59:38-03:00,471302.0
2020-12-09 13:04:37-03:00,471303.0
2020-12-09 13:04:38-03:00,471303.0
2020-12-09 13:09:38-03:00,471303.0
2020-12-09 13:14:38-03:00,471304.0
2020-12-09 13:14:39-03:00,471304.0
2020-12-09 13:19:38-03:00,471305.0
2020-12-09 13:19:39-03:00,471305.0
2020-12-09 13:24:39-03:00,471305.0
2020-12-09 13:29:39-03:00,471305.0
2020-12-09 13:29:40-03:00,471305.0
2020-12-09 13:34:39-03:00,471305.0
2020-12-09 13:34:40-03:00,471305.0
2020-12-09 13:39:39-03:00,471305.0
2020-12-09 13:39:40-03:00,471305.0
2020-12-09 13:44:40-03:00,471305.0
2020-12-09 13:44:41-03:00,471305.0
2020-12-09 13:49:40-03:00,471305.0
2020-12-09 13:49:41-03:00,471305.0
2020-12-09 13:54:40-03:00,471305.0
2020-12-09 13:54:41-03:00,471305.0
2020-12-09 13:59:41-03:00,471305.0
2020-12-09 13:59:42-03:00,471305.0
2020-12-09 14:04:41-03:00,471305.0
2020-12-09 14:04:42-03:00,471305.0
2020-12-09 14:09:41-03:00,471305.0
2020-12-09 14:09:42-03:00,471305.0
2020-12-09 14:14:42-03:00,471305.0
2020-12-09 14:19:42-03:00,471305.0
2020-12-09 14:19:43-03:00,471305.0
2020-12-09 14:24:42-03:00,471305.0
2020-12-09 14:24:43-03:00,471305.0
2020-12-09 14:29:43-03:00,471306.0
2020-12-09 14:34:43-03:00,471306.0
2020-12-09 14:34:44-03:00,471306.0
2020-12-09 14:39:43-03:00,471307.0
2020-12-09 14:39:44-03:00,471307.0
2020-12-09 14:44:43-03:00,471307.0
2020-12-09 14:44:44-03:00,471307.0
2020-12-09 14:49:44-03:00,471308.0
2020-12-09 14:49:45-03:00,471308.0
2020-12-09 14:54:44-03:00,471308.0
2020-12-09 14:54:45-03:00,471308.0
2020-12-09 14:59:44-03:00,471309.0
2020-12-09 14:59:45-03:00,471309.0
2020-12-09 15:04:45-03:00,471310.0
2020-12-09 15:04:46-03:00,471310.0
2020-12-09 15:09:45-03:00,471310.0
2020-12-09 15:09:46-03:00,471310.0
2020-12-09 15:14:45-03:00,471311.0
2020-12-09 15:14:46-03:00,471311.0
2020-12-09 15:19:46-03:00,471311.0
2020-12-09 15:24:46-03:00,471312.0
2020-12-09 15:24:47-03:00,471312.0
2020-12-09 15:29:46-03:00,471312.0
2020-12-09 15:29:47-03:00,471312.0
2020-12-09 15:34:46-03:00,471313.0
2020-12-09 15:34:47-03:00,471313.0
2020-12-09 15:39:47-03:00,471313.0
2020-12-09 15:39:48-03:00,471313.0
2020-12-09 15:44:47-03:00,471314.0
2020-12-09 15:44:48-03:00,471314.0
2020-12-09 15:49:47-03:00,471314.0
2020-12-09 15:49:48-03:00,471314.0
2020-12-09 15:54:48-03:00,471315.0
2020-12-09 15:54:49-03:00,471315.0
2020-12-09 15:59:48-03:00,471315.0
2020-12-09 15:59:49-03:00,471315.0
2020-12-09 16:04:48-03:00,471316.0
2020-12-09 16:04:49-03:00,471316.0
2020-12-09 16:09:49-03:00,471316.0
2020-12-09 16:14:49-03:00,471317.0
2020-12-09 16:14:50-03:00,471317.0
2020-12-09 16:19:49-03:00,471317.0
2020-12-09 16:19:50-03:00,471317.0
2020-12-09 16:24:50-03:00,471318.0
2020-12-09 16:29:50-03:00,471318.0
2020-12-09 16:29:51-03:00,471318.0
2020-12-09 16:34:50-03:00,471319.0
2020-12-09 16:34:51-03:00,471319.0
2020-12-09 16:39:50-03:00,471320.0
2020-12-09 16:39:51-03:00,471320.0
2020-12-09 16:44:51-03:00,471320.0
2020-12-09 16:44:52-03:00,471320.0
2020-12-09 16:49:51-03:00,471321.0
2020-12-09 16:49:52-03:00,471321.0
2020-12-09 16:54:51-03:00,471321.0
2020-12-09 16:54:52-03:00,471321.0
2020-12-09 16:59:52-03:00,471322.0
2020-12-09 16:59:53-03:00,471322.0
2020-12-09 17:04:52-03:00,471322.0
2020-12-09 17:04:53-03:00,471322.0
2020-12-09 17:09:52-03:00,471323.0
2020-12-09 17:09:53-03:00,471323.0
2020-12-09 17:14:53-03:00,471323.0
2020-12-09 17:19:53-03:00,471324.0
2020-12-09 17:19:54-03:00,471324.0
2020-12-09 17:24:53-03:00,471324.0
2020-12-09 17:24:54-03:00,471324.0
2020-12-09 17:29:54-03:00,471325.0
2020-12-09 17:34:54-03:00,471325.0
2020-12-09 17:34:55-03:00,471325.0
2020-12-09 17:39:54-03:00,471326.0
2020-12-09 17:39:55-03:00,471326.0
2020-12-09 17:44:54-03:00,471326.0
2020-12-09 17:44:55-03:00,471326.0
2020-12-09 17:49:55-03:00,471327.0
2020-12-09 17:49:56-03:00,471327.0
2020-12-09 17:54:55-03:00,471327.0
2020-12-09 17:54:56-03:00,471327.0
2020-12-09 17:59:55-03:00,471328.0
2020-12-09 17:59:56-03:00,471328.0
2020-12-09 18:04:56-03:00,471328.0
2020-12-09 18:04:57-03:00,471328.0
2020-12-09 18:09:56-03:00,471329.0
2020-12-09 18:09:57-03:00,471329.0
2020-12-09 18:14:56-03:00,471329.0
2020-12-09 18:14:57-03:00,471329.0
2020-12-09 18:19:57-03:00,471330.0
2020-12-09 18:24:57-03:00,471330.0
2020-12-09 18:24:58-03:00,471330.0
2020-12-09 18:29:57-03:00,471330.0
2020-12-09 18:29:58-03:00,471330.0
2020-12-09 18:34:58-03:00,471330.0
2020-12-09 18:39:58-03:00,471330.0
2020-12-09 18:39:59-03:00,471330.0
2020-12-09 18:44:58-03:00,471330.0
2020-12-09 18:44:59-03:00,471330.0
2020-12-09 18:49:58-03:00,471330.0
2020-12-09 18:49:59-03:00,471330.0
2020-12-09 18:54:59-03:00,471330.0
2020-12-09 18:55:00-03:00,471330.0
2020-12-09 18:59:59-03:00,471330.0
2020-12-09 19:00:00-03:00,471330.0
2020-12-09 19:04:59-03:00,471330.0
2020-12-09 19:05:00-03:00,471330.0
2020-12-09 19:10:00-03:00,471330.0
2020-12-09 19:10:01-03:00,471330.0
2020-12-09 19:15:00-03:00,471331.0
2020-12-09 19:15:01-03:00,471331.0
2020-12-09 19:20:00-03:00,471331.0
2020-12-09 19:25:01-03:00,471332.0
2020-12-09 19:30:01-03:00,471332.0
2020-12-09 19:35:01-03:00,471333.0
2020-12-09 19:40:01-03:00,471333.0
2020-12-09 19:40:02-03:00,471333.0
2020-12-09 19:45:02-03:00,471334.0
2020-12-09 19:50:02-03:00,471334.0
2020-12-09 19:55:02-03:00,471335.0
2020-12-09 20:00:03-03:00,471335.0
2020-12-09 20:00:04-03:00,471335.0
2020-12-09 20:05:03-03:00,471336.0
2020-12-09 20:05:04-03:00,471336.0
2020-12-09 20:10:03-03:00,471336.0
2020-12-09 20:10:04-03:00,471336.0
2020-12-09 20:15:04-03:00,471337.0
2020-12-09 20:15:05-03:00,471337.0
2020-12-09 20:20:04-03:00,471337.0
2020-12-09 20:20:05-03:00,471337.0
2020-12-09 20:25:04-03:00,471338.0
2020-12-09 20:25:05-03:00,471338.0
2020-12-09 20:30:05-03:00,471339.0
2020-12-09 20:30:06-03:00,471339.0
2020-12-09 20:35:05-03:00,471339.0
2020-12-09 20:35:06-03:00,471339.0
2020-12-09 20:40:05-03:00,471340.0
2020-12-09 20:40:06-03:00,471340.0
2020-12-09 20:45:05-03:00,471340.0
2020-12-09 20:45:07-03:00,471340.0
2020-12-09 20:50:06-03:00,471341.0
2020-12-09 20:50:07-03:00,471341.0
2020-12-09 20:55:06-03:00,471341.0
2020-12-09 20:55:07-03:00,471341.0
2020-12-09 21:00:06-03:00,471342.0
2020-12-09 21:00:07-03:00,471342.0
2020-12-09 21:05:07-03:00,471342.0
2020-12-09 21:05:08-03:00,471342.0
2020-12-09 21:10:07-03:00,471343.0
2020-12-09 21:10:08-03:00,471343.0
2020-12-09 21:15:07-03:00,471343.0
2020-12-09 21:15:08-03:00,471343.0
2020-12-09 21:20:08-03:00,471344.0
2020-12-09 21:20:09-03:00,471344.0
2020-12-09 21:25:08-03:00,471344.0
2020-12-09 21:25:09-03:00,471344.0
2020-12-09 21:30:08-03:00,471345.0
2020-12-09 21:30:09-03:00,471345.0
2020-12-09 21:35:09-03:00,471345.0
2020-12-09 21:35:10-03:00,471345.0
2020-12-09 21:40:09-03:00,471346.0
2020-12-09 21:40:10-03:00,471346.0
2020-12-09 21:45:09-03:00,471346.0
2020-12-09 21:45:10-03:00,471346.0
2020-12-09 21:50:10-03:00,471347.0
2020-12-09 21:55:10-03:00,471347.0
2020-12-09 21:55:11-03:00,471347.0
2020-12-09 22:00:10-03:00,471348.0
2020-12-09 22:00:11-03:00,471348.0
2020-12-09 22:05:09-03:00,471348.0
2020-12-09 22:05:11-03:00,471348.0
2020-12-09 22:10:10-03:00,471349.0
2020-12-09 22:10:11-03:00,471349.0
2020-12-09 22:15:10-03:00,471350.0
2020-12-09 22:15:12-03:00,471350.0
2020-12-09 22:20:10-03:00,471350.0
2020-12-09 22:20:12-03:00,471350.0
2020-12-09 22:25:10-03:00,471351.0
2020-12-09 22:25:12-03:00,471351.0
2020-12-09 22:30:11-03:00,471351.0
2020-12-09 22:30:13-03:00,471351.0
2020-12-09 22:35:11-03:00,471352.0
2020-12-09 22:35:13-03:00,471352.0
2020-12-09 22:40:11-03:00,471352.0
2020-12-09 22:40:13-03:00,471352.0
2020-12-09 22:45:12-03:00,471353.0
2020-12-09 22:45:13-03:00,471353.0
2020-12-09 22:50:12-03:00,471353.0
2020-12-09 22:50:14-03:00,471353.0
2020-12-09 22:55:12-03:00,471353.0
2020-12-09 22:55:14-03:00,471353.0
2020-12-09 23:00:13-03:00,471353.0
2020-12-09 23:00:15-03:00,471353.0
2020-12-09 23:05:14-03:00,471353.0
2020-12-09 23:05:15-03:00,471353.0
2020-12-09 23:10:14-03:00,471353.0
2020-12-09 23:10:15-03:00,471353.0
2020-12-09 23:15:15-03:00,471353.0
2020-12-09 23:15:16-03:00,471353.0
2020-12-09 23:20:15-03:00,471353.0
2020-12-09 23:20:16-03:00,471353.0
2020-12-09 23:25:15-03:00,471353.0
2020-12-09 23:25:16-03:00,471353.0
2020-12-09 23:30:16-03:00,471353.0
2020-12-09 23:30:17-03:00,471353.0
2020-12-09 23:35:16-03:00,471353.0
2020-12-09 23:35:17-03:00,471353.0
2020-12-09 23:40:16-03:00,471353.0
2020-12-09 23:40:17-03:00,471353.0
2020-12-09 23:45:16-03:00,471353.0
2020-12-09 23:45:18-03:00,471353.0
2020-12-09 23:50:17-03:00,471353.0
2020-12-09 23:50:18-03:00,471353.0
2020-12-09 23:55:17-03:00,471353.0
2020-12-09 23:55:18-03:00,471353.0
2020-12-10 00:00:17-03:00,471354.0
2020-12-10 00:00:18-03:00,471354.0
2020-12-10 00:05:18-03:00,471354.0
2020-12-10 00:05:19-03:00,471354.0
2020-12-10 00:10:18-03:00,471355.0
2020-12-10 00:10:19-03:00,471355.0
2020-12-10 00:15:18-03:00,471355.0
2020-12-10 00:15:19-03:00,471355.0
2020-12-10 00:20:19-03:00,471356.0
2020-12-10 00:20:20-03:00,471356.0
2020-12-10 00:25:19-03:00,471357.0
2020-12-10 00:25:20-03:00,471357.0
2020-12-10 00:30:19-03:00,471357.0
2020-12-10 00:30:20-03:00,471357.0
2020-12-10 00:35:20-03:00,471358.0
2020-12-10 00:35:21-03:00,471358.0
2020-12-10 00:40:20-03:00,471358.0
2020-12-10 00:40:21-03:00,471358.0
2020-12-10 00:45:20-03:00,471359.0
2020-12-10 00:45:21-03:00,471359.0
2020-12-10 00:50:20-03:00,471359.0
2020-12-10 00:50:21-03:00,471359.0
2020-12-10 00:55:21-03:00,471360.0
2020-12-10 00:55:22-03:00,471360.0
2020-12-10 01:00:21-03:00,471360.0
2020-12-10 01:00:22-03:00,471360.0
2020-12-10 01:05:21-03:00,471361.0
2020-12-10 01:05:22-03:00,471361.0
2020-12-10 01:10:22-03:00,471361.0
2020-12-10 01:10:23-03:00,471361.0
2020-12-10 01:15:22-03:00,471362.0
2020-12-10 01:15:23-03:00,471362.0
2020-12-10 01:20:22-03:00,471362.0
2020-12-10 01:20:23-03:00,471362.0
2020-12-10 01:25:23-03:00,471362.0
2020-12-10 01:25:24-03:00,471362.0
2020-12-10 01:30:23-03:00,471362.0
2020-12-10 01:30:24-03:00,471362.0
2020-12-10 01:35:23-03:00,471362.0
2020-12-10 01:35:24-03:00,471362.0
2020-12-10 01:40:24-03:00,471362.0
2020-12-10 01:40:25-03:00,471362.0
2020-12-10 01:45:24-03:00,471362.0
2020-12-10 01:45:25-03:00,471362.0
2020-12-10 01:50:24-03:00,471362.0
2020-12-10 01:50:25-03:00,471362.0
2020-12-10 01:55:24-03:00,471362.0
2020-12-10 01:55:26-03:00,471362.0
2020-12-10 02:00:25-03:00,471362.0
2020-12-10 02:00:26-03:00,471362.0
2020-12-10 02:05:25-03:00,471362.0
2020-12-10 02:05:26-03:00,471362.0
2020-12-10 02:10:25-03:00,471362.0
2020-12-10 02:10:26-03:00,471362.0
2020-12-10 02:15:26-03:00,471362.0
2020-12-10 02:15:27-03:00,471362.0
2020-12-10 02:20:26-03:00,471362.0
2020-12-10 02:20:27-03:00,471362.0
2020-12-10 02:25:26-03:00,471362.0
2020-12-10 02:25:27-03:00,471362.0
2020-12-10 02:30:27-03:00,471362.0
2020-12-10 02:30:28-03:00,471362.0
2020-12-10 02:35:27-03:00,471362.0
2020-12-10 02:35:28-03:00,471362.0
2020-12-10 02:40:27-03:00,471362.0
2020-12-10 02:40:28-03:00,471362.0
2020-12-10 02:45:28-03:00,471362.0
2020-12-10 02:45:29-03:00,471362.0
2020-12-10 02:50:28-03:00,471362.0
2020-12-10 02:50:29-03:00,471362.0
2020-12-10 02:55:28-03:00,471362.0
2020-12-10 02:55:29-03:00,471362.0
2020-12-10 03:00:28-03:00,471362.0
2020-12-10 03:00:29-03:00,471362.0
2020-12-10 03:05:29-03:00,471362.0
2020-12-10 03:05:30-03:00,471362.0
2020-12-10 03:10:29-03:00,471362.0
2020-12-10 03:10:30-03:00,471362.0
2020-12-10 03:15:29-03:00,471362.0
2020-12-10 03:15:30-03:00,471362.0
2020-12-10 03:20:30-03:00,471362.0
2020-12-10 03:20:31-03:00,471362.0
2020-12-10 03:25:30-03:00,471362.0
2020-12-10 03:25:31-03:00,471362.0
2020-12-10 03:30:30-03:00,471362.0
2020-12-10 03:30:31-03:00,471362.0
2020-12-10 03:35:31-03:00,471362.0
2020-12-10 03:35:32-03:00,471362.0
2020-12-10 03:40:31-03:00,471362.0
2020-12-10 03:40:32-03:00,471362.0
2020-12-10 03:45:31-03:00,471362.0
2020-12-10 03:45:32-03:00,471362.0
2020-12-10 03:50:32-03:00,471362.0
2020-12-10 03:50:33-03:00,471362.0
2020-12-10 03:55:32-03:00,471362.0
2020-12-10 03:55:33-03:00,471362.0
2020-12-10 04:00:32-03:00,471362.0
2020-12-10 04:00:33-03:00,471362.0
2020-12-10 04:05:32-03:00,471362.0
2020-12-10 04:05:33-03:00,471362.0
2020-12-10 04:10:33-03:00,471363.0
2020-12-10 04:10:34-03:00,471363.0
2020-12-10 04:15:33-03:00,471363.0
2020-12-10 04:15:34-03:00,471363.0
2020-12-10 04:20:33-03:00,471364.0
2020-12-10 04:20:34-03:00,471364.0
2020-12-10 04:25:34-03:00,471365.0
2020-12-10 04:25:35-03:00,471365.0
2020-12-10 04:30:34-03:00,471365.0
2020-12-10 04:30:35-03:00,471365.0
2020-12-10 04:35:34-03:00,471366.0
2020-12-10 04:35:35-03:00,471366.0
2020-12-10 04:40:35-03:00,471366.0
2020-12-10 04:40:36-03:00,471366.0
2020-12-10 04:45:35-03:00,471367.0
2020-12-10 04:45:36-03:00,471367.0
2020-12-10 04:50:35-03:00,471367.0
2020-12-10 04:50:36-03:00,471367.0
2020-12-10 04:55:35-03:00,471368.0
2020-12-10 04:55:37-03:00,471368.0
2020-12-10 05:00:36-03:00,471368.0
2020-12-10 05:00:37-03:00,471368.0
2020-12-10 05:05:36-03:00,471369.0
2020-12-10 05:05:37-03:00,471369.0
2020-12-10 05:10:36-03:00,471369.0
2020-12-10 05:10:37-03:00,471369.0
2020-12-10 05:15:37-03:00,471370.0
2020-12-10 05:15:38-03:00,471370.0
2020-12-10 05:20:37-03:00,471370.0
2020-12-10 05:20:38-03:00,471370.0
2020-12-10 05:25:37-03:00,471370.0
2020-12-10 05:25:38-03:00,471370.0
2020-12-10 05:30:38-03:00,471370.0
2020-12-10 05:30:39-03:00,471370.0
2020-12-10 05:35:38-03:00,471370.0
2020-12-10 05:35:39-03:00,471370.0
2020-12-10 05:40:38-03:00,471370.0
2020-12-10 05:40:39-03:00,471370.0
2020-12-10 05:45:39-03:00,471370.0
2020-12-10 05:45:40-03:00,471370.0
2020-12-10 05:50:39-03:00,471370.0
2020-12-10 05:50:40-03:00,471370.0
2020-12-10 05:55:39-03:00,471370.0
2020-12-10 05:55:40-03:00,471370.0
2020-12-10 06:00:39-03:00,471370.0
2020-12-10 06:00:41-03:00,471370.0
2020-12-10 06:05:40-03:00,471370.0
2020-12-10 06:05:41-03:00,471370.0
2020-12-10 06:10:40-03:00,471370.0
2020-12-10 06:10:41-03:00,471370.0
2020-12-10 06:15:40-03:00,471370.0
2020-12-10 06:15:42-03:00,471370.0
2020-12-10 06:20:41-03:00,471370.0
2020-12-10 06:20:42-03:00,471370.0
2020-12-10 06:25:41-03:00,471370.0
2020-12-10 06:25:42-03:00,471370.0
2020-12-10 06:30:41-03:00,471370.0
2020-12-10 06:30:42-03:00,471370.0
2020-12-10 06:35:42-03:00,471370.0
2020-12-10 06:35:43-03:00,471370.0
2020-12-10 06:40:42-03:00,471370.0
2020-12-10 06:40:43-03:00,471370.0
2020-12-10 06:45:42-03:00,471370.0
2020-12-10 06:45:43-03:00,471370.0
2020-12-10 06:50:43-03:00,471370.0
2020-12-10 06:50:44-03:00,471370.0
2020-12-10 06:55:43-03:00,471370.0
2020-12-10 06:55:44-03:00,471370.0
2020-12-10 07:00:43-03:00,471370.0
2020-12-10 07:00:44-03:00,471370.0
2020-12-10 07:05:43-03:00,471370.0
2020-12-10 07:05:45-03:00,471370.0
2020-12-10 07:10:44-03:00,471371.0
2020-12-10 07:10:45-03:00,471371.0
2020-12-10 07:15:44-03:00,471371.0
2020-12-10 07:15:45-03:00,471371.0
2020-12-10 07:20:44-03:00,471372.0
2020-12-10 07:20:46-03:00,471372.0
2020-12-10 07:25:45-03:00,471372.0
2020-12-10 07:25:46-03:00,471372.0
2020-12-10 07:30:45-03:00,471373.0
2020-12-10 07:30:46-03:00,471373.0
2020-12-10 07:35:45-03:00,471373.0
2020-12-10 07:35:46-03:00,471373.0
2020-12-10 07:40:46-03:00,471374.0
2020-12-10 07:40:47-03:00,471374.0
2020-12-10 07:45:46-03:00,471374.0
2020-12-10 07:45:47-03:00,471375.0
2020-12-10 07:50:46-03:00,471375.0
2020-12-10 07:50:47-03:00,471375.0
2020-12-10 07:55:46-03:00,471376.0
2020-12-10 07:55:48-03:00,471376.0
2020-12-10 08:00:47-03:00,471376.0
