date,APR El Higueral >> Estanque Grande y Captación Superficial >> Caudal Captación Superficial(23187)
2020-12-06 03:24:44-03:00,0.0
2020-12-06 03:29:45-03:00,0.0
2020-12-06 03:34:45-03:00,0.0
2020-12-06 03:39:45-03:00,0.0
2020-12-06 03:44:46-03:00,0.0
2020-12-06 03:49:46-03:00,0.0
2020-12-06 03:54:46-03:00,0.0
2020-12-06 03:59:47-03:00,0.0
2020-12-06 04:04:47-03:00,0.0
2020-12-06 04:09:47-03:00,0.0
2020-12-06 04:14:48-03:00,0.0
2020-12-06 04:19:48-03:00,0.0
2020-12-06 04:24:48-03:00,0.0
2020-12-06 04:29:42-03:00,0.0
2020-12-06 04:34:43-03:00,0.0
2020-12-06 04:39:43-03:00,0.0
2020-12-06 04:44:43-03:00,0.0
2020-12-06 04:49:44-03:00,0.0
2020-12-06 04:54:44-03:00,0.0
2020-12-06 04:59:44-03:00,0.0
2020-12-06 05:04:45-03:00,0.0
2020-12-06 05:09:45-03:00,0.0
2020-12-06 05:14:45-03:00,0.0
2020-12-06 05:19:46-03:00,0.0
2020-12-06 05:24:46-03:00,0.0
2020-12-06 05:29:46-03:00,0.0
2020-12-06 05:34:47-03:00,0.0
2020-12-06 05:39:47-03:00,0.0
2020-12-06 05:44:47-03:00,0.0
2020-12-06 05:49:48-03:00,0.0
2020-12-06 05:54:48-03:00,0.0
2020-12-06 05:59:48-03:00,0.0
2020-12-06 06:04:49-03:00,0.0
2020-12-06 06:09:49-03:00,0.0
2020-12-06 06:14:49-03:00,0.0
2020-12-06 06:19:50-03:00,0.0
2020-12-06 06:24:56-03:00,0.0
2020-12-06 06:29:50-03:00,0.0
2020-12-06 06:34:57-03:00,0.0
2020-12-06 06:39:51-03:00,0.0
2020-12-06 06:44:57-03:00,0.0
2020-12-06 06:49:51-03:00,0.0
2020-12-06 06:54:58-03:00,0.0
2020-12-06 06:59:52-03:00,0.0
2020-12-06 07:04:58-03:00,0.0
2020-12-06 07:09:59-03:00,0.0
2020-12-06 07:14:59-03:00,0.0
2020-12-06 07:19:59-03:00,0.0
2020-12-06 07:25:00-03:00,0.0
2020-12-06 07:30:00-03:00,0.0
2020-12-06 07:35:00-03:00,0.0
2020-12-06 07:40:01-03:00,0.0
2020-12-06 07:45:01-03:00,0.0
2020-12-06 07:50:01-03:00,0.0
2020-12-06 07:55:02-03:00,0.0
2020-12-06 08:00:02-03:00,0.0
2020-12-06 08:05:02-03:00,0.0
2020-12-06 08:10:03-03:00,0.0
2020-12-06 08:15:03-03:00,0.0
2020-12-06 08:20:03-03:00,0.0
2020-12-06 08:25:04-03:00,0.0
2020-12-06 08:30:04-03:00,0.0
2020-12-06 08:35:04-03:00,0.0
2020-12-06 08:40:04-03:00,0.0
2020-12-06 08:45:05-03:00,0.0
2020-12-06 08:50:05-03:00,0.0
2020-12-06 08:55:05-03:00,0.0
2020-12-06 09:00:06-03:00,0.0
2020-12-06 09:05:06-03:00,0.0
2020-12-06 09:10:06-03:00,0.0
2020-12-06 09:15:07-03:00,0.0
2020-12-06 09:20:07-03:00,0.0
2020-12-06 09:25:07-03:00,0.0
2020-12-06 09:30:08-03:00,0.0
2020-12-06 09:35:08-03:00,0.0
2020-12-06 09:40:02-03:00,0.0
2020-12-06 09:45:03-03:00,0.0
2020-12-06 09:50:03-03:00,0.0
2020-12-06 09:55:03-03:00,0.0
2020-12-06 10:00:04-03:00,0.0
2020-12-06 10:05:04-03:00,0.0
2020-12-06 10:10:04-03:00,0.0
2020-12-06 10:15:05-03:00,0.0
2020-12-06 10:20:05-03:00,0.0
2020-12-06 10:25:05-03:00,0.0
2020-12-06 10:30:06-03:00,0.0
2020-12-06 10:35:06-03:00,0.0
2020-12-06 10:40:06-03:00,0.0
2020-12-06 10:45:07-03:00,0.0
2020-12-06 10:50:07-03:00,0.0
2020-12-06 10:55:07-03:00,0.0
2020-12-06 11:00:08-03:00,0.0
2020-12-06 11:05:08-03:00,0.0
2020-12-06 11:10:08-03:00,0.0
2020-12-06 11:15:08-03:00,0.0
2020-12-06 11:20:09-03:00,0.0
2020-12-06 11:25:09-03:00,0.0
2020-12-06 11:30:09-03:00,0.0
2020-12-06 11:35:17-03:00,0.0
2020-12-06 11:40:11-03:00,0.0
2020-12-06 11:45:18-03:00,0.0
2020-12-06 11:50:12-03:00,0.0
2020-12-06 11:55:18-03:00,0.0
2020-12-06 12:00:13-03:00,0.0
2020-12-06 12:05:19-03:00,0.0
2020-12-06 12:10:13-03:00,0.0
2020-12-06 12:15:19-03:00,0.0
2020-12-06 12:20:14-03:00,0.0
2020-12-06 12:25:20-03:00,0.0
2020-12-06 12:30:20-03:00,0.0
2020-12-06 12:35:21-03:00,0.0
2020-12-06 12:40:21-03:00,0.0
2020-12-06 12:45:21-03:00,0.0
2020-12-06 12:50:22-03:00,0.0
2020-12-06 12:55:22-03:00,0.0
2020-12-06 13:00:22-03:00,0.0
2020-12-06 13:05:23-03:00,0.0
2020-12-06 13:10:23-03:00,0.0
2020-12-06 13:15:23-03:00,0.0
2020-12-06 13:20:23-03:00,0.0
2020-12-06 13:25:24-03:00,0.0
2020-12-06 13:30:24-03:00,0.0
2020-12-06 13:35:25-03:00,0.0
2020-12-06 13:40:25-03:00,0.0
2020-12-06 13:45:26-03:00,0.0
2020-12-06 13:50:26-03:00,0.0
2020-12-06 13:55:26-03:00,0.0
2020-12-06 14:00:27-03:00,0.0
2020-12-06 14:05:27-03:00,0.0
2020-12-06 14:10:27-03:00,0.0
2020-12-06 14:15:28-03:00,0.0
2020-12-06 14:20:28-03:00,0.0
2020-12-06 14:25:28-03:00,0.0
2020-12-06 14:30:29-03:00,0.0
2020-12-06 14:35:29-03:00,0.0
2020-12-06 14:40:29-03:00,0.0
2020-12-06 14:45:29-03:00,0.0
2020-12-06 14:50:30-03:00,0.0
2020-12-06 14:55:30-03:00,0.0
2020-12-06 15:00:24-03:00,0.0
2020-12-06 15:05:25-03:00,0.0
2020-12-06 15:10:25-03:00,0.0
2020-12-06 15:15:25-03:00,0.0
2020-12-06 15:20:26-03:00,0.0
2020-12-06 15:25:26-03:00,0.0
2020-12-06 15:30:26-03:00,0.0
2020-12-06 15:35:27-03:00,0.0
2020-12-06 15:40:27-03:00,0.0
2020-12-06 15:45:27-03:00,0.0
2020-12-06 15:50:28-03:00,0.0
2020-12-06 15:55:28-03:00,0.0
2020-12-06 16:00:28-03:00,0.0
2020-12-06 16:05:29-03:00,0.0
2020-12-06 16:10:29-03:00,0.0
2020-12-06 16:15:29-03:00,0.0
2020-12-06 16:20:30-03:00,0.0
2020-12-06 16:25:30-03:00,0.0
2020-12-06 16:30:30-03:00,0.0
2020-12-06 16:35:30-03:00,0.0
2020-12-06 16:40:31-03:00,0.0
2020-12-06 16:45:31-03:00,0.0
2020-12-06 16:50:31-03:00,0.0
2020-12-06 16:55:38-03:00,0.0
2020-12-06 17:00:32-03:00,0.0
2020-12-06 17:05:38-03:00,0.0
2020-12-06 17:10:33-03:00,0.0
2020-12-06 17:15:39-03:00,0.0
2020-12-06 17:20:33-03:00,0.0
2020-12-06 17:25:40-03:00,0.0
2020-12-06 17:30:34-03:00,0.0
2020-12-06 17:35:40-03:00,0.0
2020-12-06 17:40:41-03:00,0.0
2020-12-06 17:45:41-03:00,0.0
2020-12-06 17:50:41-03:00,0.0
2020-12-06 17:55:42-03:00,0.0
2020-12-06 18:00:42-03:00,0.0
2020-12-06 18:05:42-03:00,0.0
2020-12-06 18:10:42-03:00,0.0
2020-12-06 18:15:43-03:00,0.0
2020-12-06 18:20:43-03:00,0.0
2020-12-06 18:25:43-03:00,0.0
2020-12-06 18:30:44-03:00,0.0
2020-12-06 18:35:44-03:00,0.0
2020-12-06 18:40:44-03:00,0.0
2020-12-06 18:45:45-03:00,0.0
2020-12-06 18:50:45-03:00,0.0
2020-12-06 18:55:45-03:00,0.0
2020-12-06 19:00:46-03:00,0.0
2020-12-06 19:05:46-03:00,0.0
2020-12-06 19:10:46-03:00,0.0
2020-12-06 19:15:46-03:00,0.0
2020-12-06 19:20:47-03:00,0.0
2020-12-06 19:25:47-03:00,0.0
2020-12-06 19:30:48-03:00,0.0
2020-12-06 19:35:48-03:00,0.0
2020-12-06 19:40:48-03:00,0.0
2020-12-06 19:45:48-03:00,0.0
2020-12-06 19:50:49-03:00,0.0
2020-12-06 19:55:49-03:00,0.0
2020-12-06 20:00:49-03:00,0.0
2020-12-06 20:05:50-03:00,0.0
2020-12-06 20:10:44-03:00,0.0
2020-12-06 20:15:44-03:00,0.0
2020-12-06 20:20:44-03:00,0.0
2020-12-06 20:25:45-03:00,0.0
2020-12-06 20:30:45-03:00,0.0
2020-12-06 20:35:45-03:00,0.0
2020-12-06 20:40:46-03:00,0.0
2020-12-06 20:45:46-03:00,0.0
2020-12-06 20:50:46-03:00,0.0
2020-12-06 20:55:47-03:00,0.0
2020-12-06 21:00:47-03:00,0.0
2020-12-06 21:05:47-03:00,0.0
2020-12-06 21:10:48-03:00,0.0
2020-12-06 21:15:48-03:00,0.0
2020-12-06 21:20:48-03:00,0.0
2020-12-06 21:25:49-03:00,0.0
2020-12-06 21:30:49-03:00,0.0
2020-12-06 21:35:49-03:00,0.0
2020-12-06 21:40:50-03:00,0.0
2020-12-06 21:45:50-03:00,0.0
2020-12-06 21:50:50-03:00,0.0
2020-12-06 21:55:50-03:00,0.0
2020-12-06 22:00:57-03:00,0.0
2020-12-06 22:05:51-03:00,0.0
2020-12-06 22:10:57-03:00,0.0
2020-12-06 22:15:52-03:00,0.0
2020-12-06 22:20:58-03:00,0.0
2020-12-06 22:25:52-03:00,0.0
2020-12-06 22:30:59-03:00,0.0
2020-12-06 22:35:53-03:00,0.0
2020-12-06 22:40:59-03:00,0.0
2020-12-06 22:46:00-03:00,0.0
2020-12-06 22:51:00-03:00,0.0
2020-12-06 22:56:00-03:00,0.0
2020-12-06 23:01:01-03:00,0.0
2020-12-06 23:06:01-03:00,0.0
2020-12-06 23:11:01-03:00,0.0
2020-12-06 23:16:01-03:00,0.0
2020-12-06 23:21:02-03:00,0.0
2020-12-06 23:26:02-03:00,0.0
2020-12-06 23:31:03-03:00,0.0
2020-12-06 23:36:03-03:00,0.0
2020-12-06 23:41:03-03:00,0.0
2020-12-06 23:46:04-03:00,0.0
2020-12-06 23:51:04-03:00,0.0
2020-12-06 23:56:04-03:00,0.0
2020-12-07 00:01:05-03:00,0.0
2020-12-07 00:06:05-03:00,0.0
2020-12-07 00:11:05-03:00,0.0
2020-12-07 00:16:05-03:00,0.0
2020-12-07 00:21:06-03:00,0.0
2020-12-07 00:26:06-03:00,0.0
2020-12-07 00:31:06-03:00,0.0
2020-12-07 00:36:07-03:00,0.0
2020-12-07 00:41:07-03:00,0.0
2020-12-07 00:46:07-03:00,0.0
2020-12-07 00:51:08-03:00,0.0
2020-12-07 00:56:08-03:00,0.0
2020-12-07 01:01:08-03:00,0.0
2020-12-07 01:06:09-03:00,0.0
2020-12-07 01:11:09-03:00,0.0
2020-12-07 01:16:09-03:00,0.0
2020-12-07 01:21:03-03:00,0.0
2020-12-07 01:26:04-03:00,0.0
2020-12-07 01:31:04-03:00,0.0
2020-12-07 01:36:04-03:00,0.0
2020-12-07 01:41:05-03:00,0.0
2020-12-07 01:46:05-03:00,0.0
2020-12-07 01:51:05-03:00,0.0
2020-12-07 01:56:06-03:00,0.0
2020-12-07 02:01:06-03:00,0.0
2020-12-07 02:06:06-03:00,0.0
2020-12-07 02:11:07-03:00,0.0
2020-12-07 02:16:07-03:00,0.0
2020-12-07 02:21:07-03:00,0.0
2020-12-07 02:26:08-03:00,0.0
2020-12-07 02:31:08-03:00,0.0
2020-12-07 02:36:08-03:00,0.0
2020-12-07 02:41:08-03:00,0.0
2020-12-07 02:46:09-03:00,0.0
2020-12-07 02:51:09-03:00,0.0
2020-12-07 02:56:09-03:00,0.0
2020-12-07 03:01:10-03:00,0.0
2020-12-07 03:06:10-03:00,0.0
2020-12-07 03:11:16-03:00,0.0
2020-12-07 03:16:11-03:00,0.0
2020-12-07 03:21:17-03:00,0.0
2020-12-07 03:26:11-03:00,0.0
2020-12-07 03:31:18-03:00,0.0
2020-12-07 03:36:12-03:00,0.0
2020-12-07 03:41:18-03:00,0.0
2020-12-07 03:46:13-03:00,0.0
2020-12-07 03:51:19-03:00,0.0
2020-12-07 03:56:19-03:00,0.0
2020-12-07 04:01:20-03:00,0.0
2020-12-07 04:06:20-03:00,0.0
2020-12-07 04:11:20-03:00,0.0
2020-12-07 04:16:21-03:00,0.0
2020-12-07 04:21:21-03:00,0.0
2020-12-07 04:26:21-03:00,0.0
2020-12-07 04:31:21-03:00,0.0
2020-12-07 04:36:22-03:00,0.0
2020-12-07 04:41:22-03:00,0.0
2020-12-07 04:46:22-03:00,0.0
2020-12-07 04:51:23-03:00,0.0
2020-12-07 04:56:23-03:00,0.0
2020-12-07 05:01:23-03:00,0.0
2020-12-07 05:06:24-03:00,0.0
2020-12-07 05:11:24-03:00,0.0
2020-12-07 05:16:24-03:00,0.0
2020-12-07 05:21:25-03:00,0.0
2020-12-07 05:26:25-03:00,0.0
2020-12-07 05:31:25-03:00,0.0
2020-12-07 05:36:26-03:00,0.0
2020-12-07 05:41:26-03:00,0.0
2020-12-07 05:46:26-03:00,0.0
2020-12-07 05:51:27-03:00,0.0
2020-12-07 05:56:27-03:00,0.0
2020-12-07 06:01:27-03:00,0.0
2020-12-07 06:06:27-03:00,0.0
2020-12-07 06:11:28-03:00,0.0
2020-12-07 06:16:28-03:00,0.0
2020-12-07 06:21:28-03:00,0.0
2020-12-07 06:26:23-03:00,0.0
2020-12-07 06:31:23-03:00,0.0
2020-12-07 06:36:23-03:00,0.0
2020-12-07 06:41:24-03:00,0.0
2020-12-07 06:46:24-03:00,0.0
2020-12-07 06:51:24-03:00,0.0
2020-12-07 06:56:25-03:00,0.0
2020-12-07 07:01:25-03:00,0.0
2020-12-07 07:06:25-03:00,0.0
2020-12-07 07:11:26-03:00,0.0
2020-12-07 07:16:26-03:00,0.0
2020-12-07 07:21:26-03:00,0.0
2020-12-07 07:26:27-03:00,0.0
2020-12-07 07:31:27-03:00,0.0
2020-12-07 07:36:27-03:00,0.0
2020-12-07 07:41:28-03:00,0.0
2020-12-07 07:46:28-03:00,0.0
2020-12-07 07:51:28-03:00,0.0
2020-12-07 07:56:29-03:00,0.0
2020-12-07 08:01:29-03:00,0.0
2020-12-07 08:06:29-03:00,0.0
2020-12-07 08:11:30-03:00,0.0
2020-12-07 08:16:30-03:00,0.0
2020-12-07 08:21:36-03:00,0.0
2020-12-07 08:26:31-03:00,0.0
2020-12-07 08:31:37-03:00,0.0
2020-12-07 08:36:31-03:00,0.0
2020-12-07 08:41:37-03:00,0.0
2020-12-07 08:46:32-03:00,0.0
2020-12-07 08:51:38-03:00,0.0
2020-12-07 08:56:32-03:00,0.0
2020-12-07 09:01:39-03:00,0.0
2020-12-07 09:06:39-03:00,0.0
2020-12-07 09:11:39-03:00,0.0
2020-12-07 09:16:40-03:00,0.0
2020-12-07 09:21:40-03:00,0.0
2020-12-07 09:26:40-03:00,0.0
2020-12-07 09:31:41-03:00,0.0
2020-12-07 09:36:41-03:00,0.0
2020-12-07 09:41:41-03:00,0.0
2020-12-07 09:46:42-03:00,0.0
2020-12-07 09:51:42-03:00,0.0
2020-12-07 09:56:42-03:00,0.0
2020-12-07 10:01:43-03:00,0.0
2020-12-07 10:06:43-03:00,0.0
2020-12-07 10:11:43-03:00,0.0
2020-12-07 10:16:43-03:00,0.0
2020-12-07 10:21:44-03:00,0.0
2020-12-07 10:26:44-03:00,0.0
2020-12-07 10:31:44-03:00,0.0
2020-12-07 10:36:45-03:00,0.0
2020-12-07 10:41:45-03:00,0.0
2020-12-07 10:46:45-03:00,0.0
2020-12-07 10:51:46-03:00,0.0
2020-12-07 10:56:46-03:00,0.0
2020-12-07 11:01:46-03:00,0.0
2020-12-07 11:06:47-03:00,0.0
2020-12-07 11:11:47-03:00,0.0
2020-12-07 11:16:47-03:00,0.0
2020-12-07 11:21:47-03:00,0.0
2020-12-07 11:26:48-03:00,0.0
2020-12-07 11:31:48-03:00,0.0
2020-12-07 11:36:42-03:00,0.0
2020-12-07 11:41:43-03:00,0.0
2020-12-07 11:46:43-03:00,0.0
2020-12-07 11:51:43-03:00,0.0
2020-12-07 11:56:44-03:00,0.0
2020-12-07 12:01:44-03:00,0.0
2020-12-07 12:06:44-03:00,0.0
2020-12-07 12:11:45-03:00,0.0
2020-12-07 12:16:45-03:00,0.0
2020-12-07 12:21:45-03:00,0.0
2020-12-07 12:26:46-03:00,0.0
2020-12-07 12:31:46-03:00,0.0
2020-12-07 12:36:46-03:00,0.0
2020-12-07 12:41:47-03:00,0.0
2020-12-07 12:46:47-03:00,0.0
2020-12-07 12:51:47-03:00,0.0
2020-12-07 12:56:48-03:00,0.0
2020-12-07 13:01:48-03:00,0.0
2020-12-07 13:06:48-03:00,0.0
2020-12-07 13:11:48-03:00,0.0
2020-12-07 13:16:49-03:00,0.0
2020-12-07 13:21:49-03:00,0.0
2020-12-07 13:26:49-03:00,0.0
2020-12-07 13:31:56-03:00,0.0
2020-12-07 13:36:50-03:00,0.0
2020-12-07 13:41:57-03:00,0.0
2020-12-07 13:46:51-03:00,0.0
2020-12-07 13:51:57-03:00,0.0
2020-12-07 13:56:51-03:00,0.0
2020-12-07 14:01:58-03:00,0.0
2020-12-07 14:06:52-03:00,0.0
2020-12-07 14:11:58-03:00,0.0
2020-12-07 14:16:59-03:00,0.0
2020-12-07 14:21:59-03:00,0.0
2020-12-07 14:26:59-03:00,0.0
2020-12-07 14:32:00-03:00,0.0
2020-12-07 14:37:00-03:00,0.0
2020-12-07 14:42:00-03:00,0.0
2020-12-07 14:47:01-03:00,0.0
2020-12-07 14:52:01-03:00,0.0
2020-12-07 14:57:01-03:00,0.0
2020-12-07 15:02:01-03:00,0.0
2020-12-07 15:07:02-03:00,0.0
2020-12-07 15:12:02-03:00,0.0
2020-12-07 15:17:02-03:00,0.0
2020-12-07 15:22:03-03:00,0.0
2020-12-07 15:27:03-03:00,0.0
2020-12-07 15:32:04-03:00,0.0
2020-12-07 15:37:04-03:00,0.0
2020-12-07 15:42:05-03:00,0.0
2020-12-07 15:47:05-03:00,0.0
2020-12-07 15:52:05-03:00,0.0
2020-12-07 15:57:05-03:00,0.0
2020-12-07 16:02:06-03:00,0.0
2020-12-07 16:07:06-03:00,0.0
2020-12-07 16:12:06-03:00,0.0
2020-12-07 16:17:07-03:00,0.0
2020-12-07 16:22:07-03:00,0.0
2020-12-07 16:27:07-03:00,0.0
2020-12-07 16:32:08-03:00,0.0
2020-12-07 16:37:08-03:00,0.0
2020-12-07 16:42:08-03:00,0.0
2020-12-07 16:47:03-03:00,0.0
2020-12-07 16:52:03-03:00,0.0
2020-12-07 16:57:03-03:00,0.0
2020-12-07 17:02:03-03:00,0.0
2020-12-07 17:07:04-03:00,0.0
2020-12-07 17:12:04-03:00,0.0
2020-12-07 17:17:04-03:00,0.0
2020-12-07 17:22:05-03:00,0.0
2020-12-07 17:27:05-03:00,0.0
2020-12-07 17:32:05-03:00,0.0
2020-12-07 17:37:06-03:00,0.0
2020-12-07 17:42:06-03:00,0.0
2020-12-07 17:47:06-03:00,0.0
2020-12-07 17:52:07-03:00,0.0
2020-12-07 17:57:07-03:00,0.0
2020-12-07 18:02:07-03:00,0.0
2020-12-07 18:07:08-03:00,0.0
2020-12-07 18:12:08-03:00,0.0
2020-12-07 18:17:08-03:00,0.0
2020-12-07 18:22:09-03:00,0.0
2020-12-07 18:27:09-03:00,0.0
2020-12-07 18:32:09-03:00,0.0
2020-12-07 18:37:09-03:00,0.0
2020-12-07 18:42:16-03:00,0.0
2020-12-07 18:47:10-03:00,0.0
2020-12-07 18:52:16-03:00,0.0
2020-12-07 18:57:11-03:00,0.0
2020-12-07 19:02:17-03:00,0.0
2020-12-07 19:07:11-03:00,0.0
2020-12-07 19:12:18-03:00,0.0
2020-12-07 19:17:12-03:00,0.0
2020-12-07 19:22:18-03:00,0.0
2020-12-07 19:27:19-03:00,0.0
2020-12-07 19:32:19-03:00,0.0
2020-12-07 19:37:19-03:00,0.0
2020-12-07 19:42:19-03:00,0.0
2020-12-07 19:47:20-03:00,0.0
2020-12-07 19:52:20-03:00,0.0
2020-12-07 19:57:20-03:00,0.0
2020-12-07 20:02:21-03:00,0.0
2020-12-07 20:07:21-03:00,0.0
2020-12-07 20:12:21-03:00,0.0
2020-12-07 20:17:22-03:00,0.0
2020-12-07 20:22:22-03:00,0.0
2020-12-07 20:27:22-03:00,0.0
2020-12-07 20:32:23-03:00,0.0
2020-12-07 20:37:23-03:00,0.0
2020-12-07 20:42:23-03:00,0.0
2020-12-07 20:47:23-03:00,0.0
2020-12-07 20:52:24-03:00,0.0
2020-12-07 20:57:24-03:00,0.0
2020-12-07 21:02:24-03:00,0.0
2020-12-07 21:07:25-03:00,0.0
2020-12-07 21:12:25-03:00,0.0
2020-12-07 21:17:25-03:00,0.0
2020-12-07 21:22:26-03:00,0.0
2020-12-07 21:27:26-03:00,0.0
2020-12-07 21:32:26-03:00,0.0
2020-12-07 21:37:27-03:00,0.0
2020-12-07 21:42:27-03:00,0.0
2020-12-07 21:47:27-03:00,0.0
2020-12-07 21:52:28-03:00,0.0
2020-12-07 21:57:22-03:00,0.0
2020-12-07 22:02:22-03:00,0.0
2020-12-07 22:07:22-03:00,0.0
2020-12-07 22:12:23-03:00,0.0
2020-12-07 22:17:23-03:00,0.0
2020-12-07 22:22:23-03:00,0.0
2020-12-07 22:27:24-03:00,0.0
2020-12-07 22:32:24-03:00,0.0
2020-12-07 22:37:24-03:00,0.0
2020-12-07 22:42:25-03:00,0.0
2020-12-07 22:47:25-03:00,0.0
2020-12-07 22:52:25-03:00,0.0
2020-12-07 22:57:26-03:00,0.0
2020-12-07 23:02:26-03:00,0.0
2020-12-07 23:07:26-03:00,0.0
2020-12-07 23:12:27-03:00,0.0
2020-12-07 23:17:27-03:00,0.0
2020-12-07 23:22:27-03:00,0.0
2020-12-07 23:27:27-03:00,0.0
2020-12-07 23:32:28-03:00,0.0
2020-12-07 23:37:28-03:00,0.0
2020-12-07 23:42:29-03:00,0.0
2020-12-07 23:47:29-03:00,0.0
2020-12-07 23:52:35-03:00,0.0
2020-12-07 23:57:30-03:00,0.0
2020-12-08 00:02:36-03:00,0.0
2020-12-08 00:07:30-03:00,0.0
2020-12-08 00:12:37-03:00,0.0
2020-12-08 00:17:31-03:00,0.0
2020-12-08 00:22:37-03:00,0.0
2020-12-08 00:27:32-03:00,0.0
2020-12-08 00:32:38-03:00,0.0
2020-12-08 00:37:38-03:00,0.0
2020-12-08 00:42:38-03:00,0.0
2020-12-08 00:47:39-03:00,0.0
2020-12-08 00:52:39-03:00,0.0
2020-12-08 00:57:39-03:00,0.0
2020-12-08 01:02:40-03:00,0.0
2020-12-08 01:07:40-03:00,0.0
2020-12-08 01:12:40-03:00,0.0
2020-12-08 01:17:41-03:00,0.0
2020-12-08 01:22:41-03:00,0.0
2020-12-08 01:27:41-03:00,0.0
2020-12-08 01:32:42-03:00,0.0
2020-12-08 01:37:42-03:00,0.0
2020-12-08 01:42:42-03:00,0.0
2020-12-08 01:47:43-03:00,0.0
2020-12-08 01:52:43-03:00,0.0
2020-12-08 01:57:43-03:00,0.0
2020-12-08 02:02:44-03:00,0.0
2020-12-08 02:07:44-03:00,0.0
2020-12-08 02:12:44-03:00,0.0
2020-12-08 02:17:44-03:00,0.0
2020-12-08 02:22:45-03:00,0.0
2020-12-08 02:27:45-03:00,0.0
2020-12-08 02:32:45-03:00,0.0
2020-12-08 02:37:46-03:00,0.0
2020-12-08 02:42:46-03:00,0.0
2020-12-08 02:47:46-03:00,0.0
2020-12-08 02:52:47-03:00,0.0
2020-12-08 02:57:47-03:00,0.0
2020-12-08 03:02:47-03:00,0.0
2020-12-08 03:07:42-03:00,0.0
2020-12-08 03:12:42-03:00,0.0
2020-12-08 03:17:42-03:00,0.0
2020-12-08 03:22:43-03:00,0.0
2020-12-08 03:27:43-03:00,0.0
2020-12-08 03:32:43-03:00,0.0
2020-12-08 03:37:44-03:00,0.0
2020-12-08 03:42:44-03:00,0.0
2020-12-08 03:47:44-03:00,0.0
2020-12-08 03:52:45-03:00,0.0
2020-12-08 03:57:45-03:00,0.0
2020-12-08 04:02:45-03:00,0.0
2020-12-08 04:07:46-03:00,0.0
2020-12-08 04:12:46-03:00,0.0
2020-12-08 04:17:46-03:00,0.0
2020-12-08 04:22:46-03:00,0.0
2020-12-08 04:27:47-03:00,0.0
2020-12-08 04:32:47-03:00,0.0
2020-12-08 04:37:47-03:00,0.0
2020-12-08 04:42:48-03:00,0.0
2020-12-08 04:47:48-03:00,0.0
2020-12-08 04:52:48-03:00,0.0
2020-12-08 04:57:55-03:00,0.0
2020-12-08 05:02:49-03:00,0.0
2020-12-08 05:07:55-03:00,0.0
2020-12-08 05:12:50-03:00,0.0
2020-12-08 05:17:56-03:00,0.0
2020-12-08 05:22:50-03:00,0.0
2020-12-08 05:27:57-03:00,0.0
2020-12-08 05:32:51-03:00,0.0
2020-12-08 05:37:58-03:00,0.0
2020-12-08 05:42:52-03:00,0.0
2020-12-08 05:47:58-03:00,0.0
2020-12-08 05:52:59-03:00,0.0
2020-12-08 05:57:59-03:00,0.0
2020-12-08 06:02:59-03:00,0.0
2020-12-08 06:08:00-03:00,0.0
2020-12-08 06:13:00-03:00,0.0
2020-12-08 06:18:00-03:00,0.0
2020-12-08 06:23:00-03:00,0.0
2020-12-08 06:28:01-03:00,0.0
2020-12-08 06:33:01-03:00,0.0
2020-12-08 06:38:01-03:00,0.0
2020-12-08 06:43:02-03:00,0.0
2020-12-08 06:48:02-03:00,0.0
2020-12-08 06:53:02-03:00,0.0
2020-12-08 06:58:03-03:00,0.0
2020-12-08 07:03:03-03:00,0.0
2020-12-08 07:08:03-03:00,0.0
2020-12-08 07:13:04-03:00,0.0
2020-12-08 07:18:04-03:00,0.0
2020-12-08 07:23:04-03:00,0.0
2020-12-08 07:28:04-03:00,0.0
2020-12-08 07:33:05-03:00,0.0
2020-12-08 07:38:05-03:00,0.0
2020-12-08 07:43:05-03:00,0.0
2020-12-08 07:48:06-03:00,0.0
2020-12-08 07:53:06-03:00,0.0
2020-12-08 07:58:06-03:00,0.0
2020-12-08 08:03:07-03:00,0.0
2020-12-08 08:08:07-03:00,0.0
2020-12-08 08:13:07-03:00,0.0
2020-12-08 08:18:02-03:00,0.0
2020-12-08 08:23:02-03:00,0.0
2020-12-08 08:28:02-03:00,0.0
2020-12-08 08:33:03-03:00,0.0
2020-12-08 08:38:03-03:00,0.0
2020-12-08 08:43:03-03:00,0.0
2020-12-08 08:48:03-03:00,0.0
2020-12-08 08:53:04-03:00,0.0
2020-12-08 08:58:04-03:00,0.0
2020-12-08 09:03:04-03:00,0.0
2020-12-08 09:08:05-03:00,0.0
2020-12-08 09:13:05-03:00,0.0
2020-12-08 09:18:05-03:00,0.0
2020-12-08 09:23:06-03:00,0.0
2020-12-08 09:28:06-03:00,0.0
2020-12-08 09:33:06-03:00,0.0
2020-12-08 09:38:07-03:00,0.0
2020-12-08 09:43:07-03:00,0.0
2020-12-08 09:48:07-03:00,0.0
2020-12-08 09:53:08-03:00,0.0
2020-12-08 09:58:08-03:00,0.0
2020-12-08 10:03:08-03:00,0.0
2020-12-08 10:08:09-03:00,0.0
2020-12-08 10:13:15-03:00,0.0
2020-12-08 10:18:09-03:00,0.0
2020-12-08 10:23:16-03:00,0.0
2020-12-08 10:28:10-03:00,0.0
2020-12-08 10:33:16-03:00,0.0
2020-12-08 10:38:10-03:00,0.0
2020-12-08 10:43:17-03:00,0.0
